Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence,,,Total Proc Time (ms),,Num,Classifications Per Second,,TOTAL Proc Time (ms),, ((TESTING LABEL))
14,1.91126E+14,1.91126E+14,214.830699,1.91126E+14,1.91126E+14,67.665371,tulips,0.77027124,,,282.49607,,42,3,,,,
15,1.91126E+14,1.91126E+14,219.376792,1.91126E+14,1.91126E+14,66.740111,roses,0.5947404,,,286.116903,,43,3,,,,
15,1.91126E+14,1.91127E+14,215.656532,1.91127E+14,1.91127E+14,66.782663,tulips,0.57820654,,,282.439195,,44,3,,,,
15,1.91127E+14,1.91127E+14,218.948512,1.91127E+14,1.91127E+14,69.100944,tulips,0.61026096,,,288.049456,,45,3,,,,
16,1.91127E+14,1.91127E+14,216.313042,1.91127E+14,1.91127E+14,62.037663,tulips,0.53417224,,,278.350705,,46,3,,,,
16,1.91127E+14,1.91128E+14,216.352625,1.91128E+14,1.91128E+14,83.231935,roses,0.5017355,,,299.58456,,47,3,,,,
16,1.91128E+14,1.91128E+14,213.439761,1.91128E+14,1.91128E+14,59.72037,tulips,0.67473066,,,273.160131,,48,3,,,,
17,1.91128E+14,1.91128E+14,221.747053,1.91128E+14,1.91128E+14,59.080683,tulips,0.63310945,,,280.827736,,49,3,,,,
17,1.91128E+14,1.91129E+14,219.04372,1.91129E+14,1.91129E+14,65.119226,tulips,0.5171678,,,284.162946,,50,3,,,,
17,1.91129E+14,1.91129E+14,208.892209,1.91129E+14,1.91129E+14,58.868131,tulips,0.52119833,,,267.76034,,51,3,,,,
18,1.91129E+14,1.91129E+14,221.274553,1.91129E+14,1.91129E+14,66.963027,roses,0.62313485,,,288.23758,,52,3,,,,
18,1.91129E+14,1.9113E+14,214.741636,1.9113E+14,1.9113E+14,65.12136,tulips,0.6230007,,,279.862996,,53,3,,,,
18,1.9113E+14,1.9113E+14,208.886791,1.9113E+14,1.9113E+14,64.236725,tulips,0.5798404,,,273.123516,,54,3,,,,
19,1.9113E+14,1.9113E+14,219.55747,1.9113E+14,1.9113E+14,61.022975,tulips,0.53033346,,,280.580445,,55,3,,,,
19,1.9113E+14,1.91131E+14,226.329606,1.91131E+14,1.91131E+14,59.186048,tulips,0.5911631,,,285.515654,,56,3,,,,
19,1.91131E+14,1.91131E+14,212.740698,1.91131E+14,1.91131E+14,59.652922,tulips,0.6078015,,,272.39362,,57,3,,,,
20,1.91131E+14,1.91131E+14,220.602782,1.91131E+14,1.91131E+14,60.600059,roses,0.60885555,,,281.202841,,58,2,,,,
20,1.91131E+14,1.91132E+14,218.224605,1.91132E+14,1.91132E+14,65.739329,tulips,0.619271,,,283.963934,,59,3,,,,
20,1.91132E+14,1.91132E+14,208.977,1.91132E+14,1.91132E+14,67.68433,tulips,0.5775272,,,276.66133,,60,3,,,,
21,1.91132E+14,1.91132E+14,222.689345,1.91132E+14,1.91132E+14,63.007142,roses,0.5680142,,,285.696487,,61,2,,,,
21,1.91132E+14,1.91133E+14,218.198928,1.91133E+14,1.91133E+14,70.215268,tulips,0.64448965,,,288.414196,,62,3,,,,
21,1.91133E+14,1.91133E+14,215.360178,1.91133E+14,1.91133E+14,60.643965,tulips,0.64348066,,,276.004143,,63,3,,,,
22,1.91133E+14,1.91133E+14,223.70023,1.91133E+14,1.91133E+14,58.825579,tulips,0.5086698,,,282.525809,,64,3,,,,
22,1.91133E+14,1.91134E+14,221.243356,1.91134E+14,1.91134E+14,62.372559,tulips,0.59758425,,,283.615915,,65,2,,,,
22,1.91134E+14,1.91134E+14,211.655907,1.91134E+14,1.91134E+14,57.617975,tulips,0.5663453,,,269.273882,,66,3,,,,
23,1.91134E+14,1.91134E+14,219.766376,1.91134E+14,1.91134E+14,59.492298,tulips,0.7312345,,,279.258674,,67,3,,,,
23,1.91134E+14,1.91135E+14,214.648875,1.91135E+14,1.91135E+14,66.141465,tulips,0.5969968,,,280.79034,,68,3,,,,
23,1.91135E+14,1.91135E+14,213.026167,1.91135E+14,1.91135E+14,62.280579,tulips,0.54557425,,,275.306746,,69,2,,,,
24,1.91135E+14,1.91135E+14,219.595595,1.91135E+14,1.91135E+14,59.493443,tulips,0.6210173,,,279.089038,,70,3,,,,
24,1.91135E+14,1.91136E+14,222.688303,1.91136E+14,1.91136E+14,61.050735,tulips,0.6656404,,,283.739038,,71,3,,,,
24,1.91136E+14,1.91136E+14,218.924501,1.91136E+14,1.91136E+14,59.712975,tulips,0.62991893,,,278.637476,,72,2,,,,
25,1.91136E+14,1.91136E+14,221.242209,1.91136E+14,1.91136E+14,65.931778,tulips,0.57118946,,,287.173987,,73,3,,,,
25,1.91136E+14,1.91137E+14,214.217365,1.91137E+14,1.91137E+14,61.491829,roses,0.5398437,,,275.709194,,74,3,,,,
25,1.91137E+14,1.91137E+14,214.567573,1.91137E+14,1.91137E+14,64.409433,tulips,0.6419925,,,278.977006,,75,3,,,,
26,1.91137E+14,1.91137E+14,217.880022,1.91137E+14,1.91137E+14,83.926311,tulips,0.5648832,,,301.806333,,76,2,,,,
26,1.91137E+14,1.91138E+14,212.248875,1.91138E+14,1.91138E+14,61.259017,tulips,0.52821445,,,273.507892,,77,3,,,,
26,1.91138E+14,1.91138E+14,215.746793,1.91138E+14,1.91138E+14,76.453966,tulips,0.60463995,,,292.200759,,78,3,,,,
27,1.91138E+14,1.91138E+14,214.880021,1.91138E+14,1.91138E+14,66.704017,tulips,0.6489268,,,281.584038,,79,3,,,,
27,1.91138E+14,1.91139E+14,216.19049,1.91139E+14,1.91139E+14,85.327352,tulips,0.61981577,,,301.517842,,80,2,,,,
27,1.91139E+14,1.91139E+14,209.974864,1.91139E+14,1.91139E+14,62.365423,tulips,0.61917096,,,272.340287,,81,3,,,,
28,1.91139E+14,1.91139E+14,219.335855,1.91139E+14,1.91139E+14,68.964746,tulips,0.55926365,,,288.300601,,82,3,,,,
28,1.91139E+14,1.9114E+14,221.968668,1.9114E+14,1.9114E+14,69.240215,tulips,0.6106872,,,291.208883,,83,2,,,,
28,1.9114E+14,1.9114E+14,216.528824,1.9114E+14,1.9114E+14,58.80662,roses,0.60274535,,,275.335444,,84,3,,,,
29,1.9114E+14,1.9114E+14,214.779292,1.9114E+14,1.9114E+14,66.526673,tulips,0.5223536,,,281.305965,,85,3,,,,
29,1.9114E+14,1.91141E+14,218.742626,1.91141E+14,1.91141E+14,62.780266,tulips,0.67049885,,,281.522892,,86,3,,,,
29,1.91141E+14,1.91141E+14,216.469865,1.91141E+14,1.91141E+14,59.840579,roses,0.5001971,,,276.310444,,87,2,,,,
30,1.91141E+14,1.91141E+14,220.404033,1.91141E+14,1.91141E+14,69.071881,tulips,0.6240756,,,289.475914,,88,3,,,,
30,1.91141E+14,1.91142E+14,217.949501,1.91142E+14,1.91142E+14,62.056829,tulips,0.5966034,,,280.00633,,89,3,,,,
30,1.91142E+14,1.91142E+14,209.817312,1.91142E+14,1.91142E+14,61.930215,tulips,0.6143158,,,271.747527,,90,3,,,,
31,1.91142E+14,1.91142E+14,216.43148,1.91142E+14,1.91142E+14,64.964226,tulips,0.5907893,,,281.395706,,91,2,,,,
31,1.91142E+14,1.91143E+14,217.044709,1.91143E+14,1.91143E+14,70.342611,roses,0.55594385,,,287.38732,,92,3,,,,
31,1.91143E+14,1.91143E+14,215.282,1.91143E+14,1.91143E+14,63.936256,tulips,0.5049926,,,279.218256,,93,3,,,,
32,1.91143E+14,1.91143E+14,221.062157,1.91143E+14,1.91143E+14,69.963861,roses,0.534398,,,291.026018,,94,2,,,,
32,1.91143E+14,1.91144E+14,221.516377,1.91144E+14,1.91144E+14,63.680579,tulips,0.568697,,,285.196956,,95,3,,,,
32,1.91144E+14,1.91144E+14,216.610178,1.91144E+14,1.91144E+14,62.313756,tulips,0.60385627,,,278.923934,,96,3,,,,
33,1.91144E+14,1.91144E+14,222.36924,1.91144E+14,1.91144E+14,67.291621,tulips,0.6184114,,,289.660861,,97,3,,,,
33,1.91144E+14,1.91145E+14,213.935125,1.91145E+14,1.91145E+14,61.146308,roses,0.54507935,,,275.081433,,98,2,,,,
33,1.91145E+14,1.91145E+14,218.834605,1.91145E+14,1.91145E+14,56.524381,tulips,0.5189827,,,275.358986,,99,3,,,,
34,1.91145E+14,1.91145E+14,220.777106,1.91145E+14,1.91145E+14,67.410788,tulips,0.6360382,,,288.187894,,100,3,,,,
34,1.91145E+14,1.91146E+14,217.360386,1.91146E+14,1.91146E+14,60.596985,tulips,0.62340224,,,277.957371,,101,3,,,,
34,1.91146E+14,1.91146E+14,224.271168,1.91146E+14,1.91146E+14,68.544382,tulips,0.6319462,,,292.81555,,102,2,,,,
35,1.91146E+14,1.91146E+14,214.354084,1.91146E+14,1.91146E+14,75.57756,tulips,0.58991003,,,289.931644,,103,3,,,,
35,1.91146E+14,1.91147E+14,210.638979,1.91147E+14,1.91147E+14,63.653183,tulips,0.6335295,,,274.292162,,104,3,,,,
35,1.91147E+14,1.91147E+14,216.214709,1.91147E+14,1.91147E+14,59.47636,tulips,0.57574695,,,275.691069,,105,3,,,,
36,1.91147E+14,1.91147E+14,215.996375,1.91147E+14,1.91147E+14,64.223913,tulips,0.62113285,,,280.220288,,106,2,,,,
36,1.91147E+14,1.91148E+14,214.719031,1.91148E+14,1.91148E+14,59.620579,roses,0.6360982,,,274.33961,,107,3,,,,
36,1.91148E+14,1.91148E+14,218.651012,1.91148E+14,1.91148E+14,59.760891,tulips,0.5740001,,,278.411903,,108,3,,,,
37,1.91148E+14,1.91148E+14,220.286793,1.91148E+14,1.91148E+14,67.770684,tulips,0.5446063,,,288.057477,,109,2,,,,
37,1.91148E+14,1.91149E+14,212.637989,1.91149E+14,1.91149E+14,63.758079,tulips,0.5484179,,,276.396068,,110,3,,,,
37,1.91149E+14,1.91149E+14,220.704293,1.91149E+14,1.91149E+14,56.500839,tulips,0.5986992,,,277.205132,,111,3,,,,
38,1.91149E+14,1.91149E+14,218.207574,1.91149E+14,1.91149E+14,65.126569,tulips,0.6188171,,,283.334143,,112,3,,,,
38,1.91149E+14,1.9115E+14,215.735439,1.9115E+14,1.9115E+14,63.430162,roses,0.53073305,,,279.165601,,113,2,,,,
38,1.9115E+14,1.9115E+14,220.32346,1.9115E+14,1.9115E+14,57.308599,tulips,0.58907056,,,277.632059,,114,3,,,,
39,1.9115E+14,1.9115E+14,213.098354,1.9115E+14,1.9115E+14,73.149956,tulips,0.636465,,,286.24831,,115,3,,,,
39,1.9115E+14,1.91151E+14,211.302938,1.91151E+14,1.91151E+14,64.54709,tulips,0.53554356,,,275.850028,,116,2,,,,
39,1.91151E+14,1.91151E+14,217.886637,1.91151E+14,1.91151E+14,59.49011,roses,0.60609746,,,277.376747,,117,3,,,,
40,1.91151E+14,1.91151E+14,214.457625,1.91151E+14,1.91151E+14,63.190891,tulips,0.516535,,,277.648516,,118,3,,,,
40,1.91151E+14,1.91152E+14,220.481272,1.91152E+14,1.91152E+14,59.883443,tulips,0.59309006,,,280.364715,,119,3,,,,
40,1.91152E+14,1.91152E+14,216.872469,1.91152E+14,1.91152E+14,80.349904,tulips,0.6227435,,,297.222373,,120,2,,,,
41,1.91152E+14,1.91152E+14,208.782313,1.91152E+14,1.91152E+14,77.402872,roses,0.5592854,,,286.185185,,121,3,,,,
41,1.91152E+14,1.91153E+14,219.296428,1.91153E+14,1.91153E+14,58.098027,tulips,0.64289576,,,277.394455,,122,3,,,,
41,1.91153E+14,1.91153E+14,222.575283,1.91153E+14,1.91153E+14,61.473496,tulips,0.60470587,,,284.048779,,123,3,,,,
42,1.91153E+14,1.91153E+14,216.342938,1.91153E+14,1.91153E+14,63.954173,tulips,0.50286996,,,280.297111,,124,2,,,,
42,1.91153E+14,1.91154E+14,219.21721,1.91154E+14,1.91154E+14,57.821152,tulips,0.51766497,,,277.038362,,125,3,,,,
42,1.91154E+14,1.91154E+14,216.173876,1.91154E+14,1.91154E+14,66.362663,tulips,0.6702276,,,282.536539,,126,3,,,,
43,1.91154E+14,1.91154E+14,217.911948,1.91154E+14,1.91154E+14,68.738914,tulips,0.54987323,,,286.650862,,127,3,,,,
43,1.91154E+14,1.91155E+14,217.093459,1.91155E+14,1.91155E+14,65.493757,tulips,0.5814761,,,282.587216,,128,2,,,,
43,1.91155E+14,1.91155E+14,217.460386,1.91155E+14,1.91155E+14,63.507923,tulips,0.5428955,,,280.968309,,129,3,,,,
44,1.91155E+14,1.91155E+14,216.546897,1.91155E+14,1.91155E+14,66.000267,tulips,0.63843906,,,282.547164,,130,3,,,,
