Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count
0,122783124400589,122783174771795,50.371206,2
0,122783174771795,122783341717355,166.94556,9
0,122783341717355,122783359310627,17.593272,0
0,122783359310627,122783376069478,16.758851,0
0,122783376069478,122783392828581,16.759103,0
0,122783392828581,122783409587304,16.758723,0
0,122783409587304,122783426345993,16.758689,0
0,122783426345993,122783443104916,16.758923,0
0,122783443104916,122783459863789,16.758873,0
0,122783459863789,122783476622517,16.758728,0
0,122783476622517,122783493381296,16.758779,0
0,122783493381296,122783510140030,16.758734,0
0,122783510140030,122783526898632,16.758602,0
0,122783526898632,122783543657575,16.758943,0
0,122783543657575,122783560416193,16.758618,0
0,122783560416193,122783577174983,16.75879,0
0,122783577174983,122783593933733,16.75875,0
0,122783593933733,122783610692365,16.758632,0
0,122783610692365,122783627451029,16.758664,0
0,122783627451029,122783644209625,16.758596,0
0,122783644209625,122783660967929,16.758304,0
0,122783660967929,122783677726259,16.75833,0
0,122783677726259,122783694484305,16.758046,0
0,122783694484305,122783711242771,16.758466,0
0,122783711242771,122783728001002,16.758231,0
0,122783728001002,122783744759607,16.758605,0
0,122783744759607,122783761087279,16.327672,0
0,122783761087279,122783777845774,16.758495,0
0,122783777845774,122783794604162,16.758388,0
0,122783794604162,122783811362311,16.758149,0
0,122783811362311,122783828120679,16.758368,0
0,122783828120679,122783844864306,16.743627,0
0,122783844864306,122783861619809,16.755503,0
0,122783861619809,122783878375284,16.755475,0
0,122783878375284,122783895130755,16.755471,0
0,122783895130755,122783911886301,16.755546,0
0,122783911886301,122783928641836,16.755535,0
0,122783928641836,122783945397376,16.75554,0
0,122783945397376,122783962152829,16.755453,0
0,122783962152829,122783978908269,16.75544,0
0,122783978908269,122783995663617,16.755348,0
0,122783995663617,122784012419091,16.755474,0
0,122784012419091,122784029174635,16.755544,0
0,122784029174635,122784045930143,16.755508,0
0,122784045930143,122784062685620,16.755477,0
0,122784062685620,122784079441142,16.755522,0
0,122784079441142,122784096196504,16.755362,0
0,122784096196504,122784112951843,16.755339,0
0,122784112951843,122784129706766,16.754923,0
0,122784129706766,122784146462100,16.755334,0
0,122784146462100,122784163217481,16.755381,0
1,122784163217481,122784179972885,16.755404,0
1,122784179972885,122784196728298,16.755413,0
