Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3594196,137412,135256,0.963176196,800,238,0.2975,28,0.035
2,5,3731608,3580764,150844,135384,0.959576676,800,227,0.28375,30,0.0375
3,10,3731608,3582304,149304,135384,0.959989367,800,252,0.315,28,0.035
4,15,3731608,3582912,148696,135384,0.960152299,800,267,0.33375,30,0.0375
5,20,3731608,3583036,148572,135388,0.960185529,800,243,0.30375,33,0.04125
6,25,3731608,3583548,148060,135388,0.960322735,800,237,0.29625,33,0.04125
7,30,3731608,3586148,145460,135388,0.961019485,800,250,0.3125,33,0.04125
8,35,3731608,3587988,143620,135396,0.96151257,800,220,0.275,27,0.03375
9,40,3731608,3588176,143432,135400,0.961562951,800,227,0.28375,33,0.04125
10,45,3731608,3588640,142968,135400,0.961687294,800,223,0.27875,30,0.0375
11,50,3731608,3589776,141832,135400,0.96199172,800,206,0.2575,42,0.0525
12,55,3731608,3590452,141156,135400,0.962172876,800,234,0.2925,34,0.0425
13,61,3731608,3582796,148812,135400,0.960121213,800,247,0.30875,33,0.04125
14,66,3731608,3582920,148688,135400,0.960154443,800,248,0.31,38,0.0475
15,71,3731608,3584344,147264,135400,0.960536048,800,227,0.28375,43,0.05375
16,76,3731608,3584172,147436,135400,0.960489955,800,253,0.31625,37,0.04625
17,81,3731608,3584976,146632,135400,0.960705412,800,216,0.27,35,0.04375
18,86,3731608,3586060,145548,135400,0.960995903,800,210,0.2625,26,0.0325
19,91,3731608,3586120,145488,135412,0.961011982,800,216,0.27,28,0.035
20,96,3731608,3587280,144328,135416,0.96132284,800,224,0.28,24,0.03
21,101,3731608,3586884,144724,135416,0.961216719,800,241,0.30125,45,0.05625
22,106,3731608,3587904,143704,135416,0.96149006,800,220,0.275,27,0.03375
23,111,3731608,3588564,143044,135420,0.961666928,800,188,0.235,19,0.02375
24,116,3731608,3590072,141536,135424,0.962071043,800,210,0.2625,32,0.04
25,121,3731608,3589932,141676,135424,0.962033525,800,207,0.25875,20,0.025
26,126,3731608,3582608,149000,135424,0.960070833,800,227,0.28375,23,0.02875
27,131,3731608,3583472,148136,135424,0.960302368,800,224,0.28,21,0.02625
28,136,3731608,3584088,147520,135424,0.960467445,800,223,0.27875,35,0.04375
29,141,3731608,3585264,146344,135424,0.96078259,800,220,0.275,27,0.03375
30,146,3731608,3587212,144396,135436,0.961304617,800,245,0.30625,29,0.03625
31,151,3731608,3588564,143044,135436,0.961666928,800,220,0.275,33,0.04125
32,156,3731608,3590108,141500,135436,0.96208069,800,210,0.2625,19,0.02375
33,161,3731608,3591092,140516,135436,0.962344383,800,248,0.31,34,0.0425
34,166,3731608,3591248,140360,135436,0.962386188,800,217,0.27125,27,0.03375
35,171,3731608,3592464,139144,135440,0.962712053,800,245,0.30625,28,0.035
36,176,3731608,3593896,137712,135440,0.963095802,800,207,0.25875,30,0.0375
37,181,3731608,3594268,137340,135440,0.963195491,800,223,0.27875,23,0.02875
38,186,3731608,3594760,136848,135452,0.963327338,800,210,0.2625,55,0.06875
39,191,3731608,3597120,134488,135452,0.963959773,800,238,0.2975,34,0.0425
40,196,3731608,3591180,140428,135452,0.962367966,800,220,0.275,40,0.05
41,201,3731608,3588200,143408,135452,0.961569382,800,194,0.2425,29,0.03625
42,206,3731608,3589416,142192,135452,0.961895247,800,247,0.30875,50,0.0625
43,211,3731608,3590448,141160,135452,0.962171804,800,274,0.3425,45,0.05625
44,216,3731608,3590496,141112,135460,0.962184667,800,219,0.27375,72,0.09
45,221,3731608,3592200,139408,135460,0.962641306,800,223,0.27875,30,0.0375
46,227,3731608,3591852,139756,135464,0.962548049,800,216,0.27,29,0.03625
47,232,3731608,3593184,138424,135468,0.962905,800,207,0.25875,33,0.04125
48,237,3731608,3594168,137440,135468,0.963168693,800,227,0.28375,20,0.025
49,242,3731608,3593824,137784,135468,0.963076508,800,248,0.31,31,0.03875
50,247,3731608,3595552,136056,135476,0.963539579,800,210,0.2625,33,0.04125
51,252,3731608,3596076,135532,135476,0.963680001,800,283,0.35375,33,0.04125
52,257,3731608,3598076,133532,135476,0.964215963,800,229,0.28625,26,0.0325
53,262,3731608,3597556,134052,135476,0.964076613,800,183,0.22875,30,0.0375
54,267,3731608,3590688,140920,135476,0.962236119,800,219,0.27375,26,0.0325
55,272,3731608,3589800,141808,135476,0.961998152,800,222,0.2775,22,0.0275
56,278,3731608,3590932,140676,135476,0.962301506,800,243,0.30375,30,0.0375
57,283,3731608,3591268,140340,135476,0.962391548,800,230,0.2875,33,0.04125
58,288,3731608,3591452,140156,135476,0.962440857,800,179,0.22375,27,0.03375
59,293,3731608,3592368,139240,135488,0.962686327,800,228,0.285,31,0.03875
60,298,3731608,3592976,138632,135492,0.96284926,800,210,0.2625,32,0.04
