Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,Num,FPS,,Min FPS,Max FPS,Avg FPS
0,3.94948E+14,3.94949E+14,150.613603,8,,0,60,,5,60,59.41528239
0,3.94949E+14,3.94949E+14,17.58564,0,,1,60,,,,
0,3.94949E+14,3.94949E+14,16.76854,0,,2,59,,,,
0,3.94949E+14,3.94949E+14,16.768324,0,,3,60,,,,
0,3.94949E+14,3.94949E+14,16.768359,0,,4,60,,,,
0,3.94949E+14,3.94949E+14,16.768606,0,,5,59,,,,
0,3.94949E+14,3.94949E+14,16.76889,0,,6,60,,,,
0,3.94949E+14,3.94949E+14,16.768832,0,,7,60,,,,
0,3.94949E+14,3.94949E+14,16.768566,0,,8,59,,,,
0,3.94949E+14,3.94949E+14,16.768281,0,,9,60,,,,
0,3.94949E+14,3.94949E+14,16.768053,0,,10,60,,,,
0,3.94949E+14,3.94949E+14,16.768151,0,,11,59,,,,
0,3.94949E+14,3.94949E+14,16.767925,0,,12,60,,,,
0,3.94949E+14,3.94949E+14,16.76821,0,,13,59,,,,
0,3.94949E+14,3.94949E+14,16.768263,0,,14,60,,,,
0,3.94949E+14,3.94949E+14,16.768188,0,,15,60,,,,
0,3.94949E+14,3.94949E+14,16.768094,0,,16,59,,,,
0,3.94949E+14,3.94949E+14,16.768109,0,,17,60,,,,
0,3.94949E+14,3.94949E+14,16.767549,0,,18,60,,,,
0,3.94949E+14,3.94949E+14,16.768527,0,,19,59,,,,
0,3.94949E+14,3.94949E+14,16.768361,0,,20,60,,,,
0,3.94949E+14,3.94949E+14,16.768212,0,,21,60,,,,
0,3.94949E+14,3.94949E+14,16.768328,0,,22,59,,,,
0,3.94949E+14,3.94949E+14,16.768262,0,,23,60,,,,
0,3.94949E+14,3.94949E+14,16.768312,0,,24,60,,,,
0,3.94949E+14,3.94949E+14,16.768453,0,,25,59,,,,
0,3.94949E+14,3.94949E+14,16.768202,0,,26,60,,,,
0,3.94949E+14,3.94949E+14,16.768004,0,,27,59,,,,
0,3.94949E+14,3.94949E+14,16.768207,0,,28,60,,,,
0,3.94949E+14,3.94949E+14,16.768238,0,,29,60,,,,
0,3.94949E+14,3.94949E+14,16.768317,0,,30,59,,,,
0,3.94949E+14,3.94949E+14,16.768184,0,,31,60,,,,
0,3.94949E+14,3.94949E+14,16.768028,0,,32,60,,,,
0,3.94949E+14,3.94949E+14,16.767965,0,,33,59,,,,
0,3.94949E+14,3.94949E+14,16.768118,0,,34,60,,,,
0,3.94949E+14,3.94949E+14,16.767968,0,,35,59,,,,
0,3.94949E+14,3.94949E+14,16.767984,0,,36,60,,,,
0,3.94949E+14,3.94949E+14,16.768048,0,,37,60,,,,
0,3.94949E+14,3.94949E+14,16.767733,0,,38,59,,,,
0,3.94949E+14,3.94949E+14,16.767992,0,,39,60,,,,
0,3.94949E+14,3.94949E+14,16.767534,0,,40,60,,,,
0,3.94949E+14,3.94949E+14,16.767986,0,,41,59,,,,
