Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Num,FPS,,Min FPS
0,1.27995E+14,1.27995E+14,34.035939,2,,,0,43,,18
0,1.27995E+14,1.27995E+14,267.018805,15,,,1,60,,
0,1.27995E+14,1.27995E+14,35.089546,2,,,2,59,,Max FPS
0,1.27995E+14,1.27995E+14,50.23357,2,,,3,60,,60
0,1.27995E+14,1.27995E+14,17.016549,0,,,4,59,,
0,1.27995E+14,1.27995E+14,16.783412,0,,,5,60,,Avg FPS
0,1.27995E+14,1.27996E+14,16.783334,0,,,6,59,,59.3820598
0,1.27996E+14,1.27996E+14,16.782833,0,,,7,60,,
0,1.27996E+14,1.27996E+14,16.783258,0,,,8,60,,
0,1.27996E+14,1.27996E+14,16.783326,0,,,9,59,,
0,1.27996E+14,1.27996E+14,16.783296,0,,,10,60,,
0,1.27996E+14,1.27996E+14,16.783343,0,,,11,59,,
0,1.27996E+14,1.27996E+14,16.783343,0,,,12,60,,
0,1.27996E+14,1.27996E+14,16.783474,0,,,13,60,,
0,1.27996E+14,1.27996E+14,16.783288,0,,,14,59,,
0,1.27996E+14,1.27996E+14,16.78322,0,,,15,60,,
0,1.27996E+14,1.27996E+14,16.783015,0,,,16,59,,
0,1.27996E+14,1.27996E+14,16.782866,0,,,17,60,,
0,1.27996E+14,1.27996E+14,16.782797,0,,,18,60,,
0,1.27996E+14,1.27996E+14,16.782848,0,,,19,59,,
0,1.27996E+14,1.27996E+14,16.783043,0,,,20,60,,
0,1.27996E+14,1.27996E+14,16.782827,0,,,21,59,,
0,1.27996E+14,1.27996E+14,16.782712,0,,,22,60,,
0,1.27996E+14,1.27996E+14,16.782396,0,,,23,60,,
0,1.27996E+14,1.27996E+14,16.783045,0,,,24,59,,
0,1.27996E+14,1.27996E+14,16.783239,0,,,25,60,,
0,1.27996E+14,1.27996E+14,16.783125,0,,,26,59,,
0,1.27996E+14,1.27996E+14,16.78308,0,,,27,60,,
0,1.27996E+14,1.27996E+14,16.782601,0,,,28,60,,
0,1.27996E+14,1.27996E+14,16.783185,0,,,29,59,,
0,1.27996E+14,1.27996E+14,16.783233,0,,,30,60,,
0,1.27996E+14,1.27996E+14,16.78335,0,,,31,59,,
0,1.27996E+14,1.27996E+14,16.783301,0,,,32,60,,
0,1.27996E+14,1.27996E+14,16.783137,0,,,33,60,,
0,1.27996E+14,1.27996E+14,16.783023,0,,,34,59,,
0,1.27996E+14,1.27996E+14,16.783075,0,,,35,60,,
0,1.27996E+14,1.27996E+14,16.783177,0,,,36,59,,
0,1.27996E+14,1.27996E+14,16.782857,0,,,37,60,,
0,1.27996E+14,1.27996E+14,16.782863,0,,,38,59,,
0,1.27996E+14,1.27996E+14,16.783064,0,,,39,60,,
0,1.27996E+14,1.27996E+14,16.783057,0,,,40,60,,
0,1.27996E+14,1.27996E+14,16.783204,0,,,41,59,,
0,1.27996E+14,1.27996E+14,16.783202,0,,,42,60,,
1,1.27996E+14,1.27996E+14,16.783201,0,,,43,59,,
1,1.27996E+14,1.27996E+14,16.782845,0,,,44,60,,
1,1.27996E+14,1.27996E+14,16.783297,0,,,45,60,,
1,1.27996E+14,1.27996E+14,16.783068,0,,,46,59,,
1,1.27996E+14,1.27996E+14,16.783123,0,,,47,60,,
1,1.27996E+14,1.27996E+14,16.783224,0,,,48,59,,
1,1.27996E+14,1.27996E+14,16.783101,0,,,49,60,,
1,1.27996E+14,1.27996E+14,16.783092,0,,,50,60,,
1,1.27996E+14,1.27996E+14,16.782786,0,,,51,59,,
1,1.27996E+14,1.27996E+14,16.782377,0,,,52,60,,
1,1.27996E+14,1.27996E+14,16.783193,0,,,53,59,,
1,1.27996E+14,1.27996E+14,16.783197,0,,,54,60,,
1,1.27996E+14,1.27996E+14,16.783305,0,,,55,60,,
1,1.27996E+14,1.27996E+14,16.783104,0,,,56,59,,
1,1.27996E+14,1.27996E+14,16.782985,0,,,57,60,,
1,1.27996E+14,1.27996E+14,16.783201,0,,,58,59,,
1,1.27996E+14,1.27996E+14,16.783031,0,,,59,60,,
1,1.27996E+14,1.27996E+14,16.783005,0,,,60,60,,
1,1.27996E+14,1.27996E+14,16.783157,0,,,61,59,,
1,1.27996E+14,1.27996E+14,16.783121,0,,,62,60,,
1,1.27996E+14,1.27996E+14,16.783166,0,,,63,59,,
1,1.27996E+14,1.27996E+14,16.782999,0,,,64,60,,
1,1.27996E+14,1.27997E+14,16.78273,0,,,65,60,,
1,1.27997E+14,1.27997E+14,16.783078,0,,,66,59,,
1,1.27997E+14,1.27997E+14,16.783158,0,,,67,60,,
1,1.27997E+14,1.27997E+14,16.783079,0,,,68,59,,
1,1.27997E+14,1.27997E+14,16.783091,0,,,69,60,,
1,1.27997E+14,1.27997E+14,16.783045,0,,,70,60,,
1,1.27997E+14,1.27997E+14,16.783121,0,,,71,59,,
1,1.27997E+14,1.27997E+14,16.783074,0,,,72,60,,
1,1.27997E+14,1.27997E+14,16.78293,0,,,73,59,,
1,1.27997E+14,1.27997E+14,16.78287,0,,,74,60,,
1,1.27997E+14,1.27997E+14,16.782411,0,,,75,59,,
1,1.27997E+14,1.27997E+14,16.782865,0,,,76,60,,
1,1.27997E+14,1.27997E+14,16.782901,0,,,77,60,,
1,1.27997E+14,1.27997E+14,16.783039,0,,,78,59,,
1,1.27997E+14,1.27997E+14,16.782863,0,,,79,60,,
1,1.27997E+14,1.27997E+14,16.782917,0,,,80,59,,
1,1.27997E+14,1.27997E+14,16.782687,0,,,81,60,,
1,1.27997E+14,1.27997E+14,16.783188,0,,,82,60,,
1,1.27997E+14,1.27997E+14,16.78297,0,,,83,59,,
1,1.27997E+14,1.27997E+14,16.782991,0,,,84,60,,
1,1.27997E+14,1.27997E+14,16.78289,0,,,85,59,,
1,1.27997E+14,1.27997E+14,16.783211,0,,,86,60,,
1,1.27997E+14,1.27997E+14,16.783196,0,,,87,60,,
1,1.27997E+14,1.27997E+14,16.78302,0,,,88,59,,
1,1.27997E+14,1.27997E+14,16.782772,0,,,89,60,,
