Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),
4,3.69E+14,3.69E+14,-41.218754,3.69E+14,3.69E+14,78.697717,1.20E+02
4,3.69E+14,3.69E+14,-51.885422,3.69E+14,3.69E+14,82.647092,1.35E+02
4,3.69E+14,3.69E+14,-56.684641,3.69E+14,3.69E+14,71.124434,1.28E+02
4,3.69E+14,3.69E+14,-34.234326,3.69E+14,3.69E+14,63.105528,9.73E+01
4,3.69E+14,3.69E+14,-60.778235,3.69E+14,3.69E+14,97.399385,1.58E+02
5,3.69E+14,3.69E+14,-49.378391,3.69E+14,3.69E+14,74.611257,1.24E+02
5,3.69E+14,3.69E+14,-63.59933,3.69E+14,3.69E+14,85.179227,1.49E+02
5,3.69E+14,3.69E+14,-27.983284,3.69E+14,3.69E+14,60.733026,8.87E+01
5,3.69E+14,3.69E+14,-57.256151,3.69E+14,3.69E+14,77.486258,1.35E+02
5,3.69E+14,3.69E+14,-69.504121,3.69E+14,3.69E+14,74.838341,1.44E+02
5,3.69E+14,3.69E+14,-80.170581,3.69E+14,3.69E+14,87.699956,1.68E+02
5,3.69E+14,3.69E+14,-80.982924,3.69E+14,3.69E+14,89.980165,1.71E+02
5,3.69E+14,3.69E+14,-78.52183,3.69E+14,3.69E+14,86.947717,1.65E+02
5,3.69E+14,3.69E+14,-41.3599,3.69E+14,3.69E+14,71.665007,1.13E+02
6,3.69E+14,3.69E+14,-59.997975,3.69E+14,3.69E+14,73.480684,1.33E+02
6,3.69E+14,3.69E+14,-74.203602,3.69E+14,3.69E+14,86.472144,1.61E+02
6,3.69E+14,3.69E+14,-75.527872,3.69E+14,3.69E+14,88.145061,1.64E+02
6,3.69E+14,3.69E+14,-76.487508,3.69E+14,3.69E+14,89.467301,1.66E+02
6,3.69E+14,3.69E+14,-72.950685,3.69E+14,3.69E+14,86.396519,1.59E+02
6,3.69E+14,3.69E+14,-34.997608,3.69E+14,3.69E+14,68.510424,1.04E+02
6,3.69E+14,3.69E+14,-56.655735,3.69E+14,3.69E+14,65.215059,1.22E+02
6,3.69E+14,3.69E+14,-40.298598,3.69E+14,3.69E+14,66.772455,1.07E+02
6,3.69E+14,3.69E+14,-63.478912,3.69E+14,3.69E+14,75.315372,1.39E+02
7,3.69E+14,3.69E+14,-76.076518,3.69E+14,3.69E+14,92.410426,1.68E+02
7,3.69E+14,3.69E+14,-71.92584,3.69E+14,3.69E+14,86.445061,1.58E+02
7,3.69E+14,3.69E+14,-73.805424,3.69E+14,3.69E+14,82.540581,1.56E+02
7,3.69E+14,3.69E+14,-39.814223,3.69E+14,3.69E+14,70.854695,1.11E+02
7,3.69E+14,3.69E+14,-59.263912,3.69E+14,3.69E+14,73.506049,1.33E+02
7,3.69E+14,3.69E+14,-74.964851,3.69E+14,3.69E+14,79.768028,1.55E+02
7,3.69E+14,3.69E+14,-43.225994,3.69E+14,3.69E+14,78.997768,1.22E+02
7,3.69E+14,3.69E+14,-53.723703,3.69E+14,3.69E+14,76.843966,1.31E+02
7,3.69E+14,3.69E+14,-64.117194,3.69E+14,3.69E+14,91.547718,1.56E+02
8,3.69E+14,3.69E+14,-58.081672,3.69E+14,3.69E+14,80.000633,1.38E+02
8,3.69E+14,3.69E+14,-28.094014,3.69E+14,3.69E+14,67.599122,9.57E+01
8,3.69E+14,3.69E+14,-48.400838,3.69E+14,3.69E+14,78.218445,1.27E+02
8,3.69E+14,3.69E+14,-59.524798,3.69E+14,3.69E+14,89.159801,1.49E+02
8,3.69E+14,3.69E+14,-97.697666,3.69E+14,3.69E+14,102.940791,2.01E+02
8,3.69E+14,3.69E+14,-44.622556,3.69E+14,3.69E+14,72.763966,1.17E+02
8,3.69E+14,3.69E+14,-59.038548,3.69E+14,3.69E+14,93.906311,1.53E+02
8,3.69E+14,3.69E+14,-55.151568,3.69E+14,3.69E+14,68.496205,1.24E+02
8,3.69E+14,3.69E+14,-75.047247,3.69E+14,3.69E+14,75.232247,1.50E+02
9,3.69E+14,3.69E+14,-47.195213,3.69E+14,3.69E+14,76.963289,1.24E+02
9,3.69E+14,3.69E+14,-59.458339,3.69E+14,3.69E+14,92.102926,1.52E+02
9,3.69E+14,3.69E+14,-56.651151,3.69E+14,3.69E+14,82.786988,1.39E+02
9,3.69E+14,3.69E+14,-22.414273,3.69E+14,3.69E+14,46.619796,6.90E+01
9,3.69E+14,3.69E+14,-63.990267,3.69E+14,3.69E+14,71.658028,1.36E+02
9,3.69E+14,3.69E+14,-40.700004,3.69E+14,3.69E+14,81.148653,1.22E+02
9,3.69E+14,3.69E+14,-48.960526,3.69E+14,3.69E+14,72.789851,1.22E+02
9,3.69E+14,3.69E+14,-66.684173,3.69E+14,3.69E+14,90.471624,1.57E+02
9,3.69E+14,3.69E+14,-62.75709,3.69E+14,3.69E+14,95.023603,1.58E+02
10,3.69E+14,3.69E+14,-55.91235,3.69E+14,3.69E+14,87.726363,1.44E+02
10,3.69E+14,3.69E+14,-56.793443,3.69E+14,3.69E+14,85.812665,1.43E+02
10,3.69E+14,3.69E+14,-58.756308,3.69E+14,3.69E+14,61.284798,1.20E+02
10,3.69E+14,3.69E+14,-46.697192,3.69E+14,3.69E+14,72.071674,1.19E+02
10,3.69E+14,3.69E+14,-63.009589,3.69E+14,3.69E+14,78.687456,1.42E+02
10,3.69E+14,3.69E+14,-73.974903,3.69E+14,3.69E+14,89.059436,1.63E+02
10,3.69E+14,3.69E+14,-72.015372,3.69E+14,3.69E+14,77.228185,1.49E+02
10,3.69E+14,3.69E+14,-83.161883,3.69E+14,3.69E+14,93.481884,1.77E+02
10,3.69E+14,3.69E+14,-78.497768,3.69E+14,3.69E+14,92.861259,1.71E+02
11,3.69E+14,3.69E+14,-74.213341,3.69E+14,3.69E+14,79.302872,1.54E+02
11,3.69E+14,3.69E+14,-72.278601,3.69E+14,3.69E+14,86.664592,1.59E+02
11,3.69E+14,3.69E+14,-76.000372,3.69E+14,3.69E+14,76.944852,1.53E+02
11,3.69E+14,3.69E+14,-46.769796,3.69E+14,3.69E+14,54.099225,1.01E+02
11,3.69E+14,3.69E+14,-80.466883,3.69E+14,3.69E+14,84.703862,1.65E+02
11,3.69E+14,3.69E+14,-83.736936,3.69E+14,3.69E+14,89.433655,1.73E+02
11,3.69E+14,3.69E+14,-42.045629,3.69E+14,3.69E+14,80.354071,1.22E+02
11,3.69E+14,3.69E+14,-50.732713,3.69E+14,3.69E+14,83.355425,1.34E+02
12,3.69E+14,3.69E+14,-54.581932,3.69E+14,3.69E+14,85.930008,1.41E+02
12,3.69E+14,3.69E+14,-57.670943,3.69E+14,3.69E+14,90.647093,1.48E+02
12,3.69E+14,3.69E+14,-53.605526,3.69E+14,3.69E+14,83.365894,1.37E+02
12,3.69E+14,3.69E+14,-21.100888,3.69E+14,3.69E+14,57.621204,7.87E+01
12,3.69E+14,3.69E+14,-51.162662,3.69E+14,3.69E+14,82.723029,1.34E+02
12,3.69E+14,3.69E+14,-17.882294,3.69E+14,3.69E+14,56.377141,7.43E+01
12,3.69E+14,3.69E+14,-50.117505,3.69E+14,3.69E+14,72.358289,1.22E+02
12,3.69E+14,3.69E+14,-65.56985,3.69E+14,3.69E+14,85.12704,1.51E+02
12,3.69E+14,3.69E+14,-69.359486,3.69E+14,3.69E+14,76.092091,1.45E+02
12,3.69E+14,3.69E+14,-82.310685,3.69E+14,3.69E+14,87.596727,1.70E+02
13,3.69E+14,3.69E+14,-43.211358,3.69E+14,3.69E+14,74.76907,1.18E+02
13,3.69E+14,3.69E+14,-57.073703,3.69E+14,3.69E+14,92.682561,1.50E+02
13,3.69E+14,3.69E+14,-54.518026,3.69E+14,3.69E+14,65.758236,1.20E+02
13,3.69E+14,3.69E+14,-76.793341,3.69E+14,3.69E+14,81.263549,1.58E+02
13,3.69E+14,3.69E+14,-43.424171,3.69E+14,3.69E+14,74.736934,1.18E+02
13,3.69E+14,3.69E+14,-57.379433,3.69E+14,3.69E+14,84.742873,1.42E+02
13,3.69E+14,3.69E+14,-61.595684,3.69E+14,3.69E+14,71.164799,1.33E+02
13,3.69E+14,3.69E+14,-79.34532,3.69E+14,3.69E+14,88.978655,1.68E+02
13,3.69E+14,3.69E+14,-41.394744,3.69E+14,3.69E+14,78.042716,1.19E+02
14,3.69E+14,3.69E+14,-50.726828,3.69E+14,3.69E+14,65.59136,1.16E+02
14,3.69E+14,3.69E+14,-74.214955,3.69E+14,3.69E+14,78.298602,1.53E+02
14,3.69E+14,3.69E+14,-83.850477,3.69E+14,3.69E+14,91.867457,1.76E+02
14,3.69E+14,3.69E+14,-81.101831,3.69E+14,3.69E+14,85.157769,1.66E+02
14,3.69E+14,3.69E+14,-83.709592,3.69E+14,3.69E+14,90.68303,1.74E+02
14,3.69E+14,3.69E+14,-41.401202,3.69E+14,3.69E+14,67.456881,1.09E+02
14,3.69E+14,3.69E+14,-61.347766,3.69E+14,3.69E+14,70.312195,1.32E+02
14,3.69E+14,3.69E+14,-79.011831,3.69E+14,3.69E+14,94.016051,1.73E+02
14,3.69E+14,3.69E+14,-34.223337,3.69E+14,3.69E+14,48.845318,8.31E+01
15,3.69E+14,3.69E+14,-34.78292,3.69E+14,3.69E+14,49.664641,8.44E+01
15,3.69E+14,3.69E+14,-72.79209,3.69E+14,3.69E+14,75.989851,1.49E+02
15,3.69E+14,3.69E+14,-46.285734,3.69E+14,3.69E+14,84.212092,1.30E+02
15,3.69E+14,3.69E+14,-48.803182,3.69E+14,3.69E+14,77.247091,1.26E+02
15,3.69E+14,3.69E+14,-60.528495,3.69E+14,3.69E+14,62.83959,1.23E+02
15,3.69E+14,3.69E+14,-47.320213,3.69E+14,3.69E+14,54.869276,1.02E+02
15,3.69E+14,3.69E+14,-42.1099,3.69E+14,3.69E+14,46.005734,8.81E+01
15,3.69E+14,3.69E+14,-84.161102,3.69E+14,3.69E+14,100.108917,1.84E+02
15,3.69E+14,3.69E+14,-73.39782,3.69E+14,3.69E+14,90.172614,1.64E+02
15,3.69E+14,3.69E+14,-70.934538,3.69E+14,3.69E+14,79.309279,1.50E+02
16,3.69E+14,3.69E+14,-79.604539,3.69E+14,3.69E+14,93.045321,1.73E+02
16,3.69E+14,3.69E+14,-34.760628,3.69E+14,3.69E+14,73.08532,1.08E+02
16,3.69E+14,3.69E+14,-50.512818,3.69E+14,3.69E+14,69.817351,1.20E+02
16,3.69E+14,3.69E+14,-70.673392,3.69E+14,3.69E+14,79.087664,1.50E+02
16,3.69E+14,3.69E+14,-79.236988,3.69E+14,3.69E+14,81.237613,1.60E+02
16,3.69E+14,3.69E+14,-84.869748,3.69E+14,3.69E+14,89.241415,1.74E+02
16,3.69E+14,3.69E+14,-84.108706,3.69E+14,3.69E+14,90.409697,1.75E+02
16,3.69E+14,3.69E+14,-42.583129,3.69E+14,3.69E+14,70.314225,1.13E+02
16,3.69E+14,3.69E+14,-61.193184,3.69E+14,3.69E+14,73.321934,1.35E+02
17,3.69E+14,3.69E+14,-76.651101,3.69E+14,3.69E+14,87.888811,1.65E+02
17,3.69E+14,3.69E+14,-78.230945,3.69E+14,3.69E+14,99.776676,1.78E+02
17,3.69E+14,3.69E+14,-65.858913,3.69E+14,3.69E+14,66.635007,1.32E+02
17,3.69E+14,3.69E+14,-9.976095,3.69E+14,3.69E+14,45.08589,5.51E+01
17,3.69E+14,3.69E+14,-52.436568,3.69E+14,3.69E+14,83.940634,1.36E+02
17,3.69E+14,3.69E+14,-57.698808,3.69E+14,3.69E+14,87.724696,1.45E+02
17,3.69E+14,3.69E+14,-60.113131,3.69E+14,3.69E+14,88.683134,1.49E+02
17,3.69E+14,3.69E+14,-60.700579,3.69E+14,3.69E+14,71.682559,1.32E+02
17,3.69E+14,3.69E+14,-77.368393,3.69E+14,3.69E+14,87.440946,1.65E+02
18,3.69E+14,3.69E+14,-78.94454,3.69E+14,3.69E+14,92.873915,1.72E+02
18,3.69E+14,3.69E+14,-72.459694,3.69E+14,3.69E+14,83.17657,1.56E+02
18,3.69E+14,3.69E+14,-77.632664,3.69E+14,3.69E+14,86.71605,1.64E+02
18,3.69E+14,3.69E+14,-39.733754,3.69E+14,3.69E+14,61.082142,1.01E+02
18,3.69E+14,3.69E+14,-29.494326,3.69E+14,3.69E+14,60.929693,9.04E+01
18,3.69E+14,3.69E+14,-58.018704,3.69E+14,3.69E+14,66.719798,1.25E+02
18,3.69E+14,3.69E+14,-40.920525,3.69E+14,3.69E+14,67.793913,1.09E+02
18,3.69E+14,3.69E+14,-20.308544,3.69E+14,3.69E+14,57.597871,7.79E+01
18,3.69E+14,3.69E+14,-52.065943,3.69E+14,3.69E+14,76.945997,1.29E+02
19,3.69E+14,3.69E+14,-64.696204,3.69E+14,3.69E+14,74.203914,1.39E+02
19,3.69E+14,3.69E+14,-39.664483,3.69E+14,3.69E+14,73.677195,1.13E+02
19,3.69E+14,3.69E+14,-55.345682,3.69E+14,3.69E+14,57.506464,1.13E+02
19,3.69E+14,3.69E+14,-47.428598,3.69E+14,3.69E+14,52.295839,9.97E+01
19,3.69E+14,3.69E+14,-44.647765,3.69E+14,3.69E+14,45.889275,9.05E+01
19,3.69E+14,3.69E+14,-48.801567,3.69E+14,3.69E+14,50.743546,9.95E+01
19,3.69E+14,3.69E+14,-48.026828,3.69E+14,3.69E+14,63.06709,1.11E+02
19,3.69E+14,3.69E+14,-75.07834,3.69E+14,3.69E+14,82.632039,1.58E+02
19,3.69E+14,3.69E+14,-41.60115,3.69E+14,3.69E+14,74.612091,1.16E+02
19,3.69E+14,3.69E+14,-52.508964,3.69E+14,3.69E+14,82.428237,1.35E+02
19,3.69E+14,3.69E+14,-60.196308,3.69E+14,3.69E+14,68.926309,1.29E+02
20,3.69E+14,3.69E+14,-40.846462,3.69E+14,3.69E+14,73.663341,1.15E+02
20,3.69E+14,3.69E+14,-55.940162,3.69E+14,3.69E+14,82.456675,1.38E+02
20,3.69E+14,3.69E+14,-61.053443,3.69E+14,3.69E+14,90.660998,1.52E+02
20,3.69E+14,3.69E+14,-59.250266,3.69E+14,3.69E+14,64.998132,1.24E+02
20,3.69E+14,3.69E+14,-44.09615,3.69E+14,3.69E+14,64.366517,1.08E+02
20,3.69E+14,3.69E+14,-29.092451,3.69E+14,3.69E+14,55.755214,8.48E+01
20,3.69E+14,3.69E+14,-22.840888,3.69E+14,3.69E+14,49.759849,7.26E+01
20,3.69E+14,3.69E+14,-62.27959,3.69E+14,3.69E+14,67.599225,1.30E+02
20,3.69E+14,3.69E+14,-82.668706,3.69E+14,3.69E+14,88.159904,1.71E+02
20,3.69E+14,3.69E+14,-42.379119,3.69E+14,3.69E+14,66.064486,1.08E+02
21,3.69E+14,3.69E+14,-65.825475,3.69E+14,3.69E+14,72.856414,1.39E+02
21,3.69E+14,3.69E+14,-41.708025,3.69E+14,3.69E+14,74.564643,1.16E+02
21,3.69E+14,3.69E+14,-57.460683,3.69E+14,3.69E+14,63.858183,1.21E+02
21,3.69E+14,3.69E+14,-41.855525,3.69E+14,3.69E+14,56.246204,9.81E+01
21,3.69E+14,3.69E+14,-76.197664,3.69E+14,3.69E+14,84.663185,1.61E+02
21,3.69E+14,3.69E+14,-39.63865,3.69E+14,3.69E+14,72.880059,1.13E+02
21,3.69E+14,3.69E+14,-56.032089,3.69E+14,3.69E+14,86.749696,1.43E+02
21,3.69E+14,3.69E+14,-57.980214,3.69E+14,3.69E+14,90.477457,1.48E+02
21,3.69E+14,3.69E+14,-55.310683,3.69E+14,3.69E+14,88.100217,1.43E+02
22,3.69E+14,3.69E+14,-55.841308,3.69E+14,3.69E+14,81.786988,1.38E+02
22,3.69E+14,3.69E+14,-63.046569,3.69E+14,3.69E+14,93.420842,1.56E+02
22,3.69E+14,3.69E+14,-58.801881,3.69E+14,3.69E+14,81.452144,1.40E+02
22,3.69E+14,3.69E+14,-65.83907,3.69E+14,3.69E+14,74.30657,1.40E+02
22,3.69E+14,3.69E+14,-79.628914,3.69E+14,3.69E+14,104.93423,1.85E+02
22,3.69E+14,3.69E+14,-61.620215,3.69E+14,3.69E+14,71.973393,1.34E+02
22,3.69E+14,3.69E+14,-79.363393,3.69E+14,3.69E+14,89.873967,1.69E+02
22,3.69E+14,3.69E+14,-37.657191,3.69E+14,3.69E+14,65.660996,1.03E+02
22,3.69E+14,3.69E+14,-61.129173,3.69E+14,3.69E+14,68.955631,1.30E+02
23,3.69E+14,3.69E+14,-40.301983,3.69E+14,3.69E+14,71.857403,1.12E+02
23,3.69E+14,3.69E+14,-58.319589,3.69E+14,3.69E+14,89.424905,1.48E+02
23,3.69E+14,3.69E+14,-56.625631,3.69E+14,3.69E+14,95.687301,1.52E+02
23,3.69E+14,3.69E+14,-50.014693,3.69E+14,3.69E+14,83.018654,1.33E+02
23,3.69E+14,3.69E+14,-52.866464,3.69E+14,3.69E+14,74.917299,1.28E+02
23,3.69E+14,3.69E+14,-27.300628,3.69E+14,3.69E+14,58.771412,8.61E+01
23,3.69E+14,3.69E+14,-57.500006,3.69E+14,3.69E+14,83.382144,1.41E+02
23,3.69E+14,3.69E+14,-62.52761,3.69E+14,3.69E+14,85.669749,1.48E+02
23,3.69E+14,3.69E+14,-66.867455,3.69E+14,3.69E+14,69.04709,1.36E+02
24,3.69E+14,3.69E+14,-45.196098,3.69E+14,3.69E+14,71.243445,1.16E+02
24,3.69E+14,3.69E+14,-61.830892,3.69E+14,3.69E+14,88.552457,1.50E+02
24,3.69E+14,3.69E+14,-23.852085,3.69E+14,3.69E+14,57.173964,8.10E+01
24,3.69E+14,3.69E+14,-56.097558,3.69E+14,3.69E+14,84.3098,1.40E+02
24,3.69E+14,3.69E+14,-61.042766,3.69E+14,3.69E+14,70.519747,1.32E+02
24,3.69E+14,3.69E+14,-78.080425,3.69E+14,3.69E+14,92.961259,1.71E+02
24,3.69E+14,3.69E+14,-73.290216,3.69E+14,3.69E+14,84.353342,1.58E+02
24,3.69E+14,3.69E+14,-76.48032,3.69E+14,3.69E+14,86.185634,1.63E+02
24,3.69E+14,3.69E+14,-78.94105,3.69E+14,3.69E+14,88.005321,1.67E+02
25,3.69E+14,3.69E+14,-39.611774,3.69E+14,3.69E+14,70.35735,1.10E+02
25,3.69E+14,3.69E+14,-60.310422,3.69E+14,3.69E+14,89.638447,1.50E+02
25,3.69E+14,3.69E+14,-57.224173,3.69E+14,3.69E+14,78.081675,1.35E+02
25,3.69E+14,3.69E+14,-28.882971,3.69E+14,3.69E+14,54.20287,8.31E+01
25,3.69E+14,3.69E+14,-24.751981,3.69E+14,3.69E+14,59.11459,8.39E+01
25,3.69E+14,3.69E+14,-53.440578,3.69E+14,3.69E+14,84.262404,1.38E+02
25,3.69E+14,3.69E+14,-57.575162,3.69E+14,3.69E+14,86.873758,1.44E+02
25,3.69E+14,3.69E+14,-59.80136,3.69E+14,3.69E+14,64.77985,1.25E+02
25,3.69E+14,3.69E+14,-84.773654,3.69E+14,3.69E+14,88.287405,1.73E+02
26,3.69E+14,3.69E+14,-86.022821,3.69E+14,3.69E+14,89.236415,1.75E+02
26,3.69E+14,3.69E+14,-84.66105,3.69E+14,3.69E+14,85.046467,1.70E+02
26,3.69E+14,3.69E+14,-86.973655,3.69E+14,3.69E+14,96.346416,1.83E+02
26,3.69E+14,3.69E+14,-38.8324,3.69E+14,3.69E+14,62.437871,1.01E+02
26,3.69E+14,3.69E+14,-64.291778,3.69E+14,3.69E+14,76.957507,1.41E+02
26,3.69E+14,3.69E+14,-38.584274,3.69E+14,3.69E+14,58.399172,9.70E+01
26,3.69E+14,3.69E+14,-68.28985,3.69E+14,3.69E+14,75.386466,1.44E+02
26,3.69E+14,3.69E+14,-41.35167,3.69E+14,3.69E+14,74.031257,1.15E+02
26,3.69E+14,3.69E+14,-54.276984,3.69E+14,3.69E+14,79.636726,1.34E+02
27,3.69E+14,3.69E+14,-63.025944,3.69E+14,3.69E+14,98.644281,1.62E+02
27,3.69E+14,3.69E+14,-53.450369,3.69E+14,3.69E+14,66.112402,1.20E+02
27,3.69E+14,3.69E+14,-35.576723,3.69E+14,3.69E+14,64.271152,9.98E+01
27,3.69E+14,3.69E+14,-61.002662,3.69E+14,3.69E+14,85.179018,1.46E+02
27,3.69E+14,3.69E+14,-64.995892,3.69E+14,3.69E+14,83.918238,1.49E+02
27,3.69E+14,3.69E+14,-69.285476,3.69E+14,3.69E+14,79.375841,1.49E+02
27,3.69E+14,3.69E+14,-38.683597,3.69E+14,3.69E+14,72.464226,1.11E+02
27,3.69E+14,3.69E+14,-55.332453,3.69E+14,3.69E+14,70.671101,1.26E+02
27,3.69E+14,3.69E+14,-75.434643,3.69E+14,3.69E+14,88.054227,1.63E+02
28,3.69E+14,3.69E+14,-73.319174,3.69E+14,3.69E+14,86.984748,1.60E+02
28,3.69E+14,3.69E+14,-38.085368,3.69E+14,3.69E+14,59.606048,9.77E+01
28,3.69E+14,3.69E+14,-63.573392,3.69E+14,3.69E+14,93.344176,1.57E+02
28,3.69E+14,3.69E+14,-58.428182,3.69E+14,3.69E+14,89.51428,1.48E+02
28,3.69E+14,3.69E+14,-57.084641,3.69E+14,3.69E+14,90.0998,1.47E+02
28,3.69E+14,3.69E+14,-57.067714,3.69E+14,3.69E+14,88.894123,1.46E+02
28,3.69E+14,3.69E+14,-57.157558,3.69E+14,3.69E+14,89.322092,1.46E+02
28,3.69E+14,3.69E+14,-58.186933,3.69E+14,3.69E+14,79.779018,1.38E+02
28,3.69E+14,3.69E+14,-66.277142,3.69E+14,3.69E+14,72.360424,1.39E+02
29,3.69E+14,3.69E+14,-42.297087,3.69E+14,3.69E+14,80.882404,1.23E+02
29,3.69E+14,3.69E+14,-50.901984,3.69E+14,3.69E+14,80.7148,1.32E+02
29,3.69E+14,3.69E+14,-57.822245,3.69E+14,3.69E+14,87.039175,1.45E+02
29,3.69E+14,3.69E+14,-60.205215,3.69E+14,3.69E+14,92.413968,1.53E+02
29,3.69E+14,3.69E+14,-55.948235,3.69E+14,3.69E+14,75.280632,1.31E+02
29,3.69E+14,3.69E+14,-68.586309,3.69E+14,3.69E+14,75.854643,1.44E+02
29,3.69E+14,3.69E+14,-81.451362,3.69E+14,3.69E+14,91.601988,1.73E+02
29,3.69E+14,3.69E+14,-78.877351,3.69E+14,3.69E+14,87.948967,1.67E+02
29,3.69E+14,3.69E+14,-78.47683,3.69E+14,3.69E+14,88.571155,1.67E+02
30,3.69E+14,3.69E+14,-37.442399,3.69E+14,3.69E+14,70.757039,1.08E+02
30,3.69E+14,3.69E+14,-54.541828,3.69E+14,3.69E+14,83.663081,1.38E+02
30,3.69E+14,3.69E+14,-60.368704,3.69E+14,3.69E+14,80.093862,1.40E+02
30,3.69E+14,3.69E+14,-30.032607,3.69E+14,3.69E+14,69.771309,9.98E+01
30,3.69E+14,3.69E+14,-47.387973,3.69E+14,3.69E+14,84.392352,1.32E+02
