Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,Num,FPS,,Min FPS,Max FPS,Avg FPS
0,3.18714E+14,3.18714E+14,117.315064,6,,0,61,,3,61,59.44186047
0,3.18714E+14,3.18714E+14,17.321203,0,,1,59,,,,
0,3.18714E+14,3.18714E+14,16.760697,0,,2,58,,,,
0,3.18714E+14,3.18714E+14,16.760391,0,,3,60,,,,
0,3.18714E+14,3.18714E+14,16.760194,0,,4,59,,,,
0,3.18714E+14,3.18714E+14,16.76021,0,,5,60,,,,
0,3.18714E+14,3.18714E+14,16.760498,0,,6,60,,,,
0,3.18714E+14,3.18714E+14,16.760483,0,,7,59,,,,
0,3.18714E+14,3.18714E+14,16.760403,0,,8,60,,,,
0,3.18714E+14,3.18714E+14,16.760257,0,,9,60,,,,
0,3.18714E+14,3.18714E+14,16.759456,0,,10,59,,,,
0,3.18714E+14,3.18714E+14,16.759773,0,,11,60,,,,
0,3.18714E+14,3.18714E+14,16.759886,0,,12,60,,,,
0,3.18714E+14,3.18714E+14,16.75983,0,,13,59,,,,
0,3.18714E+14,3.18714E+14,16.759938,0,,14,60,,,,
0,3.18714E+14,3.18714E+14,16.759351,0,,15,60,,,,
0,3.18714E+14,3.18714E+14,16.760015,0,,16,59,,,,
0,3.18714E+14,3.18714E+14,16.759968,0,,17,60,,,,
0,3.18714E+14,3.18714E+14,16.758424,0,,18,60,,,,
0,3.18714E+14,3.18714E+14,16.758958,0,,19,59,,,,
0,3.18714E+14,3.18714E+14,16.760185,0,,20,60,,,,
0,3.18714E+14,3.18714E+14,16.759955,0,,21,60,,,,
0,3.18714E+14,3.18714E+14,16.760275,0,,22,59,,,,
0,3.18714E+14,3.18714E+14,16.760119,0,,23,60,,,,
0,3.18714E+14,3.18714E+14,16.760162,0,,24,60,,,,
0,3.18714E+14,3.18714E+14,16.759899,0,,25,59,,,,
0,3.18714E+14,3.18715E+14,16.760064,0,,26,60,,,,
0,3.18715E+14,3.18715E+14,16.760032,0,,27,60,,,,
0,3.18715E+14,3.18715E+14,16.759917,0,,28,59,,,,
0,3.18715E+14,3.18715E+14,16.759947,0,,29,60,,,,
0,3.18715E+14,3.18715E+14,16.759789,0,,30,60,,,,
0,3.18715E+14,3.18715E+14,16.759862,0,,31,59,,,,
0,3.18715E+14,3.18715E+14,16.759939,0,,32,60,,,,
0,3.18715E+14,3.18715E+14,16.759888,0,,33,60,,,,
0,3.18715E+14,3.18715E+14,16.759891,0,,34,59,,,,
0,3.18715E+14,3.18715E+14,16.75973,0,,35,60,,,,
0,3.18715E+14,3.18715E+14,16.759932,0,,36,60,,,,
