Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Time (sec),FPS,
2,6.57E+12,6.57E+12,16.755268,0,,,143,60,
2,6.57E+12,6.57E+12,16.754467,0,,,144,60,
2,6.57E+12,6.57E+12,16.755939,0,,,145,59,
2,6.57E+12,6.57E+12,16.756563,0,,,146,60,
2,6.57E+12,6.57E+12,16.756735,0,,,147,60,
2,6.57E+12,6.57E+12,16.756647,0,,,148,59,
2,6.57E+12,6.57E+12,16.755917,0,,,149,60,
2,6.57E+12,6.57E+12,16.756365,0,,,150,60,
2,6.57E+12,6.57E+12,16.756547,0,,,151,59,
2,6.57E+12,6.57E+12,16.756174,0,,,152,60,
2,6.57E+12,6.57E+12,16.756505,0,,,153,60,
2,6.57E+12,6.57E+12,16.75661,0,,,154,59,
2,6.57E+12,6.57E+12,16.75643,0,,,155,60,
2,6.57E+12,6.57E+12,16.755518,0,,,156,60,
2,6.57E+12,6.57E+12,16.756483,0,,,157,59,
2,6.57E+12,6.57E+12,16.756845,0,,,158,60,
2,6.57E+12,6.57E+12,16.75625,0,,,159,60,
2,6.57E+12,6.57E+12,16.756751,0,,,160,59,
2,6.57E+12,6.57E+12,16.756267,0,,,161,60,
2,6.57E+12,6.57E+12,16.756534,0,,,162,60,
2,6.57E+12,6.57E+12,16.756076,0,,,163,59,
2,6.57E+12,6.57E+12,16.75642,0,,,164,60,
2,6.57E+12,6.57E+12,16.756737,0,,,165,60,
2,6.57E+12,6.57E+12,16.756727,0,,,166,59,
2,6.57E+12,6.57E+12,16.756355,0,,,167,60,
2,6.57E+12,6.57E+12,16.756555,0,,,168,60,
2,6.57E+12,6.57E+12,16.756345,0,,,169,59,
3,6.57E+12,6.57E+12,16.756533,0,,,170,60,
3,6.57E+12,6.57E+12,16.756884,0,,,171,60,
3,6.57E+12,6.57E+12,16.756531,0,,,172,59,
3,6.57E+12,6.57E+12,16.755859,0,,,173,60,
3,6.57E+12,6.57E+12,16.755526,0,,,174,60,
3,6.57E+12,6.57E+12,16.756535,0,,,175,59,
3,6.57E+12,6.57E+12,16.75678,0,,,176,60,
3,6.57E+12,6.57E+12,16.756763,0,,,177,59,
3,6.57E+12,6.57E+12,16.755712,0,,,178,60,
3,6.57E+12,6.57E+12,16.756116,0,,,179,60,
3,6.57E+12,6.57E+12,16.755014,0,,,180,59,
3,6.57E+12,6.57E+12,16.756094,0,,,181,60,
3,6.57E+12,6.57E+12,16.756465,0,,,182,60,
3,6.57E+12,6.57E+12,16.756215,0,,,183,59,
3,6.57E+12,6.57E+12,16.756667,0,,,184,60,
3,6.57E+12,6.57E+12,16.755333,0,,,185,60,
3,6.57E+12,6.57E+12,16.755551,0,,,186,59,
3,6.57E+12,6.57E+12,16.75651,0,,,187,60,
3,6.57E+12,6.57E+12,16.756431,0,,,188,60,
3,6.57E+12,6.57E+12,16.756741,0,,,189,59,
3,6.57E+12,6.57E+12,16.756715,0,,,190,60,
3,6.57E+12,6.57E+12,16.755963,0,,,191,60,
3,6.57E+12,6.57E+12,16.755397,0,,,192,59,
3,6.57E+12,6.57E+12,16.756165,0,,,193,60,
3,6.57E+12,6.57E+12,16.756591,0,,,194,60,
3,6.57E+12,6.57E+12,16.756935,0,,,195,59,
3,6.57E+12,6.57E+12,16.755663,0,,,196,60,
3,6.57E+12,6.57E+12,16.755464,0,,,197,60,
3,6.57E+12,6.57E+12,16.756356,0,,,198,59,
3,6.57E+12,6.57E+12,16.756329,0,,,199,60,
3,6.57E+12,6.57E+12,16.756522,0,,,200,60,
3,6.57E+12,6.57E+12,16.756817,0,,,201,59,
3,6.57E+12,6.57E+12,16.755557,0,,,202,60,
3,6.57E+12,6.57E+12,17.148445,0,,,203,60,
3,6.57E+12,6.57E+12,16.756839,0,,,204,59,
3,6.57E+12,6.57E+12,16.757062,0,,,205,60,
3,6.57E+12,6.57E+12,16.757017,0,,,206,60,
3,6.57E+12,6.57E+12,16.75641,0,,,207,59,
3,6.57E+12,6.57E+12,16.763565,0,,,208,60,
3,6.57E+12,6.57E+12,16.75741,0,,,209,60,
3,6.57E+12,6.57E+12,16.757186,0,,,210,59,
3,6.57E+12,6.57E+12,16.757663,0,,,211,60,
3,6.57E+12,6.57E+12,16.75791,0,,,212,59,
3,6.57E+12,6.57E+12,16.75822,0,,,213,60,
3,6.57E+12,6.57E+12,16.756819,0,,,214,60,
3,6.57E+12,6.57E+12,16.757621,0,,,215,59,
3,6.57E+12,6.57E+12,16.757823,0,,,216,60,
3,6.57E+12,6.57E+12,16.758411,0,,,217,60,
3,6.57E+12,6.57E+12,16.758904,0,,,218,59,
3,6.57E+12,6.57E+12,16.758075,0,,,219,60,
3,6.57E+12,6.57E+12,16.757976,0,,,220,60,
3,6.57E+12,6.57E+12,16.757863,0,,,221,59,
3,6.57E+12,6.57E+12,16.757838,0,,,222,60,
3,6.57E+12,6.57E+12,16.758702,0,,,223,60,
3,6.57E+12,6.57E+12,16.758894,0,,,224,59,
3,6.57E+12,6.57E+12,16.758318,0,,,225,60,
3,6.57E+12,6.57E+12,16.75791,0,,,226,60,
3,6.57E+12,6.57E+12,16.758581,0,,,227,59,
3,6.57E+12,6.57E+12,16.758443,0,,,228,60,
3,6.57E+12,6.57E+12,16.758558,0,,,229,60,
4,6.57E+12,6.57E+12,16.758368,0,,,230,59,
4,6.57E+12,6.58E+12,16.757188,0,,,231,60,
4,6.58E+12,6.58E+12,16.757536,0,,,232,60,
4,6.58E+12,6.58E+12,16.758515,0,,,233,59,
4,6.58E+12,6.58E+12,16.758577,0,,,234,60,
4,6.58E+12,6.58E+12,16.758316,0,,,235,60,
4,6.58E+12,6.58E+12,16.758143,0,,,236,59,
4,6.58E+12,6.58E+12,16.758166,0,,,237,60,
4,6.58E+12,6.58E+12,16.758377,0,,,238,60,
4,6.58E+12,6.58E+12,16.758691,0,,,239,59,
4,6.58E+12,6.58E+12,16.758899,0,,,240,60,
4,6.58E+12,6.58E+12,16.75873,0,,,241,59,
4,6.58E+12,6.58E+12,16.758472,0,,,242,60,
4,6.58E+12,6.58E+12,16.756791,0,,,243,60,
4,6.58E+12,6.58E+12,16.758156,0,,,244,59,
4,6.58E+12,6.58E+12,16.758503,0,,,245,60,
4,6.58E+12,6.58E+12,16.758332,0,,,246,60,
4,6.58E+12,6.58E+12,16.758335,0,,,247,59,
4,6.58E+12,6.58E+12,16.757881,0,,,248,60,
4,6.58E+12,6.58E+12,16.758294,0,,,249,60,
4,6.58E+12,6.58E+12,16.757803,0,,,250,59,
4,6.58E+12,6.58E+12,16.758116,0,,,251,60,
4,6.58E+12,6.58E+12,16.758314,0,,,252,60,
4,6.58E+12,6.58E+12,16.758412,0,,,253,59,
4,6.58E+12,6.58E+12,16.758148,0,,,254,60,
4,6.58E+12,6.58E+12,16.758571,0,,,255,60,
4,6.58E+12,6.58E+12,16.758578,0,,,256,59,
4,6.58E+12,6.58E+12,16.758115,0,,,257,60,
4,6.58E+12,6.58E+12,16.758372,0,,,258,60,
4,6.58E+12,6.58E+12,16.75862,0,,,259,59,
4,6.58E+12,6.58E+12,16.758866,0,,,260,60,
4,6.58E+12,6.58E+12,16.758642,0,,,261,59,
4,6.58E+12,6.58E+12,16.757868,0,,,262,60,
4,6.58E+12,6.58E+12,16.757783,0,,,263,60,
4,6.58E+12,6.58E+12,16.758127,0,,,264,59,
4,6.58E+12,6.58E+12,16.758454,0,,,265,60,
4,6.58E+12,6.58E+12,16.75843,0,,,266,60,
4,6.58E+12,6.58E+12,16.75851,0,,,267,59,
4,6.58E+12,6.58E+12,16.758434,0,,,268,60,
4,6.58E+12,6.58E+12,16.757985,0,,,269,60,
4,6.58E+12,6.58E+12,16.758429,0,,,270,59,
4,6.58E+12,6.58E+12,16.758483,0,,,271,60,
4,6.58E+12,6.58E+12,16.758456,0,,,272,60,
4,6.58E+12,6.58E+12,16.758279,0,,,273,59,
4,6.58E+12,6.58E+12,16.757843,0,,,274,60,
4,6.58E+12,6.58E+12,16.757392,0,,,275,60,
4,6.58E+12,6.58E+12,16.758534,0,,,276,59,
4,6.58E+12,6.58E+12,16.75679,0,,,277,60,
4,6.58E+12,6.58E+12,16.758698,0,,,278,60,
4,6.58E+12,6.58E+12,16.758894,0,,,279,59,
4,6.58E+12,6.58E+12,16.75811,0,,,280,60,
4,6.58E+12,6.58E+12,16.757817,0,,,281,60,
4,6.58E+12,6.58E+12,16.758219,0,,,282,59,
4,6.58E+12,6.58E+12,16.75826,0,,,283,60,
4,6.58E+12,6.58E+12,16.758214,0,,,284,59,
4,6.58E+12,6.58E+12,16.758337,0,,,285,60,
4,6.58E+12,6.58E+12,16.758258,0,,,286,60,
4,6.58E+12,6.58E+12,16.757082,0,,,287,59,
4,6.58E+12,6.58E+12,16.758542,0,,,288,60,
4,6.58E+12,6.58E+12,16.757402,0,,,289,60,
5,6.58E+12,6.58E+12,16.758609,0,,,290,59,
5,6.58E+12,6.58E+12,16.758395,0,,,291,60,
5,6.58E+12,6.58E+12,16.757673,0,,,292,60,
5,6.58E+12,6.58E+12,16.757758,0,,,293,59,
5,6.58E+12,6.58E+12,16.758188,0,,,294,60,
5,6.58E+12,6.58E+12,16.758567,0,,,295,60,
5,6.58E+12,6.58E+12,16.758221,0,,,296,59,
5,6.58E+12,6.58E+12,16.757795,0,,,297,60,
5,6.58E+12,6.58E+12,16.757706,0,,,298,59,
5,6.58E+12,6.58E+12,16.756878,0,,,299,56,
5,6.58E+12,6.58E+12,16.758139,0,,,300,18,
5,6.58E+12,6.58E+12,16.758643,0,,,,,
5,6.58E+12,6.58E+12,16.758692,0,,,,,
5,6.58E+12,6.58E+12,16.758323,0,,,,,
5,6.58E+12,6.58E+12,16.756551,0,,,,,
5,6.58E+12,6.58E+12,16.757629,0,,,,,
5,6.58E+12,6.58E+12,16.758591,0,,,,,
5,6.58E+12,6.58E+12,16.758267,0,,,,,
5,6.58E+12,6.58E+12,16.758865,0,,,,,
5,6.58E+12,6.58E+12,16.758569,0,,,,,
5,6.58E+12,6.58E+12,16.758227,0,,,,,
5,6.58E+12,6.58E+12,16.758037,0,,,,,
5,6.58E+12,6.58E+12,16.7586,0,,,,,
5,6.58E+12,6.58E+12,16.758313,0,,,,,
5,6.58E+12,6.58E+12,16.758331,0,,,,,
5,6.58E+12,6.58E+12,16.758545,0,,,,,
5,6.58E+12,6.58E+12,16.758125,0,,,,,
5,6.58E+12,6.58E+12,16.758265,0,,,,,
5,6.58E+12,6.58E+12,16.758485,0,,,,,
5,6.58E+12,6.58E+12,16.75883,0,,,,,
5,6.58E+12,6.58E+12,16.758425,0,,,,,
5,6.58E+12,6.58E+12,16.757468,0,,,,,
5,6.58E+12,6.58E+12,16.758017,0,,,,,
5,6.58E+12,6.58E+12,16.758212,0,,,,,
5,6.58E+12,6.58E+12,16.758473,0,,,,,
5,6.58E+12,6.58E+12,16.758114,0,,,,,
5,6.58E+12,6.58E+12,16.758261,0,,,,,
5,6.58E+12,6.58E+12,16.758339,0,,,,,
5,6.58E+12,6.58E+12,16.758406,0,,,,,
5,6.58E+12,6.58E+12,16.757975,0,,,,,
5,6.58E+12,6.58E+12,16.758459,0,,,,,
5,6.58E+12,6.58E+12,16.758239,0,,,,,
5,6.58E+12,6.58E+12,16.758259,0,,,,,
5,6.58E+12,6.58E+12,16.75832,0,,,,,
5,6.58E+12,6.58E+12,16.757939,0,,,,,
5,6.58E+12,6.58E+12,16.757473,0,,,,,
5,6.58E+12,6.58E+12,16.757709,0,,,,,
5,6.58E+12,6.58E+12,16.757723,0,,,,,
5,6.58E+12,6.58E+12,16.758474,0,,,,,
5,6.58E+12,6.58E+12,16.757649,0,,,,,
5,6.58E+12,6.58E+12,16.757551,0,,,,,
5,6.58E+12,6.58E+12,16.757371,0,,,,,
5,6.58E+12,6.58E+12,16.758366,0,,,,,
5,6.58E+12,6.58E+12,16.758036,0,,,,,
5,6.58E+12,6.58E+12,16.758523,0,,,,,
5,6.58E+12,6.58E+12,16.758391,0,,,,,
5,6.58E+12,6.58E+12,16.758084,0,,,,,
5,6.58E+12,6.58E+12,16.758364,0,,,,,
5,6.58E+12,6.58E+12,16.758545,0,,,,,
6,6.58E+12,6.58E+12,16.7588,0,,,,,
6,6.58E+12,6.58E+12,16.758967,0,,,,,
6,6.58E+12,6.58E+12,16.758385,0,,,,,
6,6.58E+12,6.58E+12,16.758299,0,,,,,
6,6.58E+12,6.58E+12,16.758472,0,,,,,
6,6.58E+12,6.58E+12,16.758465,0,,,,,
6,6.58E+12,6.58E+12,16.758788,0,,,,,
6,6.58E+12,6.58E+12,16.758908,0,,,,,
6,6.58E+12,6.58E+12,16.758212,0,,,,,
6,6.58E+12,6.58E+12,16.757362,0,,,,,
6,6.58E+12,6.58E+12,16.756591,0,,,,,
6,6.58E+12,6.58E+12,16.757244,0,,,,,
6,6.58E+12,6.58E+12,16.758011,0,,,,,
6,6.58E+12,6.58E+12,16.757516,0,,,,,
6,6.58E+12,6.58E+12,16.758141,0,,,,,
6,6.58E+12,6.58E+12,16.756749,0,,,,,
6,6.58E+12,6.58E+12,16.757665,0,,,,,
6,6.58E+12,6.58E+12,16.758301,0,,,,,
6,6.58E+12,6.58E+12,16.758218,0,,,,,
6,6.58E+12,6.58E+12,16.758655,0,,,,,
6,6.58E+12,6.58E+12,16.758345,0,,,,,
6,6.58E+12,6.58E+12,16.757315,0,,,,,
6,6.58E+12,6.58E+12,16.758387,0,,,,,
6,6.58E+12,6.58E+12,16.758251,0,,,,,
6,6.58E+12,6.58E+12,16.757828,0,,,,,
6,6.58E+12,6.58E+12,16.758504,0,,,,,
6,6.58E+12,6.58E+12,16.757799,0,,,,,
6,6.58E+12,6.58E+12,16.758072,0,,,,,
6,6.58E+12,6.58E+12,16.758265,0,,,,,
6,6.58E+12,6.58E+12,16.758754,0,,,,,
6,6.58E+12,6.58E+12,16.758686,0,,,,,
6,6.58E+12,6.58E+12,16.759056,0,,,,,
6,6.58E+12,6.58E+12,16.758334,0,,,,,
6,6.58E+12,6.58E+12,16.757498,0,,,,,
6,6.58E+12,6.58E+12,16.758042,0,,,,,
6,6.58E+12,6.58E+12,16.75874,0,,,,,
6,6.58E+12,6.58E+12,16.758362,0,,,,,
6,6.58E+12,6.58E+12,16.758399,0,,,,,
6,6.58E+12,6.58E+12,16.757486,0,,,,,
6,6.58E+12,6.58E+12,16.757278,0,,,,,
6,6.58E+12,6.58E+12,16.75761,0,,,,,
6,6.58E+12,6.58E+12,16.757974,0,,,,,
6,6.58E+12,6.58E+12,16.758587,0,,,,,
6,6.58E+12,6.58E+12,16.759032,0,,,,,
6,6.58E+12,6.58E+12,16.75837,0,,,,,
6,6.58E+12,6.58E+12,16.757894,0,,,,,
6,6.58E+12,6.58E+12,16.7582,0,,,,,
6,6.58E+12,6.58E+12,16.758386,0,,,,,
6,6.58E+12,6.58E+12,16.758342,0,,,,,
6,6.58E+12,6.58E+12,16.758843,0,,,,,
6,6.58E+12,6.58E+12,16.758097,0,,,,,
6,6.58E+12,6.58E+12,16.757546,0,,,,,
6,6.58E+12,6.58E+12,16.757845,0,,,,,
6,6.58E+12,6.58E+12,16.758023,0,,,,,
6,6.58E+12,6.58E+12,16.758698,0,,,,,
6,6.58E+12,6.58E+12,16.758835,0,,,,,
6,6.58E+12,6.58E+12,16.758101,0,,,,,
6,6.58E+12,6.58E+12,16.757698,0,,,,,
6,6.58E+12,6.58E+12,16.758409,0,,,,,
6,6.58E+12,6.58E+12,16.758736,0,,,,,
7,6.58E+12,6.58E+12,16.75829,0,,,,,
7,6.58E+12,6.58E+12,16.757918,0,,,,,
7,6.58E+12,6.58E+12,16.757745,0,,,,,
7,6.58E+12,6.58E+12,16.75745,0,,,,,
7,6.58E+12,6.58E+12,16.757486,0,,,,,
7,6.58E+12,6.58E+12,16.7581,0,,,,,
7,6.58E+12,6.58E+12,16.757748,0,,,,,
7,6.58E+12,6.58E+12,16.758803,0,,,,,
7,6.58E+12,6.58E+12,16.758522,0,,,,,
7,6.58E+12,6.58E+12,16.758518,0,,,,,
7,6.58E+12,6.58E+12,16.758219,0,,,,,
7,6.58E+12,6.58E+12,16.758276,0,,,,,
7,6.58E+12,6.58E+12,16.758165,0,,,,,
7,6.58E+12,6.58E+12,16.758615,0,,,,,
7,6.58E+12,6.58E+12,16.758141,0,,,,,
7,6.58E+12,6.58E+12,16.758242,0,,,,,
7,6.58E+12,6.58E+12,16.757803,0,,,,,
7,6.58E+12,6.58E+12,16.75773,0,,,,,
7,6.58E+12,6.58E+12,16.757997,0,,,,,
7,6.58E+12,6.58E+12,16.758053,0,,,,,
7,6.58E+12,6.58E+12,16.75833,0,,,,,
7,6.58E+12,6.58E+12,16.75833,0,,,,,
7,6.58E+12,6.58E+12,16.758056,0,,,,,
7,6.58E+12,6.58E+12,16.757841,0,,,,,
7,6.58E+12,6.58E+12,16.757904,0,,,,,
7,6.58E+12,6.58E+12,16.758318,0,,,,,
7,6.58E+12,6.58E+12,16.75792,0,,,,,
7,6.58E+12,6.58E+12,16.758453,0,,,,,
7,6.58E+12,6.58E+12,16.757853,0,,,,,
7,6.58E+12,6.58E+12,16.758482,0,,,,,
7,6.58E+12,6.58E+12,16.758273,0,,,,,
7,6.58E+12,6.58E+12,16.758818,0,,,,,
7,6.58E+12,6.58E+12,16.758373,0,,,,,
7,6.58E+12,6.58E+12,16.758563,0,,,,,
7,6.58E+12,6.58E+12,16.758369,0,,,,,
7,6.58E+12,6.58E+12,16.75805,0,,,,,
7,6.58E+12,6.58E+12,16.757984,0,,,,,
7,6.58E+12,6.58E+12,16.758593,0,,,,,
7,6.58E+12,6.58E+12,16.7581,0,,,,,
7,6.58E+12,6.58E+12,16.75873,0,,,,,
7,6.58E+12,6.58E+12,16.758453,0,,,,,
7,6.58E+12,6.58E+12,16.757504,0,,,,,
7,6.58E+12,6.58E+12,16.758107,0,,,,,
7,6.58E+12,6.58E+12,16.758833,0,,,,,
7,6.58E+12,6.58E+12,16.758257,0,,,,,
7,6.58E+12,6.58E+12,16.75806,0,,,,,
7,6.58E+12,6.58E+12,16.758166,0,,,,,
7,6.58E+12,6.58E+12,16.757405,0,,,,,
7,6.58E+12,6.58E+12,16.757778,0,,,,,
7,6.58E+12,6.58E+12,16.758634,0,,,,,
7,6.58E+12,6.58E+12,16.758643,0,,,,,
7,6.58E+12,6.58E+12,16.758596,0,,,,,
7,6.58E+12,6.58E+12,16.757914,0,,,,,
7,6.58E+12,6.58E+12,16.757607,0,,,,,
7,6.58E+12,6.58E+12,16.758488,0,,,,,
7,6.58E+12,6.58E+12,16.758577,0,,,,,
7,6.58E+12,6.58E+12,16.758408,0,,,,,
7,6.58E+12,6.58E+12,16.758003,0,,,,,
7,6.58E+12,6.58E+12,16.757987,0,,,,,
7,6.58E+12,6.58E+12,16.757215,0,,,,,
8,6.58E+12,6.58E+12,16.757903,0,,,,,
8,6.58E+12,6.58E+12,16.758584,0,,,,,
8,6.58E+12,6.58E+12,16.758635,0,,,,,
8,6.58E+12,6.58E+12,16.758375,0,,,,,
