Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Time (sec),FPS,
1,4.33075E+12,4.33077E+12,16.767464,0,,,49,59,
1,4.33077E+12,4.33078E+12,16.767407,0,,,50,60,
1,4.33078E+12,4.3308E+12,16.767457,0,,,51,60,
1,4.3308E+12,4.33082E+12,16.767371,0,,,52,59,
1,4.33082E+12,4.33083E+12,16.767378,0,,,53,60,
1,4.33083E+12,4.33085E+12,16.767557,0,,,54,59,
1,4.33085E+12,4.33087E+12,16.767535,0,,,55,60,
1,4.33087E+12,4.33088E+12,16.767298,0,,,56,60,
1,4.33088E+12,4.3309E+12,16.767409,0,,,57,59,
1,4.3309E+12,4.33092E+12,16.76749,0,,,58,60,
1,4.33092E+12,4.33093E+12,16.767532,0,,,59,60,
1,4.33093E+12,4.33095E+12,16.767402,0,,,60,59,
1,4.33095E+12,4.33097E+12,16.767353,0,,,61,60,
1,4.33097E+12,4.33099E+12,16.767323,0,,,62,60,
1,4.33099E+12,4.331E+12,16.76716,0,,,63,59,
1,4.331E+12,4.33102E+12,16.767436,0,,,64,60,
1,4.33102E+12,4.33104E+12,16.767513,0,,,65,60,
1,4.33104E+12,4.33105E+12,16.767297,0,,,66,59,
1,4.33105E+12,4.33107E+12,16.767162,0,,,67,60,
1,4.33107E+12,4.33109E+12,16.767189,0,,,68,59,
1,4.33109E+12,4.3311E+12,16.767201,0,,,69,60,
1,4.3311E+12,4.33112E+12,16.767394,0,,,70,60,
1,4.33112E+12,4.33114E+12,16.76735,0,,,71,59,
1,4.33114E+12,4.33115E+12,16.766785,0,,,72,60,
1,4.33115E+12,4.33117E+12,16.767125,0,,,73,60,
1,4.33117E+12,4.33119E+12,16.76686,0,,,74,59,
1,4.33119E+12,4.3312E+12,16.767185,0,,,75,60,
1,4.3312E+12,4.33122E+12,16.767257,0,,,76,60,
1,4.33122E+12,4.33124E+12,16.767413,0,,,77,59,
1,4.33124E+12,4.33125E+12,16.767425,0,,,78,60,
1,4.33125E+12,4.33127E+12,16.767466,0,,,79,60,
1,4.33127E+12,4.33129E+12,16.767283,0,,,80,59,
1,4.33129E+12,4.3313E+12,16.767368,0,,,81,60,
1,4.3313E+12,4.33132E+12,16.76748,0,,,82,59,
1,4.33132E+12,4.33134E+12,16.766978,0,,,83,60,
1,4.33134E+12,4.33135E+12,16.767481,0,,,84,60,
1,4.33135E+12,4.33137E+12,16.767438,0,,,85,59,
1,4.33137E+12,4.33139E+12,16.767267,0,,,86,60,
1,4.33139E+12,4.3314E+12,16.767113,0,,,87,60,
1,4.3314E+12,4.33142E+12,16.767321,0,,,88,59,
1,4.33142E+12,4.33144E+12,16.767351,0,,,89,60,
1,4.33144E+12,4.33145E+12,16.767493,0,,,90,60,
1,4.33145E+12,4.33147E+12,16.767222,0,,,91,59,
1,4.33147E+12,4.33149E+12,16.767292,0,,,92,60,
1,4.33149E+12,4.3315E+12,16.767298,0,,,93,59,
1,4.3315E+12,4.33152E+12,16.767229,0,,,94,60,
1,4.33152E+12,4.33154E+12,16.767334,0,,,95,60,
1,4.33154E+12,4.33156E+12,16.767535,0,,,96,59,
1,4.33156E+12,4.33157E+12,16.767495,0,,,97,60,
1,4.33157E+12,4.33159E+12,16.767581,0,,,98,60,
1,4.33159E+12,4.33161E+12,16.767475,0,,,99,59,
1,4.33161E+12,4.33162E+12,16.76738,0,,,100,60,
1,4.33162E+12,4.33164E+12,16.767319,0,,,101,60,
1,4.33164E+12,4.33166E+12,16.767225,0,,,102,59,
1,4.33166E+12,4.33167E+12,16.767028,0,,,103,60,
1,4.33167E+12,4.33169E+12,16.76708,0,,,104,60,
1,4.33169E+12,4.33171E+12,16.766677,0,,,105,59,
1,4.33171E+12,4.33172E+12,16.767089,0,,,106,60,
1,4.33172E+12,4.33174E+12,16.767147,0,,,107,59,
1,4.33174E+12,4.33176E+12,16.767278,0,,,108,60,
2,4.33176E+12,4.33177E+12,16.767212,0,,,109,60,
2,4.33177E+12,4.33179E+12,16.767069,0,,,110,59,
2,4.33179E+12,4.33181E+12,16.767704,0,,,111,60,
2,4.33181E+12,4.33182E+12,16.767751,0,,,112,60,
2,4.33182E+12,4.33184E+12,16.767443,0,,,113,59,
2,4.33184E+12,4.33186E+12,16.767438,0,,,114,60,
2,4.33186E+12,4.33187E+12,16.767212,0,,,115,60,
2,4.33187E+12,4.33189E+12,16.767156,0,,,116,59,
2,4.33189E+12,4.33191E+12,16.767374,0,,,117,60,
2,4.33191E+12,4.33192E+12,16.767426,0,,,118,59,
2,4.33192E+12,4.33194E+12,16.7675,0,,,119,60,
2,4.33194E+12,4.33196E+12,16.767137,0,,,120,60,
2,4.33196E+12,4.33197E+12,16.767393,0,,,121,59,
2,4.33197E+12,4.33199E+12,16.767492,0,,,122,60,
2,4.33199E+12,4.33201E+12,16.767303,0,,,123,60,
2,4.33201E+12,4.33202E+12,16.767184,0,,,124,59,
2,4.33202E+12,4.33204E+12,16.767331,0,,,125,60,
2,4.33204E+12,4.33206E+12,16.767394,0,,,126,60,
2,4.33206E+12,4.33207E+12,16.767493,0,,,127,59,
2,4.33207E+12,4.33209E+12,16.767143,0,,,128,60,
2,4.33209E+12,4.33211E+12,16.767218,0,,,129,59,
2,4.33211E+12,4.33213E+12,16.767276,0,,,130,60,
2,4.33213E+12,4.33214E+12,16.767137,0,,,131,60,
2,4.33214E+12,4.33216E+12,16.766432,0,,,132,59,
2,4.33216E+12,4.33218E+12,16.764958,0,,,133,60,
2,4.33218E+12,4.33219E+12,16.766985,0,,,134,60,
2,4.33219E+12,4.33221E+12,16.766935,0,,,135,59,
2,4.33221E+12,4.33223E+12,16.767003,0,,,136,60,
2,4.33223E+12,4.33224E+12,16.766867,0,,,137,60,
2,4.33224E+12,4.33226E+12,16.7658,0,,,138,59,
2,4.33226E+12,4.33228E+12,16.766508,0,,,139,60,
2,4.33228E+12,4.33229E+12,16.766096,0,,,140,59,
2,4.33229E+12,4.33231E+12,16.767299,0,,,141,60,
2,4.33231E+12,4.33233E+12,16.76742,0,,,142,60,
2,4.33233E+12,4.33234E+12,16.766341,0,,,143,59,
2,4.33234E+12,4.33236E+12,16.766977,0,,,144,60,
2,4.33236E+12,4.33238E+12,16.7673,0,,,145,60,
2,4.33238E+12,4.33239E+12,16.766881,0,,,146,59,
2,4.33239E+12,4.33241E+12,16.767189,0,,,147,60,
2,4.33241E+12,4.33243E+12,16.767311,0,,,148,60,
2,4.33243E+12,4.33244E+12,16.766661,0,,,149,59,
2,4.33244E+12,4.33246E+12,16.767119,0,,,150,60,
2,4.33246E+12,4.33248E+12,16.767178,0,,,151,59,
2,4.33248E+12,4.33249E+12,16.767203,0,,,152,60,
2,4.33249E+12,4.33251E+12,16.766747,0,,,153,60,
2,4.33251E+12,4.33253E+12,16.767293,0,,,154,59,
2,4.33253E+12,4.33254E+12,16.767315,0,,,155,60,
2,4.33254E+12,4.33256E+12,16.766913,0,,,156,60,
2,4.33256E+12,4.33258E+12,16.767016,0,,,157,59,
2,4.33258E+12,4.33259E+12,16.767007,0,,,158,60,
2,4.33259E+12,4.33261E+12,16.766659,0,,,159,60,
2,4.33261E+12,4.33263E+12,16.767346,0,,,160,59,
2,4.33263E+12,4.33264E+12,16.767178,0,,,161,60,
2,4.33264E+12,4.33266E+12,16.767566,0,,,162,60,
2,4.33266E+12,4.33268E+12,16.767398,0,,,163,59,
2,4.33268E+12,4.3327E+12,16.767552,0,,,164,60,
2,4.3327E+12,4.33271E+12,16.767455,0,,,165,60,
2,4.33271E+12,4.33273E+12,16.767038,0,,,166,59,
2,4.33273E+12,4.33275E+12,16.766924,0,,,167,60,
3,4.33275E+12,4.33276E+12,16.767204,0,,,168,60,
3,4.33276E+12,4.33278E+12,16.766738,0,,,169,59,
3,4.33278E+12,4.3328E+12,16.766897,0,,,170,60,
3,4.3328E+12,4.33281E+12,16.767083,0,,,171,60,
3,4.33281E+12,4.33283E+12,16.767235,0,,,172,59,
3,4.33283E+12,4.33285E+12,16.766927,0,,,173,60,
3,4.33285E+12,4.33286E+12,16.767586,0,,,174,60,
3,4.33286E+12,4.33288E+12,16.766865,0,,,175,59,
3,4.33288E+12,4.3329E+12,16.766839,0,,,176,60,
3,4.3329E+12,4.33291E+12,16.767471,0,,,177,60,
3,4.33291E+12,4.33293E+12,16.767466,0,,,178,59,
3,4.33293E+12,4.33295E+12,16.76718,0,,,179,60,
3,4.33295E+12,4.33296E+12,16.7678,0,,,180,60,
3,4.33296E+12,4.33298E+12,16.767553,0,,,181,59,
3,4.33298E+12,4.333E+12,16.767665,0,,,182,60,
3,4.333E+12,4.33301E+12,16.767187,0,,,183,60,
3,4.33301E+12,4.33303E+12,16.767002,0,,,184,59,
3,4.33303E+12,4.33305E+12,16.766885,0,,,185,60,
3,4.33305E+12,4.33306E+12,16.767074,0,,,186,59,
3,4.33306E+12,4.33308E+12,16.76771,0,,,187,60,
3,4.33308E+12,4.3331E+12,16.767309,0,,,188,60,
3,4.3331E+12,4.33311E+12,16.766898,0,,,189,59,
3,4.33311E+12,4.33313E+12,16.766564,0,,,190,60,
3,4.33313E+12,4.33315E+12,16.766855,0,,,191,60,
3,4.33315E+12,4.33317E+12,17.155135,0,,,192,59,
3,4.33317E+12,4.33318E+12,16.767555,0,,,193,60,
3,4.33318E+12,4.3332E+12,16.767672,0,,,194,60,
3,4.3332E+12,4.33322E+12,16.767382,0,,,195,59,
3,4.33322E+12,4.33323E+12,16.767326,0,,,196,60,
3,4.33323E+12,4.33325E+12,16.780568,0,,,197,60,
3,4.33325E+12,4.33327E+12,16.769286,0,,,198,59,
3,4.33327E+12,4.33328E+12,16.769673,0,,,199,60,
3,4.33328E+12,4.3333E+12,16.769712,0,,,200,60,
3,4.3333E+12,4.33332E+12,16.769501,0,,,201,59,
3,4.33332E+12,4.33333E+12,16.768523,0,,,202,60,
3,4.33333E+12,4.33335E+12,16.769384,0,,,203,59,
3,4.33335E+12,4.33337E+12,16.770192,0,,,204,60,
3,4.33337E+12,4.33338E+12,16.769749,0,,,205,60,
3,4.33338E+12,4.3334E+12,16.769771,0,,,206,59,
3,4.3334E+12,4.33342E+12,16.769591,0,,,207,60,
3,4.33342E+12,4.33343E+12,16.769882,0,,,208,60,
3,4.33343E+12,4.33345E+12,16.76946,0,,,209,59,
3,4.33345E+12,4.33347E+12,16.769705,0,,,210,60,
3,4.33347E+12,4.33348E+12,16.769974,0,,,211,60,
3,4.33348E+12,4.3335E+12,16.769579,0,,,212,59,
3,4.3335E+12,4.33352E+12,16.769837,0,,,213,60,
3,4.33352E+12,4.33353E+12,16.768949,0,,,214,60,
3,4.33353E+12,4.33355E+12,16.770156,0,,,215,59,
3,4.33355E+12,4.33357E+12,16.770127,0,,,216,60,
3,4.33357E+12,4.33358E+12,16.769554,0,,,217,60,
3,4.33358E+12,4.3336E+12,16.769679,0,,,218,59,
3,4.3336E+12,4.33362E+12,16.7698,0,,,219,60,
3,4.33362E+12,4.33363E+12,16.769551,0,,,220,59,
3,4.33363E+12,4.33365E+12,16.769276,0,,,221,60,
3,4.33365E+12,4.33367E+12,16.770114,0,,,222,60,
3,4.33367E+12,4.33368E+12,16.76874,0,,,223,59,
3,4.33368E+12,4.3337E+12,16.770089,0,,,224,60,
3,4.3337E+12,4.33372E+12,16.770117,0,,,225,60,
3,4.33372E+12,4.33374E+12,16.769374,0,,,226,59,
3,4.33374E+12,4.33375E+12,16.769534,0,,,227,60,
4,4.33375E+12,4.33377E+12,16.769989,0,,,228,60,
4,4.33377E+12,4.33379E+12,16.769644,0,,,229,59,
4,4.33379E+12,4.3338E+12,16.769864,0,,,230,60,
4,4.3338E+12,4.33382E+12,16.769236,0,,,231,60,
4,4.33382E+12,4.33384E+12,16.769136,0,,,232,59,
4,4.33384E+12,4.33385E+12,16.768945,0,,,233,60,
4,4.33385E+12,4.33387E+12,16.7701,0,,,234,60,
4,4.33387E+12,4.33389E+12,16.769989,0,,,235,59,
4,4.33389E+12,4.3339E+12,16.768741,0,,,236,60,
4,4.3339E+12,4.33392E+12,16.769804,0,,,237,59,
4,4.33392E+12,4.33394E+12,16.769951,0,,,238,60,
4,4.33394E+12,4.33395E+12,16.769293,0,,,239,60,
4,4.33395E+12,4.33397E+12,16.769822,0,,,240,59,
4,4.33397E+12,4.33399E+12,16.770298,0,,,241,60,
4,4.33399E+12,4.334E+12,16.770077,0,,,242,60,
4,4.334E+12,4.33402E+12,16.770122,0,,,243,59,
4,4.33402E+12,4.33404E+12,16.769024,0,,,244,60,
4,4.33404E+12,4.33405E+12,16.76964,0,,,245,60,
4,4.33405E+12,4.33407E+12,16.768658,0,,,246,59,
4,4.33407E+12,4.33409E+12,16.769996,0,,,247,60,
4,4.33409E+12,4.3341E+12,16.769904,0,,,248,60,
4,4.3341E+12,4.33412E+12,16.770412,0,,,249,59,
4,4.33412E+12,4.33414E+12,16.77029,0,,,250,60,
4,4.33414E+12,4.33415E+12,16.770231,0,,,251,59,
4,4.33415E+12,4.33417E+12,16.769377,0,,,252,60,
4,4.33417E+12,4.33419E+12,16.76935,0,,,253,60,
4,4.33419E+12,4.3342E+12,16.769373,0,,,254,59,
4,4.3342E+12,4.33422E+12,16.769833,0,,,255,60,
4,4.33422E+12,4.33424E+12,16.769977,0,,,256,60,
4,4.33424E+12,4.33426E+12,16.769796,0,,,257,59,
4,4.33426E+12,4.33427E+12,16.769481,0,,,258,60,
4,4.33427E+12,4.33429E+12,16.768658,0,,,259,60,
4,4.33429E+12,4.33431E+12,16.76936,0,,,260,59,
4,4.33431E+12,4.33432E+12,16.769386,0,,,261,60,
4,4.33432E+12,4.33434E+12,16.769891,0,,,262,60,
4,4.33434E+12,4.33436E+12,16.770132,0,,,263,59,
4,4.33436E+12,4.33437E+12,16.769771,0,,,264,60,
4,4.33437E+12,4.33439E+12,16.769282,0,,,265,60,
4,4.33439E+12,4.33441E+12,16.769855,0,,,266,59,
4,4.33441E+12,4.33442E+12,16.768734,0,,,267,60,
4,4.33442E+12,4.33444E+12,16.769784,0,,,268,59,
4,4.33444E+12,4.33446E+12,16.769779,0,,,269,60,
4,4.33446E+12,4.33447E+12,16.769691,0,,,270,60,
4,4.33447E+12,4.33449E+12,16.76973,0,,,271,59,
4,4.33449E+12,4.33451E+12,16.769544,0,,,272,60,
4,4.33451E+12,4.33452E+12,16.769838,0,,,273,60,
4,4.33452E+12,4.33454E+12,16.770233,0,,,274,59,
4,4.33454E+12,4.33456E+12,16.77038,0,,,275,60,
4,4.33456E+12,4.33457E+12,16.770193,0,,,276,60,
4,4.33457E+12,4.33459E+12,16.770152,0,,,277,59,
4,4.33459E+12,4.33461E+12,16.768859,0,,,278,60,
4,4.33461E+12,4.33462E+12,16.769665,0,,,279,60,
4,4.33462E+12,4.33464E+12,16.769733,0,,,280,59,
4,4.33464E+12,4.33466E+12,16.769975,0,,,281,60,
4,4.33466E+12,4.33467E+12,16.769871,0,,,282,59,
4,4.33467E+12,4.33469E+12,16.769181,0,,,283,60,
4,4.33469E+12,4.33471E+12,16.769396,0,,,284,60,
4,4.33471E+12,4.33472E+12,16.769725,0,,,285,59,
4,4.33472E+12,4.33474E+12,16.768265,0,,,286,60,
5,4.33474E+12,4.33476E+12,16.770214,0,,,287,60,
5,4.33476E+12,4.33478E+12,16.769524,0,,,288,59,
5,4.33478E+12,4.33479E+12,16.768965,0,,,289,60,
5,4.33479E+12,4.33481E+12,16.768892,0,,,290,60,
5,4.33481E+12,4.33483E+12,16.769356,0,,,291,59,
5,4.33483E+12,4.33484E+12,16.769811,0,,,292,60,
5,4.33484E+12,4.33486E+12,16.770155,0,,,293,60,
5,4.33486E+12,4.33488E+12,16.769798,0,,,294,59,
5,4.33488E+12,4.33489E+12,16.769339,0,,,295,60,
5,4.33489E+12,4.33491E+12,16.769016,0,,,296,60,
5,4.33491E+12,4.33493E+12,16.769624,0,,,297,59,
5,4.33493E+12,4.33494E+12,16.76974,0,,,298,60,
5,4.33494E+12,4.33496E+12,16.769993,0,,,299,55,
5,4.33496E+12,4.33498E+12,16.769634,0,,,300,19,
5,4.33498E+12,4.33499E+12,16.769511,0,,,,,
5,4.33499E+12,4.33501E+12,16.769394,0,,,,,
5,4.33501E+12,4.33503E+12,16.769671,0,,,,,
5,4.33503E+12,4.33504E+12,16.769767,0,,,,,
5,4.33504E+12,4.33506E+12,16.770004,0,,,,,
5,4.33506E+12,4.33508E+12,16.769786,0,,,,,
5,4.33508E+12,4.33509E+12,16.770121,0,,,,,
5,4.33509E+12,4.33511E+12,16.769718,0,,,,,
5,4.33511E+12,4.33513E+12,16.769987,0,,,,,
5,4.33513E+12,4.33514E+12,16.769844,0,,,,,
5,4.33514E+12,4.33516E+12,16.770547,0,,,,,
5,4.33516E+12,4.33518E+12,16.769509,0,,,,,
5,4.33518E+12,4.33519E+12,16.769226,0,,,,,
5,4.33519E+12,4.33521E+12,16.769863,0,,,,,
5,4.33521E+12,4.33523E+12,16.769425,0,,,,,
5,4.33523E+12,4.33524E+12,16.770014,0,,,,,
5,4.33524E+12,4.33526E+12,16.76945,0,,,,,
5,4.33526E+12,4.33528E+12,16.769799,0,,,,,
5,4.33528E+12,4.33529E+12,16.769391,0,,,,,
5,4.33529E+12,4.33531E+12,16.769009,0,,,,,
5,4.33531E+12,4.33533E+12,16.76959,0,,,,,
5,4.33533E+12,4.33535E+12,16.770033,0,,,,,
5,4.33535E+12,4.33536E+12,16.770151,0,,,,,
5,4.33536E+12,4.33538E+12,16.769626,0,,,,,
5,4.33538E+12,4.3354E+12,16.769956,0,,,,,
5,4.3354E+12,4.33541E+12,16.769661,0,,,,,
5,4.33541E+12,4.33543E+12,16.769959,0,,,,,
5,4.33543E+12,4.33545E+12,16.76986,0,,,,,
5,4.33545E+12,4.33546E+12,16.769149,0,,,,,
5,4.33546E+12,4.33548E+12,16.769679,0,,,,,
5,4.33548E+12,4.3355E+12,16.768968,0,,,,,
5,4.3355E+12,4.33551E+12,16.769471,0,,,,,
5,4.33551E+12,4.33553E+12,16.769354,0,,,,,
5,4.33553E+12,4.33555E+12,16.770122,0,,,,,
5,4.33555E+12,4.33556E+12,16.770341,0,,,,,
5,4.33556E+12,4.33558E+12,16.769749,0,,,,,
5,4.33558E+12,4.3356E+12,16.770158,0,,,,,
5,4.3356E+12,4.33561E+12,16.769858,0,,,,,
5,4.33561E+12,4.33563E+12,16.769809,0,,,,,
5,4.33563E+12,4.33565E+12,16.769808,0,,,,,
5,4.33565E+12,4.33566E+12,16.769888,0,,,,,
5,4.33566E+12,4.33568E+12,16.769941,0,,,,,
5,4.33568E+12,4.3357E+12,16.769685,0,,,,,
5,4.3357E+12,4.33571E+12,16.769512,0,,,,,
5,4.33571E+12,4.33573E+12,16.76983,0,,,,,
5,4.33573E+12,4.33575E+12,16.769945,0,,,,,
6,4.33575E+12,4.33576E+12,16.770124,0,,,,,
6,4.33576E+12,4.33578E+12,16.769669,0,,,,,
6,4.33578E+12,4.3358E+12,16.769292,0,,,,,
6,4.3358E+12,4.33581E+12,16.769282,0,,,,,
6,4.33581E+12,4.33583E+12,16.769975,0,,,,,
6,4.33583E+12,4.33585E+12,16.769422,0,,,,,
6,4.33585E+12,4.33587E+12,16.769625,0,,,,,
6,4.33587E+12,4.33588E+12,16.769534,0,,,,,
6,4.33588E+12,4.3359E+12,16.768474,0,,,,,
6,4.3359E+12,4.33592E+12,16.770016,0,,,,,
6,4.33592E+12,4.33593E+12,16.770209,0,,,,,
6,4.33593E+12,4.33595E+12,16.770429,0,,,,,
6,4.33595E+12,4.33597E+12,16.769832,0,,,,,
6,4.33597E+12,4.33598E+12,16.769898,0,,,,,
6,4.33598E+12,4.336E+12,16.770307,0,,,,,
6,4.336E+12,4.33602E+12,16.76996,0,,,,,
6,4.33602E+12,4.33603E+12,16.769617,0,,,,,
6,4.33603E+12,4.33605E+12,16.76926,0,,,,,
6,4.33605E+12,4.33607E+12,16.768714,0,,,,,
6,4.33607E+12,4.33608E+12,16.769789,0,,,,,
6,4.33608E+12,4.3361E+12,16.769705,0,,,,,
6,4.3361E+12,4.33612E+12,16.769376,0,,,,,
6,4.33612E+12,4.33613E+12,16.769895,0,,,,,
6,4.33613E+12,4.33615E+12,16.769461,0,,,,,
6,4.33615E+12,4.33617E+12,16.770133,0,,,,,
6,4.33617E+12,4.33618E+12,16.769339,0,,,,,
6,4.33618E+12,4.3362E+12,16.768254,0,,,,,
6,4.3362E+12,4.33622E+12,16.769745,0,,,,,
6,4.33622E+12,4.33623E+12,16.769782,0,,,,,
6,4.33623E+12,4.33625E+12,16.769927,0,,,,,
6,4.33625E+12,4.33627E+12,16.769691,0,,,,,
6,4.33627E+12,4.33628E+12,16.769984,0,,,,,
6,4.33628E+12,4.3363E+12,16.770356,0,,,,,
6,4.3363E+12,4.33632E+12,16.770438,0,,,,,
6,4.33632E+12,4.33633E+12,16.769874,0,,,,,
6,4.33633E+12,4.33635E+12,16.770458,0,,,,,
6,4.33635E+12,4.33637E+12,16.770171,0,,,,,
6,4.33637E+12,4.33638E+12,16.769829,0,,,,,
6,4.33638E+12,4.3364E+12,16.769853,0,,,,,
6,4.3364E+12,4.33642E+12,16.769448,0,,,,,
6,4.33642E+12,4.33644E+12,16.769478,0,,,,,
6,4.33644E+12,4.33645E+12,16.769614,0,,,,,
6,4.33645E+12,4.33647E+12,16.769819,0,,,,,
6,4.33647E+12,4.33649E+12,16.769719,0,,,,,
6,4.33649E+12,4.3365E+12,16.770128,0,,,,,
6,4.3365E+12,4.33652E+12,16.769203,0,,,,,
6,4.33652E+12,4.33654E+12,16.770041,0,,,,,
6,4.33654E+12,4.33655E+12,16.770248,0,,,,,
6,4.33655E+12,4.33657E+12,16.769779,0,,,,,
6,4.33657E+12,4.33659E+12,16.769831,0,,,,,
6,4.33659E+12,4.3366E+12,16.76921,0,,,,,
6,4.3366E+12,4.33662E+12,16.770004,0,,,,,
6,4.33662E+12,4.33664E+12,16.769957,0,,,,,
6,4.33664E+12,4.33665E+12,16.769588,0,,,,,
6,4.33665E+12,4.33667E+12,16.769593,0,,,,,
6,4.33667E+12,4.33669E+12,16.770048,0,,,,,
6,4.33669E+12,4.3367E+12,16.769473,0,,,,,
6,4.3367E+12,4.33672E+12,16.76984,0,,,,,
6,4.33672E+12,4.33674E+12,16.769555,0,,,,,
6,4.33674E+12,4.33675E+12,16.770103,0,,,,,
7,4.33675E+12,4.33677E+12,16.769745,0,,,,,
7,4.33677E+12,4.33679E+12,16.768377,0,,,,,
7,4.33679E+12,4.3368E+12,16.76911,0,,,,,
7,4.3368E+12,4.33682E+12,16.770011,0,,,,,
7,4.33682E+12,4.33684E+12,16.770016,0,,,,,
7,4.33684E+12,4.33685E+12,16.770173,0,,,,,
7,4.33685E+12,4.33687E+12,16.76947,0,,,,,
7,4.33687E+12,4.33689E+12,16.768912,0,,,,,
7,4.33689E+12,4.3369E+12,16.769188,0,,,,,
7,4.3369E+12,4.33692E+12,16.76951,0,,,,,
7,4.33692E+12,4.33694E+12,16.769818,0,,,,,
7,4.33694E+12,4.33696E+12,16.769527,0,,,,,
7,4.33696E+12,4.33697E+12,16.769567,0,,,,,
7,4.33697E+12,4.33699E+12,16.768759,0,,,,,
7,4.33699E+12,4.33701E+12,16.769297,0,,,,,
7,4.33701E+12,4.33702E+12,16.770165,0,,,,,
7,4.33702E+12,4.33704E+12,16.769833,0,,,,,
7,4.33704E+12,4.33706E+12,16.770096,0,,,,,
7,4.33706E+12,4.33707E+12,16.769826,0,,,,,
7,4.33707E+12,4.33709E+12,16.769725,0,,,,,
7,4.33709E+12,4.33711E+12,16.770031,0,,,,,
7,4.33711E+12,4.33712E+12,16.770037,0,,,,,
7,4.33712E+12,4.33714E+12,16.769505,0,,,,,
7,4.33714E+12,4.33716E+12,16.76925,0,,,,,
7,4.33716E+12,4.33717E+12,16.769376,0,,,,,
7,4.33717E+12,4.33719E+12,16.769539,0,,,,,
7,4.33719E+12,4.33721E+12,16.769486,0,,,,,
7,4.33721E+12,4.33722E+12,16.769696,0,,,,,
7,4.33722E+12,4.33724E+12,16.769932,0,,,,,
7,4.33724E+12,4.33726E+12,16.770054,0,,,,,
7,4.33726E+12,4.33727E+12,16.769958,0,,,,,
7,4.33727E+12,4.33729E+12,16.76959,0,,,,,
7,4.33729E+12,4.33731E+12,16.769204,0,,,,,
7,4.33731E+12,4.33732E+12,16.769389,0,,,,,
7,4.33732E+12,4.33734E+12,16.769438,0,,,,,
