Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3434788k used 296820k free 135448k buffers ,3731608,3434788,296820,135448,, 800%cpu 316%user 22%nice 63%sys 391%idle 0%iow 6%irq 3%sirq 0%host ,800,316,,63,,
2,5, Mem: 3731608k total 3436572k used 295036k free 135448k buffers ,3731608,3436572,295036,135448,, 800%cpu 263%user 0%nice 56%sys 475%idle 0%iow 3%irq 3%sirq 0%host ,800,263,,56,,
3,10, Mem: 3731608k total 3439240k used 292368k free 135448k buffers ,3731608,3439240,292368,135448,, 800%cpu 334%user 0%nice 59%sys 397%idle 0%iow 6%irq 3%sirq 0%host ,800,334,,59,,
4,15, Mem: 3731608k total 3445700k used 285908k free 135456k buffers ,3731608,3445700,285908,135456,, 800%cpu 319%user 0%nice 56%sys 419%idle 0%iow 6%irq 0%sirq 0%host ,800,319,,56,,
5,20, Mem: 3731608k total 3446792k used 284816k free 135460k buffers ,3731608,3446792,284816,135460,, 800%cpu 322%user 3%nice 56%sys 409%idle 3%iow 6%irq 0%sirq 0%host ,800,322,,56,,
6,25, Mem: 3731608k total 3453676k used 277932k free 135460k buffers ,3731608,3453676,277932,135460,, 800%cpu 256%user 0%nice 47%sys 491%idle 0%iow 6%irq 0%sirq 0%host ,800,256,,47,,
7,30, Mem: 3731608k total 3454908k used 276700k free 135464k buffers ,3731608,3454908,276700,135464,, 800%cpu 273%user 0%nice 64%sys 455%idle 0%iow 6%irq 3%sirq 0%host ,800,273,,64,,
8,35, Mem: 3731608k total 3456184k used 275424k free 135464k buffers ,3731608,3456184,275424,135464,, 800%cpu 242%user 0%nice 45%sys 506%idle 0%iow 6%irq 0%sirq 0%host ,800,242,,45,,
9,40, Mem: 3731608k total 3439988k used 291620k free 135464k buffers ,3731608,3439988,291620,135464,, 800%cpu 325%user 0%nice 63%sys 406%idle 0%iow 3%irq 3%sirq 0%host ,800,325,,63,,
10,45, Mem: 3731608k total 3441224k used 290384k free 135464k buffers ,3731608,3441224,290384,135464,, 800%cpu 234%user 3%nice 60%sys 494%idle 0%iow 6%irq 3%sirq 0%host ,800,234,,60,,
11,50, Mem: 3731608k total 3444008k used 287600k free 135464k buffers ,3731608,3444008,287600,135464,, 800%cpu 279%user 0%nice 55%sys 458%idle 0%iow 6%irq 3%sirq 0%host ,800,279,,55,,
12,55, Mem: 3731608k total 3575036k used 156572k free 135468k buffers ,3731608,3575036,156572,135468,, 800%cpu 275%user 0%nice 53%sys 466%idle 0%iow 3%irq 3%sirq 0%host ,800,275,,53,,
13,60, Mem: 3731608k total 3457588k used 274020k free 135472k buffers ,3731608,3457588,274020,135472,, 800%cpu 319%user 0%nice 59%sys 419%idle 0%iow 3%irq 0%sirq 0%host ,800,319,,59,,
14,65, Mem: 3731608k total 3439912k used 291696k free 135476k buffers ,3731608,3439912,291696,135476,, 800%cpu 306%user 0%nice 47%sys 434%idle 0%iow 6%irq 6%sirq 0%host ,800,306,,47,,
15,70, Mem: 3731608k total 3441356k used 290252k free 135476k buffers ,3731608,3441356,290252,135476,, 800%cpu 244%user 0%nice 53%sys 494%idle 0%iow 6%irq 3%sirq 0%host ,800,244,,53,,
16,75, Mem: 3731608k total 3442656k used 288952k free 135476k buffers ,3731608,3442656,288952,135476,, 800%cpu 253%user 0%nice 59%sys 484%idle 0%iow 3%irq 0%sirq 0%host ,800,253,,59,,
17,80, Mem: 3731608k total 3447360k used 284248k free 135476k buffers ,3731608,3447360,284248,135476,, 800%cpu 259%user 3%nice 59%sys 472%idle 0%iow 3%irq 3%sirq 0%host ,800,259,,59,,
18,85, Mem: 3731608k total 3448024k used 283584k free 135476k buffers ,3731608,3448024,283584,135476,, 800%cpu 270%user 0%nice 48%sys 473%idle 0%iow 6%irq 3%sirq 0%host ,800,270,,48,,
19,90, Mem: 3731608k total 3454924k used 276684k free 135476k buffers ,3731608,3454924,276684,135476,, 800%cpu 327%user 0%nice 52%sys 415%idle 0%iow 3%irq 3%sirq 0%host ,800,327,,52,,
