Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3313896k used 417712k free 126108k buffers ,3731608,3313896,417712,126108,, 800%cpu 159%user 225%nice 116%sys 281%idle 9%iow 6%irq 3%sirq 0%host ,800,159,,116,,
2,5, Mem: 3731608k total 3587412k used 144196k free 126120k buffers ,3731608,3587412,144196,126120,, 800%cpu 63%user 16%nice 78%sys 634%idle 0%iow 6%irq 3%sirq 0%host ,800,63,,78,,
3,10, Mem: 3731608k total 3497676k used 233932k free 126124k buffers ,3731608,3497676,233932,126124,, 800%cpu 48%user 0%nice 70%sys 670%idle 0%iow 9%irq 3%sirq 0%host ,800,48,,70,,
4,15, Mem: 3731608k total 3498108k used 233500k free 126128k buffers ,3731608,3498108,233500,126128,, 800%cpu 53%user 0%nice 50%sys 694%idle 0%iow 3%irq 0%sirq 0%host ,800,53,,50,,
5,20, Mem: 3731608k total 3498976k used 232632k free 126136k buffers ,3731608,3498976,232632,126136,, 800%cpu 66%user 0%nice 50%sys 669%idle 0%iow 13%irq 3%sirq 0%host ,800,66,,50,,
6,25, Mem: 3731608k total 3498980k used 232628k free 126136k buffers ,3731608,3498980,232628,126136,, 800%cpu 69%user 0%nice 56%sys 666%idle 0%iow 6%irq 3%sirq 0%host ,800,69,,56,,
7,30, Mem: 3731608k total 3498940k used 232668k free 126136k buffers ,3731608,3498940,232668,126136,, 800%cpu 53%user 0%nice 56%sys 675%idle 3%iow 9%irq 3%sirq 0%host ,800,53,,56,,
8,35, Mem: 3731608k total 3497576k used 234032k free 126136k buffers ,3731608,3497576,234032,126136,, 800%cpu 53%user 0%nice 44%sys 691%idle 0%iow 9%irq 3%sirq 0%host ,800,53,,44,,
9,40, Mem: 3731608k total 3497000k used 234608k free 126136k buffers ,3731608,3497000,234608,126136,, 800%cpu 53%user 0%nice 50%sys 681%idle 0%iow 9%irq 6%sirq 0%host ,800,53,,50,,
10,45, Mem: 3731608k total 3496452k used 235156k free 126136k buffers ,3731608,3496452,235156,126136,, 800%cpu 56%user 0%nice 53%sys 685%idle 0%iow 3%irq 3%sirq 0%host ,800,56,,53,,
11,50, Mem: 3731608k total 3496316k used 235292k free 126136k buffers ,3731608,3496316,235292,126136,, 800%cpu 53%user 0%nice 53%sys 684%idle 0%iow 6%irq 3%sirq 0%host ,800,53,,53,,
