Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,,Num,FPS
0,2.16268E+13,2.16268E+13,16.7601,0,,,40,59
0,2.16268E+13,2.16268E+13,16.760275,0,,,41,60
0,2.16268E+13,2.16268E+13,16.760193,0,,,42,60
0,2.16268E+13,2.16268E+13,16.760299,0,,,43,59
0,2.16268E+13,2.16268E+13,16.760241,0,,,44,60
0,2.16268E+13,2.16269E+13,16.76016,0,,,45,60
0,2.16269E+13,2.16269E+13,16.760147,0,,,46,59
0,2.16269E+13,2.16269E+13,16.760318,0,,,47,60
1,2.16269E+13,2.16269E+13,16.760254,0,,,48,60
1,2.16269E+13,2.16269E+13,16.760128,0,,,49,59
1,2.16269E+13,2.16269E+13,16.760092,0,,,50,60
1,2.16269E+13,2.1627E+13,16.760225,0,,,51,60
1,2.1627E+13,2.1627E+13,16.760273,0,,,52,59
1,2.1627E+13,2.1627E+13,16.760251,0,,,53,60
1,2.1627E+13,2.1627E+13,16.760084,0,,,54,60
1,2.1627E+13,2.1627E+13,16.760213,0,,,55,59
1,2.1627E+13,2.1627E+13,16.760165,0,,,56,60
1,2.1627E+13,2.16271E+13,16.760095,0,,,57,60
1,2.16271E+13,2.16271E+13,16.760082,0,,,58,59
1,2.16271E+13,2.16271E+13,16.759778,0,,,59,60
1,2.16271E+13,2.16271E+13,16.760227,0,,,60,60
1,2.16271E+13,2.16271E+13,16.760254,0,,,61,59
1,2.16271E+13,2.16271E+13,16.760204,0,,,62,60
1,2.16271E+13,2.16272E+13,16.760221,0,,,63,60
1,2.16272E+13,2.16272E+13,16.760255,0,,,64,59
1,2.16272E+13,2.16272E+13,16.760124,0,,,65,60
1,2.16272E+13,2.16272E+13,16.759734,0,,,66,60
1,2.16272E+13,2.16272E+13,16.760107,0,,,67,59
1,2.16272E+13,2.16272E+13,16.759963,0,,,68,60
1,2.16272E+13,2.16273E+13,16.760065,0,,,69,60
1,2.16273E+13,2.16273E+13,16.759993,0,,,70,59
1,2.16273E+13,2.16273E+13,16.760004,0,,,71,60
1,2.16273E+13,2.16273E+13,16.760061,0,,,72,60
1,2.16273E+13,2.16273E+13,16.75993,0,,,73,59
1,2.16273E+13,2.16273E+13,16.759947,0,,,74,60
1,2.16273E+13,2.16274E+13,16.759738,0,,,75,60
1,2.16274E+13,2.16274E+13,16.759986,0,,,76,59
1,2.16274E+13,2.16274E+13,16.760016,0,,,77,60
1,2.16274E+13,2.16274E+13,16.760074,0,,,78,60
1,2.16274E+13,2.16274E+13,16.759738,0,,,79,59
1,2.16274E+13,2.16274E+13,16.759952,0,,,80,60
1,2.16274E+13,2.16275E+13,16.760121,0,,,81,60
1,2.16275E+13,2.16275E+13,16.760144,0,,,82,59
1,2.16275E+13,2.16275E+13,16.760043,0,,,83,60
1,2.16275E+13,2.16275E+13,16.759907,0,,,84,60
1,2.16275E+13,2.16275E+13,16.760108,0,,,85,59
1,2.16275E+13,2.16275E+13,16.759934,0,,,86,60
1,2.16275E+13,2.16276E+13,16.760027,0,,,87,60
1,2.16276E+13,2.16276E+13,16.75992,0,,,88,59
1,2.16276E+13,2.16276E+13,16.759947,0,,,89,60
1,2.16276E+13,2.16276E+13,16.760098,0,,,90,60
1,2.16276E+13,2.16276E+13,16.760408,0,,,91,59
1,2.16276E+13,2.16277E+13,16.76052,0,,,92,60
1,2.16277E+13,2.16277E+13,16.760105,0,,,93,59
1,2.16277E+13,2.16277E+13,16.760396,0,,,94,60
1,2.16277E+13,2.16277E+13,16.759979,0,,,95,60
1,2.16277E+13,2.16277E+13,16.760149,0,,,96,59
1,2.16277E+13,2.16277E+13,16.759913,0,,,97,60
1,2.16277E+13,2.16278E+13,16.760176,0,,,98,60
1,2.16278E+13,2.16278E+13,16.759917,0,,,99,59
1,2.16278E+13,2.16278E+13,16.760032,0,,,100,60
1,2.16278E+13,2.16278E+13,16.759604,0,,,101,60
1,2.16278E+13,2.16278E+13,16.760305,0,,,102,59
1,2.16278E+13,2.16278E+13,16.759962,0,,,103,60
1,2.16278E+13,2.16279E+13,16.760374,0,,,104,60
1,2.16279E+13,2.16279E+13,16.759842,0,,,105,59
1,2.16279E+13,2.16279E+13,16.759865,0,,,106,60
1,2.16279E+13,2.16279E+13,16.759776,0,,,107,60
2,2.16279E+13,2.16279E+13,16.760119,0,,,108,59
2,2.16279E+13,2.16279E+13,16.759717,0,,,109,60
2,2.16279E+13,2.1628E+13,16.76026,0,,,110,60
2,2.1628E+13,2.1628E+13,16.759905,0,,,111,59
2,2.1628E+13,2.1628E+13,16.760347,0,,,112,60
2,2.1628E+13,2.1628E+13,16.760165,0,,,113,60
2,2.1628E+13,2.1628E+13,16.759747,0,,,114,59
2,2.1628E+13,2.1628E+13,16.759825,0,,,115,60
2,2.1628E+13,2.16281E+13,16.760297,0,,,116,60
2,2.16281E+13,2.16281E+13,16.760043,0,,,117,59
2,2.16281E+13,2.16281E+13,16.759965,0,,,118,60
2,2.16281E+13,2.16281E+13,16.760224,0,,,119,60
2,2.16281E+13,2.16281E+13,16.760024,0,,,120,59
2,2.16281E+13,2.16281E+13,16.759712,0,,,121,60
2,2.16281E+13,2.16282E+13,16.760063,0,,,122,60
2,2.16282E+13,2.16282E+13,16.759804,0,,,123,59
2,2.16282E+13,2.16282E+13,16.760213,0,,,124,60
2,2.16282E+13,2.16282E+13,16.759517,0,,,125,60
2,2.16282E+13,2.16282E+13,16.759842,0,,,126,59
2,2.16282E+13,2.16282E+13,16.760157,0,,,127,60
2,2.16282E+13,2.16283E+13,16.760168,0,,,128,60
2,2.16283E+13,2.16283E+13,16.759881,0,,,129,59
2,2.16283E+13,2.16283E+13,16.759434,0,,,130,60
2,2.16283E+13,2.16283E+13,16.759519,0,,,131,60
2,2.16283E+13,2.16283E+13,16.759289,0,,,132,59
2,2.16283E+13,2.16283E+13,16.7577,0,,,133,60
2,2.16283E+13,2.16284E+13,16.75895,0,,,134,60
2,2.16284E+13,2.16284E+13,16.759025,0,,,135,59
2,2.16284E+13,2.16284E+13,16.759678,0,,,136,60
2,2.16284E+13,2.16284E+13,16.758513,0,,,137,59
2,2.16284E+13,2.16284E+13,16.759468,0,,,138,60
2,2.16284E+13,2.16284E+13,16.759423,0,,,139,60
2,2.16284E+13,2.16285E+13,16.760102,0,,,140,59
2,2.16285E+13,2.16285E+13,16.759632,0,,,141,60
2,2.16285E+13,2.16285E+13,16.759109,0,,,142,60
2,2.16285E+13,2.16285E+13,16.75925,0,,,143,59
2,2.16285E+13,2.16285E+13,16.758861,0,,,144,60
2,2.16285E+13,2.16285E+13,16.75847,0,,,145,60
2,2.16285E+13,2.16286E+13,16.759679,0,,,146,59
2,2.16286E+13,2.16286E+13,16.759337,0,,,147,60
2,2.16286E+13,2.16286E+13,16.759802,0,,,148,60
2,2.16286E+13,2.16286E+13,16.757607,0,,,149,59
2,2.16286E+13,2.16286E+13,16.757477,0,,,150,60
2,2.16286E+13,2.16286E+13,16.758279,0,,,151,60
2,2.16286E+13,2.16287E+13,16.759507,0,,,152,59
2,2.16287E+13,2.16287E+13,16.758983,0,,,153,60
2,2.16287E+13,2.16287E+13,16.760689,0,,,154,60
2,2.16287E+13,2.16287E+13,16.759826,0,,,155,59
2,2.16287E+13,2.16287E+13,16.759993,0,,,156,60
2,2.16287E+13,2.16287E+13,16.759459,0,,,157,60
2,2.16287E+13,2.16288E+13,16.760289,0,,,158,59
2,2.16288E+13,2.16288E+13,16.760127,0,,,159,60
2,2.16288E+13,2.16288E+13,16.759002,0,,,160,60
2,2.16288E+13,2.16288E+13,16.759211,0,,,161,59
2,2.16288E+13,2.16288E+13,16.760007,0,,,162,60
2,2.16288E+13,2.16288E+13,16.759828,0,,,163,59
2,2.16288E+13,2.16289E+13,16.760491,0,,,164,60
2,2.16289E+13,2.16289E+13,16.760191,0,,,165,60
2,2.16289E+13,2.16289E+13,16.759123,0,,,166,59
3,2.16289E+13,2.16289E+13,16.759753,0,,,167,60
3,2.16289E+13,2.16289E+13,16.760018,0,,,168,60
3,2.16289E+13,2.16289E+13,16.759333,0,,,169,59
3,2.16289E+13,2.1629E+13,16.760223,0,,,170,60
3,2.1629E+13,2.1629E+13,16.759853,0,,,171,60
3,2.1629E+13,2.1629E+13,16.760139,0,,,172,59
3,2.1629E+13,2.1629E+13,16.759881,0,,,173,60
3,2.1629E+13,2.1629E+13,16.760055,0,,,174,60
3,2.1629E+13,2.1629E+13,16.760552,0,,,175,59
3,2.1629E+13,2.16291E+13,16.759874,0,,,176,60
3,2.16291E+13,2.16291E+13,16.759179,0,,,177,60
3,2.16291E+13,2.16291E+13,16.760045,0,,,178,59
3,2.16291E+13,2.16291E+13,16.759688,0,,,179,60
3,2.16291E+13,2.16291E+13,16.760252,0,,,180,60
3,2.16291E+13,2.16291E+13,16.760119,0,,,181,59
3,2.16291E+13,2.16292E+13,16.759988,0,,,182,60
3,2.16292E+13,2.16292E+13,16.760002,0,,,183,60
3,2.16292E+13,2.16292E+13,16.759702,0,,,184,59
3,2.16292E+13,2.16292E+13,16.759543,0,,,185,60
3,2.16292E+13,2.16292E+13,16.760003,0,,,186,60
3,2.16292E+13,2.16292E+13,16.759862,0,,,187,59
3,2.16292E+13,2.16293E+13,16.760475,0,,,188,60
3,2.16293E+13,2.16293E+13,16.759744,0,,,189,59
3,2.16293E+13,2.16293E+13,16.760279,0,,,190,60
3,2.16293E+13,2.16293E+13,16.759883,0,,,191,60
3,2.16293E+13,2.16293E+13,16.760317,0,,,192,59
3,2.16293E+13,2.16293E+13,16.760307,0,,,193,60
3,2.16293E+13,2.16294E+13,16.760535,0,,,194,60
3,2.16294E+13,2.16294E+13,16.75992,0,,,195,59
3,2.16294E+13,2.16294E+13,16.759783,0,,,196,60
3,2.16294E+13,2.16294E+13,16.759354,0,,,197,60
3,2.16294E+13,2.16294E+13,16.760102,0,,,198,59
3,2.16294E+13,2.16294E+13,16.759459,0,,,199,60
3,2.16294E+13,2.16295E+13,16.760328,0,,,200,60
3,2.16295E+13,2.16295E+13,16.760314,0,,,201,59
3,2.16295E+13,2.16295E+13,16.760507,0,,,202,60
3,2.16295E+13,2.16295E+13,16.759905,0,,,203,60
3,2.16295E+13,2.16295E+13,16.759748,0,,,204,59
3,2.16295E+13,2.16295E+13,16.759326,0,,,205,60
3,2.16295E+13,2.16296E+13,16.759972,0,,,206,60
3,2.16296E+13,2.16296E+13,16.759877,0,,,207,59
3,2.16296E+13,2.16296E+13,16.758844,0,,,208,60
3,2.16296E+13,2.16296E+13,16.759841,0,,,209,60
3,2.16296E+13,2.16296E+13,16.76033,0,,,210,59
3,2.16296E+13,2.16296E+13,16.759999,0,,,211,60
3,2.16296E+13,2.16297E+13,16.760394,0,,,212,60
3,2.16297E+13,2.16297E+13,16.759758,0,,,213,59
3,2.16297E+13,2.16297E+13,16.759422,0,,,214,60
3,2.16297E+13,2.16297E+13,16.759603,0,,,215,59
3,2.16297E+13,2.16297E+13,16.760234,0,,,216,60
3,2.16297E+13,2.16297E+13,16.759594,0,,,217,60
3,2.16297E+13,2.16298E+13,16.759948,0,,,218,59
3,2.16298E+13,2.16298E+13,16.75969,0,,,219,60
3,2.16298E+13,2.16298E+13,16.76028,0,,,220,60
3,2.16298E+13,2.16298E+13,16.759699,0,,,221,59
3,2.16298E+13,2.16298E+13,16.759892,0,,,222,60
3,2.16298E+13,2.16298E+13,16.759396,0,,,223,60
3,2.16298E+13,2.16299E+13,16.760369,0,,,224,59
3,2.16299E+13,2.16299E+13,16.760291,0,,,225,60
3,2.16299E+13,2.16299E+13,16.760404,0,,,226,60
4,2.16299E+13,2.16299E+13,16.759749,0,,,227,59
4,2.16299E+13,2.16299E+13,16.760457,0,,,228,60
4,2.16299E+13,2.16299E+13,16.759914,0,,,229,60
4,2.16299E+13,2.163E+13,16.759111,0,,,230,59
4,2.163E+13,2.163E+13,16.75983,0,,,231,60
4,2.163E+13,2.163E+13,16.760031,0,,,232,60
4,2.163E+13,2.163E+13,16.759594,0,,,233,59
4,2.163E+13,2.163E+13,16.760367,0,,,234,60
4,2.163E+13,2.163E+13,16.759943,0,,,235,59
4,2.163E+13,2.16301E+13,16.759535,0,,,236,60
4,2.16301E+13,2.16301E+13,16.759256,0,,,237,60
4,2.16301E+13,2.16301E+13,16.759708,0,,,238,59
4,2.16301E+13,2.16301E+13,16.760497,0,,,239,60
4,2.16301E+13,2.16301E+13,16.760032,0,,,240,60
4,2.16301E+13,2.16301E+13,16.759645,0,,,241,59
4,2.16301E+13,2.16302E+13,16.759979,0,,,242,60
4,2.16302E+13,2.16302E+13,16.759947,0,,,243,60
4,2.16302E+13,2.16302E+13,16.759497,0,,,244,59
4,2.16302E+13,2.16302E+13,16.760166,0,,,245,60
4,2.16302E+13,2.16302E+13,16.760421,0,,,246,60
4,2.16302E+13,2.16302E+13,16.760408,0,,,247,59
4,2.16302E+13,2.16303E+13,16.760011,0,,,248,60
4,2.16303E+13,2.16303E+13,16.759603,0,,,249,59
4,2.16303E+13,2.16303E+13,16.760269,0,,,250,60
4,2.16303E+13,2.16303E+13,16.759729,0,,,251,60
4,2.16303E+13,2.16303E+13,16.759149,0,,,252,59
4,2.16303E+13,2.16303E+13,16.758985,0,,,253,60
4,2.16303E+13,2.16304E+13,16.75676,0,,,254,60
4,2.16304E+13,2.16304E+13,16.758958,0,,,255,59
4,2.16304E+13,2.16304E+13,16.760195,0,,,256,60
4,2.16304E+13,2.16304E+13,16.759859,0,,,257,60
4,2.16304E+13,2.16304E+13,16.75972,0,,,258,59
4,2.16304E+13,2.16304E+13,16.760173,0,,,259,60
4,2.16304E+13,2.16305E+13,16.760007,0,,,260,60
4,2.16305E+13,2.16305E+13,16.76041,0,,,261,59
4,2.16305E+13,2.16305E+13,16.76036,0,,,262,60
4,2.16305E+13,2.16305E+13,16.759917,0,,,263,60
4,2.16305E+13,2.16305E+13,16.760508,0,,,264,59
4,2.16305E+13,2.16305E+13,16.76005,0,,,265,60
4,2.16305E+13,2.16306E+13,16.759866,0,,,266,59
4,2.16306E+13,2.16306E+13,16.759896,0,,,267,60
4,2.16306E+13,2.16306E+13,16.759793,0,,,268,60
4,2.16306E+13,2.16306E+13,16.760691,0,,,269,59
4,2.16306E+13,2.16306E+13,16.7601,0,,,270,60
4,2.16306E+13,2.16307E+13,16.75946,0,,,271,60
4,2.16307E+13,2.16307E+13,16.759419,0,,,272,59
4,2.16307E+13,2.16307E+13,16.759615,0,,,273,60
4,2.16307E+13,2.16307E+13,16.760128,0,,,274,60
4,2.16307E+13,2.16307E+13,16.760361,0,,,275,59
4,2.16307E+13,2.16307E+13,16.760174,0,,,276,60
4,2.16307E+13,2.16308E+13,16.75988,0,,,277,60
4,2.16308E+13,2.16308E+13,16.759548,0,,,278,59
4,2.16308E+13,2.16308E+13,16.760039,0,,,279,60
4,2.16308E+13,2.16308E+13,16.75937,0,,,280,59
4,2.16308E+13,2.16308E+13,16.759973,0,,,281,60
4,2.16308E+13,2.16308E+13,16.759914,0,,,282,60
4,2.16308E+13,2.16309E+13,16.760616,0,,,283,59
4,2.16309E+13,2.16309E+13,16.759819,0,,,284,60
4,2.16309E+13,2.16309E+13,16.75868,0,,,285,60
4,2.16309E+13,2.16309E+13,16.760014,0,,,286,59
5,2.16309E+13,2.16309E+13,16.759821,0,,,287,60
5,2.16309E+13,2.16309E+13,16.759703,0,,,288,60
5,2.16309E+13,2.1631E+13,16.759936,0,,,289,59
5,2.1631E+13,2.1631E+13,16.759471,0,,,290,60
5,2.1631E+13,2.1631E+13,16.758469,0,,,291,60
5,2.1631E+13,2.1631E+13,16.760563,0,,,292,59
5,2.1631E+13,2.1631E+13,16.760495,0,,,293,60
5,2.1631E+13,2.1631E+13,16.75945,0,,,294,59
5,2.1631E+13,2.16311E+13,16.760126,0,,,295,60
5,2.16311E+13,2.16311E+13,16.759098,0,,,296,60
5,2.16311E+13,2.16311E+13,16.759925,0,,,297,59
5,2.16311E+13,2.16311E+13,16.759905,0,,,298,60
5,2.16311E+13,2.16311E+13,16.760387,0,,,299,54
5,2.16311E+13,2.16311E+13,16.759477,0,,,300,19
5,2.16311E+13,2.16312E+13,16.759953,0,,,,
5,2.16312E+13,2.16312E+13,16.759886,0,,,,
5,2.16312E+13,2.16312E+13,16.758968,0,,,,
5,2.16312E+13,2.16312E+13,16.758565,0,,,,
5,2.16312E+13,2.16312E+13,16.759783,0,,,,
5,2.16312E+13,2.16312E+13,16.759914,0,,,,
5,2.16312E+13,2.16313E+13,16.760808,0,,,,
5,2.16313E+13,2.16313E+13,16.760259,0,,,,
5,2.16313E+13,2.16313E+13,16.760769,0,,,,
5,2.16313E+13,2.16313E+13,16.760531,0,,,,
5,2.16313E+13,2.16313E+13,16.760149,0,,,,
5,2.16313E+13,2.16313E+13,16.758524,0,,,,
5,2.16313E+13,2.16314E+13,16.759984,0,,,,
5,2.16314E+13,2.16314E+13,16.759737,0,,,,
5,2.16314E+13,2.16314E+13,16.760641,0,,,,
5,2.16314E+13,2.16314E+13,16.760323,0,,,,
5,2.16314E+13,2.16314E+13,16.760185,0,,,,
5,2.16314E+13,2.16314E+13,16.760328,0,,,,
5,2.16314E+13,2.16315E+13,16.760045,0,,,,
5,2.16315E+13,2.16315E+13,16.759878,0,,,,
5,2.16315E+13,2.16315E+13,16.76004,0,,,,
5,2.16315E+13,2.16315E+13,16.760311,0,,,,
5,2.16315E+13,2.16315E+13,16.760495,0,,,,
5,2.16315E+13,2.16315E+13,16.760166,0,,,,
5,2.16315E+13,2.16316E+13,16.760212,0,,,,
5,2.16316E+13,2.16316E+13,16.759906,0,,,,
5,2.16316E+13,2.16316E+13,16.759896,0,,,,
5,2.16316E+13,2.16316E+13,16.760241,0,,,,
5,2.16316E+13,2.16316E+13,16.760578,0,,,,
5,2.16316E+13,2.16316E+13,16.759904,0,,,,
5,2.16316E+13,2.16317E+13,16.759806,0,,,,
5,2.16317E+13,2.16317E+13,16.759997,0,,,,
5,2.16317E+13,2.16317E+13,16.759185,0,,,,
5,2.16317E+13,2.16317E+13,16.759343,0,,,,
5,2.16317E+13,2.16317E+13,16.759409,0,,,,
5,2.16317E+13,2.16317E+13,16.759382,0,,,,
5,2.16317E+13,2.16318E+13,16.75967,0,,,,
5,2.16318E+13,2.16318E+13,16.760218,0,,,,
5,2.16318E+13,2.16318E+13,16.760164,0,,,,
5,2.16318E+13,2.16318E+13,16.759865,0,,,,
5,2.16318E+13,2.16318E+13,16.760214,0,,,,
5,2.16318E+13,2.16318E+13,16.760116,0,,,,
5,2.16318E+13,2.16319E+13,16.759894,0,,,,
5,2.16319E+13,2.16319E+13,16.759638,0,,,,
5,2.16319E+13,2.16319E+13,16.760158,0,,,,
6,2.16319E+13,2.16319E+13,16.759907,0,,,,
6,2.16319E+13,2.16319E+13,16.760629,0,,,,
6,2.16319E+13,2.16319E+13,16.760047,0,,,,
6,2.16319E+13,2.1632E+13,16.75967,0,,,,
6,2.1632E+13,2.1632E+13,16.758331,0,,,,
6,2.1632E+13,2.1632E+13,16.759371,0,,,,
6,2.1632E+13,2.1632E+13,16.758442,0,,,,
6,2.1632E+13,2.1632E+13,16.759687,0,,,,
6,2.1632E+13,2.1632E+13,16.759681,0,,,,
6,2.1632E+13,2.16321E+13,16.760562,0,,,,
6,2.16321E+13,2.16321E+13,16.760005,0,,,,
6,2.16321E+13,2.16321E+13,16.759932,0,,,,
6,2.16321E+13,2.16321E+13,16.759495,0,,,,
6,2.16321E+13,2.16321E+13,16.7591,0,,,,
6,2.16321E+13,2.16321E+13,16.75751,0,,,,
6,2.16321E+13,2.16322E+13,16.759817,0,,,,
6,2.16322E+13,2.16322E+13,16.760558,0,,,,
6,2.16322E+13,2.16322E+13,16.76039,0,,,,
6,2.16322E+13,2.16322E+13,16.759698,0,,,,
6,2.16322E+13,2.16322E+13,16.759321,0,,,,
6,2.16322E+13,2.16322E+13,16.75948,0,,,,
6,2.16322E+13,2.16323E+13,16.758885,0,,,,
6,2.16323E+13,2.16323E+13,16.758442,0,,,,
6,2.16323E+13,2.16323E+13,16.759826,0,,,,
6,2.16323E+13,2.16323E+13,16.75964,0,,,,
6,2.16323E+13,2.16323E+13,16.760261,0,,,,
6,2.16323E+13,2.16323E+13,16.760137,0,,,,
6,2.16323E+13,2.16324E+13,16.760356,0,,,,
6,2.16324E+13,2.16324E+13,16.760454,0,,,,
6,2.16324E+13,2.16324E+13,16.759657,0,,,,
6,2.16324E+13,2.16324E+13,16.759486,0,,,,
6,2.16324E+13,2.16324E+13,16.759934,0,,,,
6,2.16324E+13,2.16324E+13,16.759948,0,,,,
6,2.16324E+13,2.16325E+13,16.760689,0,,,,
6,2.16325E+13,2.16325E+13,16.760233,0,,,,
6,2.16325E+13,2.16325E+13,16.760151,0,,,,
6,2.16325E+13,2.16325E+13,16.760215,0,,,,
6,2.16325E+13,2.16325E+13,16.760018,0,,,,
6,2.16325E+13,2.16325E+13,16.760124,0,,,,
6,2.16325E+13,2.16326E+13,16.759391,0,,,,
6,2.16326E+13,2.16326E+13,16.759661,0,,,,
6,2.16326E+13,2.16326E+13,16.759782,0,,,,
6,2.16326E+13,2.16326E+13,16.760158,0,,,,
6,2.16326E+13,2.16326E+13,16.760477,0,,,,
6,2.16326E+13,2.16326E+13,16.760591,0,,,,
6,2.16326E+13,2.16327E+13,16.759276,0,,,,
6,2.16327E+13,2.16327E+13,16.758682,0,,,,
6,2.16327E+13,2.16327E+13,16.7598,0,,,,
6,2.16327E+13,2.16327E+13,16.759556,0,,,,
6,2.16327E+13,2.16327E+13,16.759665,0,,,,
6,2.16327E+13,2.16327E+13,16.759667,0,,,,
6,2.16327E+13,2.16328E+13,16.760024,0,,,,
6,2.16328E+13,2.16328E+13,16.759575,0,,,,
6,2.16328E+13,2.16328E+13,16.75999,0,,,,
6,2.16328E+13,2.16328E+13,16.759261,0,,,,
6,2.16328E+13,2.16328E+13,16.760479,0,,,,
6,2.16328E+13,2.16328E+13,16.759943,0,,,,
6,2.16328E+13,2.16329E+13,16.760815,0,,,,
6,2.16329E+13,2.16329E+13,16.760154,0,,,,
6,2.16329E+13,2.16329E+13,16.760247,0,,,,
7,2.16329E+13,2.16329E+13,16.760355,0,,,,
7,2.16329E+13,2.16329E+13,16.759501,0,,,,
7,2.16329E+13,2.16329E+13,16.758356,0,,,,
7,2.16329E+13,2.1633E+13,16.75905,0,,,,
7,2.1633E+13,2.1633E+13,16.760299,0,,,,
7,2.1633E+13,2.1633E+13,16.760542,0,,,,
7,2.1633E+13,2.1633E+13,16.760288,0,,,,
7,2.1633E+13,2.1633E+13,16.760712,0,,,,
7,2.1633E+13,2.1633E+13,16.760224,0,,,,
7,2.1633E+13,2.16331E+13,16.760301,0,,,,
7,2.16331E+13,2.16331E+13,16.757694,0,,,,
7,2.16331E+13,2.16331E+13,16.760074,0,,,,
7,2.16331E+13,2.16331E+13,16.759702,0,,,,
7,2.16331E+13,2.16331E+13,16.760745,0,,,,
7,2.16331E+13,2.16331E+13,16.759678,0,,,,
7,2.16331E+13,2.16332E+13,16.759044,0,,,,
7,2.16332E+13,2.16332E+13,16.759699,0,,,,
7,2.16332E+13,2.16332E+13,16.760213,0,,,,
7,2.16332E+13,2.16332E+13,16.758233,0,,,,
7,2.16332E+13,2.16332E+13,16.760284,0,,,,
7,2.16332E+13,2.16332E+13,16.76031,0,,,,
7,2.16332E+13,2.16333E+13,16.7604,0,,,,
7,2.16333E+13,2.16333E+13,16.760122,0,,,,
7,2.16333E+13,2.16333E+13,16.758923,0,,,,
7,2.16333E+13,2.16333E+13,16.759225,0,,,,
7,2.16333E+13,2.16333E+13,16.759197,0,,,,
7,2.16333E+13,2.16333E+13,16.758311,0,,,,
7,2.16333E+13,2.16334E+13,16.760224,0,,,,
7,2.16334E+13,2.16334E+13,16.759876,0,,,,
7,2.16334E+13,2.16334E+13,16.760942,0,,,,
7,2.16334E+13,2.16334E+13,16.760099,0,,,,
7,2.16334E+13,2.16334E+13,16.760348,0,,,,
7,2.16334E+13,2.16334E+13,16.760415,0,,,,
7,2.16334E+13,2.16335E+13,16.759958,0,,,,
7,2.16335E+13,2.16335E+13,16.75964,0,,,,
7,2.16335E+13,2.16335E+13,16.759707,0,,,,
7,2.16335E+13,2.16335E+13,16.75983,0,,,,
7,2.16335E+13,2.16335E+13,16.760239,0,,,,
7,2.16335E+13,2.16335E+13,16.759632,0,,,,
7,2.16335E+13,2.16336E+13,16.759929,0,,,,
7,2.16336E+13,2.16336E+13,16.760025,0,,,,
7,2.16336E+13,2.16336E+13,16.759635,0,,,,
7,2.16336E+13,2.16336E+13,16.759166,0,,,,
7,2.16336E+13,2.16336E+13,16.759787,0,,,,
7,2.16336E+13,2.16337E+13,16.760415,0,,,,
7,2.16337E+13,2.16337E+13,16.760312,0,,,,
7,2.16337E+13,2.16337E+13,16.758804,0,,,,
7,2.16337E+13,2.16337E+13,16.760338,0,,,,
7,2.16337E+13,2.16337E+13,16.760703,0,,,,
7,2.16337E+13,2.16337E+13,16.760186,0,,,,
7,2.16337E+13,2.16338E+13,16.759865,0,,,,
7,2.16338E+13,2.16338E+13,16.75966,0,,,,
