Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,,Num,FPS
0,2.24228E+13,2.24228E+13,16.769259,0,,,49,59
1,2.24228E+13,2.24228E+13,16.769118,0,,,50,60
1,2.24228E+13,2.24228E+13,16.769047,0,,,51,60
1,2.24228E+13,2.24228E+13,16.769289,0,,,52,59
1,2.24228E+13,2.24228E+13,16.769236,0,,,53,60
1,2.24228E+13,2.24229E+13,16.769241,0,,,54,60
1,2.24229E+13,2.24229E+13,16.769284,0,,,55,59
1,2.24229E+13,2.24229E+13,16.769122,0,,,56,60
1,2.24229E+13,2.24229E+13,16.769282,0,,,57,59
1,2.24229E+13,2.24229E+13,16.768898,0,,,58,60
1,2.24229E+13,2.24229E+13,16.76908,0,,,59,60
1,2.24229E+13,2.2423E+13,16.769024,0,,,60,59
1,2.2423E+13,2.2423E+13,16.76921,0,,,61,60
1,2.2423E+13,2.2423E+13,16.769283,0,,,62,60
1,2.2423E+13,2.2423E+13,16.768898,0,,,63,59
1,2.2423E+13,2.2423E+13,16.769005,0,,,64,60
1,2.2423E+13,2.2423E+13,16.769057,0,,,65,60
1,2.2423E+13,2.24231E+13,16.769175,0,,,66,59
1,2.24231E+13,2.24231E+13,16.76931,0,,,67,60
1,2.24231E+13,2.24231E+13,16.769189,0,,,68,59
1,2.24231E+13,2.24231E+13,16.769183,0,,,69,60
1,2.24231E+13,2.24231E+13,16.769193,0,,,70,60
1,2.24231E+13,2.24231E+13,16.769073,0,,,71,59
1,2.24231E+13,2.24232E+13,16.769138,0,,,72,60
1,2.24232E+13,2.24232E+13,16.768845,0,,,73,60
1,2.24232E+13,2.24232E+13,16.769089,0,,,74,59
1,2.24232E+13,2.24232E+13,16.768962,0,,,75,60
1,2.24232E+13,2.24232E+13,16.768857,0,,,76,59
1,2.24232E+13,2.24232E+13,16.768855,0,,,77,60
1,2.24232E+13,2.24233E+13,16.769309,0,,,78,60
1,2.24233E+13,2.24233E+13,16.768622,0,,,79,59
1,2.24233E+13,2.24233E+13,16.769153,0,,,80,60
1,2.24233E+13,2.24233E+13,16.769092,0,,,81,60
1,2.24233E+13,2.24233E+13,16.769201,0,,,82,59
1,2.24233E+13,2.24233E+13,16.768957,0,,,83,60
1,2.24233E+13,2.24234E+13,16.769206,0,,,84,59
1,2.24234E+13,2.24234E+13,16.769125,0,,,85,60
1,2.24234E+13,2.24234E+13,16.769155,0,,,86,60
1,2.24234E+13,2.24234E+13,16.769037,0,,,87,59
1,2.24234E+13,2.24234E+13,16.769128,0,,,88,60
1,2.24234E+13,2.24234E+13,16.769094,0,,,89,60
1,2.24234E+13,2.24235E+13,16.769137,0,,,90,59
1,2.24235E+13,2.24235E+13,16.768971,0,,,91,60
1,2.24235E+13,2.24235E+13,16.769181,0,,,92,60
1,2.24235E+13,2.24235E+13,16.769309,0,,,93,59
1,2.24235E+13,2.24235E+13,16.769514,0,,,94,60
1,2.24235E+13,2.24235E+13,16.76888,0,,,95,59
1,2.24235E+13,2.24236E+13,16.769084,0,,,96,60
1,2.24236E+13,2.24236E+13,16.768797,0,,,97,60
1,2.24236E+13,2.24236E+13,16.769311,0,,,98,59
1,2.24236E+13,2.24236E+13,16.769075,0,,,99,60
1,2.24236E+13,2.24236E+13,16.769027,0,,,100,60
1,2.24236E+13,2.24236E+13,16.768809,0,,,101,59
1,2.24236E+13,2.24237E+13,16.769023,0,,,102,60
1,2.24237E+13,2.24237E+13,16.769303,0,,,103,60
1,2.24237E+13,2.24237E+13,16.769508,0,,,104,59
1,2.24237E+13,2.24237E+13,16.769197,0,,,105,60
1,2.24237E+13,2.24237E+13,16.769063,0,,,106,59
1,2.24237E+13,2.24238E+13,16.768487,0,,,107,60
1,2.24238E+13,2.24238E+13,16.76912,0,,,108,60
2,2.24238E+13,2.24238E+13,16.768999,0,,,109,59
2,2.24238E+13,2.24238E+13,16.768591,0,,,110,60
2,2.24238E+13,2.24238E+13,16.768945,0,,,111,60
2,2.24238E+13,2.24238E+13,16.768853,0,,,112,59
2,2.24238E+13,2.24239E+13,16.768728,0,,,113,60
2,2.24239E+13,2.24239E+13,16.768581,0,,,114,59
2,2.24239E+13,2.24239E+13,16.76902,0,,,115,60
2,2.24239E+13,2.24239E+13,16.769243,0,,,116,60
2,2.24239E+13,2.24239E+13,16.768742,0,,,117,59
2,2.24239E+13,2.24239E+13,16.769007,0,,,118,60
2,2.24239E+13,2.2424E+13,16.768537,0,,,119,60
2,2.2424E+13,2.2424E+13,16.768904,0,,,120,59
2,2.2424E+13,2.2424E+13,16.768731,0,,,121,60
2,2.2424E+13,2.2424E+13,16.768743,0,,,122,59
2,2.2424E+13,2.2424E+13,16.768903,0,,,123,60
2,2.2424E+13,2.2424E+13,16.768925,0,,,124,60
2,2.2424E+13,2.24241E+13,16.768922,0,,,125,59
2,2.24241E+13,2.24241E+13,16.769132,0,,,126,60
2,2.24241E+13,2.24241E+13,16.769046,0,,,127,60
2,2.24241E+13,2.24241E+13,16.769056,0,,,128,59
2,2.24241E+13,2.24241E+13,16.768838,0,,,129,60
2,2.24241E+13,2.24241E+13,16.769138,0,,,130,59
2,2.24241E+13,2.24242E+13,16.768872,0,,,131,60
2,2.24242E+13,2.24242E+13,16.768573,0,,,132,60
2,2.24242E+13,2.24242E+13,16.768331,0,,,133,59
2,2.24242E+13,2.24242E+13,16.768227,0,,,134,60
2,2.24242E+13,2.24242E+13,16.768809,0,,,135,60
2,2.24242E+13,2.24242E+13,16.769067,0,,,136,59
2,2.24242E+13,2.24243E+13,16.768581,0,,,137,60
2,2.24243E+13,2.24243E+13,16.768666,0,,,138,60
2,2.24243E+13,2.24243E+13,16.769117,0,,,139,59
2,2.24243E+13,2.24243E+13,16.76895,0,,,140,60
2,2.24243E+13,2.24243E+13,16.768639,0,,,141,59
2,2.24243E+13,2.24243E+13,16.768752,0,,,142,60
2,2.24243E+13,2.24244E+13,16.768898,0,,,143,60
2,2.24244E+13,2.24244E+13,16.76862,0,,,144,59
2,2.24244E+13,2.24244E+13,16.768559,0,,,145,60
2,2.24244E+13,2.24244E+13,16.769064,0,,,146,60
2,2.24244E+13,2.24244E+13,16.769085,0,,,147,59
2,2.24244E+13,2.24244E+13,16.769119,0,,,148,60
2,2.24244E+13,2.24245E+13,16.76866,0,,,149,59
2,2.24245E+13,2.24245E+13,16.768786,0,,,150,60
2,2.24245E+13,2.24245E+13,16.768917,0,,,151,60
2,2.24245E+13,2.24245E+13,16.768615,0,,,152,59
2,2.24245E+13,2.24245E+13,16.76881,0,,,153,60
2,2.24245E+13,2.24245E+13,16.768655,0,,,154,60
2,2.24245E+13,2.24246E+13,16.769031,0,,,155,59
2,2.24246E+13,2.24246E+13,16.768734,0,,,156,60
2,2.24246E+13,2.24246E+13,16.768794,0,,,157,60
2,2.24246E+13,2.24246E+13,16.767487,0,,,158,59
2,2.24246E+13,2.24246E+13,16.769119,0,,,159,60
2,2.24246E+13,2.24246E+13,16.769364,0,,,160,59
2,2.24246E+13,2.24247E+13,16.768411,0,,,161,60
2,2.24247E+13,2.24247E+13,16.769036,0,,,162,60
2,2.24247E+13,2.24247E+13,16.768962,0,,,163,59
2,2.24247E+13,2.24247E+13,16.768565,0,,,164,60
2,2.24247E+13,2.24247E+13,16.768408,0,,,165,60
2,2.24247E+13,2.24247E+13,16.768849,0,,,166,59
2,2.24247E+13,2.24248E+13,16.768979,0,,,167,60
2,2.24248E+13,2.24248E+13,16.769266,0,,,168,59
3,2.24248E+13,2.24248E+13,16.768919,0,,,169,60
3,2.24248E+13,2.24248E+13,16.769162,0,,,170,60
3,2.24248E+13,2.24248E+13,16.768084,0,,,171,59
3,2.24248E+13,2.24248E+13,16.768465,0,,,172,60
3,2.24248E+13,2.24249E+13,16.768794,0,,,173,60
3,2.24249E+13,2.24249E+13,16.769001,0,,,174,59
3,2.24249E+13,2.24249E+13,16.768709,0,,,175,60
3,2.24249E+13,2.24249E+13,16.769302,0,,,176,59
3,2.24249E+13,2.24249E+13,16.76889,0,,,177,60
3,2.24249E+13,2.24249E+13,16.769159,0,,,178,60
3,2.24249E+13,2.2425E+13,16.769274,0,,,179,59
3,2.2425E+13,2.2425E+13,16.768914,0,,,180,60
3,2.2425E+13,2.2425E+13,16.769147,0,,,181,60
3,2.2425E+13,2.2425E+13,16.769188,0,,,182,59
3,2.2425E+13,2.2425E+13,16.769043,0,,,183,60
3,2.2425E+13,2.2425E+13,16.769301,0,,,184,60
3,2.2425E+13,2.24251E+13,16.769273,0,,,185,59
3,2.24251E+13,2.24251E+13,16.769231,0,,,186,60
3,2.24251E+13,2.24251E+13,17.158298,0,,,187,59
3,2.24251E+13,2.24251E+13,16.769156,0,,,188,60
3,2.24251E+13,2.24251E+13,16.769088,0,,,189,60
3,2.24251E+13,2.24251E+13,16.769024,0,,,190,59
3,2.24251E+13,2.24252E+13,16.768632,0,,,191,60
3,2.24252E+13,2.24252E+13,16.773059,0,,,192,60
3,2.24252E+13,2.24252E+13,16.768036,0,,,193,59
3,2.24252E+13,2.24252E+13,16.769264,0,,,194,60
3,2.24252E+13,2.24252E+13,16.769185,0,,,195,59
3,2.24252E+13,2.24252E+13,16.769208,0,,,196,60
3,2.24252E+13,2.24253E+13,16.768872,0,,,197,60
3,2.24253E+13,2.24253E+13,16.768956,0,,,198,59
3,2.24253E+13,2.24253E+13,16.76857,0,,,199,60
3,2.24253E+13,2.24253E+13,16.768908,0,,,200,60
3,2.24253E+13,2.24253E+13,16.768925,0,,,201,59
3,2.24253E+13,2.24253E+13,16.768935,0,,,202,60
3,2.24253E+13,2.24254E+13,16.769046,0,,,203,59
3,2.24254E+13,2.24254E+13,16.768502,0,,,204,60
3,2.24254E+13,2.24254E+13,16.768803,0,,,205,60
3,2.24254E+13,2.24254E+13,16.768993,0,,,206,59
3,2.24254E+13,2.24254E+13,16.768509,0,,,207,60
3,2.24254E+13,2.24254E+13,16.768993,0,,,208,60
3,2.24254E+13,2.24255E+13,16.768647,0,,,209,59
3,2.24255E+13,2.24255E+13,16.768426,0,,,210,60
3,2.24255E+13,2.24255E+13,16.768881,0,,,211,59
3,2.24255E+13,2.24255E+13,16.768937,0,,,212,60
3,2.24255E+13,2.24255E+13,16.76895,0,,,213,60
3,2.24255E+13,2.24255E+13,16.768757,0,,,214,59
3,2.24255E+13,2.24256E+13,16.768991,0,,,215,60
3,2.24256E+13,2.24256E+13,16.768739,0,,,216,60
3,2.24256E+13,2.24256E+13,16.768499,0,,,217,59
3,2.24256E+13,2.24256E+13,16.768993,0,,,218,60
3,2.24256E+13,2.24256E+13,16.76857,0,,,219,59
3,2.24256E+13,2.24256E+13,16.768858,0,,,220,60
3,2.24256E+13,2.24257E+13,16.768245,0,,,221,60
3,2.24257E+13,2.24257E+13,16.767603,0,,,222,59
3,2.24257E+13,2.24257E+13,16.768666,0,,,223,60
3,2.24257E+13,2.24257E+13,16.768737,0,,,224,60
3,2.24257E+13,2.24257E+13,16.768893,0,,,225,59
3,2.24257E+13,2.24257E+13,16.768901,0,,,226,60
3,2.24257E+13,2.24258E+13,16.768838,0,,,227,60
3,2.24258E+13,2.24258E+13,16.768555,0,,,228,59
4,2.24258E+13,2.24258E+13,16.768703,0,,,229,60
4,2.24258E+13,2.24258E+13,16.768686,0,,,230,59
4,2.24258E+13,2.24258E+13,16.769181,0,,,231,60
4,2.24258E+13,2.24258E+13,16.768692,0,,,232,60
4,2.24258E+13,2.24259E+13,16.768643,0,,,233,59
4,2.24259E+13,2.24259E+13,16.768269,0,,,234,60
4,2.24259E+13,2.24259E+13,16.768515,0,,,235,60
4,2.24259E+13,2.24259E+13,16.768649,0,,,236,59
4,2.24259E+13,2.24259E+13,16.768634,0,,,237,60
4,2.24259E+13,2.24259E+13,16.768349,0,,,238,59
4,2.24259E+13,2.2426E+13,16.768118,0,,,239,60
4,2.2426E+13,2.2426E+13,16.768608,0,,,240,60
4,2.2426E+13,2.2426E+13,16.768559,0,,,241,59
4,2.2426E+13,2.2426E+13,16.769006,0,,,242,60
4,2.2426E+13,2.2426E+13,16.769425,0,,,243,60
4,2.2426E+13,2.2426E+13,16.768989,0,,,244,59
4,2.2426E+13,2.24261E+13,16.768437,0,,,245,60
4,2.24261E+13,2.24261E+13,16.768031,0,,,246,60
4,2.24261E+13,2.24261E+13,16.769083,0,,,247,59
4,2.24261E+13,2.24261E+13,16.76929,0,,,248,60
4,2.24261E+13,2.24261E+13,16.769097,0,,,249,59
4,2.24261E+13,2.24261E+13,16.768779,0,,,250,60
4,2.24261E+13,2.24262E+13,16.768887,0,,,251,60
4,2.24262E+13,2.24262E+13,16.768312,0,,,252,59
4,2.24262E+13,2.24262E+13,16.768638,0,,,253,60
4,2.24262E+13,2.24262E+13,16.768522,0,,,254,60
4,2.24262E+13,2.24262E+13,16.768653,0,,,255,59
4,2.24262E+13,2.24262E+13,16.768844,0,,,256,60
4,2.24262E+13,2.24263E+13,16.768837,0,,,257,59
4,2.24263E+13,2.24263E+13,16.768895,0,,,258,60
4,2.24263E+13,2.24263E+13,16.768914,0,,,259,60
4,2.24263E+13,2.24263E+13,16.768614,0,,,260,59
4,2.24263E+13,2.24263E+13,16.769061,0,,,261,60
4,2.24263E+13,2.24263E+13,16.769053,0,,,262,60
4,2.24263E+13,2.24264E+13,16.768137,0,,,263,59
4,2.24264E+13,2.24264E+13,16.767967,0,,,264,60
4,2.24264E+13,2.24264E+13,16.768426,0,,,265,60
4,2.24264E+13,2.24264E+13,16.76882,0,,,266,59
4,2.24264E+13,2.24264E+13,16.76892,0,,,267,60
4,2.24264E+13,2.24265E+13,16.76912,0,,,268,59
4,2.24265E+13,2.24265E+13,16.769266,0,,,269,60
4,2.24265E+13,2.24265E+13,16.767705,0,,,270,60
4,2.24265E+13,2.24265E+13,16.768512,0,,,271,59
4,2.24265E+13,2.24265E+13,16.768678,0,,,272,60
4,2.24265E+13,2.24265E+13,16.768719,0,,,273,60
4,2.24265E+13,2.24266E+13,16.768258,0,,,274,59
4,2.24266E+13,2.24266E+13,16.768426,0,,,275,60
4,2.24266E+13,2.24266E+13,16.768779,0,,,276,59
4,2.24266E+13,2.24266E+13,16.769099,0,,,277,60
4,2.24266E+13,2.24266E+13,16.767798,0,,,278,60
4,2.24266E+13,2.24266E+13,16.769143,0,,,279,59
4,2.24266E+13,2.24267E+13,16.768709,0,,,280,60
4,2.24267E+13,2.24267E+13,16.768931,0,,,281,60
4,2.24267E+13,2.24267E+13,16.768552,0,,,282,59
4,2.24267E+13,2.24267E+13,16.768608,0,,,283,60
4,2.24267E+13,2.24267E+13,16.769162,0,,,284,59
4,2.24267E+13,2.24267E+13,16.769411,0,,,285,60
4,2.24267E+13,2.24268E+13,16.769035,0,,,286,60
4,2.24268E+13,2.24268E+13,16.769209,0,,,287,59
5,2.24268E+13,2.24268E+13,16.769188,0,,,288,60
5,2.24268E+13,2.24268E+13,16.769094,0,,,289,60
5,2.24268E+13,2.24268E+13,16.768665,0,,,290,59
5,2.24268E+13,2.24268E+13,16.769331,0,,,291,60
5,2.24268E+13,2.24269E+13,16.768996,0,,,292,59
5,2.24269E+13,2.24269E+13,16.769038,0,,,293,60
5,2.24269E+13,2.24269E+13,16.768655,0,,,294,60
5,2.24269E+13,2.24269E+13,16.76877,0,,,295,59
5,2.24269E+13,2.24269E+13,16.767872,0,,,296,60
5,2.24269E+13,2.24269E+13,16.768671,0,,,297,60
5,2.24269E+13,2.2427E+13,16.768446,0,,,298,59
5,2.2427E+13,2.2427E+13,16.768954,0,,,299,55
5,2.2427E+13,2.2427E+13,16.769343,0,,,300,18
5,2.2427E+13,2.2427E+13,16.768948,0,,,,
5,2.2427E+13,2.2427E+13,16.768664,0,,,,
5,2.2427E+13,2.2427E+13,16.768616,0,,,,
5,2.2427E+13,2.24271E+13,16.768716,0,,,,
5,2.24271E+13,2.24271E+13,16.768532,0,,,,
5,2.24271E+13,2.24271E+13,16.768203,0,,,,
5,2.24271E+13,2.24271E+13,16.768682,0,,,,
5,2.24271E+13,2.24271E+13,16.768659,0,,,,
5,2.24271E+13,2.24271E+13,16.768892,0,,,,
5,2.24271E+13,2.24272E+13,16.768778,0,,,,
5,2.24272E+13,2.24272E+13,16.769206,0,,,,
5,2.24272E+13,2.24272E+13,16.769174,0,,,,
5,2.24272E+13,2.24272E+13,16.768583,0,,,,
5,2.24272E+13,2.24272E+13,16.768025,0,,,,
5,2.24272E+13,2.24272E+13,16.767804,0,,,,
5,2.24272E+13,2.24273E+13,16.768587,0,,,,
5,2.24273E+13,2.24273E+13,16.768669,0,,,,
5,2.24273E+13,2.24273E+13,16.768807,0,,,,
5,2.24273E+13,2.24273E+13,16.768592,0,,,,
5,2.24273E+13,2.24273E+13,16.769022,0,,,,
5,2.24273E+13,2.24273E+13,16.768629,0,,,,
5,2.24273E+13,2.24274E+13,16.769072,0,,,,
5,2.24274E+13,2.24274E+13,16.768835,0,,,,
5,2.24274E+13,2.24274E+13,16.768632,0,,,,
5,2.24274E+13,2.24274E+13,16.768789,0,,,,
5,2.24274E+13,2.24274E+13,16.769125,0,,,,
5,2.24274E+13,2.24274E+13,16.769206,0,,,,
5,2.24274E+13,2.24275E+13,16.768684,0,,,,
5,2.24275E+13,2.24275E+13,16.769303,0,,,,
5,2.24275E+13,2.24275E+13,16.769103,0,,,,
5,2.24275E+13,2.24275E+13,16.769033,0,,,,
5,2.24275E+13,2.24275E+13,16.7689,0,,,,
5,2.24275E+13,2.24275E+13,16.768988,0,,,,
5,2.24275E+13,2.24276E+13,16.768947,0,,,,
5,2.24276E+13,2.24276E+13,16.768363,0,,,,
5,2.24276E+13,2.24276E+13,16.768945,0,,,,
5,2.24276E+13,2.24276E+13,16.768916,0,,,,
5,2.24276E+13,2.24276E+13,16.768781,0,,,,
5,2.24276E+13,2.24276E+13,16.76859,0,,,,
5,2.24276E+13,2.24277E+13,16.768573,0,,,,
5,2.24277E+13,2.24277E+13,16.768264,0,,,,
5,2.24277E+13,2.24277E+13,16.768808,0,,,,
5,2.24277E+13,2.24277E+13,16.768442,0,,,,
5,2.24277E+13,2.24277E+13,16.767164,0,,,,
5,2.24277E+13,2.24277E+13,16.768236,0,,,,
5,2.24277E+13,2.24278E+13,16.768165,0,,,,
5,2.24278E+13,2.24278E+13,16.768997,0,,,,
6,2.24278E+13,2.24278E+13,16.768306,0,,,,
6,2.24278E+13,2.24278E+13,16.768448,0,,,,
6,2.24278E+13,2.24278E+13,16.768982,0,,,,
6,2.24278E+13,2.24278E+13,16.768718,0,,,,
6,2.24278E+13,2.24279E+13,16.769215,0,,,,
6,2.24279E+13,2.24279E+13,16.768982,0,,,,
6,2.24279E+13,2.24279E+13,16.768849,0,,,,
6,2.24279E+13,2.24279E+13,16.76886,0,,,,
6,2.24279E+13,2.24279E+13,16.768665,0,,,,
6,2.24279E+13,2.24279E+13,16.768633,0,,,,
6,2.24279E+13,2.2428E+13,16.769019,0,,,,
6,2.2428E+13,2.2428E+13,16.76941,0,,,,
6,2.2428E+13,2.2428E+13,16.769074,0,,,,
6,2.2428E+13,2.2428E+13,16.768778,0,,,,
6,2.2428E+13,2.2428E+13,16.76779,0,,,,
6,2.2428E+13,2.2428E+13,16.768316,0,,,,
6,2.2428E+13,2.24281E+13,16.768381,0,,,,
6,2.24281E+13,2.24281E+13,16.768901,0,,,,
6,2.24281E+13,2.24281E+13,16.76922,0,,,,
6,2.24281E+13,2.24281E+13,16.7691,0,,,,
6,2.24281E+13,2.24281E+13,16.768989,0,,,,
6,2.24281E+13,2.24281E+13,16.768488,0,,,,
6,2.24281E+13,2.24282E+13,16.769159,0,,,,
6,2.24282E+13,2.24282E+13,16.768994,0,,,,
6,2.24282E+13,2.24282E+13,16.768975,0,,,,
6,2.24282E+13,2.24282E+13,16.768799,0,,,,
6,2.24282E+13,2.24282E+13,16.768493,0,,,,
6,2.24282E+13,2.24282E+13,16.768677,0,,,,
6,2.24282E+13,2.24283E+13,16.769105,0,,,,
6,2.24283E+13,2.24283E+13,16.769323,0,,,,
6,2.24283E+13,2.24283E+13,16.768579,0,,,,
6,2.24283E+13,2.24283E+13,16.767582,0,,,,
6,2.24283E+13,2.24283E+13,16.768706,0,,,,
6,2.24283E+13,2.24283E+13,16.769368,0,,,,
6,2.24283E+13,2.24284E+13,16.768965,0,,,,
6,2.24284E+13,2.24284E+13,16.768796,0,,,,
6,2.24284E+13,2.24284E+13,16.768413,0,,,,
6,2.24284E+13,2.24284E+13,16.768433,0,,,,
6,2.24284E+13,2.24284E+13,16.767906,0,,,,
6,2.24284E+13,2.24284E+13,16.768498,0,,,,
6,2.24284E+13,2.24285E+13,16.768553,0,,,,
6,2.24285E+13,2.24285E+13,16.768415,0,,,,
6,2.24285E+13,2.24285E+13,16.76884,0,,,,
6,2.24285E+13,2.24285E+13,16.768959,0,,,,
6,2.24285E+13,2.24285E+13,16.768503,0,,,,
6,2.24285E+13,2.24285E+13,16.768367,0,,,,
6,2.24285E+13,2.24286E+13,16.768905,0,,,,
6,2.24286E+13,2.24286E+13,16.768814,0,,,,
6,2.24286E+13,2.24286E+13,16.768985,0,,,,
6,2.24286E+13,2.24286E+13,16.768789,0,,,,
6,2.24286E+13,2.24286E+13,16.767755,0,,,,
6,2.24286E+13,2.24286E+13,16.768401,0,,,,
6,2.24286E+13,2.24287E+13,16.769069,0,,,,
6,2.24287E+13,2.24287E+13,17.157671,0,,,,
6,2.24287E+13,2.24287E+13,16.768799,0,,,,
6,2.24287E+13,2.24287E+13,16.768536,0,,,,
6,2.24287E+13,2.24287E+13,16.769037,0,,,,
6,2.24287E+13,2.24287E+13,16.768572,0,,,,
6,2.24287E+13,2.24288E+13,16.768289,0,,,,
6,2.24288E+13,2.24288E+13,16.77975,0,,,,
7,2.24288E+13,2.24288E+13,16.770244,0,,,,
7,2.24288E+13,2.24288E+13,16.770293,0,,,,
7,2.24288E+13,2.24288E+13,16.770461,0,,,,
7,2.24288E+13,2.24288E+13,16.768945,0,,,,
7,2.24288E+13,2.24289E+13,16.768989,0,,,,
7,2.24289E+13,2.24289E+13,16.769964,0,,,,
7,2.24289E+13,2.24289E+13,16.770249,0,,,,
7,2.24289E+13,2.24289E+13,16.76967,0,,,,
7,2.24289E+13,2.24289E+13,16.76962,0,,,,
7,2.24289E+13,2.24289E+13,16.76933,0,,,,
7,2.24289E+13,2.2429E+13,16.76891,0,,,,
7,2.2429E+13,2.2429E+13,16.770169,0,,,,
7,2.2429E+13,2.2429E+13,16.769765,0,,,,
7,2.2429E+13,2.2429E+13,16.770108,0,,,,
7,2.2429E+13,2.2429E+13,16.77006,0,,,,
7,2.2429E+13,2.2429E+13,16.770348,0,,,,
7,2.2429E+13,2.24291E+13,16.770083,0,,,,
7,2.24291E+13,2.24291E+13,16.76977,0,,,,
7,2.24291E+13,2.24291E+13,16.770004,0,,,,
7,2.24291E+13,2.24291E+13,16.770374,0,,,,
7,2.24291E+13,2.24291E+13,16.770378,0,,,,
7,2.24291E+13,2.24292E+13,16.770284,0,,,,
7,2.24292E+13,2.24292E+13,16.768526,0,,,,
7,2.24292E+13,2.24292E+13,16.770034,0,,,,
7,2.24292E+13,2.24292E+13,16.770101,0,,,,
7,2.24292E+13,2.24292E+13,16.770347,0,,,,
7,2.24292E+13,2.24292E+13,16.770171,0,,,,
7,2.24292E+13,2.24293E+13,16.770176,0,,,,
7,2.24293E+13,2.24293E+13,16.769673,0,,,,
7,2.24293E+13,2.24293E+13,16.769885,0,,,,
7,2.24293E+13,2.24293E+13,16.770658,0,,,,
7,2.24293E+13,2.24293E+13,16.770783,0,,,,
7,2.24293E+13,2.24293E+13,16.770158,0,,,,
7,2.24293E+13,2.24294E+13,16.769218,0,,,,
7,2.24294E+13,2.24294E+13,16.769398,0,,,,
7,2.24294E+13,2.24294E+13,16.771009,0,,,,
7,2.24294E+13,2.24294E+13,16.770585,0,,,,
7,2.24294E+13,2.24294E+13,16.770523,0,,,,
7,2.24294E+13,2.24294E+13,16.769668,0,,,,
7,2.24294E+13,2.24295E+13,16.769604,0,,,,
7,2.24295E+13,2.24295E+13,16.769377,0,,,,
7,2.24295E+13,2.24295E+13,16.770476,0,,,,
7,2.24295E+13,2.24295E+13,16.770478,0,,,,
7,2.24295E+13,2.24295E+13,16.77068,0,,,,
7,2.24295E+13,2.24295E+13,16.769951,0,,,,
7,2.24295E+13,2.24296E+13,16.769909,0,,,,
7,2.24296E+13,2.24296E+13,16.769973,0,,,,
7,2.24296E+13,2.24296E+13,16.770122,0,,,,
7,2.24296E+13,2.24296E+13,16.769972,0,,,,
7,2.24296E+13,2.24296E+13,16.769922,0,,,,
