Start Time (ns),End Time (ns),Time Elapsed (ms),Result
4.04087E+12,4.04092E+12,58.71938,dandelion
4.04097E+12,4.04103E+12,61.632559,dandelion
4.04107E+12,4.04113E+12,61.25334,dandelion
4.04117E+12,4.04122E+12,52.677817,dandelion
4.04127E+12,4.04133E+12,59.753808,dandelion
4.04137E+12,4.04143E+12,59.079537,dandelion
4.04147E+12,4.04153E+12,63.633132,dandelion
4.04156E+12,4.04162E+12,57.63537,dandelion
4.04167E+12,4.04173E+12,59.220735,dandelion
4.04177E+12,4.04183E+12,61.146464,dandelion
4.04187E+12,4.04192E+12,55.793287,dandelion
4.04197E+12,4.04203E+12,58.416516,dandelion
4.04207E+12,4.04213E+12,59.10287,dandelion
4.04217E+12,4.04223E+12,59.580474,dandelion
4.04227E+12,4.04233E+12,60.913235,dandelion
4.04237E+12,4.04242E+12,56.677193,dandelion
4.04247E+12,4.04253E+12,60.330006,dandelion
4.04257E+12,4.04263E+12,60.936308,dandelion
4.04267E+12,4.04273E+12,64.63735,dandelion
4.04276E+12,4.04282E+12,52.954432,dandelion
4.04287E+12,4.04293E+12,60.34761,dandelion
4.04297E+12,4.04303E+12,60.032558,dandelion
4.04307E+12,4.04312E+12,53.580057,dandelion
4.04317E+12,4.04322E+12,54.873131,dandelion
4.04327E+12,4.04332E+12,55.175734,dandelion
4.04338E+12,4.04343E+12,57.649902,dandelion
4.04348E+12,4.04353E+12,54.079276,dandelion
4.04357E+12,4.04363E+12,64.157558,dandelion
4.04367E+12,4.04372E+12,58.916933,dandelion
4.04377E+12,4.04383E+12,59.302089,dandelion
4.04387E+12,4.04393E+12,56.391047,dandelion
4.04397E+12,4.04402E+12,54.772089,dandelion
4.04406E+12,4.04413E+12,61.460162,dandelion
4.04416E+12,4.04422E+12,54.832349,dandelion
4.04427E+12,4.04433E+12,65.312402,dandelion
4.04436E+12,4.04443E+12,68.589122,dandelion
4.04446E+12,4.04453E+12,64.327142,dandelion
4.04456E+12,4.04462E+12,59.107975,dandelion
4.04467E+12,4.04473E+12,58.915839,dandelion
4.04477E+12,4.04483E+12,61.263287,dandelion
4.04486E+12,4.04492E+12,58.256932,dandelion
4.04497E+12,4.04503E+12,63.686569,dandelion
4.04506E+12,4.04512E+12,52.369849,dandelion
4.04517E+12,4.04523E+12,61.928339,dandelion
4.04526E+12,4.04532E+12,52.349485,dandelion
4.04536E+12,4.04542E+12,56.043078,dandelion
4.04547E+12,4.04552E+12,55.542974,dandelion
4.04557E+12,4.04562E+12,53.207506,dandelion
4.04566E+12,4.04573E+12,65.683965,dandelion
4.04576E+12,4.04582E+12,59.172089,dandelion
4.04587E+12,4.04593E+12,60.626152,dandelion
4.04596E+12,4.04603E+12,68.408914,dandelion
4.04607E+12,4.04613E+12,62.773704,dandelion
4.04619E+12,4.04625E+12,60.325735,dandelion
4.0463E+12,4.04636E+12,62.699172,dandelion
4.0464E+12,4.04646E+12,60.687193,dandelion
4.0465E+12,4.04656E+12,58.399328,dandelion
4.0466E+12,4.04666E+12,63.003027,dandelion
4.0467E+12,4.04675E+12,58.051933,dandelion
4.0468E+12,4.04685E+12,55.85188,dandelion
4.0469E+12,4.04696E+12,59.243808,dandelion
4.047E+12,4.04706E+12,59.763808,dandelion
4.0471E+12,4.04715E+12,57.420839,dandelion
4.0472E+12,4.04726E+12,60.917246,dandelion
4.0473E+12,4.04735E+12,54.13136,dandelion
4.0474E+12,4.04746E+12,60.189798,dandelion
4.0475E+12,4.04756E+12,61.077193,dandelion
4.0476E+12,4.04766E+12,61.317974,dandelion
4.0477E+12,4.04776E+12,63.07459,dandelion
4.04782E+12,4.04788E+12,61.594902,dandelion
4.04794E+12,4.048E+12,57.532142,dandelion
4.04803E+12,4.04809E+12,60.38886,dandelion
4.04813E+12,4.04819E+12,58.908287,dandelion
4.04823E+12,4.04829E+12,60.014173,dandelion
4.04833E+12,4.04839E+12,60.018183,dandelion
4.04843E+12,4.04849E+12,54.73886,dandelion
4.04853E+12,4.04859E+12,56.664433,dandelion
4.04864E+12,4.0487E+12,62.334537,dandelion
4.04873E+12,4.04879E+12,58.609225,dandelion
4.04883E+12,4.04889E+12,57.462767,dandelion
4.04893E+12,4.04899E+12,57.327141,dandelion
4.04903E+12,4.04909E+12,59.959902,dandelion
4.04913E+12,4.04918E+12,55.482766,dandelion
4.04925E+12,4.04931E+12,64.530684,dandelion
4.04936E+12,4.04942E+12,56.351412,dandelion
4.04947E+12,4.04953E+12,56.846776,dandelion
4.04958E+12,4.04964E+12,57.12261,dandelion
4.04966E+12,4.04972E+12,60.523027,dandelion
4.04977E+12,4.04983E+12,62.295736,dandelion
4.04988E+12,4.04994E+12,56.906933,dandelion
4.04996E+12,4.05002E+12,54.471932,dandelion
4.05006E+12,4.05012E+12,54.199954,dandelion
4.05017E+12,4.05023E+12,61.900631,dandelion
4.05026E+12,4.05033E+12,68.971517,dandelion
4.05036E+12,4.05042E+12,60.772975,dandelion
4.05046E+12,4.05052E+12,58.963339,dandelion
4.05057E+12,4.05063E+12,61.132923,dandelion
4.05066E+12,4.05072E+12,57.038912,dandelion
4.05076E+12,4.05082E+12,58.770162,dandelion
4.05086E+12,4.05093E+12,67.689173,dandelion
4.05096E+12,4.05103E+12,66.855527,dandelion
4.05107E+12,4.05112E+12,54.125057,dandelion
4.05116E+12,4.05121E+12,53.243235,dandelion
4.05126E+12,4.05132E+12,56.153547,dandelion
4.05136E+12,4.05141E+12,53.135474,dandelion
4.05146E+12,4.05152E+12,56.127349,dandelion
4.05156E+12,4.05162E+12,56.359797,dandelion
4.05169E+12,4.05176E+12,60.839537,dandelion
4.05179E+12,4.05185E+12,58.916047,dandelion
4.0519E+12,4.05195E+12,56.321203,dandelion
4.05199E+12,4.05206E+12,61.225736,dandelion
4.05209E+12,4.05215E+12,56.119849,dandelion
4.05221E+12,4.05229E+12,74.331466,dandelion
4.05234E+12,4.05239E+12,53.34037,dandelion
4.05243E+12,4.05249E+12,61.865162,dandelion
4.05253E+12,4.05258E+12,56.17162,dandelion
4.05264E+12,4.0527E+12,54.685422,dandelion
4.05273E+12,4.05279E+12,60.153964,dandelion
4.05283E+12,4.05288E+12,54.057036,dandelion
4.05294E+12,4.05304E+12,96.680843,dandelion
4.05306E+12,4.05311E+12,53.844745,dandelion
4.05316E+12,4.05322E+12,59.676099,dandelion
4.05326E+12,4.05332E+12,58.319433,dandelion
4.05336E+12,4.05342E+12,55.340057,dandelion
4.05346E+12,4.05352E+12,62.743756,dandelion
4.05356E+12,4.05362E+12,56.175995,dandelion
4.05366E+12,4.05372E+12,54.665787,dandelion
4.05377E+12,4.05382E+12,53.611047,dandelion
4.05388E+12,4.05393E+12,54.158287,dandelion
4.05396E+12,4.05402E+12,58.856047,dandelion
4.05406E+12,4.05412E+12,53.736881,dandelion
4.05416E+12,4.05421E+12,52.06813,dandelion
4.05426E+12,4.05431E+12,53.504693,dandelion
4.05436E+12,4.05441E+12,52.692662,dandelion
4.05446E+12,4.05452E+12,56.299693,dandelion
4.05457E+12,4.05463E+12,61.170683,dandelion
4.05466E+12,4.05472E+12,62.401829,dandelion
4.05476E+12,4.05482E+12,58.269901,dandelion
4.0549E+12,4.05495E+12,56.535318,dandelion
4.05499E+12,4.05505E+12,58.697038,dandelion
4.05509E+12,4.05515E+12,59.844486,dandelion
4.05519E+12,4.05525E+12,61.092558,dandelion
4.05529E+12,4.05535E+12,58.134328,dandelion
4.05539E+12,4.05545E+12,57.124694,dandelion
4.0555E+12,4.05555E+12,57.13188,dandelion
4.05559E+12,4.05565E+12,54.447557,dandelion
4.05569E+12,4.05575E+12,56.500683,dandelion
4.05579E+12,4.05585E+12,58.333183,dandelion
4.05589E+12,4.05595E+12,56.051516,dandelion
4.05599E+12,4.05605E+12,59.639694,dandelion
4.05609E+12,4.05615E+12,54.118183,dandelion
4.0562E+12,4.05626E+12,57.756881,dandelion
4.05629E+12,4.05634E+12,51.452401,dandelion
4.05641E+12,4.05647E+12,57.978235,dandelion
4.05649E+12,4.05655E+12,61.522506,dandelion
4.05659E+12,4.05664E+12,51.477297,dandelion
4.0567E+12,4.05676E+12,57.669224,dandelion
4.05679E+12,4.05685E+12,60.453079,dandelion
4.0569E+12,4.05695E+12,53.677454,dandelion
4.05699E+12,4.05705E+12,59.681152,dandelion
4.05709E+12,4.05715E+12,58.655579,dandelion
4.05719E+12,4.05725E+12,59.44761,dandelion
4.0573E+12,4.05735E+12,53.796255,dandelion
4.05739E+12,4.05745E+12,58.314642,dandelion
4.05749E+12,4.05755E+12,62.601569,dandelion
4.05759E+12,4.05765E+12,59.795059,dandelion
4.05769E+12,4.05775E+12,57.36063,dandelion
4.0578E+12,4.05785E+12,53.176463,dandelion
4.05789E+12,4.05796E+12,63.415996,dandelion
4.05799E+12,4.05805E+12,60.722923,dandelion
4.05809E+12,4.05815E+12,56.670579,dandelion
4.05819E+12,4.05825E+12,54.253026,dandelion
4.05829E+12,4.05835E+12,60.549381,dandelion
4.05839E+12,4.05845E+12,54.568651,dandelion
4.0585E+12,4.05855E+12,55.379328,dandelion
4.05859E+12,4.05866E+12,64.439902,dandelion
4.05869E+12,4.05875E+12,54.206411,dandelion
4.0588E+12,4.05885E+12,57.300578,dandelion
4.05889E+12,4.05895E+12,59.482454,dandelion
4.059E+12,4.05906E+12,60.358599,dandelion
4.05909E+12,4.05915E+12,56.376204,dandelion
4.05919E+12,4.05925E+12,56.23735,dandelion
4.0593E+12,4.05935E+12,55.362662,dandelion
4.05939E+12,4.05945E+12,62.658132,dandelion
4.05949E+12,4.05955E+12,54.068026,dandelion
4.05959E+12,4.05965E+12,55.945057,dandelion
4.0597E+12,4.05975E+12,51.657557,dandelion
4.0598E+12,4.05985E+12,57.3361,dandelion
4.0599E+12,4.05996E+12,58.084225,dandelion
4.05999E+12,4.06005E+12,55.42287,dandelion
4.0601E+12,4.06015E+12,52.800214,dandelion
4.06019E+12,4.06025E+12,60.4036,dandelion
4.06029E+12,4.06035E+12,56.636255,dandelion
4.06039E+12,4.06045E+12,59.021881,dandelion
4.06049E+12,4.06055E+12,60.941256,dandelion
4.06059E+12,4.06065E+12,59.516881,dandelion
4.06069E+12,4.06076E+12,63.475632,dandelion
4.06079E+12,4.06086E+12,66.78209,dandelion
4.06089E+12,4.06095E+12,62.127559,dandelion
4.06099E+12,4.06105E+12,58.621829,dandelion
4.0611E+12,4.06115E+12,51.347817,dandelion
4.06119E+12,4.06125E+12,56.390735,dandelion
4.06129E+12,4.06135E+12,61.986516,dandelion
4.06139E+12,4.06145E+12,54.712714,dandelion
4.0615E+12,4.06159E+12,90.41527,dandelion
4.06162E+12,4.06168E+12,58.108704,dandelion
4.06173E+12,4.06178E+12,53.845943,dandelion
4.06183E+12,4.06189E+12,57.542818,dandelion
4.06192E+12,4.06198E+12,53.418339,dandelion
4.06203E+12,4.06209E+12,60.835631,dandelion
4.06213E+12,4.06219E+12,60.744849,dandelion
4.06223E+12,4.06228E+12,54.147454,dandelion
4.06233E+12,4.06239E+12,63.495422,dandelion
4.06242E+12,4.06249E+12,66.396101,dandelion
4.06252E+12,4.06259E+12,62.165891,dandelion
4.06263E+12,4.06268E+12,54.757922,dandelion
4.06273E+12,4.06278E+12,54.88839,dandelion
4.06282E+12,4.06288E+12,59.813704,dandelion
4.06293E+12,4.06299E+12,58.590683,dandelion
4.06303E+12,4.0631E+12,70.384746,dandelion
4.06312E+12,4.06319E+12,67.020579,dandelion
4.06322E+12,4.06329E+12,71.510684,dandelion
4.06332E+12,4.06338E+12,56.864381,dandelion
4.06342E+12,4.06349E+12,69.919903,dandelion
4.06352E+12,4.06358E+12,57.829746,dandelion
4.06363E+12,4.06369E+12,62.004746,dandelion
4.06372E+12,4.06378E+12,57.782297,dandelion
4.06383E+12,4.06389E+12,60.773756,dandelion
4.06394E+12,4.064E+12,54.125005,dandelion
4.06402E+12,4.06408E+12,58.475943,dandelion
4.06412E+12,4.06419E+12,62.209902,dandelion
4.06422E+12,4.06428E+12,60.187558,dandelion
4.06432E+12,4.06438E+12,52.532974,dandelion
4.06445E+12,4.06452E+12,61.883652,dandelion
4.06456E+12,4.06462E+12,60.604954,dandelion
4.06468E+12,4.06473E+12,52.225109,dandelion
4.06476E+12,4.06481E+12,54.540058,dandelion
4.06486E+12,4.06492E+12,61.662767,dandelion
4.06496E+12,4.06501E+12,58.482037,dandelion
4.06506E+12,4.06513E+12,77.549071,dandelion
4.06516E+12,4.06522E+12,60.822923,dandelion
4.06526E+12,4.06531E+12,58.130163,dandelion
4.06536E+12,4.06542E+12,57.325475,dandelion
4.06546E+12,4.06551E+12,59.293808,dandelion
4.06556E+12,4.06562E+12,60.416413,dandelion
4.06566E+12,4.06571E+12,58.93959,dandelion
4.06576E+12,4.06581E+12,55.581933,dandelion
4.06586E+12,4.06592E+12,62.22084,dandelion
4.06596E+12,4.06602E+12,60.367402,dandelion
4.06605E+12,4.06611E+12,59.870214,dandelion
4.06616E+12,4.06621E+12,55.766464,dandelion
4.06626E+12,4.06631E+12,58.985527,dandelion
4.06636E+12,4.06641E+12,57.802297,dandelion
4.06645E+12,4.06651E+12,56.106984,dandelion
4.06655E+12,4.06661E+12,59.152298,dandelion
4.06666E+12,4.06672E+12,58.888183,dandelion
4.06676E+12,4.06682E+12,59.454173,dandelion
4.06686E+12,4.06692E+12,63.033705,dandelion
4.06695E+12,4.06701E+12,58.170006,dandelion
4.06706E+12,4.06712E+12,58.500996,dandelion
4.06715E+12,4.06721E+12,55.950995,dandelion
4.06726E+12,4.06732E+12,61.381881,dandelion
4.06736E+12,4.06741E+12,55.544172,dandelion
4.06746E+12,4.06752E+12,61.014746,dandelion
4.06756E+12,4.06761E+12,57.164589,dandelion
4.06766E+12,4.06771E+12,59.183495,dandelion
4.06776E+12,4.06781E+12,53.85938,dandelion
4.06786E+12,4.06792E+12,55.41136,dandelion
4.06795E+12,4.06801E+12,56.813183,dandelion
4.06806E+12,4.06812E+12,61.075943,dandelion
4.06818E+12,4.06824E+12,57.003599,dandelion
4.0683E+12,4.06836E+12,55.363704,dandelion
4.06839E+12,4.06845E+12,65.651048,dandelion
4.06849E+12,4.06855E+12,58.199329,dandelion
4.06859E+12,4.06865E+12,55.462088,dandelion
4.06869E+12,4.06876E+12,67.839902,dandelion
4.06879E+12,4.06885E+12,61.844381,dandelion
4.06889E+12,4.06895E+12,55.730109,dandelion
4.06899E+12,4.06905E+12,58.479224,dandelion
4.06909E+12,4.06915E+12,56.921151,dandelion
4.0692E+12,4.06925E+12,55.846985,dandelion
4.06929E+12,4.06934E+12,53.981464,dandelion
4.0694E+12,4.06946E+12,59.788496,dandelion
4.06949E+12,4.06955E+12,58.379016,dandelion
4.0696E+12,4.06966E+12,62.595631,dandelion
4.06969E+12,4.06974E+12,55.724641,dandelion
4.06979E+12,4.06985E+12,55.075943,dandelion
4.06989E+12,4.06995E+12,57.967975,dandelion
4.06999E+12,4.07005E+12,54.372922,dandelion
4.07009E+12,4.07015E+12,60.207974,dandelion
4.07019E+12,4.07025E+12,62.631621,dandelion
4.07029E+12,4.07035E+12,59.2561,dandelion
4.07039E+12,4.07045E+12,62.193027,dandelion
4.07049E+12,4.07054E+12,55.406621,dandelion
4.0706E+12,4.07065E+12,54.369381,dandelion
4.07069E+12,4.07075E+12,57.396985,dandelion
4.0708E+12,4.07086E+12,62.806933,dandelion
4.07089E+12,4.07094E+12,58.491568,dandelion
4.07099E+12,4.07105E+12,57.69412,dandelion
4.07109E+12,4.07115E+12,61.61261,dandelion
4.07119E+12,4.07125E+12,60.246152,dandelion
4.07129E+12,4.07135E+12,57.635109,dandelion
4.07139E+12,4.07145E+12,54.80011,dandelion
4.07149E+12,4.07155E+12,59.128756,dandelion
4.07159E+12,4.07165E+12,62.991517,dandelion
4.07169E+12,4.07175E+12,57.861725,dandelion
4.07179E+12,4.07185E+12,58.155058,dandelion
4.07189E+12,4.07195E+12,56.846099,dandelion
4.07199E+12,4.07205E+12,61.800527,dandelion
4.07209E+12,4.07215E+12,62.175163,dandelion
4.07219E+12,4.07226E+12,71.118601,dandelion
4.07229E+12,4.07235E+12,61.346361,dandelion
4.07239E+12,4.07245E+12,63.513652,dandelion
4.07249E+12,4.07255E+12,62.281256,dandelion
4.07259E+12,4.07264E+12,53.645214,dandelion
4.07269E+12,4.07277E+12,85.255946,dandelion
4.07282E+12,4.07287E+12,52.953964,dandelion
4.07292E+12,4.07298E+12,58.263912,dandelion
4.07302E+12,4.07307E+12,54.75537,dandelion
4.07312E+12,4.07318E+12,59.231725,dandelion
4.07322E+12,4.07328E+12,54.860162,dandelion
4.07332E+12,4.07337E+12,55.48287,dandelion
4.07342E+12,4.07348E+12,59.815006,dandelion
4.07352E+12,4.07358E+12,54.36912,dandelion
4.07362E+12,4.07368E+12,61.398443,dandelion
4.07372E+12,4.07378E+12,56.132453,dandelion
4.07382E+12,4.07388E+12,58.049432,dandelion
4.07392E+12,4.07398E+12,58.166256,dandelion
4.07405E+12,4.07411E+12,60.708288,dandelion
4.07415E+12,4.07421E+12,56.741829,dandelion
4.07425E+12,4.07431E+12,59.149642,dandelion
4.07436E+12,4.07441E+12,51.692609,dandelion
4.07446E+12,4.07452E+12,60.452558,dandelion
4.07455E+12,4.07461E+12,54.286308,dandelion
4.07465E+12,4.07471E+12,60.370266,dandelion
4.07475E+12,4.07481E+12,61.555527,dandelion
4.07485E+12,4.07491E+12,57.845422,dandelion
4.07496E+12,4.07501E+12,58.993912,dandelion
4.07505E+12,4.07511E+12,58.710787,dandelion
4.07517E+12,4.07523E+12,59.992193,dandelion
4.07529E+12,4.07535E+12,59.367194,dandelion
4.07538E+12,4.07544E+12,52.947401,dandelion
4.07549E+12,4.07555E+12,58.239433,dandelion
4.07559E+12,4.07565E+12,57.27136,dandelion
4.07569E+12,4.07574E+12,56.772089,dandelion
4.07579E+12,4.07584E+12,57.112402,dandelion
4.07589E+12,4.07594E+12,57.690578,dandelion
4.07599E+12,4.07605E+12,61.795162,dandelion
4.07608E+12,4.07614E+12,55.106672,dandelion
4.07619E+12,4.07625E+12,61.497037,dandelion
4.07629E+12,4.07635E+12,58.782662,dandelion
4.07638E+12,4.07644E+12,55.789537,dandelion
4.07648E+12,4.07654E+12,56.562714,dandelion
4.07659E+12,4.07665E+12,60.126777,dandelion
4.07668E+12,4.07675E+12,64.760423,dandelion
4.07679E+12,4.07685E+12,62.618652,dandelion
4.07689E+12,4.07694E+12,56.285422,dandelion
4.07699E+12,4.07705E+12,63.944434,dandelion
4.07709E+12,4.07714E+12,53.201568,dandelion
4.07719E+12,4.07725E+12,59.188392,dandelion
4.07728E+12,4.07734E+12,58.181464,dandelion
4.07739E+12,4.07745E+12,56.811411,dandelion
4.07749E+12,4.07755E+12,58.935943,dandelion
4.07758E+12,4.07764E+12,57.581308,dandelion
4.07769E+12,4.07775E+12,59.952662,dandelion
4.07779E+12,4.07784E+12,57.881204,dandelion
4.07789E+12,4.07795E+12,61.089745,dandelion
4.07798E+12,4.07804E+12,57.526307,dandelion
4.07809E+12,4.07815E+12,60.865423,dandelion
4.07818E+12,4.07826E+12,71.409903,dandelion
4.07828E+12,4.07834E+12,55.538443,dandelion
4.07838E+12,4.07845E+12,61.928652,dandelion
4.07849E+12,4.07855E+12,62.379798,dandelion
4.07858E+12,4.07865E+12,63.795423,dandelion
4.07868E+12,4.07874E+12,52.762297,dandelion
4.0788E+12,4.07886E+12,54.879068,dandelion
4.07888E+12,4.07894E+12,55.829485,dandelion
4.07899E+12,4.07905E+12,62.21985,dandelion
4.07908E+12,4.07914E+12,57.832245,dandelion
4.0792E+12,4.07925E+12,56.465474,dandelion
4.07928E+12,4.07934E+12,55.822245,dandelion
4.07939E+12,4.07945E+12,61.955632,dandelion
4.0795E+12,4.07955E+12,55.565058,dandelion
4.07958E+12,4.07964E+12,58.560214,dandelion
4.07969E+12,4.07975E+12,59.240631,dandelion
4.07978E+12,4.07984E+12,52.550318,dandelion
4.07989E+12,4.07995E+12,64.970996,dandelion
4.08E+12,4.08006E+12,62.038339,dandelion
4.08012E+12,4.08017E+12,53.484276,dandelion
4.08022E+12,4.08028E+12,57.074537,dandelion
4.08032E+12,4.08038E+12,62.4636,dandelion
4.08042E+12,4.08048E+12,60.562923,dandelion
4.08052E+12,4.08058E+12,61.556777,dandelion
4.08062E+12,4.08067E+12,57.025422,dandelion
4.08072E+12,4.08078E+12,61.803079,dandelion
4.08082E+12,4.08088E+12,58.697142,dandelion
4.08092E+12,4.08098E+12,59.642558,dandelion
4.08102E+12,4.08108E+12,58.089485,dandelion
4.08112E+12,4.08117E+12,58.996412,dandelion
4.08122E+12,4.08127E+12,54.485058,dandelion
4.08132E+12,4.08138E+12,59.590267,dandelion
4.08142E+12,4.08148E+12,62.592766,dandelion
4.08152E+12,4.08157E+12,57.084745,dandelion
4.08162E+12,4.08168E+12,60.405996,dandelion
4.08172E+12,4.08177E+12,56.410995,dandelion
4.08182E+12,4.08188E+12,65.24584,dandelion
4.08192E+12,4.08197E+12,56.039225,dandelion
4.08202E+12,4.08207E+12,59.267558,dandelion
4.08212E+12,4.08217E+12,55.778287,dandelion
4.08222E+12,4.08228E+12,60.797506,dandelion
4.08232E+12,4.08237E+12,57.197089,dandelion
4.08242E+12,4.08247E+12,58.744276,dandelion
4.08252E+12,4.08257E+12,53.488339,dandelion
4.08262E+12,4.08267E+12,56.01412,dandelion
4.08272E+12,4.08277E+12,54.085734,dandelion
4.08282E+12,4.08287E+12,56.112089,dandelion
4.08291E+12,4.08297E+12,58.675058,dandelion
4.08301E+12,4.08307E+12,59.460527,dandelion
4.08312E+12,4.08318E+12,59.413808,dandelion
4.08322E+12,4.08328E+12,60.602194,dandelion
4.08331E+12,4.08337E+12,60.666412,dandelion
4.08342E+12,4.08348E+12,58.702974,dandelion
4.08352E+12,4.08358E+12,63.804537,dandelion
4.08361E+12,4.08367E+12,59.200891,dandelion
4.08372E+12,4.08377E+12,55.229224,dandelion
4.08382E+12,4.08388E+12,59.048912,dandelion
4.08391E+12,4.08397E+12,57.22011,dandelion
4.08401E+12,4.08407E+12,56.054901,dandelion
4.08412E+12,4.08418E+12,58.398391,dandelion
4.08424E+12,4.0843E+12,55.112557,dandelion
4.08438E+12,4.08444E+12,61.08537,dandelion
4.08449E+12,4.08455E+12,64.984486,dandelion
4.08458E+12,4.08463E+12,52.504224,dandelion
4.08468E+12,4.08474E+12,57.804537,dandelion
4.08478E+12,4.08484E+12,58.893495,dandelion
4.08488E+12,4.08494E+12,53.390422,dandelion
4.08498E+12,4.08504E+12,55.219901,dandelion
4.08508E+12,4.08514E+12,61.542819,dandelion
4.08521E+12,4.08527E+12,55.395578,dandelion
4.08532E+12,4.08537E+12,55.015526,dandelion
4.08542E+12,4.08547E+12,56.389433,dandelion
4.08552E+12,4.08557E+12,57.001099,dandelion
4.08561E+12,4.08567E+12,59.658287,dandelion
4.08572E+12,4.08577E+12,51.707922,dandelion
4.08582E+12,4.08588E+12,58.918392,dandelion
4.08591E+12,4.08597E+12,59.979069,dandelion
4.08602E+12,4.08607E+12,59.309745,dandelion
4.08611E+12,4.08617E+12,53.283911,dandelion
4.08621E+12,4.08627E+12,58.008443,dandelion
4.08631E+12,4.08637E+12,54.970735,dandelion
4.08642E+12,4.08648E+12,66.793913,dandelion
4.08651E+12,4.08657E+12,61.33834,dandelion
4.08661E+12,4.08668E+12,65.245163,dandelion
4.08671E+12,4.08677E+12,54.224484,dandelion
4.08682E+12,4.08688E+12,55.721932,dandelion
4.08691E+12,4.08698E+12,64.043391,dandelion
4.08701E+12,4.08707E+12,58.426152,dandelion
4.08712E+12,4.08717E+12,55.972558,dandelion
4.08721E+12,4.08727E+12,55.222141,dandelion
4.08731E+12,4.08737E+12,54.740266,dandelion
4.08742E+12,4.08747E+12,57.953496,dandelion
4.08751E+12,4.08758E+12,63.414121,dandelion
4.08761E+12,4.08767E+12,55.58688,dandelion
4.08772E+12,4.08778E+12,58.652767,dandelion
4.08781E+12,4.08787E+12,60.663861,dandelion
4.08791E+12,4.08797E+12,56.901829,dandelion
4.08801E+12,4.08807E+12,54.110005,dandelion
4.08812E+12,4.08818E+12,62.241725,dandelion
4.08821E+12,4.08827E+12,55.347245,dandelion
4.08831E+12,4.08837E+12,61.356673,dandelion
4.08841E+12,4.08847E+12,56.209902,dandelion
4.08852E+12,4.08857E+12,56.367402,dandelion
4.08861E+12,4.08867E+12,53.543651,dandelion
4.08872E+12,4.08877E+12,56.663547,dandelion
4.08881E+12,4.08887E+12,57.383131,dandelion
4.08891E+12,4.08897E+12,56.5436,dandelion
4.08902E+12,4.08907E+12,52.765578,dandelion
4.08911E+12,4.08917E+12,59.748495,dandelion
4.08921E+12,4.08927E+12,59.510006,dandelion
4.08932E+12,4.08937E+12,56.869954,dandelion
4.08941E+12,4.08948E+12,61.433079,dandelion
4.08951E+12,4.08957E+12,59.506725,dandelion
4.08961E+12,4.08967E+12,59.649225,dandelion
4.08971E+12,4.08977E+12,53.606047,dandelion
4.08982E+12,4.08988E+12,56.1836,dandelion
4.08991E+12,4.08996E+12,51.920109,dandelion
4.09003E+12,4.09009E+12,59.770318,dandelion
4.09011E+12,4.09017E+12,58.913496,dandelion
4.09021E+12,4.09027E+12,62.085995,dandelion
4.09031E+12,4.09037E+12,54.674485,dandelion
4.09042E+12,4.09048E+12,55.854172,dandelion
4.09051E+12,4.09057E+12,61.250735,dandelion
4.09061E+12,4.09067E+12,54.546047,dandelion
4.09071E+12,4.09077E+12,59.513704,dandelion
4.09081E+12,4.09087E+12,52.403546,dandelion
4.09092E+12,4.09097E+12,55.285943,dandelion
4.09101E+12,4.09107E+12,55.414172,dandelion
4.09111E+12,4.09118E+12,61.579589,dandelion
4.09121E+12,4.09126E+12,52.638339,dandelion
4.09133E+12,4.09138E+12,54.542662,dandelion
4.09141E+12,4.09147E+12,61.900527,dandelion
4.09151E+12,4.09156E+12,51.334953,dandelion
4.09163E+12,4.09168E+12,54.279902,dandelion
4.09171E+12,4.09177E+12,59.353547,dandelion
4.09182E+12,4.09188E+12,62.695527,dandelion
4.09193E+12,4.09199E+12,56.388964,dandelion
4.09201E+12,4.09207E+12,55.986412,dandelion
4.09211E+12,4.09217E+12,54.528234,dandelion
4.09221E+12,4.09227E+12,55.409745,dandelion
4.09232E+12,4.09237E+12,51.357662,dandelion
4.09242E+12,4.09247E+12,57.757037,dandelion
4.09251E+12,4.09257E+12,56.142871,dandelion
4.09261E+12,4.09267E+12,62.353861,dandelion
4.09271E+12,4.09277E+12,58.428391,dandelion
4.09282E+12,4.09287E+12,54.210578,dandelion
4.09291E+12,4.09297E+12,58.740735,dandelion
4.09301E+12,4.09307E+12,59.07662,dandelion
4.09311E+12,4.09317E+12,57.780839,dandelion
4.09321E+12,4.09327E+12,57.475944,dandelion
4.09331E+12,4.09337E+12,55.818027,dandelion
4.09342E+12,4.09347E+12,56.089329,dandelion
4.09351E+12,4.09357E+12,57.510318,dandelion
4.09362E+12,4.09367E+12,57.642089,dandelion
4.09371E+12,4.09377E+12,57.550579,dandelion
4.09381E+12,4.09387E+12,57.094173,dandelion
4.09391E+12,4.09397E+12,59.857714,dandelion
4.09401E+12,4.09407E+12,53.410735,dandelion
4.09412E+12,4.09417E+12,55.754954,dandelion
4.09421E+12,4.09427E+12,53.217922,dandelion
4.09433E+12,4.09438E+12,54.3161,dandelion
4.09441E+12,4.09446E+12,54.769016,dandelion
4.09452E+12,4.09457E+12,58.795944,dandelion
4.09461E+12,4.09467E+12,59.914433,dandelion
4.09471E+12,4.09477E+12,53.583495,dandelion
4.09481E+12,4.09487E+12,57.421464,dandelion
4.09491E+12,4.09497E+12,55.629537,dandelion
4.09501E+12,4.09507E+12,58.04662,dandelion
