Start Time (ns),End Time (ns),Time Elapsed (ms),Result
6.25454E+12,6.25459E+12,53.366412,daisy
6.25464E+12,6.25469E+12,56.378391,daisy
6.25476E+12,6.25482E+12,59.776048,daisy
6.25489E+12,6.25495E+12,60.965163,daisy
6.255E+12,6.25506E+12,55.673807,daisy
6.25511E+12,6.25516E+12,55.215995,daisy
6.25521E+12,6.25526E+12,56.7911,daisy
6.25532E+12,6.25539E+12,65.570423,daisy
6.25544E+12,6.2555E+12,57.285839,daisy
6.25556E+12,6.25561E+12,56.285318,daisy
6.25567E+12,6.25573E+12,64.774641,daisy
6.25577E+12,6.25583E+12,61.286829,daisy
6.25587E+12,6.25593E+12,58.56912,daisy
6.25597E+12,6.25603E+12,62.179798,daisy
6.25607E+12,6.25613E+12,62.66834,daisy
6.25617E+12,6.25623E+12,61.144589,daisy
6.25627E+12,6.25633E+12,59.511517,daisy
6.25637E+12,6.25643E+12,65.516517,daisy
6.25646E+12,6.25652E+12,57.462454,daisy
6.25657E+12,6.25663E+12,60.777766,daisy
6.25667E+12,6.25673E+12,61.365944,daisy
6.25677E+12,6.25683E+12,64.519798,daisy
6.25688E+12,6.25694E+12,57.120162,daisy
6.25697E+12,6.25703E+12,62.122507,daisy
6.25707E+12,6.25712E+12,55.651307,daisy
6.25717E+12,6.25723E+12,61.034798,daisy
6.25727E+12,6.25733E+12,65.18183,daisy
6.25737E+12,6.25742E+12,56.906152,daisy
6.25747E+12,6.25753E+12,61.880839,daisy
6.25757E+12,6.25764E+12,68.563497,daisy
6.25767E+12,6.25772E+12,59.079433,daisy
6.25777E+12,6.25782E+12,56.995943,daisy
6.25787E+12,6.25793E+12,60.731569,daisy
6.25797E+12,6.25802E+12,58.174172,daisy
6.25807E+12,6.25813E+12,62.452037,daisy
6.25817E+12,6.25822E+12,59.008548,daisy
6.25827E+12,6.25832E+12,57.264016,daisy
6.25837E+12,6.25843E+12,62.843183,daisy
6.25846E+12,6.25853E+12,62.219433,daisy
6.25857E+12,6.25863E+12,64.639017,daisy
6.25866E+12,6.25873E+12,64.524434,daisy
6.25877E+12,6.25883E+12,64.188913,daisy
6.25887E+12,6.25893E+12,66.322924,daisy
6.25896E+12,6.25902E+12,59.950475,daisy
6.25907E+12,6.25913E+12,62.808756,daisy
6.25916E+12,6.25923E+12,68.423549,daisy
6.25927E+12,6.25932E+12,56.391256,daisy
6.2594E+12,6.25945E+12,57.545214,daisy
6.2595E+12,6.25956E+12,56.38235,daisy
6.2596E+12,6.25966E+12,59.056881,daisy
6.2597E+12,6.25976E+12,57.775318,daisy
6.2598E+12,6.25985E+12,53.295787,daisy
6.2599E+12,6.25997E+12,62.764589,daisy
6.26E+12,6.26006E+12,59.752245,daisy
6.26012E+12,6.26017E+12,55.024015,daisy
6.2602E+12,6.26026E+12,59.918964,daisy
6.2603E+12,6.26036E+12,60.337193,daisy
6.2604E+12,6.26045E+12,54.008808,daisy
6.2605E+12,6.26056E+12,62.120162,daisy
6.2606E+12,6.26065E+12,55.653703,daisy
6.2607E+12,6.26076E+12,61.356985,daisy
6.26082E+12,6.26088E+12,58.536569,daisy
6.26095E+12,6.26101E+12,61.874381,daisy
6.26107E+12,6.26113E+12,58.984016,daisy
6.26116E+12,6.26122E+12,58.372714,daisy
6.26126E+12,6.26132E+12,59.602246,daisy
6.26139E+12,6.26145E+12,56.870266,daisy
6.2615E+12,6.26156E+12,60.822819,daisy
6.2616E+12,6.26167E+12,66.489642,daisy
6.2617E+12,6.26176E+12,57.326568,daisy
6.2618E+12,6.26185E+12,56.63412,daisy
6.2619E+12,6.26196E+12,59.731517,daisy
6.26202E+12,6.26207E+12,56.263652,daisy
6.2621E+12,6.26216E+12,61.604173,daisy
6.2622E+12,6.26226E+12,63.138756,daisy
6.2623E+12,6.26236E+12,60.720474,daisy
6.2624E+12,6.26246E+12,61.890371,daisy
6.2625E+12,6.26256E+12,60.775995,daisy
6.2626E+12,6.26266E+12,60.655058,daisy
6.2627E+12,6.26277E+12,70.663392,daisy
6.2628E+12,6.26285E+12,57.631725,daisy
6.2629E+12,6.26295E+12,55.103547,daisy
6.263E+12,6.26306E+12,66.636934,daisy
6.2631E+12,6.26316E+12,65.643913,daisy
6.2632E+12,6.26326E+12,62.785735,daisy
6.2633E+12,6.26336E+12,60.052871,daisy
6.2634E+12,6.26346E+12,64.102038,daisy
6.2635E+12,6.26356E+12,61.136516,daisy
6.2636E+12,6.26366E+12,61.003184,daisy
6.2637E+12,6.26375E+12,58.267922,daisy
6.2638E+12,6.26386E+12,62.016308,daisy
6.2639E+12,6.26396E+12,67.191465,daisy
6.264E+12,6.26406E+12,61.519381,daisy
6.2641E+12,6.26416E+12,61.335214,daisy
6.2642E+12,6.26426E+12,62.043861,daisy
6.2643E+12,6.26436E+12,63.144173,daisy
6.2644E+12,6.26446E+12,65.220476,daisy
6.2645E+12,6.26456E+12,65.415579,daisy
6.26462E+12,6.26468E+12,58.75985,daisy
6.26473E+12,6.26479E+12,57.758495,daisy
6.26483E+12,6.26489E+12,60.86386,daisy
6.26493E+12,6.26499E+12,63.080579,daisy
6.26503E+12,6.26509E+12,61.855787,daisy
6.26513E+12,6.26519E+12,60.875995,daisy
6.26523E+12,6.26529E+12,62.388705,daisy
6.26533E+12,6.26539E+12,60.532298,daisy
6.26543E+12,6.26549E+12,63.332923,daisy
6.26553E+12,6.26559E+12,58.234954,daisy
6.26563E+12,6.26569E+12,61.380787,daisy
6.26573E+12,6.26579E+12,57.712193,daisy
6.26584E+12,6.26589E+12,56.084797,daisy
6.26593E+12,6.26599E+12,58.914694,daisy
6.26603E+12,6.26609E+12,59.783496,daisy
6.26613E+12,6.26619E+12,58.31485,daisy
6.26623E+12,6.26629E+12,60.453444,daisy
6.26633E+12,6.26639E+12,61.209797,daisy
6.26643E+12,6.26649E+12,57.338965,daisy
6.26653E+12,6.26659E+12,55.126151,daisy
6.26663E+12,6.26669E+12,58.657297,daisy
6.26673E+12,6.26679E+12,61.033652,daisy
6.26683E+12,6.26689E+12,63.892715,daisy
6.26693E+12,6.26699E+12,61.937141,daisy
6.26703E+12,6.26709E+12,62.442923,daisy
6.26713E+12,6.26719E+12,62.545683,daisy
6.26723E+12,6.26729E+12,65.726309,daisy
6.26733E+12,6.26738E+12,55.749589,daisy
6.26743E+12,6.26749E+12,59.693965,daisy
6.26753E+12,6.26759E+12,60.644798,daisy
6.26763E+12,6.26768E+12,55.18714,daisy
6.26773E+12,6.26779E+12,58.100267,daisy
6.26783E+12,6.26789E+12,62.676985,daisy
6.26793E+12,6.26799E+12,61.296464,daisy
6.26803E+12,6.26809E+12,58.798131,daisy
6.26813E+12,6.26819E+12,63.352818,daisy
6.26823E+12,6.26829E+12,58.894642,daisy
6.26833E+12,6.26839E+12,60.697142,daisy
6.26843E+12,6.26849E+12,55.500371,daisy
6.26854E+12,6.2686E+12,58.833287,daisy
6.26863E+12,6.26869E+12,62.78433,daisy
6.26873E+12,6.26879E+12,62.598913,daisy
6.26883E+12,6.26889E+12,66.696933,daisy
6.26893E+12,6.269E+12,69.677715,daisy
6.26903E+12,6.26909E+12,58.520631,daisy
6.26913E+12,6.26919E+12,62.876829,daisy
6.26923E+12,6.26929E+12,60.208704,daisy
6.26933E+12,6.26939E+12,57.431568,daisy
6.26943E+12,6.26949E+12,59.699693,daisy
6.26953E+12,6.26958E+12,56.672037,daisy
6.26963E+12,6.26969E+12,58.670683,daisy
6.26973E+12,6.26978E+12,53.017975,daisy
6.26984E+12,6.2699E+12,60.290162,daisy
6.26993E+12,6.26999E+12,65.994642,daisy
6.27003E+12,6.27009E+12,59.975579,daisy
6.27013E+12,6.27019E+12,53.158963,daisy
6.27023E+12,6.27029E+12,53.407297,daisy
6.27034E+12,6.27041E+12,77.983653,daisy
6.27046E+12,6.27051E+12,54.449953,daisy
6.27056E+12,6.27061E+12,53.485214,daisy
6.27066E+12,6.27072E+12,60.050735,daisy
6.27076E+12,6.27082E+12,55.334589,daisy
6.27086E+12,6.27092E+12,57.63011,daisy
6.27096E+12,6.27102E+12,57.621568,daisy
6.27106E+12,6.27115E+12,89.605322,daisy
6.2712E+12,6.27126E+12,64.316829,daisy
6.27131E+12,6.27137E+12,60.027402,daisy
6.27143E+12,6.27149E+12,63.226881,daisy
6.27153E+12,6.27158E+12,57.630214,daisy
6.27163E+12,6.27169E+12,56.006672,daisy
6.27173E+12,6.27179E+12,66.740945,daisy
6.27183E+12,6.27188E+12,57.435578,daisy
6.27193E+12,6.27198E+12,57.784954,daisy
6.27203E+12,6.27209E+12,59.264121,daisy
6.27213E+12,6.2722E+12,63.834017,daisy
6.27223E+12,6.27229E+12,62.076725,daisy
6.27232E+12,6.27239E+12,61.627038,daisy
6.27243E+12,6.27249E+12,62.516881,daisy
6.27253E+12,6.27259E+12,63.262246,daisy
6.27263E+12,6.27269E+12,61.310683,daisy
6.27273E+12,6.27278E+12,55.902714,daisy
6.27283E+12,6.27289E+12,64.586829,daisy
6.27293E+12,6.27298E+12,57.102245,daisy
6.27303E+12,6.27309E+12,55.849641,daisy
6.27313E+12,6.27319E+12,67.379173,daisy
6.27323E+12,6.27329E+12,67.027142,daisy
6.27333E+12,6.27338E+12,57.56636,daisy
6.27344E+12,6.2735E+12,57.592193,daisy
6.27352E+12,6.27358E+12,55.872974,daisy
6.27364E+12,6.27369E+12,57.473444,daisy
6.27372E+12,6.27379E+12,63.172193,daisy
6.27383E+12,6.27389E+12,65.728235,daisy
6.27393E+12,6.27399E+12,61.752923,daisy
6.27403E+12,6.27408E+12,54.086672,daisy
6.27413E+12,6.27419E+12,63.820423,daisy
6.27422E+12,6.27429E+12,61.488079,daisy
6.27432E+12,6.27438E+12,58.44459,daisy
6.27443E+12,6.27448E+12,54.133443,daisy
6.27453E+12,6.27458E+12,56.332662,daisy
6.27463E+12,6.27469E+12,58.541412,daisy
6.27472E+12,6.27479E+12,61.853443,daisy
6.27483E+12,6.27488E+12,57.086828,daisy
6.27493E+12,6.27499E+12,58.591881,daisy
6.27503E+12,6.27508E+12,53.935943,daisy
6.27513E+12,6.27519E+12,62.966465,daisy
6.27522E+12,6.27528E+12,55.478652,daisy
6.27533E+12,6.27539E+12,57.298808,daisy
6.27543E+12,6.27549E+12,66.139069,daisy
6.27556E+12,6.27561E+12,52.984693,daisy
6.27567E+12,6.27572E+12,54.777818,daisy
6.27576E+12,6.27581E+12,57.065006,daisy
6.27586E+12,6.27591E+12,57.057558,daisy
6.27596E+12,6.27601E+12,58.067662,daisy
6.27606E+12,6.27611E+12,55.291672,daisy
6.27616E+12,6.27621E+12,54.738391,daisy
6.27626E+12,6.27632E+12,56.927662,daisy
6.27638E+12,6.27644E+12,55.455891,daisy
6.27649E+12,6.27655E+12,62.215059,daisy
6.27659E+12,6.27665E+12,60.827402,daisy
6.27669E+12,6.27675E+12,62.362402,daisy
6.27679E+12,6.27686E+12,67.003965,daisy
6.27689E+12,6.27695E+12,60.652194,daisy
6.27699E+12,6.27705E+12,56.149485,daisy
6.2771E+12,6.27715E+12,55.933651,daisy
6.27719E+12,6.27725E+12,62.137819,daisy
6.27729E+12,6.27735E+12,54.465838,daisy
6.2774E+12,6.27747E+12,62.061413,daisy
6.27749E+12,6.27755E+12,57.191673,daisy
6.27759E+12,6.27765E+12,55.878391,daisy
6.2777E+12,6.27775E+12,55.993651,daisy
6.27779E+12,6.27785E+12,63.497194,daisy
6.27789E+12,6.27795E+12,56.90813,daisy
6.27802E+12,6.27807E+12,55.063079,daisy
6.27813E+12,6.27819E+12,61.254381,daisy
6.27823E+12,6.27828E+12,57.195735,daisy
6.27832E+12,6.27838E+12,61.127975,daisy
6.27843E+12,6.27848E+12,56.785787,daisy
6.27852E+12,6.27858E+12,56.141048,daisy
6.27863E+12,6.27869E+12,64.336725,daisy
6.27873E+12,6.27878E+12,53.269224,daisy
6.27883E+12,6.27889E+12,57.332401,daisy
6.27892E+12,6.27898E+12,55.993235,daisy
6.27904E+12,6.2791E+12,56.968131,daisy
6.27912E+12,6.27919E+12,65.409486,daisy
6.27922E+12,6.27928E+12,56.080162,daisy
6.27936E+12,6.27941E+12,56.701829,daisy
6.27946E+12,6.27952E+12,58.131256,daisy
6.27956E+12,6.27962E+12,63.77808,daisy
6.27966E+12,6.27972E+12,61.833652,daisy
6.27976E+12,6.27982E+12,62.405319,daisy
6.27986E+12,6.27992E+12,59.062402,daisy
6.27996E+12,6.28001E+12,57.977506,daisy
6.28006E+12,6.28011E+12,55.567193,daisy
6.28016E+12,6.28021E+12,55.063807,daisy
6.28026E+12,6.28031E+12,58.529225,daisy
6.28036E+12,6.28041E+12,57.967819,daisy
6.28046E+12,6.28051E+12,58.411517,daisy
6.28055E+12,6.28062E+12,60.365006,daisy
6.28066E+12,6.28071E+12,57.737767,daisy
6.28075E+12,6.28081E+12,59.680319,daisy
6.28086E+12,6.28092E+12,62.293444,daisy
6.28096E+12,6.28102E+12,61.456777,daisy
6.28108E+12,6.28114E+12,64.507246,daisy
6.28119E+12,6.28125E+12,57.623912,daisy
6.2813E+12,6.28135E+12,56.655631,daisy
6.28139E+12,6.28145E+12,60.109381,daisy
6.28149E+12,6.28155E+12,59.778391,daisy
6.28159E+12,6.28165E+12,55.696255,daisy
6.2817E+12,6.28175E+12,53.953235,daisy
6.28179E+12,6.28185E+12,59.120683,daisy
6.28189E+12,6.28195E+12,59.30485,daisy
6.28199E+12,6.28205E+12,64.060892,daisy
6.28209E+12,6.28215E+12,63.633444,daisy
6.28219E+12,6.28224E+12,53.254277,daisy
6.2823E+12,6.28236E+12,60.267506,daisy
6.28239E+12,6.28245E+12,63.635527,daisy
6.28249E+12,6.28255E+12,57.051308,daisy
6.28259E+12,6.28265E+12,55.562818,daisy
6.28269E+12,6.28275E+12,57.722401,daisy
6.28279E+12,6.28285E+12,58.993496,daisy
6.2829E+12,6.28296E+12,66.040423,daisy
6.28299E+12,6.28305E+12,58.92985,daisy
6.28309E+12,6.28315E+12,59.528912,daisy
6.28319E+12,6.28325E+12,59.18037,daisy
6.28329E+12,6.28335E+12,60.540266,daisy
6.28339E+12,6.28345E+12,59.764954,daisy
6.28349E+12,6.28355E+12,59.969433,daisy
6.28359E+12,6.28365E+12,56.572714,daisy
6.28369E+12,6.28375E+12,54.461672,daisy
6.28379E+12,6.28385E+12,58.85912,daisy
6.28389E+12,6.28395E+12,62.15636,daisy
6.28399E+12,6.28405E+12,58.949798,daisy
6.28409E+12,6.28416E+12,67.477611,daisy
6.28419E+12,6.28425E+12,60.344225,daisy
6.28429E+12,6.28435E+12,57.62886,daisy
6.28439E+12,6.28445E+12,62.024537,daisy
6.28449E+12,6.28455E+12,59.731881,daisy
6.28459E+12,6.28465E+12,60.263912,daisy
6.28469E+12,6.28475E+12,64.84084,daisy
6.28479E+12,6.28485E+12,58.016568,daisy
6.28489E+12,6.28495E+12,55.776359,daisy
6.28499E+12,6.28505E+12,58.930423,daisy
6.28509E+12,6.28516E+12,69.457247,daisy
6.28519E+12,6.28525E+12,65.938496,daisy
6.28529E+12,6.28534E+12,55.956464,daisy
6.28539E+12,6.28545E+12,57.646725,daisy
6.28549E+12,6.28555E+12,60.407767,daisy
6.28559E+12,6.28564E+12,56.398026,daisy
6.28569E+12,6.28575E+12,63.855579,daisy
6.28579E+12,6.28584E+12,56.203444,daisy
6.28589E+12,6.28595E+12,58.513288,daisy
6.28599E+12,6.28606E+12,62.66959,daisy
6.28609E+12,6.28615E+12,61.559954,daisy
6.28619E+12,6.28625E+12,58.598756,daisy
6.28629E+12,6.28635E+12,67.377663,daisy
6.28639E+12,6.28645E+12,61.831152,daisy
6.28649E+12,6.28655E+12,55.932454,daisy
6.28659E+12,6.28665E+12,60.627246,daisy
6.28669E+12,6.28675E+12,61.411413,daisy
6.28679E+12,6.28685E+12,59.76037,daisy
6.28689E+12,6.28695E+12,59.216464,daisy
6.28699E+12,6.28705E+12,60.816933,daisy
6.28709E+12,6.28714E+12,58.198027,daisy
6.28719E+12,6.28725E+12,59.626881,daisy
6.28729E+12,6.28735E+12,63.516933,daisy
6.28739E+12,6.28744E+12,54.906568,daisy
6.28749E+12,6.28755E+12,60.832193,daisy
6.28759E+12,6.28765E+12,59.74136,daisy
6.28769E+12,6.28774E+12,59.04511,daisy
6.28779E+12,6.28785E+12,63.826881,daisy
6.28789E+12,6.28795E+12,58.313235,daisy
6.28799E+12,6.28805E+12,61.232975,daisy
6.28808E+12,6.28815E+12,63.001257,daisy
6.28819E+12,6.28826E+12,65.864486,daisy
6.28829E+12,6.28835E+12,60.010058,daisy
6.28839E+12,6.28846E+12,65.818132,daisy
6.28849E+12,6.28854E+12,57.818548,daisy
6.28859E+12,6.28866E+12,69.471778,daisy
6.28869E+12,6.28875E+12,63.856308,daisy
6.28879E+12,6.28885E+12,61.573965,daisy
6.28889E+12,6.28894E+12,58.018287,daisy
6.28899E+12,6.28904E+12,54.524589,daisy
6.28911E+12,6.28917E+12,56.545422,daisy
6.28923E+12,6.28928E+12,55.920683,daisy
6.28932E+12,6.28938E+12,56.162037,daisy
6.28942E+12,6.28949E+12,67.204954,daisy
6.28952E+12,6.28958E+12,58.695839,daisy
6.28962E+12,6.28968E+12,62.540788,daisy
6.28975E+12,6.28981E+12,51.712297,daisy
6.28985E+12,6.28991E+12,59.538756,daisy
6.28995E+12,6.29001E+12,60.040162,daisy
6.29005E+12,6.29011E+12,56.884902,daisy
6.29015E+12,6.29021E+12,61.006621,daisy
6.29025E+12,6.29031E+12,56.857714,daisy
6.29036E+12,6.29041E+12,58.767037,daisy
6.29045E+12,6.29052E+12,65.002975,daisy
6.29055E+12,6.29061E+12,62.732298,daisy
6.29065E+12,6.29071E+12,60.753079,daisy
6.29075E+12,6.29081E+12,59.719954,daisy
6.29085E+12,6.29091E+12,60.310788,daisy
6.29095E+12,6.29101E+12,52.300995,daisy
6.29106E+12,6.29112E+12,57.005579,daisy
6.29115E+12,6.29121E+12,56.900839,daisy
6.29126E+12,6.29132E+12,59.003652,daisy
6.29135E+12,6.29141E+12,58.684537,daisy
6.29145E+12,6.29151E+12,55.692349,daisy
6.29155E+12,6.29161E+12,59.231985,daisy
6.29165E+12,6.29171E+12,56.269381,daisy
6.29175E+12,6.29181E+12,55.665475,daisy
6.29186E+12,6.29191E+12,52.546099,daisy
6.29195E+12,6.29201E+12,55.6686,daisy
6.29205E+12,6.29211E+12,61.648809,daisy
6.29215E+12,6.29221E+12,60.811308,daisy
6.29225E+12,6.29231E+12,53.357036,daisy
6.29236E+12,6.29241E+12,58.6686,daisy
6.29245E+12,6.29251E+12,59.563704,daisy
6.29255E+12,6.29261E+12,54.420578,daisy
6.29266E+12,6.29272E+12,58.309016,daisy
6.29275E+12,6.29281E+12,61.563236,daisy
6.29285E+12,6.29291E+12,54.437245,daisy
6.29295E+12,6.29301E+12,59.479798,daisy
6.29305E+12,6.29311E+12,59.091204,daisy
6.29318E+12,6.29323E+12,54.684432,daisy
6.29328E+12,6.29335E+12,62.396621,daisy
6.29339E+12,6.29345E+12,63.902819,daisy
6.29349E+12,6.29354E+12,57.348026,daisy
6.29358E+12,6.29364E+12,54.870891,daisy
6.29369E+12,6.29375E+12,64.281049,daisy
6.29379E+12,6.29384E+12,58.627714,daisy
6.29389E+12,6.29395E+12,60.753183,daisy
6.294E+12,6.29406E+12,59.404485,daisy
6.29408E+12,6.29414E+12,61.290318,daisy
6.29419E+12,6.29424E+12,57.15813,daisy
6.29429E+12,6.29435E+12,61.839485,daisy
6.29438E+12,6.29444E+12,57.929433,daisy
6.2945E+12,6.29456E+12,57.298182,daisy
6.29458E+12,6.29464E+12,58.552453,daisy
6.29468E+12,6.29474E+12,56.143808,daisy
6.29478E+12,6.29484E+12,54.390318,daisy
6.29489E+12,6.29494E+12,52.853339,daisy
6.29499E+12,6.29505E+12,60.627246,daisy
6.29509E+12,6.29514E+12,55.253391,daisy
6.29519E+12,6.29525E+12,62.081985,daisy
6.29528E+12,6.29534E+12,59.8411,daisy
6.29542E+12,6.29548E+12,58.459121,daisy
6.29552E+12,6.29557E+12,57.149902,daisy
6.29562E+12,6.29568E+12,64.540475,daisy
6.29572E+12,6.29577E+12,57.093756,daisy
6.29582E+12,6.29588E+12,60.580735,daisy
6.29592E+12,6.29598E+12,69.012871,daisy
6.29605E+12,6.29611E+12,58.053704,daisy
6.29615E+12,6.29621E+12,59.966308,daisy
6.29625E+12,6.29631E+12,60.228548,daisy
6.29635E+12,6.29642E+12,65.662142,daisy
6.29645E+12,6.29651E+12,62.486152,daisy
6.29655E+12,6.29661E+12,60.798131,daisy
6.29665E+12,6.29671E+12,61.503079,daisy
6.29675E+12,6.29681E+12,56.800996,daisy
6.29685E+12,6.29691E+12,56.975006,daisy
6.29695E+12,6.29701E+12,55.332349,daisy
6.29705E+12,6.29711E+12,55.681308,daisy
6.29715E+12,6.29721E+12,61.053079,daisy
6.29725E+12,6.29731E+12,63.981308,daisy
6.29735E+12,6.29741E+12,60.079433,daisy
6.29745E+12,6.29751E+12,59.941517,daisy
6.29755E+12,6.2976E+12,54.76886,daisy
6.29765E+12,6.29771E+12,57.074537,daisy
6.29776E+12,6.29782E+12,55.818495,daisy
6.29785E+12,6.29791E+12,63.053183,daisy
6.29795E+12,6.29802E+12,61.741361,daisy
6.29805E+12,6.2981E+12,56.001724,daisy
6.29816E+12,6.29821E+12,52.947453,daisy
6.29825E+12,6.29831E+12,58.335527,daisy
6.29835E+12,6.29841E+12,58.295318,daisy
6.29845E+12,6.2985E+12,53.563547,daisy
6.29856E+12,6.29862E+12,61.906673,daisy
6.29865E+12,6.29871E+12,58.962454,daisy
6.29876E+12,6.29881E+12,54.232089,daisy
6.29888E+12,6.29893E+12,59.7336,daisy
6.29898E+12,6.29904E+12,56.990683,daisy
6.29908E+12,6.29914E+12,61.361673,daisy
6.2992E+12,6.29926E+12,59.327453,daisy
6.29928E+12,6.29934E+12,56.825839,daisy
6.29938E+12,6.29944E+12,57.276933,daisy
6.29949E+12,6.29955E+12,60.188131,daisy
6.29959E+12,6.29965E+12,63.009798,daisy
6.29968E+12,6.29974E+12,57.317193,daisy
6.2998E+12,6.29986E+12,59.178496,daisy
6.29992E+12,6.29997E+12,56.18511,daisy
6.30001E+12,6.30007E+12,59.777662,daisy
6.30012E+12,6.30017E+12,55.628912,daisy
6.30022E+12,6.30027E+12,58.554433,daisy
6.30032E+12,6.30037E+12,58.601256,daisy
6.30041E+12,6.30047E+12,59.728079,daisy
6.30051E+12,6.30057E+12,55.534902,daisy
6.30062E+12,6.30068E+12,59.709225,daisy
6.30072E+12,6.30077E+12,57.05188,daisy
6.30082E+12,6.30087E+12,58.607506,daisy
6.30091E+12,6.30098E+12,62.796412,daisy
6.30101E+12,6.30107E+12,55.872923,daisy
6.30111E+12,6.30118E+12,64.00485,daisy
6.30121E+12,6.30127E+12,55.750005,daisy
6.30132E+12,6.30137E+12,57.228131,daisy
6.30141E+12,6.30147E+12,55.283338,daisy
6.30152E+12,6.30158E+12,58.5986,daisy
6.30163E+12,6.3017E+12,63.715684,daisy
6.30176E+12,6.30181E+12,52.899068,daisy
6.30185E+12,6.30191E+12,64.302871,daisy
6.30195E+12,6.30201E+12,60.187193,daisy
6.30205E+12,6.30211E+12,57.785058,daisy
6.30215E+12,6.30221E+12,58.523912,daisy
6.30225E+12,6.30231E+12,56.502975,daisy
6.30235E+12,6.30241E+12,53.184641,daisy
6.30245E+12,6.30251E+12,63.636829,daisy
6.30255E+12,6.3026E+12,55.742818,daisy
6.30265E+12,6.30271E+12,58.720579,daisy
6.30275E+12,6.30281E+12,61.751777,daisy
6.30285E+12,6.3029E+12,56.053078,daisy
