Start Time (ns),End Time (ns),Time Elapsed (ms),Result
6.5806E+12,6.58065E+12,55.816933,daisy
6.5807E+12,6.58075E+12,56.281516,daisy
6.58079E+12,6.58085E+12,59.011776,daisy
6.5809E+12,6.58095E+12,52.996829,daisy
6.581E+12,6.58106E+12,56.895682,daisy
6.5811E+12,6.58116E+12,60.566673,daisy
6.58122E+12,6.58128E+12,55.269693,daisy
6.58132E+12,6.58138E+12,61.718548,daisy
6.58144E+12,6.5815E+12,59.338965,daisy
6.58153E+12,6.58159E+12,65.129642,daisy
6.58163E+12,6.58169E+12,59.107663,daisy
6.58173E+12,6.58179E+12,56.764953,daisy
6.58183E+12,6.58189E+12,60.677558,daisy
6.58194E+12,6.582E+12,63.360319,daisy
6.58203E+12,6.58209E+12,59.890578,daisy
6.58214E+12,6.58219E+12,57.483287,daisy
6.58223E+12,6.58229E+12,64.349277,daisy
6.58233E+12,6.58239E+12,63.85912,daisy
6.58243E+12,6.58249E+12,58.575891,daisy
6.58253E+12,6.58259E+12,60.771204,daisy
6.58263E+12,6.58269E+12,63.990579,daisy
6.58273E+12,6.58279E+12,62.330475,daisy
6.58283E+12,6.58289E+12,63.189225,daisy
6.58293E+12,6.58299E+12,59.100266,daisy
6.58303E+12,6.58309E+12,55.062141,daisy
6.58313E+12,6.58319E+12,65.17834,daisy
6.58323E+12,6.58328E+12,55.175371,daisy
6.58333E+12,6.58339E+12,63.152507,daisy
6.58343E+12,6.58349E+12,65.154277,daisy
6.58353E+12,6.58359E+12,57.794694,daisy
6.58364E+12,6.58369E+12,53.03714,daisy
6.58373E+12,6.58379E+12,58.432558,daisy
6.58383E+12,6.58389E+12,57.240319,daisy
6.58393E+12,6.58399E+12,61.974433,daisy
6.58403E+12,6.58409E+12,62.389225,daisy
6.58413E+12,6.5842E+12,63.412454,daisy
6.58423E+12,6.58429E+12,55.657037,daisy
6.58433E+12,6.58439E+12,57.692453,daisy
6.58443E+12,6.58448E+12,54.953807,daisy
6.58454E+12,6.5846E+12,58.750892,daisy
6.58463E+12,6.58469E+12,66.443704,daisy
6.58473E+12,6.58479E+12,59.961621,daisy
6.58483E+12,6.5849E+12,63.859798,daisy
6.58493E+12,6.58499E+12,59.17735,daisy
6.58503E+12,6.58509E+12,62.176881,daisy
6.58513E+12,6.58519E+12,59.855839,daisy
6.58523E+12,6.58528E+12,57.114224,daisy
6.58533E+12,6.58539E+12,59.14162,daisy
6.58543E+12,6.58549E+12,60.773495,daisy
6.58553E+12,6.58559E+12,58.2686,daisy
6.58563E+12,6.58569E+12,58.596152,daisy
6.58573E+12,6.58579E+12,65.151986,daisy
6.58583E+12,6.58589E+12,66.464954,daisy
6.58593E+12,6.58599E+12,63.122454,daisy
6.58603E+12,6.58609E+12,60.253704,daisy
6.58613E+12,6.58619E+12,63.492142,daisy
6.58623E+12,6.58629E+12,60.8961,daisy
6.58633E+12,6.58638E+12,53.626724,daisy
6.58645E+12,6.5865E+12,59.697454,daisy
6.58653E+12,6.58659E+12,61.800683,daisy
6.58663E+12,6.58669E+12,61.11136,daisy
6.58673E+12,6.58678E+12,57.204485,daisy
6.58684E+12,6.5869E+12,56.94287,daisy
6.58693E+12,6.58699E+12,59.240214,daisy
6.58703E+12,6.58709E+12,59.135527,daisy
6.58713E+12,6.58719E+12,61.244537,daisy
6.58723E+12,6.58729E+12,60.932349,daisy
6.58733E+12,6.58739E+12,60.701256,daisy
6.58743E+12,6.58749E+12,61.672663,daisy
6.58753E+12,6.58759E+12,63.621205,daisy
6.58763E+12,6.58768E+12,57.242662,daisy
6.58774E+12,6.5878E+12,61.881986,daisy
6.58783E+12,6.58788E+12,54.40912,daisy
6.58793E+12,6.58799E+12,56.955995,daisy
6.58803E+12,6.58809E+12,57.105787,daisy
6.58813E+12,6.58819E+12,55.025214,daisy
6.58823E+12,6.58828E+12,58.329485,daisy
6.58833E+12,6.58841E+12,84.283446,daisy
6.58846E+12,6.58852E+12,56.124433,daisy
6.58856E+12,6.58863E+12,67.742976,daisy
6.58866E+12,6.58872E+12,57.276412,daisy
6.58876E+12,6.58881E+12,54.22813,daisy
6.58886E+12,6.58892E+12,60.258496,daisy
6.58899E+12,6.58905E+12,57.436777,daisy
6.58911E+12,6.58917E+12,59.247923,daisy
6.58923E+12,6.58929E+12,60.144381,daisy
6.58933E+12,6.58939E+12,59.992141,daisy
6.58943E+12,6.58949E+12,65.736309,daisy
6.58953E+12,6.58959E+12,62.969538,daisy
6.58963E+12,6.58969E+12,62.206516,daisy
6.58973E+12,6.58978E+12,57.255162,daisy
6.58983E+12,6.58989E+12,60.241152,daisy
6.58992E+12,6.58999E+12,63.037037,daisy
6.59003E+12,6.59009E+12,61.639798,daisy
6.59013E+12,6.59019E+12,61.852663,daisy
6.59022E+12,6.59028E+12,59.182714,daisy
6.59033E+12,6.59039E+12,59.600735,daisy
6.59043E+12,6.59049E+12,61.731933,daisy
6.59053E+12,6.59059E+12,60.378912,daisy
6.59063E+12,6.59069E+12,64.817194,daisy
6.59073E+12,6.59079E+12,59.452974,daisy
6.59082E+12,6.59089E+12,62.149433,daisy
6.59093E+12,6.59099E+12,57.107349,daisy
6.59103E+12,6.59109E+12,64.468548,daisy
6.59113E+12,6.59118E+12,55.225058,daisy
6.59123E+12,6.59129E+12,62.288079,daisy
6.59132E+12,6.59138E+12,58.072193,daisy
6.59143E+12,6.59148E+12,57.468495,daisy
6.59153E+12,6.59159E+12,64.473236,daisy
6.59162E+12,6.59168E+12,57.501308,daisy
6.59173E+12,6.59179E+12,63.568288,daisy
6.59182E+12,6.59188E+12,56.769016,daisy
6.59193E+12,6.59199E+12,60.51709,daisy
6.59203E+12,6.59209E+12,55.630787,daisy
6.59213E+12,6.59221E+12,81.661675,daisy
6.59226E+12,6.59231E+12,53.923026,daisy
6.59236E+12,6.59242E+12,60.623808,daisy
6.59246E+12,6.59251E+12,55.688339,daisy
6.59256E+12,6.59261E+12,55.962193,daisy
6.59266E+12,6.59272E+12,57.32563,daisy
6.59276E+12,6.59282E+12,58.51011,daisy
6.59286E+12,6.59292E+12,60.415579,daisy
6.59296E+12,6.59302E+12,61.971934,daisy
6.59306E+12,6.59312E+12,58.458443,daisy
6.59316E+12,6.59322E+12,57.072506,daisy
6.59326E+12,6.59332E+12,60.856829,daisy
6.59336E+12,6.59342E+12,58.062402,daisy
6.59349E+12,6.59355E+12,61.06584,daisy
6.59359E+12,6.59365E+12,62.835423,daisy
6.59369E+12,6.59375E+12,55.489068,daisy
6.59379E+12,6.59385E+12,56.167194,daisy
6.5939E+12,6.59395E+12,55.528859,daisy
6.59399E+12,6.59405E+12,59.063131,daisy
6.59409E+12,6.59415E+12,62.8461,daisy
6.59419E+12,6.59425E+12,60.048808,daisy
6.59429E+12,6.59435E+12,58.439172,daisy
6.59439E+12,6.59444E+12,53.163391,daisy
6.59452E+12,6.59457E+12,53.818963,daisy
6.59462E+12,6.59468E+12,55.775423,daisy
6.59473E+12,6.59479E+12,60.199745,daisy
6.59484E+12,6.5949E+12,57.623391,daisy
6.59492E+12,6.59499E+12,64.374434,daisy
6.59503E+12,6.59508E+12,57.472715,daisy
6.59512E+12,6.59518E+12,53.19912,daisy
6.59525E+12,6.59531E+12,58.085214,daisy
6.59536E+12,6.59542E+12,56.636568,daisy
6.59546E+12,6.59551E+12,56.967558,daisy
6.59556E+12,6.59561E+12,57.973652,daisy
6.59566E+12,6.59571E+12,59.282089,daisy
6.59576E+12,6.59581E+12,56.741829,daisy
6.59586E+12,6.59591E+12,58.938287,daisy
6.59596E+12,6.59602E+12,60.212089,daisy
6.59606E+12,6.59611E+12,59.031881,daisy
6.59616E+12,6.59622E+12,58.547714,daisy
6.59625E+12,6.59631E+12,57.451516,daisy
6.59636E+12,6.59641E+12,58.687974,daisy
6.59646E+12,6.59652E+12,60.752922,daisy
6.59656E+12,6.59663E+12,66.022298,daisy
6.59666E+12,6.59672E+12,59.940266,daisy
6.59676E+12,6.59681E+12,58.702037,daisy
6.59685E+12,6.59691E+12,56.220839,daisy
6.59696E+12,6.59701E+12,57.94485,daisy
6.59706E+12,6.59711E+12,56.806308,daisy
6.59716E+12,6.59722E+12,54.522818,daisy
6.59726E+12,6.59732E+12,59.898496,daisy
6.59736E+12,6.59742E+12,62.366517,daisy
6.59746E+12,6.59751E+12,59.120526,daisy
6.59756E+12,6.59762E+12,64.001048,daisy
6.59766E+12,6.59771E+12,59.306099,daisy
6.59776E+12,6.59781E+12,56.997974,daisy
6.59785E+12,6.59791E+12,58.331725,daisy
6.59796E+12,6.59802E+12,59.543444,daisy
6.59805E+12,6.59812E+12,60.55537,daisy
6.59815E+12,6.59821E+12,60.615996,daisy
6.59825E+12,6.59831E+12,55.214329,daisy
6.59836E+12,6.59841E+12,55.646048,daisy
6.59845E+12,6.59851E+12,58.8586,daisy
6.59855E+12,6.59861E+12,58.531048,daisy
6.59866E+12,6.59871E+12,56.154173,daisy
6.59876E+12,6.59882E+12,62.284329,daisy
6.59885E+12,6.59891E+12,54.308755,daisy
6.59896E+12,6.59901E+12,54.864432,daisy
6.59905E+12,6.59911E+12,58.606672,daisy
6.59915E+12,6.59921E+12,58.862714,daisy
6.59925E+12,6.59931E+12,53.8561,daisy
6.59936E+12,6.59942E+12,57.330371,daisy
6.59945E+12,6.59951E+12,57.567194,daisy
6.59955E+12,6.59962E+12,64.353132,daisy
6.59965E+12,6.59972E+12,65.934069,daisy
6.59977E+12,6.59983E+12,60.185996,daisy
6.59986E+12,6.59991E+12,58.082246,daisy
6.59995E+12,6.60001E+12,57.459276,daisy
6.60006E+12,6.60011E+12,57.072141,daisy
6.60015E+12,6.60022E+12,63.705632,daisy
6.60025E+12,6.60032E+12,64.184642,daisy
6.60035E+12,6.60041E+12,60.275891,daisy
6.60045E+12,6.60051E+12,55.920422,daisy
6.60056E+12,6.60062E+12,63.742767,daisy
6.60065E+12,6.60071E+12,60.286881,daisy
6.60076E+12,6.60081E+12,56.743131,daisy
6.60085E+12,6.60091E+12,59.134433,daisy
6.60095E+12,6.60101E+12,55.335683,daisy
6.60106E+12,6.60112E+12,63.679955,daisy
6.60115E+12,6.60121E+12,59.072193,daisy
6.60125E+12,6.60132E+12,63.738236,daisy
6.60135E+12,6.60141E+12,59.636621,daisy
6.60145E+12,6.60151E+12,55.935839,daisy
6.60156E+12,6.60162E+12,56.04136,daisy
6.60165E+12,6.60171E+12,58.410214,daisy
6.60176E+12,6.60181E+12,54.109797,daisy
6.60185E+12,6.60191E+12,56.20761,daisy
6.60196E+12,6.60201E+12,56.676047,daisy
6.60205E+12,6.60211E+12,58.048808,daisy
6.60216E+12,6.60221E+12,57.300475,daisy
6.60225E+12,6.60232E+12,62.863809,daisy
6.60235E+12,6.60241E+12,55.622662,daisy
6.60246E+12,6.60251E+12,51.987505,daisy
6.60255E+12,6.60261E+12,57.616152,daisy
6.60265E+12,6.60271E+12,59.817611,daisy
6.60275E+12,6.60281E+12,60.922767,daisy
6.60285E+12,6.60291E+12,60.970423,daisy
6.60295E+12,6.60301E+12,56.786203,daisy
6.60306E+12,6.60312E+12,55.839381,daisy
6.60315E+12,6.60321E+12,59.303704,daisy
6.60326E+12,6.60332E+12,60.159381,daisy
6.60335E+12,6.60341E+12,56.996933,daisy
6.60346E+12,6.60351E+12,54.824485,daisy
6.60355E+12,6.60362E+12,62.307089,daisy
6.60366E+12,6.60371E+12,58.173079,daisy
6.60375E+12,6.60381E+12,60.775527,daisy
6.60385E+12,6.60391E+12,57.156568,daisy
6.60396E+12,6.60402E+12,63.17334,daisy
6.60405E+12,6.60412E+12,63.508443,daisy
6.60415E+12,6.60421E+12,60.528184,daisy
6.60425E+12,6.60432E+12,61.153183,daisy
6.60436E+12,6.60441E+12,56.753755,daisy
6.60445E+12,6.60451E+12,55.341099,daisy
6.60456E+12,6.60462E+12,60.987819,daisy
6.60465E+12,6.60471E+12,53.610161,daisy
6.60477E+12,6.60482E+12,53.867609,daisy
6.60485E+12,6.60491E+12,62.480527,daisy
6.60495E+12,6.60502E+12,61.978704,daisy
6.60505E+12,6.60511E+12,57.898235,daisy
6.60515E+12,6.60521E+12,54.129745,daisy
6.60525E+12,6.60531E+12,54.597141,daisy
6.60535E+12,6.60542E+12,60.649329,daisy
6.60545E+12,6.60551E+12,58.901048,daisy
6.60555E+12,6.60561E+12,62.227506,daisy
6.60565E+12,6.6057E+12,52.26912,daisy
6.60576E+12,6.60581E+12,53.848599,daisy
6.60586E+12,6.60591E+12,56.58688,daisy
6.60595E+12,6.60601E+12,58.70886,daisy
6.60605E+12,6.60611E+12,57.105787,daisy
6.60615E+12,6.60621E+12,55.697922,daisy
6.60625E+12,6.60631E+12,60.488183,daisy
6.60635E+12,6.60641E+12,53.393495,daisy
6.60646E+12,6.60652E+12,59.263964,daisy
6.60655E+12,6.60661E+12,58.793287,daisy
6.60666E+12,6.60672E+12,63.28386,daisy
6.60675E+12,6.60681E+12,63.247038,daisy
6.60685E+12,6.60691E+12,60.903339,daisy
6.60695E+12,6.60701E+12,59.482506,daisy
6.60705E+12,6.60712E+12,62.258183,daisy
6.60715E+12,6.60721E+12,57.226255,daisy
6.60726E+12,6.60731E+12,53.35011,daisy
6.60736E+12,6.60741E+12,57.074276,daisy
6.60745E+12,6.60752E+12,65.996674,daisy
6.60755E+12,6.60761E+12,58.352037,daisy
6.60765E+12,6.60771E+12,58.533078,daisy
6.60775E+12,6.60782E+12,64.253965,daisy
6.60785E+12,6.60791E+12,57.669589,daisy
6.60795E+12,6.60801E+12,57.373131,daisy
6.60805E+12,6.60811E+12,64.038392,daisy
6.60815E+12,6.60821E+12,59.699641,daisy
6.60825E+12,6.60831E+12,55.851725,daisy
6.60835E+12,6.60841E+12,58.23912,daisy
6.60845E+12,6.60851E+12,59.921203,daisy
6.60855E+12,6.60861E+12,61.241673,daisy
6.60865E+12,6.60871E+12,60.590215,daisy
6.60876E+12,6.60881E+12,58.216464,daisy
6.60885E+12,6.60891E+12,59.772975,daisy
6.60896E+12,6.60901E+12,58.612454,daisy
6.60905E+12,6.60911E+12,60.654277,daisy
6.60915E+12,6.60922E+12,60.551047,daisy
6.60925E+12,6.60931E+12,56.227453,daisy
6.60935E+12,6.60941E+12,53.427193,daisy
6.60945E+12,6.60951E+12,57.031985,daisy
6.60958E+12,6.60963E+12,57.413443,daisy
6.60968E+12,6.60974E+12,57.903652,daisy
6.60979E+12,6.60985E+12,62.2061,daisy
6.60988E+12,6.60994E+12,58.81261,daisy
6.60999E+12,6.61004E+12,58.404849,daisy
6.61009E+12,6.61014E+12,55.177089,daisy
6.61019E+12,6.61026E+12,66.222298,daisy
6.61028E+12,6.61035E+12,63.531829,daisy
6.61039E+12,6.61044E+12,54.701829,daisy
6.61049E+12,6.61055E+12,62.03386,daisy
6.61058E+12,6.61064E+12,58.477714,daisy
6.61068E+12,6.61074E+12,56.678912,daisy
6.61078E+12,6.61084E+12,54.649068,daisy
6.61088E+12,6.61094E+12,54.191464,daisy
6.61098E+12,6.61104E+12,61.142871,daisy
6.61108E+12,6.61114E+12,55.767818,daisy
6.61118E+12,6.61124E+12,56.768808,daisy
6.61128E+12,6.61134E+12,61.655266,daisy
6.6114E+12,6.61145E+12,51.25537,daisy
6.61148E+12,6.61154E+12,59.096933,daisy
6.61159E+12,6.61165E+12,57.863339,daisy
6.61169E+12,6.61174E+12,57.570839,daisy
6.61178E+12,6.61185E+12,62.419173,daisy
6.61189E+12,6.61195E+12,60.909016,daisy
6.61199E+12,6.61204E+12,57.512714,daisy
6.61208E+12,6.61214E+12,56.935891,daisy
6.61218E+12,6.61224E+12,57.642558,daisy
6.61229E+12,6.61235E+12,58.801777,daisy
6.61238E+12,6.61244E+12,55.451307,daisy
6.61252E+12,6.61257E+12,58.317818,daisy
6.61262E+12,6.61267E+12,56.958183,daisy
6.61272E+12,6.61277E+12,57.327193,daisy
6.61282E+12,6.61287E+12,55.20735,daisy
6.61292E+12,6.61298E+12,61.485839,daisy
6.61302E+12,6.61308E+12,59.850891,daisy
6.61312E+12,6.61318E+12,63.091725,daisy
6.61323E+12,6.61329E+12,56.672401,daisy
6.61331E+12,6.61337E+12,56.706204,daisy
6.61342E+12,6.61348E+12,62.912455,daisy
6.61352E+12,6.61357E+12,57.643235,daisy
6.61362E+12,6.61368E+12,62.097558,daisy
6.61372E+12,6.61377E+12,59.027298,daisy
6.61382E+12,6.61388E+12,59.464589,daisy
6.61392E+12,6.61397E+12,59.662922,daisy
6.61401E+12,6.61407E+12,55.049121,daisy
6.61412E+12,6.61418E+12,62.431881,daisy
6.61424E+12,6.6143E+12,63.179329,daisy
6.61436E+12,6.61441E+12,56.008599,daisy
6.61445E+12,6.61451E+12,64.154225,daisy
6.61455E+12,6.61461E+12,61.518652,daisy
6.61465E+12,6.61471E+12,63.359486,daisy
6.61475E+12,6.61481E+12,53.887817,daisy
6.61485E+12,6.61491E+12,61.726829,daisy
6.61495E+12,6.61501E+12,58.92287,daisy
6.61505E+12,6.61511E+12,58.781517,daisy
6.61515E+12,6.61521E+12,61.583964,daisy
6.61525E+12,6.61532E+12,65.469121,daisy
6.61535E+12,6.61541E+12,55.996047,daisy
6.61546E+12,6.61551E+12,52.576672,daisy
6.61555E+12,6.61561E+12,59.506464,daisy
6.61565E+12,6.61571E+12,54.413911,daisy
6.61575E+12,6.61582E+12,61.691568,daisy
6.61585E+12,6.6159E+12,54.982089,daisy
6.61595E+12,6.61601E+12,57.763964,daisy
6.61605E+12,6.61611E+12,58.409277,daisy
6.61615E+12,6.61622E+12,64.026674,daisy
6.61625E+12,6.61631E+12,59.93938,daisy
6.61635E+12,6.61641E+12,55.908286,daisy
6.61645E+12,6.61651E+12,61.778079,daisy
6.61655E+12,6.61661E+12,58.370266,daisy
6.61665E+12,6.61672E+12,66.9461,daisy
6.61675E+12,6.61681E+12,61.727142,daisy
6.61685E+12,6.61691E+12,57.23511,daisy
6.61695E+12,6.61701E+12,60.839329,daisy
6.61705E+12,6.61711E+12,58.626621,daisy
6.61715E+12,6.61721E+12,62.021829,daisy
6.61725E+12,6.61731E+12,59.78662,daisy
6.61735E+12,6.61742E+12,61.6286,daisy
6.61745E+12,6.61751E+12,61.810162,daisy
6.61755E+12,6.61761E+12,65.824746,daisy
6.61765E+12,6.61772E+12,69.454747,daisy
6.61775E+12,6.61781E+12,59.207141,daisy
6.61785E+12,6.61791E+12,65.40709,daisy
6.61795E+12,6.61801E+12,64.451933,daisy
6.61805E+12,6.61811E+12,55.764485,daisy
6.61815E+12,6.61821E+12,59.126828,daisy
6.61825E+12,6.61831E+12,60.651673,daisy
6.61835E+12,6.61841E+12,63.515371,daisy
6.61845E+12,6.61851E+12,59.472089,daisy
6.61855E+12,6.61861E+12,59.454902,daisy
6.61865E+12,6.6187E+12,54.14313,daisy
6.61875E+12,6.6188E+12,53.482974,daisy
6.61885E+12,6.61892E+12,60.918652,daisy
6.61895E+12,6.61901E+12,60.367662,daisy
6.61905E+12,6.61911E+12,58.492923,daisy
6.61915E+12,6.6192E+12,57.849849,daisy
6.61925E+12,6.61931E+12,66.763965,daisy
6.61935E+12,6.6194E+12,58.918912,daisy
6.61945E+12,6.61951E+12,60.974381,daisy
6.61955E+12,6.61961E+12,62.201465,daisy
6.61965E+12,6.61971E+12,64.559954,daisy
6.61975E+12,6.61981E+12,63.69933,daisy
6.61985E+12,6.61991E+12,60.809954,daisy
6.61995E+12,6.62E+12,56.791933,daisy
6.62005E+12,6.6201E+12,55.811568,daisy
6.62015E+12,6.6202E+12,55.802453,daisy
6.62025E+12,6.62031E+12,60.830058,daisy
6.62035E+12,6.62041E+12,67.435371,daisy
6.62045E+12,6.6205E+12,53.599224,daisy
6.62055E+12,6.62061E+12,57.241985,daisy
6.62065E+12,6.62071E+12,68.591621,daisy
6.62075E+12,6.62081E+12,58.852141,daisy
6.62085E+12,6.6209E+12,56.580995,daisy
6.62095E+12,6.621E+12,54.992193,daisy
6.62105E+12,6.62111E+12,58.542818,daisy
6.62115E+12,6.62121E+12,60.700006,daisy
6.62125E+12,6.62131E+12,66.506621,daisy
6.62135E+12,6.62141E+12,60.110214,daisy
6.62145E+12,6.62152E+12,71.426778,daisy
6.62154E+12,6.6216E+12,58.994017,daisy
6.62165E+12,6.62171E+12,57.859589,daisy
6.62175E+12,6.6218E+12,54.891203,daisy
6.62185E+12,6.62191E+12,60.253288,daisy
6.62195E+12,6.62201E+12,63.104173,daisy
6.62205E+12,6.6221E+12,56.354068,daisy
6.62214E+12,6.62221E+12,60.527089,daisy
6.62225E+12,6.6223E+12,54.283756,daisy
6.62235E+12,6.62241E+12,62.368808,daisy
6.62245E+12,6.62251E+12,66.401048,daisy
6.62254E+12,6.6226E+12,58.087922,daisy
6.62265E+12,6.62271E+12,61.046256,daisy
6.62275E+12,6.62281E+12,60.875943,daisy
6.62285E+12,6.62291E+12,61.044902,daisy
6.62295E+12,6.62301E+12,62.965527,daisy
6.62305E+12,6.6231E+12,54.470943,daisy
6.62315E+12,6.62321E+12,62.799954,daisy
6.62325E+12,6.62331E+12,62.458132,daisy
6.62334E+12,6.6234E+12,55.680422,daisy
6.62344E+12,6.6235E+12,60.452246,daisy
6.62355E+12,6.62361E+12,65.473184,daisy
6.62364E+12,6.6237E+12,57.961777,daisy
6.62375E+12,6.62382E+12,71.06282,daisy
6.62384E+12,6.6239E+12,55.230943,daisy
6.62395E+12,6.62401E+12,62.957454,daisy
6.62404E+12,6.6241E+12,57.160422,daisy
6.62415E+12,6.6242E+12,52.399537,daisy
6.62424E+12,6.6243E+12,54.728912,daisy
6.62435E+12,6.62441E+12,60.0161,daisy
6.62445E+12,6.62451E+12,65.018236,daisy
6.62454E+12,6.6246E+12,56.012714,daisy
6.62465E+12,6.62471E+12,60.870996,daisy
6.62475E+12,6.6248E+12,56.02787,daisy
6.62485E+12,6.62491E+12,62.728131,daisy
6.62494E+12,6.625E+12,56.582245,daisy
6.62505E+12,6.62511E+12,59.10037,daisy
6.62515E+12,6.6252E+12,58.564642,daisy
6.62524E+12,6.62531E+12,61.952402,daisy
6.62535E+12,6.62541E+12,57.784381,daisy
6.62545E+12,6.6255E+12,56.250526,daisy
6.62555E+12,6.62562E+12,71.697976,daisy
6.62564E+12,6.62571E+12,62.358861,daisy
6.62575E+12,6.6258E+12,54.971047,daisy
6.62585E+12,6.62591E+12,60.629954,daisy
6.62594E+12,6.626E+12,56.81985,daisy
6.62604E+12,6.6261E+12,58.83584,daisy
6.62615E+12,6.6262E+12,59.400163,daisy
6.62625E+12,6.62631E+12,65.250006,daisy
6.62634E+12,6.6264E+12,59.814381,daisy
6.62645E+12,6.62651E+12,64.748288,daisy
6.62654E+12,6.6266E+12,55.430475,daisy
6.62665E+12,6.6267E+12,57.835162,daisy
6.62676E+12,6.62681E+12,57.990266,daisy
6.62684E+12,6.6269E+12,54.854954,daisy
6.62694E+12,6.62701E+12,64.143965,daisy
6.62705E+12,6.6271E+12,52.457245,daisy
6.62715E+12,6.6272E+12,59.667818,daisy
6.62726E+12,6.62732E+12,59.044902,daisy
6.62734E+12,6.6274E+12,60.350214,daisy
