Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,Num,FPS,,Min FPS,Max FPS,Avg FPS
0,3.67035E+14,3.67035E+14,33.892347,1,,0,24,,18,60,59.43189369
0,3.67035E+14,3.67035E+14,633.494647,37,,1,60,,,,
0,3.67035E+14,3.67035E+14,19.688601,1,,2,59,,,,
0,3.67035E+14,3.67035E+14,16.745194,0,,3,60,,,,
0,3.67035E+14,3.67035E+14,16.745203,0,,4,60,,,,
0,3.67035E+14,3.67035E+14,16.744868,0,,5,60,,,,
0,3.67035E+14,3.67035E+14,16.745241,0,,6,59,,,,
0,3.67035E+14,3.67035E+14,16.745276,0,,7,60,,,,
0,3.67035E+14,3.67035E+14,16.74556,0,,8,60,,,,
0,3.67035E+14,3.67035E+14,16.745089,0,,9,59,,,,
0,3.67035E+14,3.67035E+14,16.745431,0,,10,60,,,,
0,3.67035E+14,3.67035E+14,16.744838,0,,11,60,,,,
0,3.67035E+14,3.67035E+14,16.745097,0,,12,60,,,,
0,3.67035E+14,3.67035E+14,16.745187,0,,13,59,,,,
0,3.67035E+14,3.67035E+14,16.745119,0,,14,60,,,,
0,3.67035E+14,3.67035E+14,16.744822,0,,15,60,,,,
0,3.67035E+14,3.67035E+14,16.744907,0,,16,59,,,,
0,3.67035E+14,3.67036E+14,16.745012,0,,17,60,,,,
0,3.67036E+14,3.67036E+14,16.745023,0,,18,60,,,,
0,3.67036E+14,3.67036E+14,16.744896,0,,19,60,,,,
0,3.67036E+14,3.67036E+14,16.744895,0,,20,59,,,,
0,3.67036E+14,3.67036E+14,16.745099,0,,21,60,,,,
0,3.67036E+14,3.67036E+14,16.745224,0,,22,60,,,,
0,3.67036E+14,3.67036E+14,16.744787,0,,23,60,,,,
1,3.67036E+14,3.67036E+14,16.744866,0,,24,59,,,,
1,3.67036E+14,3.67036E+14,16.745325,0,,25,60,,,,
1,3.67036E+14,3.67036E+14,16.745078,0,,26,60,,,,
1,3.67036E+14,3.67036E+14,16.74512,0,,27,59,,,,
1,3.67036E+14,3.67036E+14,16.74524,0,,28,60,,,,
1,3.67036E+14,3.67036E+14,16.744966,0,,29,60,,,,
1,3.67036E+14,3.67036E+14,16.744306,0,,30,60,,,,
1,3.67036E+14,3.67036E+14,16.745111,0,,31,59,,,,
1,3.67036E+14,3.67036E+14,16.745272,0,,32,60,,,,
1,3.67036E+14,3.67036E+14,16.745326,0,,33,60,,,,
1,3.67036E+14,3.67036E+14,16.745166,0,,34,60,,,,
1,3.67036E+14,3.67036E+14,16.745291,0,,35,59,,,,
1,3.67036E+14,3.67036E+14,16.745236,0,,36,60,,,,
1,3.67036E+14,3.67036E+14,16.745447,0,,37,60,,,,
1,3.67036E+14,3.67036E+14,16.745405,0,,38,59,,,,
1,3.67036E+14,3.67036E+14,16.745313,0,,39,60,,,,
1,3.67036E+14,3.67036E+14,16.745299,0,,40,60,,,,
1,3.67036E+14,3.67036E+14,16.745134,0,,41,60,,,,
1,3.67036E+14,3.67036E+14,16.745281,0,,42,59,,,,
1,3.67036E+14,3.67036E+14,16.744398,0,,43,60,,,,
1,3.67036E+14,3.67036E+14,16.745055,0,,44,60,,,,
1,3.67036E+14,3.67036E+14,16.745178,0,,45,60,,,,
1,3.67036E+14,3.67036E+14,16.745149,0,,46,59,,,,
1,3.67036E+14,3.67036E+14,16.745231,0,,47,60,,,,
1,3.67036E+14,3.67036E+14,16.745323,0,,48,60,,,,
1,3.67036E+14,3.67036E+14,16.744898,0,,49,59,,,,
1,3.67036E+14,3.67036E+14,16.744739,0,,50,60,,,,
1,3.67036E+14,3.67036E+14,16.744442,0,,51,60,,,,
1,3.67036E+14,3.67036E+14,16.745195,0,,52,60,,,,
1,3.67036E+14,3.67036E+14,16.744957,0,,53,59,,,,
1,3.67036E+14,3.67036E+14,16.745215,0,,54,60,,,,
1,3.67036E+14,3.67036E+14,16.745234,0,,55,60,,,,
1,3.67036E+14,3.67036E+14,16.744531,0,,56,60,,,,
1,3.67036E+14,3.67036E+14,16.745222,0,,57,59,,,,
1,3.67036E+14,3.67036E+14,16.745378,0,,58,60,,,,
1,3.67036E+14,3.67036E+14,16.745334,0,,59,60,,,,
