Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Num,FPS,Min FPS,Max FPS,Avg FPS
68,1.1454E+14,1.1454E+14,16.777706,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.77671,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.777234,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.776918,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.776913,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.777036,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.777063,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.77769,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.777396,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.776569,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.777261,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.777623,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.777075,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.777043,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.777434,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.775752,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.77658,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.776828,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.777325,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.776827,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.777273,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.776848,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.776551,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.777394,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.777115,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.776321,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.777453,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.776043,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.777062,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.777443,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.777409,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.777006,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.77752,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.776923,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.777276,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.776743,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.777431,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.777413,0,,,,,,,
68,1.1454E+14,1.1454E+14,16.777461,0,,,,,,,
68,1.1454E+14,1.14541E+14,16.776809,0,,,,,,,
68,1.14541E+14,1.14541E+14,16.777289,0,,,,,,,
68,1.14541E+14,1.14541E+14,16.776985,0,,,,,,,
68,1.14541E+14,1.14541E+14,16.777461,0,,,,,,,
68,1.14541E+14,1.14541E+14,16.777289,0,,,,,,,
68,1.14541E+14,1.14541E+14,16.776997,0,,,,,,,
68,1.14541E+14,1.14541E+14,16.776704,0,,,,,,,
68,1.14541E+14,1.14541E+14,16.776743,0,,,,,,,
68,1.14541E+14,1.14541E+14,16.777049,0,,,,,,,
68,1.14541E+14,1.14541E+14,16.777294,0,,,,,,,
68,1.14541E+14,1.14541E+14,16.777127,0,,,,,,,
68,1.14541E+14,1.14541E+14,16.777203,0,,,,,,,
68,1.14541E+14,1.14541E+14,16.776867,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.776843,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.776685,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.777484,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.777426,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.777261,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.776571,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.777171,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.777354,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.7764,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.77758,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.777418,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.77677,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.777349,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.777368,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.77757,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.777324,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.777135,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.776734,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.776982,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.776596,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.777194,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.776842,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.775337,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.776896,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.777326,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.77697,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.777136,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.776878,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.776712,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.77567,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.777448,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.776457,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.77688,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.777883,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.777486,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.77759,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.777008,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.776878,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.777087,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.776617,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.777494,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.776329,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.77585,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.77718,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.777376,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.777092,0,,,,,,,
69,1.14541E+14,1.14541E+14,16.77711,0,,,,,,,
69,1.14541E+14,1.14542E+14,16.77709,0,,,,,,,
69,1.14542E+14,1.14542E+14,16.777321,0,,,,,,,
69,1.14542E+14,1.14542E+14,16.777638,0,,,,,,,
69,1.14542E+14,1.14542E+14,16.777438,0,,,,,,,
69,1.14542E+14,1.14542E+14,16.777132,0,,,,,,,
69,1.14542E+14,1.14542E+14,16.776863,0,,,,,,,
69,1.14542E+14,1.14542E+14,16.77695,0,,,,,,,
69,1.14542E+14,1.14542E+14,16.777313,0,,,,,,,
69,1.14542E+14,1.14542E+14,16.776752,0,,,,,,,
69,1.14542E+14,1.14542E+14,16.777383,0,,,,,,,
69,1.14542E+14,1.14542E+14,16.77788,0,,,,,,,
69,1.14542E+14,1.14542E+14,16.777042,0,,,,,,,
69,1.14542E+14,1.14542E+14,16.776614,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.776502,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777725,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777695,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777811,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.776656,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777265,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777389,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.776898,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777139,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.77735,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.776913,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.776447,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.775294,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777545,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777639,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777816,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.776644,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.775228,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777535,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777853,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777726,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777154,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.775803,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777081,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.776918,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777952,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777552,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777911,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.77765,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.776659,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.776801,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777194,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777689,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777485,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777318,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.776911,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777606,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777472,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777257,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777614,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.776946,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777238,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777672,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777762,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777618,0,,,,,,,
70,1.14542E+14,1.14542E+14,16.777655,0,,,,,,,
70,1.14542E+14,1.14543E+14,16.777108,0,,,,,,,
70,1.14543E+14,1.14543E+14,16.777489,0,,,,,,,
70,1.14543E+14,1.14543E+14,16.777069,0,,,,,,,
70,1.14543E+14,1.14543E+14,16.777254,0,,,,,,,
70,1.14543E+14,1.14543E+14,16.777162,0,,,,,,,
70,1.14543E+14,1.14543E+14,16.77648,0,,,,,,,
70,1.14543E+14,1.14543E+14,16.774976,0,,,,,,,
70,1.14543E+14,1.14543E+14,16.776842,0,,,,,,,
70,1.14543E+14,1.14543E+14,16.776516,0,,,,,,,
70,1.14543E+14,1.14543E+14,16.777062,0,,,,,,,
70,1.14543E+14,1.14543E+14,16.777195,0,,,,,,,
70,1.14543E+14,1.14543E+14,16.776518,0,,,,,,,
70,1.14543E+14,1.14543E+14,16.776145,0,,,,,,,
70,1.14543E+14,1.14543E+14,16.777247,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777172,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.776817,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777543,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777639,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.776555,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777235,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777553,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777908,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777289,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777726,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777191,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777147,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777177,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777565,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777269,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777368,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.775202,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777305,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777385,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777571,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777508,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.776601,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.776357,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.775642,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.7768,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777269,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777569,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777513,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.776655,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.77632,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777123,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777243,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777164,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777308,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777172,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777509,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.77704,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.776676,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777401,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777233,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.776902,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777423,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777609,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777409,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.77741,0,,,,,,,
71,1.14543E+14,1.14543E+14,16.777103,0,,,,,,,
71,1.14543E+14,1.14544E+14,16.77715,0,,,,,,,
71,1.14544E+14,1.14544E+14,16.776995,0,,,,,,,
71,1.14544E+14,1.14544E+14,16.776934,0,,,,,,,
71,1.14544E+14,1.14544E+14,16.776896,0,,,,,,,
71,1.14544E+14,1.14544E+14,16.777182,0,,,,,,,
71,1.14544E+14,1.14544E+14,16.77756,0,,,,,,,
71,1.14544E+14,1.14544E+14,16.777657,0,,,,,,,
71,1.14544E+14,1.14544E+14,16.777514,0,,,,,,,
71,1.14544E+14,1.14544E+14,16.777094,0,,,,,,,
71,1.14544E+14,1.14544E+14,16.777253,0,,,,,,,
71,1.14544E+14,1.14544E+14,16.776881,0,,,,,,,
71,1.14544E+14,1.14544E+14,16.77649,0,,,,,,,
71,1.14544E+14,1.14544E+14,16.777005,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777389,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.776563,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777539,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777168,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.775962,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.776173,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.776713,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777257,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.77729,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777449,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.774547,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.776093,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.776645,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777519,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777601,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777924,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.776152,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777139,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777504,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.7774,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.77688,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777252,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777209,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.77698,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777096,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777092,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.776701,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777583,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777455,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777139,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777267,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.776931,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777249,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777692,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777003,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.7772,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777641,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777123,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.776584,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777158,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.776972,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777186,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777593,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777609,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.77748,0,,,,,,,
72,1.14544E+14,1.14544E+14,16.777714,0,,,,,,,
72,1.14544E+14,1.14545E+14,16.775611,0,,,,,,,
72,1.14545E+14,1.14545E+14,16.776615,0,,,,,,,
72,1.14545E+14,1.14545E+14,16.776633,0,,,,,,,
72,1.14545E+14,1.14545E+14,16.777968,0,,,,,,,
72,1.14545E+14,1.14545E+14,16.777551,0,,,,,,,
72,1.14545E+14,1.14545E+14,16.777161,0,,,,,,,
72,1.14545E+14,1.14545E+14,16.776535,0,,,,,,,
72,1.14545E+14,1.14545E+14,16.776903,0,,,,,,,
72,1.14545E+14,1.14545E+14,16.777337,0,,,,,,,
72,1.14545E+14,1.14545E+14,16.777168,0,,,,,,,
72,1.14545E+14,1.14545E+14,16.777713,0,,,,,,,
72,1.14545E+14,1.14545E+14,16.77731,0,,,,,,,
72,1.14545E+14,1.14545E+14,16.777384,0,,,,,,,
72,1.14545E+14,1.14545E+14,16.776538,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777332,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777725,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.776901,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.776836,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.77723,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.776636,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.776786,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777439,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777136,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777638,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777146,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777309,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777482,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777764,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.77741,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777354,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777104,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777113,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777274,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777748,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777291,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777123,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.776782,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.776825,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777397,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777544,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777274,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.77736,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.77671,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.77729,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777001,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777081,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777583,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777157,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.776328,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.77641,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777398,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777693,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777406,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.77746,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.77695,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.77566,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.776765,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777398,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777281,0,,,,,,,
73,1.14545E+14,1.14545E+14,16.777235,0,,,,,,,
73,1.14545E+14,1.14546E+14,16.776275,0,,,,,,,
73,1.14546E+14,1.14546E+14,16.775667,0,,,,,,,
73,1.14546E+14,1.14546E+14,16.777229,0,,,,,,,
73,1.14546E+14,1.14546E+14,16.777337,0,,,,,,,
73,1.14546E+14,1.14546E+14,16.775808,0,,,,,,,
73,1.14546E+14,1.14546E+14,16.776717,0,,,,,,,
73,1.14546E+14,1.14546E+14,16.777109,0,,,,,,,
73,1.14546E+14,1.14546E+14,16.777119,0,,,,,,,
73,1.14546E+14,1.14546E+14,16.777543,0,,,,,,,
73,1.14546E+14,1.14546E+14,16.777723,0,,,,,,,
73,1.14546E+14,1.14546E+14,16.77761,0,,,,,,,
73,1.14546E+14,1.14546E+14,16.777557,0,,,,,,,
73,1.14546E+14,1.14546E+14,16.776028,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.776912,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777489,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777383,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777638,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.7759,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.776751,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777144,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.776476,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777184,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777167,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.775998,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.776314,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.776818,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777711,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777399,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777765,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.776799,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.776985,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777003,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777979,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777337,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.77735,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.775774,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.776896,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777316,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777385,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777378,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777843,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.775429,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777254,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777182,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.7772,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777338,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777472,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777345,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.775769,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777148,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777196,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777258,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777316,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777339,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777291,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777752,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777518,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777524,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777766,0,,,,,,,
74,1.14546E+14,1.14546E+14,16.777136,0,,,,,,,
74,1.14546E+14,1.14547E+14,16.775525,0,,,,,,,
74,1.14547E+14,1.14547E+14,16.777029,0,,,,,,,
74,1.14547E+14,1.14547E+14,16.777845,0,,,,,,,
74,1.14547E+14,1.14547E+14,16.777752,0,,,,,,,
74,1.14547E+14,1.14547E+14,16.777322,0,,,,,,,
74,1.14547E+14,1.14547E+14,16.776965,0,,,,,,,
74,1.14547E+14,1.14547E+14,16.776622,0,,,,,,,
74,1.14547E+14,1.14547E+14,16.777132,0,,,,,,,
74,1.14547E+14,1.14547E+14,16.776877,0,,,,,,,
74,1.14547E+14,1.14547E+14,16.777277,0,,,,,,,
74,1.14547E+14,1.14547E+14,16.777671,0,,,,,,,
74,1.14547E+14,1.14547E+14,16.777023,0,,,,,,,
74,1.14547E+14,1.14547E+14,16.776856,0,,,,,,,
75,1.14547E+14,1.14547E+14,16.777446,0,,,,,,,
75,1.14547E+14,1.14547E+14,16.777704,0,,,,,,,
75,1.14547E+14,1.14547E+14,16.777551,0,,,,,,,
75,1.14547E+14,1.14547E+14,16.777297,0,,,,,,,
75,1.14547E+14,1.14547E+14,16.775567,0,,,,,,,
75,1.14547E+14,1.14547E+14,16.776955,0,,,,,,,
75,1.14547E+14,1.14547E+14,16.776882,0,,,,,,,
75,1.14547E+14,1.14547E+14,16.777391,0,,,,,,,
75,1.14547E+14,1.14547E+14,16.777223,0,,,,,,,
75,1.14547E+14,1.14547E+14,16.777641,0,,,,,,,
75,1.14547E+14,1.14547E+14,16.777069,0,,,,,,,
75,1.14547E+14,1.14547E+14,16.776227,0,,,,,,,
75,1.14547E+14,1.14547E+14,16.777198,0,,,,,,,
75,1.14547E+14,1.14547E+14,16.777886,0,,,,,,,
75,1.14547E+14,1.14547E+14,16.777027,0,,,,,,,
75,1.14547E+14,1.14547E+14,16.777608,0,,,,,,,
75,1.14547E+14,1.14547E+14,16.777502,0,,,,,,,
75,1.14547E+14,1.14547E+14,16.777406,0,,,,,,,
75,1.14547E+14,1.14547E+14,16.777277,0,,,,,,,
75,1.14547E+14,1.14547E+14,16.776897,0,,,,,,,
75,1.14547E+14,1.14547E+14,16.777359,0,,,,,,,
75,1.14547E+14,1.14547E+14,16.777727,0,,,,,,,
75,1.14547E+14,1.14547E+14,16.776856,0,,,,,,,
75,1.14547E+14,1.14547E+14,16.776416,0,,,,,,,
75,1.14547E+14,1.14547E+14,16.776749,0,,,,,,,
