Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence,,,Total Proc Time (ms),,Num,Classifications Per Second,,TOTAL Proc Time (ms),, ((TESTING LABEL))
0,1.78553E+14,1.78553E+14,26.385732,1.78553E+14,1.78554E+14,226.982054,daisy,0.4477234,,,253.367786,,0,4,,233880.4367,,daisy
0,1.78554E+14,1.78554E+14,4.760313,1.78554E+14,1.78554E+14,77.83381,daisy,0.60569745,,,82.594123,,1,10,,,,
0,1.78554E+14,1.78554E+14,5.246094,1.78554E+14,1.78554E+14,72.795528,daisy,0.6384461,,,78.041622,,2,10,,Avg Proc Time (ms),, ((DOUBLE CHECK TOTAL CLASSIFICATIONS))
0,1.78554E+14,1.78554E+14,2.916823,1.78554E+14,1.78554E+14,86.044905,daisy,0.6283279,,,88.961728,,3,10,,78.0642312,,2996
1,1.78554E+14,1.78554E+14,5.345001,1.78554E+14,1.78554E+14,68.267663,daisy,0.65455574,,,73.612664,,4,10,,,,
1,1.78554E+14,1.78554E+14,3.033073,1.78554E+14,1.78554E+14,73.325164,daisy,0.6669637,,,76.358237,,5,10,,Avg Class per Sec,,
1,1.78554E+14,1.78554E+14,2.895052,1.78554E+14,1.78554E+14,72.07709,daisy,0.68102944,,,74.972142,,6,10,,9.953488372,,
1,1.78554E+14,1.78554E+14,2.939011,1.78554E+14,1.78554E+14,69.672871,daisy,0.68399745,,,72.611882,,7,10,,,,
1,1.78554E+14,1.78554E+14,2.891614,1.78554E+14,1.78554E+14,81.873029,daisy,0.6456606,,,84.764643,,8,10,,Total Classifications,,
1,1.78554E+14,1.78554E+14,2.863021,1.78554E+14,1.78555E+14,77.284539,daisy,0.6611193,,,80.14756,,9,10,,2996,,
1,1.78555E+14,1.78555E+14,2.866563,1.78555E+14,1.78555E+14,73.439486,daisy,0.6665315,,,76.306049,,10,10,,,,
1,1.78555E+14,1.78555E+14,2.86625,1.78555E+14,1.78555E+14,75.529904,daisy,0.6782463,,,78.396154,,11,10,,True Positives,,
1,1.78555E+14,1.78555E+14,2.922136,1.78555E+14,1.78555E+14,73.184174,daisy,0.66142094,,,76.10631,,12,10,,2996,,
1,1.78555E+14,1.78555E+14,2.974323,1.78555E+14,1.78555E+14,69.862768,daisy,0.6481667,,,72.837091,,13,10,,,,
2,1.78555E+14,1.78555E+14,3.196927,1.78555E+14,1.78555E+14,70.105788,daisy,0.65748847,,,73.302715,,14,10,,False Negatives,,
2,1.78555E+14,1.78555E+14,2.951667,1.78555E+14,1.78555E+14,70.478497,daisy,0.6588933,,,73.430164,,15,10,,0,,
2,1.78555E+14,1.78555E+14,5.027553,1.78555E+14,1.78555E+14,74.478966,daisy,0.6582678,,,79.506519,,16,10,,,,
2,1.78555E+14,1.78555E+14,3.290521,1.78555E+14,1.78555E+14,74.552976,daisy,0.63926923,,,77.843497,,17,10,,Recall,,
2,1.78555E+14,1.78555E+14,3.048854,1.78555E+14,1.78555E+14,71.757039,daisy,0.6687677,,,74.805893,,18,10,,1,,
2,1.78555E+14,1.78555E+14,2.960105,1.78555E+14,1.78556E+14,75.588028,daisy,0.6622897,,,78.548133,,19,10,,,,
2,1.78556E+14,1.78556E+14,2.940469,1.78556E+14,1.78556E+14,72.735059,daisy,0.6981403,,,75.675528,,20,10,,,,
2,1.78556E+14,1.78556E+14,2.975209,1.78556E+14,1.78556E+14,72.225528,daisy,0.67302144,,,75.200737,,21,10,,,,
2,1.78556E+14,1.78556E+14,3.516406,1.78556E+14,1.78556E+14,70.328444,daisy,0.674505,,,73.84485,,22,10,,,,
2,1.78556E+14,1.78556E+14,2.850052,1.78556E+14,1.78556E+14,76.090528,daisy,0.67828536,,,78.94058,,23,10,,,,
3,1.78556E+14,1.78556E+14,2.896355,1.78556E+14,1.78556E+14,80.562612,daisy,0.6205501,,,83.458967,,24,10,,,,
3,1.78556E+14,1.78556E+14,5.239636,1.78556E+14,1.78556E+14,79.990529,daisy,0.64770705,,,85.230165,,25,10,,,,
3,1.78556E+14,1.78556E+14,2.876303,1.78556E+14,1.78556E+14,78.814382,daisy,0.61989504,,,81.690685,,26,10,,,,
3,1.78556E+14,1.78556E+14,3.107917,1.78556E+14,1.78556E+14,75.228705,daisy,0.67003685,,,78.336622,,27,10,,,,
3,1.78556E+14,1.78556E+14,3.041511,1.78556E+14,1.78556E+14,70.22183,daisy,0.6419802,,,73.263341,,28,10,,,,
3,1.78556E+14,1.78556E+14,2.843073,1.78556E+14,1.78557E+14,74.625736,daisy,0.68022984,,,77.468809,,29,10,,,,
3,1.78557E+14,1.78557E+14,2.992188,1.78557E+14,1.78557E+14,79.267144,daisy,0.6423929,,,82.259332,,30,10,,,,
3,1.78557E+14,1.78557E+14,3.025,1.78557E+14,1.78557E+14,76.138601,daisy,0.6819092,,,79.163601,,31,10,,,,
3,1.78557E+14,1.78557E+14,3.077448,1.78557E+14,1.78557E+14,70.516257,daisy,0.6572609,,,73.593705,,32,10,,,,
3,1.78557E+14,1.78557E+14,2.897917,1.78557E+14,1.78557E+14,74.109122,daisy,0.675759,,,77.007039,,33,10,,,,
4,1.78557E+14,1.78557E+14,2.894063,1.78557E+14,1.78557E+14,72.797611,daisy,0.6425109,,,75.691674,,34,10,,,,
4,1.78557E+14,1.78557E+14,2.965209,1.78557E+14,1.78557E+14,75.848393,daisy,0.61349326,,,78.813602,,35,10,,,,
4,1.78557E+14,1.78557E+14,2.872188,1.78557E+14,1.78557E+14,71.418393,daisy,0.65508276,,,74.290581,,36,10,,,,
4,1.78557E+14,1.78557E+14,2.879323,1.78557E+14,1.78557E+14,72.214955,daisy,0.64953595,,,75.094278,,37,10,,,,
4,1.78557E+14,1.78557E+14,8.159689,1.78557E+14,1.78557E+14,79.392508,daisy,0.6818373,,,87.552197,,38,10,,,,
4,1.78557E+14,1.78557E+14,2.875,1.78557E+14,1.78558E+14,70.870007,daisy,0.66571486,,,73.745007,,39,10,,,,
4,1.78558E+14,1.78558E+14,4.343281,1.78558E+14,1.78558E+14,83.431779,daisy,0.6337789,,,87.77506,,40,10,,,,
4,1.78558E+14,1.78558E+14,2.903698,1.78558E+14,1.78558E+14,72.049226,daisy,0.6714381,,,74.952924,,41,10,,,,
4,1.78558E+14,1.78558E+14,3.735625,1.78558E+14,1.78558E+14,75.714018,daisy,0.64757144,,,79.449643,,42,10,,,,
4,1.78558E+14,1.78558E+14,3.111407,1.78558E+14,1.78558E+14,71.024591,daisy,0.66182417,,,74.135998,,43,10,,,,
5,1.78558E+14,1.78558E+14,3.953074,1.78558E+14,1.78558E+14,73.319591,daisy,0.6518387,,,77.272665,,44,10,,,,
5,1.78558E+14,1.78558E+14,3.622917,1.78558E+14,1.78558E+14,77.308601,daisy,0.64091,,,80.931518,,45,10,,,,
5,1.78558E+14,1.78558E+14,10.037813,1.78558E+14,1.78558E+14,68.596257,daisy,0.657583,,,78.63407,,46,10,,,,
5,1.78558E+14,1.78558E+14,9.768907,1.78558E+14,1.78558E+14,69.825111,daisy,0.6365604,,,79.594018,,47,10,,,,
5,1.78558E+14,1.78558E+14,2.934062,1.78558E+14,1.78558E+14,80.941415,daisy,0.69870204,,,83.875477,,48,10,,,,
5,1.78558E+14,1.78558E+14,3.015469,1.78558E+14,1.78559E+14,70.932143,daisy,0.6567352,,,73.947612,,49,10,,,,
5,1.78559E+14,1.78559E+14,8.475678,1.78559E+14,1.78559E+14,88.292561,daisy,0.65700793,,,96.768239,,50,10,,,,
5,1.78559E+14,1.78559E+14,2.866615,1.78559E+14,1.78559E+14,67.810632,daisy,0.6908008,,,70.677247,,51,10,,,,
5,1.78559E+14,1.78559E+14,2.896354,1.78559E+14,1.78559E+14,69.117976,daisy,0.63970786,,,72.01433,,52,10,,,,
5,1.78559E+14,1.78559E+14,2.99875,1.78559E+14,1.78559E+14,72.409955,daisy,0.6657233,,,75.408705,,53,10,,,,
6,1.78559E+14,1.78559E+14,3.127031,1.78559E+14,1.78559E+14,70.933601,daisy,0.6653154,,,74.060632,,54,10,,,,
6,1.78559E+14,1.78559E+14,10.568803,1.78559E+14,1.78559E+14,74.31433,daisy,0.65611756,,,84.883133,,55,10,,,,
6,1.78559E+14,1.78559E+14,10.241616,1.78559E+14,1.78559E+14,69.436049,daisy,0.66484636,,,79.677665,,56,10,,,,
6,1.78559E+14,1.78559E+14,10.549585,1.78559E+14,1.78559E+14,70.177975,daisy,0.6524356,,,80.72756,,57,10,,,,
6,1.78559E+14,1.78559E+14,9.57172,1.78559E+14,1.78559E+14,71.946622,daisy,0.61255544,,,81.518342,,58,10,,,,
6,1.78559E+14,1.78559E+14,3.057865,1.78559E+14,1.7856E+14,74.644799,daisy,0.6479622,,,77.702664,,59,10,,,,
6,1.7856E+14,1.7856E+14,2.875156,1.7856E+14,1.7856E+14,73.024226,daisy,0.64550793,,,75.899382,,60,10,,,,
6,1.7856E+14,1.7856E+14,3.606719,1.7856E+14,1.7856E+14,79.960424,daisy,0.6095514,,,83.567143,,61,10,,,,
6,1.7856E+14,1.7856E+14,9.744116,1.7856E+14,1.7856E+14,68.140735,daisy,0.654084,,,77.884851,,62,10,,,,
6,1.7856E+14,1.7856E+14,7.143126,1.7856E+14,1.7856E+14,74.608705,daisy,0.65592307,,,81.751831,,63,10,,,,
7,1.7856E+14,1.7856E+14,3.126042,1.7856E+14,1.7856E+14,77.573706,daisy,0.6023138,,,80.699748,,64,10,,,,
7,1.7856E+14,1.7856E+14,2.869062,1.7856E+14,1.7856E+14,71.674642,daisy,0.6692117,,,74.543704,,65,10,,,,
7,1.7856E+14,1.7856E+14,5.389271,1.7856E+14,1.7856E+14,87.436727,daisy,0.6179428,,,92.825998,,66,10,,,,
7,1.7856E+14,1.7856E+14,3.219896,1.7856E+14,1.7856E+14,75.716258,daisy,0.6231997,,,78.936154,,67,10,,,,
7,1.7856E+14,1.7856E+14,9.92547,1.7856E+14,1.7856E+14,76.973706,daisy,0.6317181,,,86.899176,,68,10,,,,
7,1.7856E+14,1.7856E+14,3.046666,1.7856E+14,1.78561E+14,75.493237,daisy,0.6834914,,,78.539903,,69,10,,,,
7,1.78561E+14,1.78561E+14,12.223699,1.78561E+14,1.78561E+14,79.731674,daisy,0.6322128,,,91.955373,,70,10,,,,
7,1.78561E+14,1.78561E+14,3.208855,1.78561E+14,1.78561E+14,77.908341,daisy,0.67325366,,,81.117196,,71,10,,,,
7,1.78561E+14,1.78561E+14,2.982188,1.78561E+14,1.78561E+14,70.791935,daisy,0.6509411,,,73.774123,,72,10,,,,
7,1.78561E+14,1.78561E+14,3.078282,1.78561E+14,1.78561E+14,79.760841,daisy,0.6088658,,,82.839123,,73,10,,,,
8,1.78561E+14,1.78561E+14,9.993387,1.78561E+14,1.78561E+14,71.100164,daisy,0.62724483,,,81.093551,,74,10,,,,
