Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Num,FPS,,Min FPS
0,1.24466E+14,1.24466E+14,34.123803,2,,,0,43,,19
0,1.24466E+14,1.24467E+14,266.779788,15,,,1,60,,
0,1.24467E+14,1.24467E+14,35.140351,2,,,2,59,,Max FPS
0,1.24467E+14,1.24467E+14,50.224762,2,,,3,60,,60
0,1.24467E+14,1.24467E+14,17.004238,0,,,4,59,,
0,1.24467E+14,1.24467E+14,16.7789,0,,,5,60,,Avg FPS
0,1.24467E+14,1.24467E+14,16.779328,0,,,6,60,,59.39534884
0,1.24467E+14,1.24467E+14,16.779238,0,,,7,59,,
0,1.24467E+14,1.24467E+14,16.779193,0,,,8,60,,
0,1.24467E+14,1.24467E+14,16.77921,0,,,9,59,,
0,1.24467E+14,1.24467E+14,16.779208,0,,,10,60,,
0,1.24467E+14,1.24467E+14,16.779187,0,,,11,60,,
0,1.24467E+14,1.24467E+14,16.779189,0,,,12,59,,
0,1.24467E+14,1.24467E+14,16.779167,0,,,13,60,,
0,1.24467E+14,1.24467E+14,16.779528,0,,,14,59,,
0,1.24467E+14,1.24467E+14,16.779288,0,,,15,60,,
0,1.24467E+14,1.24467E+14,16.778844,0,,,16,60,,
0,1.24467E+14,1.24467E+14,16.778864,0,,,17,59,,
0,1.24467E+14,1.24467E+14,16.778612,0,,,18,60,,
0,1.24467E+14,1.24467E+14,16.778525,0,,,19,59,,
0,1.24467E+14,1.24467E+14,16.778833,0,,,20,60,,
0,1.24467E+14,1.24467E+14,16.778898,0,,,21,60,,
0,1.24467E+14,1.24467E+14,16.778953,0,,,22,59,,
0,1.24467E+14,1.24467E+14,16.778869,0,,,23,60,,
0,1.24467E+14,1.24467E+14,16.778547,0,,,24,59,,
0,1.24467E+14,1.24467E+14,16.77905,0,,,25,60,,
0,1.24467E+14,1.24467E+14,16.778994,0,,,26,60,,
0,1.24467E+14,1.24467E+14,16.779014,0,,,27,59,,
0,1.24467E+14,1.24467E+14,16.778981,0,,,28,60,,
0,1.24467E+14,1.24467E+14,16.778795,0,,,29,59,,
0,1.24467E+14,1.24467E+14,16.779099,0,,,30,60,,
0,1.24467E+14,1.24467E+14,16.779037,0,,,31,60,,
0,1.24467E+14,1.24467E+14,16.77884,0,,,32,59,,
0,1.24467E+14,1.24467E+14,16.778941,0,,,33,60,,
0,1.24467E+14,1.24467E+14,16.778878,0,,,34,59,,
0,1.24467E+14,1.24467E+14,16.778679,0,,,35,60,,
0,1.24467E+14,1.24467E+14,16.778758,0,,,36,60,,
0,1.24467E+14,1.24467E+14,16.778765,0,,,37,59,,
0,1.24467E+14,1.24467E+14,16.778738,0,,,38,60,,
0,1.24467E+14,1.24467E+14,16.778872,0,,,39,59,,
0,1.24467E+14,1.24467E+14,16.778877,0,,,40,60,,
0,1.24467E+14,1.24467E+14,16.778939,0,,,41,60,,
0,1.24467E+14,1.24467E+14,16.778455,0,,,42,59,,
1,1.24467E+14,1.24467E+14,16.778788,0,,,43,60,,
1,1.24467E+14,1.24467E+14,16.778922,0,,,44,59,,
1,1.24467E+14,1.24467E+14,16.779077,0,,,45,60,,
1,1.24467E+14,1.24467E+14,16.77899,0,,,46,59,,
