Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence,,,Total Proc Time (ms),,Num,Classifications Per Second,,TOTAL Proc Time (ms),, ((TESTING LABEL))
7,1.89E+14,1.89E+14,2.954584,1.89E+14,1.89E+14,69.356101,roses,0.8018596,,,72.310685,,71,10,,,,
7,1.89E+14,1.89E+14,6.729897,1.89E+14,1.89E+14,70.694903,roses,0.77464426,,,77.4248,,72,10,,,,
7,1.89E+14,1.89E+14,9.574636,1.89E+14,1.89E+14,69.658445,roses,0.78648937,,,79.233081,,73,10,,,,
8,1.89E+14,1.89E+14,9.541147,1.89E+14,1.89E+14,67.345423,roses,0.7714039,,,76.88657,,74,10,,,,
8,1.89E+14,1.89E+14,9.125418,1.89E+14,1.89E+14,69.746986,roses,0.7742731,,,78.872404,,75,10,,,,
8,1.89E+14,1.89E+14,10.609116,1.89E+14,1.89E+14,73.656882,roses,0.79073083,,,84.265998,,76,10,,,,
8,1.89E+14,1.89E+14,6.610522,1.89E+14,1.89E+14,76.813445,roses,0.7932538,,,83.423967,,77,10,,,,
8,1.89E+14,1.89E+14,3.013073,1.89E+14,1.89E+14,71.11334,roses,0.79234785,,,74.126413,,78,10,,,,
8,1.89E+14,1.89E+14,7.304948,1.89E+14,1.89E+14,70.371205,roses,0.80795336,,,77.676153,,79,10,,,,
8,1.89E+14,1.89E+14,2.883854,1.89E+14,1.89E+14,75.374434,roses,0.75749063,,,78.258288,,80,10,,,,
8,1.89E+14,1.89E+14,2.893385,1.89E+14,1.89E+14,73.567455,roses,0.80553395,,,76.46084,,81,10,,,,
8,1.89E+14,1.89E+14,2.862969,1.89E+14,1.89E+14,72.758132,roses,0.755567,,,75.621101,,82,10,,,,
8,1.89E+14,1.89E+14,2.92375,1.89E+14,1.89E+14,73.133653,roses,0.7201026,,,76.057403,,83,10,,,,
9,1.89E+14,1.89E+14,2.843125,1.89E+14,1.89E+14,74.055581,roses,0.7754128,,,76.898706,,84,10,,,,
9,1.89E+14,1.89E+14,2.864375,1.89E+14,1.89E+14,71.298705,roses,0.78238255,,,74.16308,,85,10,,,,
9,1.89E+14,1.89E+14,2.888958,1.89E+14,1.89E+14,74.942872,roses,0.7777184,,,77.83183,,86,10,,,,
9,1.89E+14,1.89E+14,2.884687,1.89E+14,1.89E+14,74.990529,roses,0.79655284,,,77.875216,,87,10,,,,
9,1.89E+14,1.89E+14,2.894844,1.89E+14,1.89E+14,71.534591,roses,0.812327,,,74.429435,,88,10,,,,
9,1.89E+14,1.89E+14,9.91948,1.89E+14,1.89E+14,70.058445,roses,0.81526285,,,79.977925,,89,10,,,,
9,1.89E+14,1.89E+14,8.815469,1.89E+14,1.89E+14,77.944435,roses,0.7726965,,,86.759904,,90,10,,,,
9,1.89E+14,1.89E+14,5.046719,1.89E+14,1.89E+14,70.954434,roses,0.75482106,,,76.001153,,91,10,,,,
9,1.89E+14,1.89E+14,2.880522,1.89E+14,1.89E+14,71.201778,roses,0.75812995,,,74.0823,,92,10,,,,
9,1.89E+14,1.89E+14,3.953646,1.89E+14,1.89E+14,73.546778,roses,0.80725896,,,77.500424,,93,10,,,,
10,1.89E+14,1.89E+14,10.745053,1.89E+14,1.89E+14,73.283184,roses,0.7768969,,,84.028237,,94,10,,,,
10,1.89E+14,1.89E+14,2.875157,1.89E+14,1.89E+14,67.488496,roses,0.8027391,,,70.363653,,95,10,,,,
10,1.89E+14,1.89E+14,2.887396,1.89E+14,1.89E+14,76.565112,roses,0.80348444,,,79.452508,,96,10,,,,
10,1.89E+14,1.89E+14,2.986667,1.89E+14,1.89E+14,75.544123,roses,0.81730366,,,78.53079,,97,10,,,,
10,1.89E+14,1.89E+14,3.050625,1.89E+14,1.89E+14,71.225892,roses,0.7776374,,,74.276517,,98,10,,,,
10,1.89E+14,1.89E+14,2.849167,1.89E+14,1.89E+14,71.176101,roses,0.7668883,,,74.025268,,99,10,,,,
10,1.89E+14,1.89E+14,2.998699,1.89E+14,1.89E+14,70.403913,roses,0.79759467,,,73.402612,,100,10,,,,
10,1.89E+14,1.89E+14,4.304063,1.89E+14,1.89E+14,84.037457,roses,0.80416787,,,88.34152,,101,10,,,,
10,1.89E+14,1.89E+14,2.941094,1.89E+14,1.89E+14,69.096361,roses,0.7825866,,,72.037455,,102,10,,,,
10,1.89E+14,1.89E+14,4.979584,1.89E+14,1.89E+14,72.299642,roses,0.79162997,,,77.279226,,103,10,,,,
11,1.89E+14,1.89E+14,2.859531,1.89E+14,1.89E+14,73.259174,roses,0.84206045,,,76.118705,,104,10,,,,
11,1.89E+14,1.89E+14,3.325157,1.89E+14,1.89E+14,78.916727,roses,0.7843576,,,82.241884,,105,10,,,,
11,1.89E+14,1.89E+14,2.909011,1.89E+14,1.89E+14,71.540371,roses,0.8144233,,,74.449382,,106,10,,,,
