Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3354288,377320,140636,0.898885413,800,117,0.14625,48,0.06
2,5,3731608,3489480,242128,140292,0.935114299,800,290,0.3625,47,0.05875
3,10,3731608,3484324,247284,140300,0.933732589,800,306,0.3825,68,0.085
4,15,3731608,3480720,250888,140300,0.932766786,800,265,0.33125,48,0.06
5,20,3731608,3483880,247728,140300,0.933613606,800,253,0.31625,57,0.07125
6,25,3731608,3481716,249892,140300,0.933033695,800,300,0.375,66,0.0825
7,30,3731608,3480212,251396,140300,0.932630651,800,256,0.32,50,0.0625
8,35,3731608,3481864,249744,140300,0.933073356,800,252,0.315,65,0.08125
9,40,3731608,3484284,247324,140300,0.93372187,800,277,0.34625,65,0.08125
10,45,3731608,3484312,247296,140300,0.933729374,800,245,0.30625,58,0.0725
11,50,3731608,3484288,247320,140304,0.933722942,800,337,0.42125,60,0.075
12,55,3731608,3482792,248816,140304,0.933322042,800,290,0.3625,61,0.07625
13,60,3731608,3486940,244668,140308,0.934433628,800,245,0.30625,55,0.06875
14,65,3731608,3483096,248512,140308,0.933403509,800,267,0.33375,53,0.06625
15,70,3731608,3484488,247120,140308,0.933776538,800,287,0.35875,42,0.0525
16,75,3731608,3481944,249664,140308,0.933094795,800,310,0.3875,50,0.0625
17,81,3731608,3484392,247216,140308,0.933750812,800,310,0.3875,65,0.08125
18,86,3731608,3482620,248988,140312,0.93327595,800,271,0.33875,68,0.085
19,91,3731608,3485072,246536,140312,0.933933039,800,257,0.32125,53,0.06625
20,96,3731608,3483044,248564,140312,0.933389574,800,268,0.335,61,0.07625
21,101,3731608,3482140,249468,140312,0.933147319,800,317,0.39625,50,0.0625
22,106,3731608,3481552,250056,140312,0.932989746,800,303,0.37875,42,0.0525
23,111,3731608,3484776,246832,140320,0.933853717,800,294,0.3675,39,0.04875
24,116,3731608,3482896,248712,140324,0.933349912,800,333,0.41625,50,0.0625
25,121,3731608,3484132,247476,140324,0.933681137,800,267,0.33375,37,0.04625
26,126,3731608,3482632,248976,140324,0.933279165,800,323,0.40375,68,0.085
27,131,3731608,3473140,258468,140328,0.93073549,800,274,0.3425,55,0.06875
28,136,3731608,3475252,256356,140332,0.931301466,800,306,0.3825,48,0.06
29,141,3731608,3474012,257596,140332,0.930969169,800,278,0.3475,56,0.07
30,146,3731608,3474880,256728,140336,0.931201777,800,253,0.31625,50,0.0625
31,151,3731608,3472056,259552,140336,0.930444999,800,271,0.33875,58,0.0725
32,156,3731608,3475560,256048,140340,0.931384004,800,300,0.375,65,0.08125
33,161,3731608,3475556,256052,140340,0.931382932,800,303,0.37875,63,0.07875
34,166,3731608,3475960,255648,140344,0.931491196,800,265,0.33125,48,0.06
35,172,3731608,3474580,257028,140344,0.931121383,800,281,0.35125,65,0.08125
36,177,3731608,3478392,253216,140344,0.932142926,800,259,0.32375,56,0.07
37,182,3731608,3474608,257000,140344,0.931128886,800,268,0.335,45,0.05625
38,187,3731608,3478584,253024,140344,0.932194378,800,306,0.3825,65,0.08125
39,192,3731608,3476072,255536,140344,0.93152121,800,284,0.355,63,0.07875
