Record, Frame Rate,,,,,,,,Min FPS,Max FPS,Avg FPS
210,59.66087,,,,,,,,,,
211,59.66189,,,,,,,,,,
212,59.66295,,,,,,,,,,
213,59.66158,,,,,,,,,,
214,59.66162,,,,,,,,,,
215,59.66096,,,,,,,,,,
216,59.66209,,,,,,,,,,
217,59.66217,,,,,,,,,,
218,59.66185,,,,,,,,,,
219,59.66153,,,,,,,,,,
220,59.66077,,,,,,,,,,
221,59.66196,,,,,,,,,,
222,59.66115,,,,,,,,,,
223,59.6615,,,,,,,,,,
224,59.66152,,,,,,,,,,
225,59.66089,,,,,,,,,,
226,59.66209,,,,,,,,,,
227,59.66133,,,,,,,,,,
228,59.66197,,,,,,,,,,
229,59.66091,,,,,,,,,,
230,59.71343,,,,,,,,,,
231,59.66891,,,,,,,,,,
232,59.66841,,,,,,,,,,
233,59.66864,,,,,,,,,,
234,59.66816,,,,,,,,,,
235,59.66822,,,,,,,,,,
236,59.66854,,,,,,,,,,
237,59.6691,,,,,,,,,,
238,59.66877,,,,,,,,,,
239,59.66815,,,,,,,,,,
240,59.66672,,,,,,,,,,
241,59.66891,,,,,,,,,,
242,59.66875,,,,,,,,,,
243,59.6688,,,,,,,,,,
244,59.66791,,,,,,,,,,
245,59.66757,,,,,,,,,,
246,59.66826,,,,,,,,,,
247,59.66848,,,,,,,,,,
248,59.66925,,,,,,,,,,
249,59.66862,,,,,,,,,,
250,59.66846,,,,,,,,,,
251,59.6693,,,,,,,,,,
252,59.66883,,,,,,,,,,
253,59.66877,,,,,,,,,,
254,59.66859,,,,,,,,,,
255,59.66764,,,,,,,,,,
256,59.66916,,,,,,,,,,
257,59.66865,,,,,,,,,,
258,59.66898,,,,,,,,,,
259,59.6684,,,,,,,,,,
260,59.66718,,,,,,,,,,
261,59.66878,,,,,,,,,,
262,59.66862,,,,,,,,,,
263,59.66912,,,,,,,,,,
264,59.66815,,,,,,,,,,
265,59.66836,,,,,,,,,,
266,59.66888,,,,,,,,,,
267,59.66888,,,,,,,,,,
268,59.66971,,,,,,,,,,
269,59.66867,,,,,,,,,,
270,59.66858,,,,,,,,,,
271,59.6684,,,,,,,,,,
272,59.66833,,,,,,,,,,
273,59.66917,,,,,,,,,,
274,59.67046,,,,,,,,,,
275,59.66786,,,,,,,,,,
276,59.62284,,,,,,,,,,
277,59.66219,,,,,,,,,,
278,59.6652,,,,,,,,,,
279,59.66408,,,,,,,,,,
280,59.66363,,,,,,,,,,
281,59.66581,,,,,,,,,,
282,59.66507,,,,,,,,,,
283,59.66532,,,,,,,,,,
284,59.66487,,,,,,,,,,
285,59.66386,,,,,,,,,,
286,59.66573,,,,,,,,,,
287,59.66585,,,,,,,,,,
288,59.6649,,,,,,,,,,
289,59.66572,,,,,,,,,,
290,59.66364,,,,,,,,,,
291,59.66529,,,,,,,,,,
292,59.66522,,,,,,,,,,
293,59.66524,,,,,,,,,,
294,59.66461,,,,,,,,,,
295,59.66418,,,,,,,,,,
296,59.66534,,,,,,,,,,
297,59.66521,,,,,,,,,,
298,59.66525,,,,,,,,,,
299,59.66536,,,,,,,,,,
300,59.66463,,,,,,,,,,
301,59.66556,,,,,,,,,,
302,59.66552,,,,,,,,,,
303,59.66526,,,,,,,,,,
304,59.66582,,,,,,,,,,
305,59.66422,,,,,,,,,,
306,59.66483,,,,,,,,,,
307,59.6656,,,,,,,,,,
308,59.66468,,,,,,,,,,
309,59.71646,,,,,,,,,,
310,59.66737,,,,,,,,,,
311,59.6683,,,,,,,,,,
312,59.66797,,,,,,,,,,
313,59.66713,,,,,,,,,,
314,59.66747,,,,,,,,,,
315,59.6673,,,,,,,,,,
316,59.66731,,,,,,,,,,
317,59.66788,,,,,,,,,,
318,59.66763,,,,,,,,,,
319,59.66829,,,,,,,,,,
320,59.66655,,,,,,,,,,
321,59.66767,,,,,,,,,,
322,59.66801,,,,,,,,,,
323,59.66739,,,,,,,,,,
324,59.66806,,,,,,,,,,
325,59.62389,,,,,,,,,,
326,59.66603,,,,,,,,,,
327,59.66538,,,,,,,,,,
328,59.66534,,,,,,,,,,
329,59.66725,,,,,,,,,,
330,59.66449,,,,,,,,,,
331,59.66514,,,,,,,,,,
332,59.6652,,,,,,,,,,
333,59.66598,,,,,,,,,,
334,59.66648,,,,,,,,,,
335,59.66495,,,,,,,,,,
336,59.66574,,,,,,,,,,
337,59.66539,,,,,,,,,,
338,59.64648,,,,,,,,,,
339,59.66552,,,,,,,,,,
340,59.66597,,,,,,,,,,
341,59.66538,,,,,,,,,,
342,59.6655,,,,,,,,,,
343,59.66577,,,,,,,,,,
344,59.66611,,,,,,,,,,
345,59.66527,,,,,,,,,,
346,59.66579,,,,,,,,,,
347,59.66607,,,,,,,,,,
348,59.66608,,,,,,,,,,
349,59.66481,,,,,,,,,,
350,59.66599,,,,,,,,,,
351,59.6657,,,,,,,,,,
352,59.66501,,,,,,,,,,
353,59.6658,,,,,,,,,,
354,59.66782,,,,,,,,,,
355,59.66572,,,,,,,,,,
356,59.66529,,,,,,,,,,
357,59.66669,,,,,,,,,,
358,59.66598,,,,,,,,,,
359,59.66698,,,,,,,,,,
360,59.66561,,,,,,,,,,
361,59.66502,,,,,,,,,,
362,59.66577,,,,,,,,,,
363,59.66529,,,,,,,,,,
364,59.66574,,,,,,,,,,
365,59.66448,,,,,,,,,,
366,59.66569,,,,,,,,,,
367,59.66604,,,,,,,,,,
368,59.66536,,,,,,,,,,
369,59.66629,,,,,,,,,,
370,59.66509,,,,,,,,,,
371,59.66603,,,,,,,,,,
372,59.66612,,,,,,,,,,
373,59.71685,,,,,,,,,,
374,59.67044,,,,,,,,,,
375,59.66977,,,,,,,,,,
376,59.66964,,,,,,,,,,
377,59.67028,,,,,,,,,,
378,59.66933,,,,,,,,,,
379,59.6701,,,,,,,,,,
380,59.61435,,,,,,,,,,
381,59.65751,,,,,,,,,,
382,59.65799,,,,,,,,,,
383,59.65727,,,,,,,,,,
384,59.65794,,,,,,,,,,
385,59.65742,,,,,,,,,,
386,59.6577,,,,,,,,,,
387,59.65753,,,,,,,,,,
388,59.70927,,,,,,,,,,
389,59.66993,,,,,,,,,,
390,59.66869,,,,,,,,,,
391,59.66842,,,,,,,,,,
392,59.66857,,,,,,,,,,
393,59.66943,,,,,,,,,,
394,59.67108,,,,,,,,,,
395,59.6712,,,,,,,,,,
396,59.66927,,,,,,,,,,
397,59.66924,,,,,,,,,,
398,59.6688,,,,,,,,,,
399,59.6697,,,,,,,,,,
400,59.66914,,,,,,,,,,
401,59.66866,,,,,,,,,,
402,59.66936,,,,,,,,,,
403,59.66764,,,,,,,,,,
404,59.66921,,,,,,,,,,
405,59.61996,,,,,,,,,,
406,59.65617,,,,,,,,,,
407,59.65605,,,,,,,,,,
408,59.65588,,,,,,,,,,
409,59.65593,,,,,,,,,,
410,59.65565,,,,,,,,,,
411,59.65636,,,,,,,,,,
412,59.65595,,,,,,,,,,
413,59.71827,,,,,,,,,,
414,59.67007,,,,,,,,,,
415,59.6697,,,,,,,,,,
416,59.67028,,,,,,,,,,
417,59.67097,,,,,,,,,,
418,59.66979,,,,,,,,,,
419,59.66995,,,,,,,,,,
420,59.66794,,,,,,,,,,
421,59.66933,,,,,,,,,,
422,59.62551,,,,,,,,,,
423,59.66191,,,,,,,,,,
424,59.66253,,,,,,,,,,
425,59.66169,,,,,,,,,,
426,59.66241,,,,,,,,,,
427,59.66228,,,,,,,,,,
428,59.66236,,,,,,,,,,
429,59.66343,,,,,,,,,,
430,59.66229,,,,,,,,,,
431,59.66185,,,,,,,,,,
432,59.66247,,,,,,,,,,
433,59.66198,,,,,,,,,,
434,59.66254,,,,,,,,,,
435,59.6613,,,,,,,,,,
436,59.66133,,,,,,,,,,
437,59.66344,,,,,,,,,,
438,59.66185,,,,,,,,,,
439,59.71746,,,,,,,,,,
440,59.66669,,,,,,,,,,
441,59.66695,,,,,,,,,,
442,59.66697,,,,,,,,,,
443,59.66764,,,,,,,,,,
444,59.6587,,,,,,,,,,
445,59.66698,,,,,,,,,,
446,59.66666,,,,,,,,,,
447,59.66721,,,,,,,,,,
448,59.66747,,,,,,,,,,
449,59.66671,,,,,,,,,,
450,59.66625,,,,,,,,,,
451,59.66712,,,,,,,,,,
452,59.6667,,,,,,,,,,
453,59.66806,,,,,,,,,,
454,59.66732,,,,,,,,,,
455,59.6664,,,,,,,,,,
456,59.66824,,,,,,,,,,
457,59.66692,,,,,,,,,,
458,59.66734,,,,,,,,,,
459,59.66702,,,,,,,,,,
460,59.66683,,,,,,,,,,
461,59.66702,,,,,,,,,,
462,59.66647,,,,,,,,,,
463,59.66749,,,,,,,,,,
464,59.66645,,,,,,,,,,
465,59.66686,,,,,,,,,,
466,59.66674,,,,,,,,,,
467,59.66671,,,,,,,,,,
468,59.66703,,,,,,,,,,
469,59.71726,,,,,,,,,,
470,59.665,,,,,,,,,,
471,59.66482,,,,,,,,,,
472,59.66463,,,,,,,,,,
473,59.66532,,,,,,,,,,
474,59.66444,,,,,,,,,,
475,59.66572,,,,,,,,,,
476,59.66493,,,,,,,,,,
477,59.66483,,,,,,,,,,
478,59.65713,,,,,,,,,,
479,59.66519,,,,,,,,,,
480,59.66619,,,,,,,,,,
481,59.66485,,,,,,,,,,
482,59.66617,,,,,,,,,,
483,59.66512,,,,,,,,,,
484,59.65862,,,,,,,,,,
485,59.66557,,,,,,,,,,
486,59.66476,,,,,,,,,,
487,59.66433,,,,,,,,,,
488,59.66498,,,,,,,,,,
489,59.66504,,,,,,,,,,
490,59.66568,,,,,,,,,,
491,59.66513,,,,,,,,,,
492,59.66369,,,,,,,,,,
493,59.66626,,,,,,,,,,
494,59.61714,,,,,,,,,,
495,59.6501,,,,,,,,,,
496,59.65179,,,,,,,,,,
497,59.65092,,,,,,,,,,
498,59.65253,,,,,,,,,,
499,59.65292,,,,,,,,,,
500,59.70986,,,,,,,,,,
501,59.6622,,,,,,,,,,
502,59.6627,,,,,,,,,,
503,59.65984,,,,,,,,,,
504,59.66188,,,,,,,,,,
505,59.66238,,,,,,,,,,
506,59.66163,,,,,,,,,,
507,59.66125,,,,,,,,,,
508,59.66233,,,,,,,,,,
509,59.6622,,,,,,,,,,
510,59.66214,,,,,,,,,,
511,59.66234,,,,,,,,,,
512,59.66222,,,,,,,,,,
513,59.66193,,,,,,,,,,
514,59.66215,,,,,,,,,,
515,59.66117,,,,,,,,,,
516,59.66195,,,,,,,,,,
517,59.66291,,,,,,,,,,
518,59.6618,,,,,,,,,,
519,59.66251,,,,,,,,,,
520,59.66247,,,,,,,,,,
521,59.65831,,,,,,,,,,
522,59.66195,,,,,,,,,,
523,59.66232,,,,,,,,,,
524,59.66211,,,,,,,,,,
525,59.66169,,,,,,,,,,
526,59.66248,,,,,,,,,,
527,59.66229,,,,,,,,,,
528,59.71376,,,,,,,,,,
529,59.66287,,,,,,,,,,
530,59.66325,,,,,,,,,,
531,59.6631,,,,,,,,,,
532,59.66357,,,,,,,,,,
533,59.6637,,,,,,,,,,
534,59.6629,,,,,,,,,,
535,59.66327,,,,,,,,,,
536,59.66035,,,,,,,,,,
537,59.66332,,,,,,,,,,
538,59.66323,,,,,,,,,,
539,59.66277,,,,,,,,,,
540,59.66368,,,,,,,,,,
541,59.6628,,,,,,,,,,
542,59.66394,,,,,,,,,,
543,59.61783,,,,,,,,,,
544,59.65937,,,,,,,,,,
545,59.6592,,,,,,,,,,
546,59.65934,,,,,,,,,,
547,59.65947,,,,,,,,,,
548,59.65969,,,,,,,,,,
549,59.66005,,,,,,,,,,
550,59.66021,,,,,,,,,,
551,59.65985,,,,,,,,,,
552,59.65924,,,,,,,,,,
553,59.66024,,,,,,,,,,
554,59.65964,,,,,,,,,,
555,59.65937,,,,,,,,,,
556,59.6592,,,,,,,,,,
557,59.6605,,,,,,,,,,
558,59.65943,,,,,,,,,,
559,59.65968,,,,,,,,,,
560,59.65908,,,,,,,,,,
561,59.65972,,,,,,,,,,
562,59.6119,,,,,,,,,,
563,59.65593,,,,,,,,,,
564,59.65473,,,,,,,,,,
565,59.65485,,,,,,,,,,
566,59.6546,,,,,,,,,,
567,59.65502,,,,,,,,,,
568,59.65498,,,,,,,,,,
569,59.65537,,,,,,,,,,
570,59.65372,,,,,,,,,,
571,59.65567,,,,,,,,,,
572,59.65421,,,,,,,,,,
573,59.65524,,,,,,,,,,
574,59.6554,,,,,,,,,,
575,59.6532,,,,,,,,,,
576,59.65485,,,,,,,,,,
577,59.65491,,,,,,,,,,
