Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence,,,Total Proc Time (ms),,Num,Classifications Per Second,,TOTAL Proc Time (ms),, ((TESTING LABEL))
21,1.78E+14,1.78E+14,222.332991,1.78E+14,1.78E+14,64.841881,roses,0.71610916,,,287.174872,,61,3,,,,
21,1.78E+14,1.78E+14,216.991167,1.78E+14,1.78E+14,59.96261,roses,0.65915334,,,276.953777,,62,3,,,,
21,1.78E+14,1.78E+14,217.849814,1.78E+14,1.78E+14,61.480058,roses,0.6361847,,,279.329872,,63,2,,,,
22,1.78E+14,1.78E+14,222.66773,1.78E+14,1.78E+14,68.791152,roses,0.5397515,,,291.458882,,64,3,,,,
22,1.78E+14,1.78E+14,224.542158,1.78E+14,1.78E+14,63.023443,roses,0.6272695,,,287.565601,,65,3,,,,
22,1.78E+14,1.78E+14,219.232105,1.78E+14,1.78E+14,67.707924,tulips,0.5001489,,,286.940029,,66,2,,,,
23,1.78E+14,1.78E+14,212.044917,1.78E+14,1.78E+14,65.369902,roses,0.6666754,,,277.414819,,67,3,,,,
23,1.78E+14,1.78E+14,221.62846,1.78E+14,1.78E+14,63.397559,tulips,0.5134396,,,285.026019,,68,3,,,,
23,1.78E+14,1.78E+14,218.367262,1.78E+14,1.78E+14,58.967819,roses,0.6182048,,,277.335081,,69,3,,,,
24,1.78E+14,1.78E+14,222.209761,1.78E+14,1.78E+14,60.793235,roses,0.57715183,,,283.002996,,70,2,,,,
24,1.78E+14,1.78E+14,222.457002,1.78E+14,1.78E+14,56.757766,roses,0.6625096,,,279.214768,,71,3,,,,
24,1.78E+14,1.78E+14,220.041793,1.78E+14,1.78E+14,70.126934,roses,0.6074672,,,290.168727,,72,3,,,,
25,1.78E+14,1.78E+14,208.356531,1.78E+14,1.78E+14,68.357402,roses,0.6086901,,,276.713933,,73,2,,,,
25,1.78E+14,1.78E+14,219.03424,1.78E+14,1.78E+14,58.925787,roses,0.6834555,,,277.960027,,74,3,,,,
25,1.78E+14,1.78E+14,215.25799,1.78E+14,1.78E+14,69.64907,roses,0.6278043,,,284.90706,,75,3,,,,
26,1.78E+14,1.78E+14,216.258875,1.78E+14,1.78E+14,70.789226,roses,0.7003829,,,287.048101,,76,3,,,,
26,1.78E+14,1.78E+14,218.831168,1.78E+14,1.78E+14,63.746048,roses,0.59760076,,,282.577216,,77,2,,,,
26,1.78E+14,1.78E+14,214.391167,1.78E+14,1.78E+14,72.238184,roses,0.603601,,,286.629351,,78,3,,,,
27,1.78E+14,1.78E+14,221.434345,1.78E+14,1.78E+14,67.59282,roses,0.76413596,,,289.027165,,79,3,,,,
27,1.78E+14,1.78E+14,216.930698,1.78E+14,1.78E+14,58.254381,roses,0.7186544,,,275.185079,,80,3,,,,
27,1.78E+14,1.78E+14,218.655386,1.78E+14,1.78E+14,66.55683,roses,0.58330095,,,285.212216,,81,2,,,,
28,1.78E+14,1.78E+14,215.288511,1.78E+14,1.78E+14,58.410526,roses,0.6205354,,,273.699037,,82,3,,,,
28,1.78E+14,1.78E+14,221.866063,1.78E+14,1.78E+14,55.138078,roses,0.59143555,,,277.004141,,83,3,,,,
28,1.78E+14,1.78E+14,218.986324,1.78E+14,1.78E+14,66.904538,tulips,0.52223915,,,285.890862,,84,2,,,,
29,1.78E+14,1.78E+14,218.047262,1.78E+14,1.78E+14,58.452871,roses,0.6642206,,,276.500133,,85,3,,,,
29,1.78E+14,1.78E+14,221.488511,1.78E+14,1.78E+14,58.084173,roses,0.53377354,,,279.572684,,86,3,,,,
29,1.78E+14,1.78E+14,208.198822,1.78E+14,1.78E+14,62.617402,roses,0.722253,,,270.816224,,87,3,,,,
30,1.78E+14,1.78E+14,224.244918,1.78E+14,1.78E+14,68.062246,roses,0.597626,,,292.307164,,88,2,,,,
30,1.78E+14,1.78E+14,213.562052,1.78E+14,1.78E+14,68.194382,roses,0.7380683,,,281.756434,,89,3,,,,
30,1.78E+14,1.78E+14,215.332052,1.78E+14,1.78E+14,64.685162,roses,0.5594253,,,280.017214,,90,3,,,,
31,1.78E+14,1.78E+14,221.755908,1.78E+14,1.78E+14,66.980528,roses,0.6404425,,,288.736436,,91,3,,,,
31,1.78E+14,1.78E+14,222.93372,1.78E+14,1.78E+14,56.023078,roses,0.5122536,,,278.956798,,92,2,,,,
31,1.78E+14,1.78E+14,212.266063,1.78E+14,1.78E+14,61.281777,roses,0.5694824,,,273.54784,,93,3,,,,
32,1.78E+14,1.78E+14,220.786376,1.78E+14,1.78E+14,59.25412,roses,0.65916014,,,280.040496,,94,3,,,,
32,1.78E+14,1.78E+14,225.895699,1.78E+14,1.78E+14,59.664172,roses,0.5599794,,,285.559871,,95,2,,,,
32,1.78E+14,1.78E+14,211.610751,1.78E+14,1.78E+14,58.644173,roses,0.64671904,,,270.254924,,96,3,,,,
33,1.78E+14,1.78E+14,214.531584,1.78E+14,1.78E+14,63.967871,tulips,0.5584341,,,278.499455,,97,3,,,,
33,1.78E+14,1.78E+14,215.149657,1.78E+14,1.78E+14,67.684069,roses,0.72453195,,,282.833726,,98,3,,,,
33,1.78E+14,1.78E+14,217.912678,1.78E+14,1.78E+14,58.30735,roses,0.73871267,,,276.220028,,99,2,,,,
34,1.78E+14,1.78E+14,225.952888,1.78E+14,1.78E+14,66.125892,roses,0.541544,,,292.07878,,100,3,,,,
34,1.78E+14,1.78E+14,213.604396,1.78E+14,1.78E+14,62.458235,tulips,0.5186957,,,276.062631,,101,3,,,,
34,1.78E+14,1.78E+14,219.810022,1.78E+14,1.78E+14,69.126257,roses,0.6531314,,,288.936279,,102,3,,,,
35,1.78E+14,1.78E+14,211.46924,1.78E+14,1.78E+14,66.125319,tulips,0.5280546,,,277.594559,,103,2,,,,
35,1.78E+14,1.78E+14,217.719241,1.78E+14,1.78E+14,68.993652,roses,0.75131774,,,286.712893,,104,3,,,,
35,1.78E+14,1.78E+14,210.860437,1.78E+14,1.78E+14,82.166206,roses,0.5700556,,,293.026643,,105,3,,,,
36,1.78E+14,1.78E+14,218.859501,1.78E+14,1.78E+14,72.266934,roses,0.56638443,,,291.126435,,106,2,,,,
36,1.78E+14,1.78E+14,212.827261,1.78E+14,1.78E+14,67.449122,roses,0.5017995,,,280.276383,,107,3,,,,
36,1.78E+14,1.78E+14,218.399032,1.78E+14,1.78E+14,56.634537,roses,0.5278985,,,275.033569,,108,3,,,,
37,1.78E+14,1.78E+14,220.48273,1.78E+14,1.78E+14,66.819538,roses,0.67577285,,,287.302268,,109,3,,,,
37,1.78E+14,1.78E+14,212.166896,1.78E+14,1.78E+14,64.179955,roses,0.6462238,,,276.346851,,110,2,,,,
37,1.78E+14,1.78E+14,214.248615,1.78E+14,1.78E+14,62.189121,roses,0.6722042,,,276.437736,,111,3,,,,
38,1.78E+14,1.78E+14,226.277002,1.78E+14,1.78E+14,63.583132,roses,0.688323,,,289.860134,,112,3,,,,
38,1.78E+14,1.78E+14,221.414605,1.78E+14,1.78E+14,62.782402,roses,0.6218159,,,284.197007,,113,3,,,,
38,1.78E+14,1.78E+14,217.51648,1.78E+14,1.78E+14,59.764797,roses,0.6723372,,,277.281277,,114,2,,,,
39,1.78E+14,1.78E+14,218.367105,1.78E+14,1.78E+14,80.93355,roses,0.56549513,,,299.300655,,115,3,,,,
39,1.78E+14,1.78E+14,205.67601,1.78E+14,1.78E+14,63.825735,roses,0.69192,,,269.501745,,116,3,,,,
39,1.78E+14,1.78E+14,211.723928,1.78E+14,1.78E+14,58.236464,roses,0.58947384,,,269.960392,,117,2,,,,
40,1.78E+14,1.78E+14,217.226897,1.78E+14,1.78E+14,67.199382,roses,0.5959647,,,284.426279,,118,3,,,,
40,1.78E+14,1.78E+14,221.006793,1.78E+14,1.78E+14,71.614695,roses,0.7420656,,,292.621488,,119,3,,,,
40,1.78E+14,1.78E+14,214.430073,1.78E+14,1.78E+14,56.803287,roses,0.6428626,,,271.23336,,120,3,,,,
41,1.78E+14,1.78E+14,222.509658,1.78E+14,1.78E+14,60.006881,roses,0.5827872,,,282.516539,,121,2,,,,
41,1.78E+14,1.78E+14,214.115126,1.78E+14,1.78E+14,61.714485,roses,0.6860212,,,275.829611,,122,3,,,,
41,1.78E+14,1.78E+14,216.985855,1.78E+14,1.78E+14,54.046048,roses,0.7387682,,,271.031903,,123,3,,,,
42,1.78E+14,1.78E+14,218.24023,1.78E+14,1.78E+14,60.814849,roses,0.66510284,,,279.055079,,124,3,,,,
42,1.78E+14,1.78E+14,224.327783,1.78E+14,1.78E+14,59.784954,roses,0.63150567,,,284.112737,,125,2,,,,
42,1.78E+14,1.78E+14,210.517834,1.78E+14,1.78E+14,69.310215,roses,0.66390896,,,279.828049,,126,3,,,,
43,1.78E+14,1.78E+14,219.534761,1.78E+14,1.78E+14,58.574798,roses,0.54608244,,,278.109559,,127,3,,,,
43,1.78E+14,1.78E+14,217.522157,1.78E+14,1.78E+14,65.176413,roses,0.716061,,,282.69857,,128,3,,,,
43,1.78E+14,1.78E+14,208.407782,1.78E+14,1.78E+14,66.67907,roses,0.54641306,,,275.086852,,129,2,,,,
44,1.78E+14,1.78E+14,219.188824,1.78E+14,1.78E+14,66.612298,roses,0.5342607,,,285.801122,,130,3,,,,
44,1.78E+14,1.78E+14,218.917834,1.78E+14,1.78E+14,67.720267,roses,0.7333116,,,286.638101,,131,3,,,,
44,1.78E+14,1.78E+14,213.237886,1.78E+14,1.78E+14,60.495943,roses,0.66654843,,,273.733829,,132,2,,,,
45,1.78E+14,1.78E+14,217.909969,1.78E+14,1.78E+14,69.437768,roses,0.6556563,,,287.347737,,133,3,,,,
45,1.78E+14,1.78E+14,215.975594,1.78E+14,1.78E+14,61.922611,roses,0.5965417,,,277.898205,,134,3,,,,
45,1.78E+14,1.78E+14,225.257679,1.78E+14,1.78E+14,71.717455,roses,0.74987143,,,296.975134,,135,3,,,,
46,1.78E+14,1.78E+14,229.887731,1.78E+14,1.78E+14,64.654329,roses,0.6193409,,,294.54206,,136,2,,,,
46,1.78E+14,1.78E+14,220.484501,1.78E+14,1.78E+14,71.150476,roses,0.79682314,,,291.634977,,137,3,,,,
46,1.78E+14,1.78E+14,223.111585,1.78E+14,1.78E+14,70.445112,roses,0.5616251,,,293.556697,,138,3,,,,
47,1.78E+14,1.78E+14,222.291741,1.78E+14,1.78E+14,63.989017,roses,0.5311278,,,286.280758,,139,3,,,,
47,1.78E+14,1.78E+14,222.590647,1.78E+14,1.78E+14,68.967298,roses,0.72133374,,,291.557945,,140,2,,,,
47,1.78E+14,1.78E+14,229.528096,1.78E+14,1.78E+14,69.308392,roses,0.5811528,,,298.836488,,141,3,,,,
48,1.78E+14,1.78E+14,237.185753,1.78E+14,1.78E+14,73.275424,roses,0.57971215,,,310.461177,,142,3,,,,
48,1.78E+14,1.78E+14,229.061117,1.78E+14,1.78E+14,64.520214,roses,0.6097548,,,293.581331,,143,2,,,,
48,1.78E+14,1.78E+14,232.467836,1.78E+14,1.78E+14,67.605267,roses,0.6972394,,,300.073103,,144,3,,,,
49,1.78E+14,1.78E+14,225.648512,1.78E+14,1.78E+14,63.574329,tulips,0.5514889,,,289.222841,,145,3,,,,
49,1.78E+14,1.78E+14,233.777888,1.78E+14,1.78E+14,67.107559,tulips,0.55330783,,,300.885447,,146,3,,,,
49,1.78E+14,1.78E+14,237.5232,1.78E+14,1.78E+14,66.025527,roses,0.6155224,,,303.548727,,147,2,,,,
50,1.78E+14,1.78E+14,239.878774,1.78E+14,1.78E+14,72.355372,roses,0.75712705,,,312.234146,,148,3,,,,
50,1.78E+14,1.78E+14,242.532003,1.78E+14,1.78E+14,73.288601,roses,0.6318186,,,315.820604,,149,3,,,,
50,1.78E+14,1.78E+14,241.067628,1.78E+14,1.78E+14,70.776101,roses,0.77224046,,,311.843729,,150,3,,,,
51,1.78E+14,1.78E+14,246.094399,1.78E+14,1.78E+14,61.72636,roses,0.6986946,,,307.820759,,151,2,,,,
51,1.78E+14,1.78E+14,251.520806,1.78E+14,1.78E+14,76.474122,roses,0.70268613,,,327.994928,,152,3,,,,
52,1.78E+14,1.78E+14,250.506275,1.78E+14,1.78E+14,89.10204,roses,0.73128855,,,339.608315,,153,3,,,,
52,1.78E+14,1.78E+14,249.405077,1.78E+14,1.78E+14,73.138445,roses,0.7341554,,,322.543522,,154,2,,,,
52,1.78E+14,1.78E+14,254.425338,1.78E+14,1.78E+14,76.455737,roses,0.5303845,,,330.881075,,155,3,,,,
53,1.78E+14,1.78E+14,254.758672,1.78E+14,1.78E+14,69.974903,roses,0.6202699,,,324.733575,,156,3,,,,
53,1.78E+14,1.78E+14,251.8444,1.78E+14,1.78E+14,71.001622,roses,0.57477164,,,322.846022,,157,3,,,,
53,1.78E+14,1.78E+14,251.105389,1.78E+14,1.78E+14,76.856414,roses,0.5567539,,,327.961803,,158,2,,,,
54,1.78E+14,1.78E+14,252.141431,1.78E+14,1.78E+14,73.189017,roses,0.6581926,,,325.330448,,159,3,,,,
54,1.78E+14,1.78E+14,247.223306,1.78E+14,1.78E+14,77.213653,roses,0.71907103,,,324.436959,,160,3,,,,
54,1.78E+14,1.78E+14,252.245285,1.78E+14,1.78E+14,74.42183,roses,0.62800574,,,326.667115,,161,3,,,,
55,1.78E+14,1.78E+14,255.219765,1.78E+14,1.78E+14,68.815475,roses,0.64646494,,,324.03524,,162,2,,,,
55,1.78E+14,1.78E+14,265.237735,1.78E+14,1.78E+14,75.051622,roses,0.59374535,,,340.289357,,163,3,,,,
56,1.78E+14,1.78E+14,252.374765,1.78E+14,1.78E+14,74.286622,roses,0.63115937,,,326.661387,,164,3,,,,
56,1.78E+14,1.78E+14,252.381639,1.78E+14,1.78E+14,69.107819,tulips,0.5081261,,,321.489458,,165,2,,,,
56,1.78E+14,1.78E+14,256.528358,1.78E+14,1.78E+14,70.147819,tulips,0.53927,,,326.676177,,166,3,,,,
57,1.78E+14,1.78E+14,248.20164,1.78E+14,1.78E+14,98.628864,roses,0.59106636,,,346.830504,,167,3,,,,
57,1.78E+14,1.78E+14,251.702578,1.78E+14,1.78E+14,65.344798,roses,0.7086755,,,317.047376,,168,3,,,,
57,1.78E+14,1.78E+14,248.32341,1.78E+14,1.78E+14,69.467506,tulips,0.53333515,,,317.790916,,169,2,,,,
58,1.78E+14,1.78E+14,255.387526,1.78E+14,1.78E+14,72.837403,tulips,0.49859113,,,328.224929,,170,3,,,,
58,1.78E+14,1.78E+14,254.279712,1.78E+14,1.78E+14,78.033081,roses,0.6124089,,,332.312793,,171,3,,,,
58,1.78E+14,1.78E+14,250.721327,1.78E+14,1.78E+14,69.227559,roses,0.5291779,,,319.948886,,172,3,,,,
59,1.78E+14,1.78E+14,251.487264,1.78E+14,1.78E+14,82.817613,roses,0.62809825,,,334.304877,,173,2,,,,
59,1.78E+14,1.78E+14,252.161588,1.78E+14,1.78E+14,76.351101,tulips,0.53785956,,,328.512689,,174,3,,,,
60,1.78E+14,1.78E+14,252.303411,1.78E+14,1.78E+14,82.161883,roses,0.52704906,,,334.465294,,175,3,,,,
60,1.78E+14,1.78E+14,250.425858,1.78E+14,1.78E+14,80.931467,roses,0.80528224,,,331.357325,,176,2,,,,
60,1.78E+14,1.78E+14,252.959401,1.78E+14,1.78E+14,87.390217,roses,0.58447516,,,340.349618,,177,3,,,,
61,1.78E+14,1.78E+14,248.262733,1.78E+14,1.78E+14,78.196154,roses,0.53936166,,,326.458887,,178,3,,,,
61,1.78E+14,1.78E+14,254.234452,1.78E+14,1.78E+14,81.580633,roses,0.50762427,,,335.815085,,179,3,,,,
61,1.78E+14,1.78E+14,250.464712,1.78E+14,1.78E+14,79.154747,tulips,0.5085379,,,329.619459,,180,2,,,,
62,1.78E+14,1.78E+14,249.126483,1.78E+14,1.78E+14,72.697195,tulips,0.5606838,,,321.823678,,181,3,,,,
62,1.78E+14,1.78E+14,249.381014,1.78E+14,1.78E+14,81.234331,roses,0.5257664,,,330.615345,,182,3,,,,
62,1.78E+14,1.78E+14,253.224973,1.78E+14,1.78E+14,72.670893,roses,0.61846,,,325.895866,,183,3,,,,
63,1.78E+14,1.78E+14,256.186015,1.78E+14,1.78E+14,68.727507,roses,0.7950379,,,324.913522,,184,2,,,,
