Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3300360k used 431248k free 122544k buffers ,3731608,3300360,431248,122544,, 800%cpu 141%user 17%nice 41%sys 593%idle 3%iow 0%irq 3%sirq 0%host ,800,141,,41,,
2,5, Mem: 3731608k total 3437080k used 294528k free 122584k buffers ,3731608,3437080,294528,122584,, 800%cpu 306%user 6%nice 68%sys 413%idle 0%iow 3%irq 3%sirq 0%host ,800,306,,68,,
3,10, Mem: 3731608k total 3436880k used 294728k free 122592k buffers ,3731608,3436880,294728,122592,, 800%cpu 335%user 3%nice 65%sys 390%idle 0%iow 3%irq 3%sirq 0%host ,800,335,,65,,
4,15, Mem: 3731608k total 3438320k used 293288k free 122600k buffers ,3731608,3438320,293288,122600,, 800%cpu 242%user 0%nice 52%sys 503%idle 0%iow 3%irq 0%sirq 0%host ,800,242,,52,,
5,20, Mem: 3731608k total 3436880k used 294728k free 122600k buffers ,3731608,3436880,294728,122600,, 800%cpu 268%user 0%nice 55%sys 471%idle 0%iow 3%irq 3%sirq 0%host ,800,268,,55,,
6,25, Mem: 3731608k total 3437872k used 293736k free 122608k buffers ,3731608,3437872,293736,122608,, 800%cpu 275%user 0%nice 56%sys 463%idle 0%iow 3%irq 3%sirq 0%host ,800,275,,56,,
7,30, Mem: 3731608k total 3435548k used 296060k free 122608k buffers ,3731608,3435548,296060,122608,, 800%cpu 274%user 3%nice 55%sys 461%idle 0%iow 6%irq 0%sirq 0%host ,800,274,,55,,
8,35, Mem: 3731608k total 3436800k used 294808k free 122612k buffers ,3731608,3436800,294808,122612,, 800%cpu 316%user 0%nice 58%sys 423%idle 0%iow 3%irq 0%sirq 0%host ,800,316,,58,,
9,40, Mem: 3731608k total 3433824k used 297784k free 122612k buffers ,3731608,3433824,297784,122612,, 800%cpu 263%user 3%nice 53%sys 473%idle 0%iow 3%irq 3%sirq 0%host ,800,263,,53,,
10,45, Mem: 3731608k total 3437160k used 294448k free 122612k buffers ,3731608,3437160,294448,122612,, 800%cpu 260%user 7%nice 63%sys 460%idle 3%iow 3%irq 3%sirq 0%host ,800,260,,63,,
11,50, Mem: 3731608k total 3434148k used 297460k free 122612k buffers ,3731608,3434148,297460,122612,, 800%cpu 293%user 10%nice 50%sys 440%idle 0%iow 3%irq 3%sirq 0%host ,800,293,,50,,
