Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class SEnd Time (ns),Class STime Elapsed (ms),Result,,Total Proc Time (ms),Avg Proc Time (ms),,Num,Classifications Per Second,Avg Class per Sec,,Total Classifications
4,1.66E+14,1.66E+14,13.01302317,,1.66E+14,72.814174,daisy,,85.82719717,,,39,10,,,
4,1.66E+14,1.66E+14,20.94640817,,1.66E+14,77.899591,daisy,,98.84599917,,,40,10,,,
4,1.66E+14,1.66E+14,9.301824166,,1.66E+14,70.048549,daisy,,79.35037317,,,41,10,,,
5,1.66E+14,1.66E+14,9.020783166,,1.66E+14,70.630528,daisy,,79.65131117,,,42,10,,,
5,1.66E+14,1.66E+14,9.337865166,,1.66E+14,72.464642,daisy,,81.80250717,,,43,10,,,
5,1.66E+14,1.66E+14,9.357136166,,1.66E+14,71.952872,daisy,,81.31000817,,,44,10,,,
5,1.66E+14,1.66E+14,8.961198166,,1.66E+14,74.138862,daisy,,83.10006017,,,45,9,,,
5,1.66E+14,1.66E+14,9.251199166,,1.66E+14,74.813914,daisy,,84.06511317,,,46,10,,,
5,1.66E+14,1.66E+14,33.03927417,,1.66E+14,78.052351,daisy,,111.0916252,,,47,10,,,
5,1.66E+14,1.66E+14,18.18974217,,1.66E+14,69.2311,daisy,,87.42084217,,,48,10,,,
5,1.66E+14,1.66E+14,9.283282166,,1.66E+14,71.25933,daisy,,80.54261217,,,49,10,,,
5,1.66E+14,1.66E+14,9.122345166,,1.66E+14,72.593288,daisy,,81.71563317,,,50,9,,,
5,1.66E+14,1.66E+14,9.065887166,,1.66E+14,72.725893,daisy,,81.79178017,,,51,10,,,
6,1.66E+14,1.66E+14,8.940314166,,1.66E+14,73.943028,daisy,,82.88334217,,,52,10,,,
6,1.66E+14,1.66E+14,9.071094166,,1.66E+14,74.326883,daisy,,83.39797717,,,53,9,,,
6,1.66E+14,1.66E+14,9.066511166,,1.66E+14,73.404382,daisy,,82.47089317,,,54,10,,,
6,1.66E+14,1.66E+14,8.832605166,,1.66E+14,77.187612,daisy,,86.02021717,,,55,10,,,
6,1.66E+14,1.66E+14,27.85026317,,1.66E+14,69.803861,daisy,,97.65412417,,,56,10,,,
6,1.66E+14,1.66E+14,8.923959166,,1.66E+14,74.506049,daisy,,83.43000817,,,57,10,,,
6,1.66E+14,1.66E+14,9.102709166,,1.66E+14,75.855164,daisy,,84.95787317,,,58,10,,,
6,1.66E+14,1.66E+14,24.16021117,,1.66E+14,70.532091,daisy,,94.69230217,,,59,10,,,
6,1.66E+14,1.66E+14,24.05750317,,1.66E+14,72.91506,daisy,,96.97256317,,,60,10,,,
6,1.66E+14,1.66E+14,8.875521166,,1.66E+14,73.939226,daisy,,82.81474717,,,61,10,,,
7,1.66E+14,1.66E+14,25.59104417,,1.66E+14,76.595216,daisy,,102.1862602,,,62,10,,,
7,1.66E+14,1.66E+14,23.76151217,,1.66E+14,65.857246,daisy,,89.61875817,,,63,9,,,
7,1.66E+14,1.66E+14,9.081511166,,1.66E+14,71.431518,daisy,,80.51302917,,,64,10,,,
7,1.66E+14,1.66E+14,8.967345166,,1.66E+14,69.867351,daisy,,78.83469617,,,65,10,,,
7,1.66E+14,1.66E+14,8.878074166,,1.66E+14,77.108341,daisy,,85.98641517,,,66,10,,,
7,1.66E+14,1.66E+14,8.919949166,,1.66E+14,79.971415,daisy,,88.89136417,,,67,10,,,
7,1.66E+14,1.66E+14,10.25812617,,1.66E+14,70.738913,daisy,,80.99703917,,,68,10,,,
7,1.66E+14,1.66E+14,23.69396166,,1.66E+14,68.170788,daisy,,91.86474966,,,69,10,,,
7,1.66E+14,1.66E+14,8.953595166,,1.66E+14,74.470685,daisy,,83.42428017,,,70,9,,,
7,1.66E+14,1.66E+14,8.855731658,,1.66E+14,75.080997,daisy,,83.93672866,,,71,10,,,
8,1.66E+14,1.66E+14,9.250626166,,1.66E+14,72.402559,daisy,,81.65318517,,,72,10,,,
8,1.66E+14,1.66E+14,9.110365166,,1.66E+14,80.272247,daisy,,89.38261217,,,73,10,,,
8,1.66E+14,1.66E+14,8.971147166,,1.66E+14,78.501623,daisy,,87.47277017,,,74,10,,,
8,1.66E+14,1.66E+14,9.015574166,,1.66E+14,76.323653,daisy,,85.33922717,,,75,9,,,
8,1.66E+14,1.66E+14,8.957605166,,1.66E+14,69.505111,daisy,,78.46271617,,,76,10,,,
8,1.66E+14,1.66E+14,8.810626166,,1.66E+14,69.544173,daisy,,78.35479917,,,77,10,,,
8,1.66E+14,1.66E+14,25.65739817,,1.66E+14,68.409642,daisy,,94.06704017,,,78,10,,,
8,1.66E+14,1.66E+14,19.40146166,,1.66E+14,66.225787,daisy,,85.62724866,,,79,10,,,
8,1.66E+14,1.66E+14,25.24739817,,1.66E+14,73.503914,daisy,,98.75131217,,,80,10,,,
8,1.66E+14,1.66E+14,9.089064166,,1.66E+14,69.176257,daisy,,78.26532117,,,81,10,,,
9,1.66E+14,1.66E+14,8.958803166,,1.66E+14,76.924799,daisy,,85.88360217,,,82,9,,,
9,1.66E+14,1.66E+14,9.248959166,,1.66E+14,77.697352,daisy,,86.94631117,,,83,10,,,
9,1.66E+14,1.66E+14,8.812241166,,1.66E+14,76.849174,daisy,,85.66141517,,,84,10,,,
9,1.66E+14,1.66E+14,8.946511166,,1.66E+14,71.008185,daisy,,79.95469617,,,85,10,,,
9,1.66E+14,1.66E+14,10.51666817,,1.66E+14,75.717248,daisy,,86.23391617,,,86,10,,,
9,1.66E+14,1.66E+14,8.927917166,,1.66E+14,75.387716,daisy,,84.31563317,,,87,9,,,
9,1.66E+14,1.66E+14,20.18521117,,1.66E+14,64.880006,daisy,,85.06521717,,,88,10,,,
9,1.66E+14,1.66E+14,20.40281517,,1.66E+14,73.781049,daisy,,94.18386417,,,89,10,,,
9,1.66E+14,1.66E+14,8.819481658,,1.66E+14,72.041986,daisy,,80.86146766,,,90,10,,,
9,1.66E+14,1.66E+14,25.48015917,,1.66E+14,75.167299,daisy,,100.6474582,,,91,10,,,
10,1.66E+14,1.66E+14,9.124428166,,1.66E+14,75.404435,daisy,,84.52886317,,,92,10,,,
10,1.66E+14,1.66E+14,9.221721658,,1.66E+14,73.606934,daisy,,82.82865566,,,93,10,,,
10,1.66E+14,1.66E+14,9.055157166,,1.66E+14,74.898393,daisy,,83.95355017,,,94,10,,,
10,1.66E+14,1.66E+14,9.243074166,,1.66E+14,74.240684,daisy,,83.48375817,,,95,10,,,
10,1.66E+14,1.66E+14,9.351772166,,1.66E+14,73.855424,daisy,,83.20719617,,,96,10,,,
10,1.66E+14,1.66E+14,8.857969166,,1.66E+14,74.560529,daisy,,83.41849817,,,97,9,,,
10,1.66E+14,1.66E+14,9.064168166,,1.66E+14,69.746413,daisy,,78.81058117,,,98,10,,,
10,1.66E+14,1.66E+14,10.33817817,,1.66E+14,67.213079,daisy,,77.55125717,,,99,10,,,
10,1.66E+14,1.66E+14,10.38869917,,1.66E+14,75.108028,daisy,,85.49672717,,,100,10,,,
11,1.66E+14,1.66E+14,8.818334166,,1.66E+14,70.707247,daisy,,79.52558117,,,101,9,,,
11,1.66E+14,1.66E+14,9.081876166,,1.66E+14,68.562663,daisy,,77.64453917,,,102,10,,,
11,1.66E+14,1.66E+14,8.981512166,,1.66E+14,73.200685,daisy,,82.18219717,,,103,10,,,
11,1.66E+14,1.66E+14,9.023907166,,1.66E+14,74.327091,daisy,,83.35099817,,,104,10,,,
11,1.66E+14,1.66E+14,8.809428166,,1.66E+14,69.101881,daisy,,77.91130917,,,105,10,,,
11,1.66E+14,1.66E+14,9.000834166,,1.66E+14,68.070736,daisy,,77.07157017,,,106,10,,,
11,1.66E+14,1.66E+14,10.74698166,,1.66E+14,67.120788,daisy,,77.86776966,,,107,10,,,
11,1.66E+14,1.66E+14,9.370574166,,1.66E+14,71.976622,daisy,,81.34719617,,,108,10,,,
11,1.66E+14,1.66E+14,24.12250317,,1.66E+14,72.783966,daisy,,96.90646917,,,109,10,,,
11,1.66E+14,1.66E+14,8.851615166,,1.66E+14,67.452246,daisy,,76.30386117,,,110,9,,,
12,1.66E+14,1.66E+14,9.130939166,,1.66E+14,70.842351,daisy,,79.97329017,,,111,9,,,
12,1.66E+14,1.66E+14,9.053074166,,1.66E+14,76.355789,daisy,,85.40886317,,,112,10,,,
12,1.66E+14,1.66E+14,9.645574166,,1.66E+14,73.183236,daisy,,82.82881017,,,113,10,,,
12,1.66E+14,1.66E+14,8.951511166,,1.66E+14,74.270893,daisy,,83.22240417,,,114,10,,,
12,1.66E+14,1.66E+14,9.139168166,,1.66E+14,71.459121,daisy,,80.59828917,,,115,10,,,
12,1.66E+14,1.66E+14,9.268647166,,1.66E+14,73.548184,daisy,,82.81683117,,,116,10,,,
12,1.66E+14,1.66E+14,9.504532166,,1.66E+14,68.854955,daisy,,78.35948717,,,117,9,,,
12,1.66E+14,1.66E+14,9.323751166,,1.66E+14,71.969695,daisy,,81.29344617,,,118,10,,,
12,1.66E+14,1.66E+14,8.965731658,,1.66E+14,69.843861,daisy,,78.80959266,,,119,10,,,
12,1.66E+14,1.66E+14,9.054897166,,1.66E+14,67.568653,daisy,,76.62355017,,,120,10,,,
13,1.66E+14,1.66E+14,8.981407166,,1.66E+14,72.676258,daisy,,81.65766517,,,121,10,,,
13,1.66E+14,1.66E+14,9.435209166,,1.66E+14,67.752351,daisy,,77.18756017,,,122,10,,,
13,1.66E+14,1.66E+14,9.387032166,,1.66E+14,75.457455,daisy,,84.84448717,,,123,10,,,
13,1.66E+14,1.66E+14,9.003543166,,1.66E+14,73.580372,daisy,,82.58391517,,,124,10,,,
13,1.66E+14,1.66E+14,8.943178166,,1.66E+14,73.436049,daisy,,82.37922717,,,125,10,,,
13,1.66E+14,1.66E+14,9.160365166,,1.66E+14,70.124538,daisy,,79.28490317,,,126,10,,,
13,1.66E+14,1.66E+14,8.881407166,,1.66E+14,78.506727,daisy,,87.38813417,,,127,9,,,
13,1.66E+14,1.66E+14,9.916355166,,1.66E+14,78.961727,daisy,,88.87808217,,,128,10,,,
13,1.66E+14,1.66E+14,8.838491658,,1.66E+14,76.77433,daisy,,85.61282166,,,129,10,,,
13,1.66E+14,1.66E+14,8.885522166,,1.66E+14,72.653341,daisy,,81.53886317,,,130,10,,,
14,1.66E+14,1.66E+14,8.924481658,,1.66E+14,73.88782,daisy,,82.81230166,,,131,10,,,
14,1.66E+14,1.66E+14,25.76104417,,1.66E+14,71.584694,daisy,,97.34573817,,,132,10,,,
14,1.66E+14,1.66E+14,8.977709166,,1.66E+14,68.280215,daisy,,77.25792417,,,133,10,,,
14,1.66E+14,1.66E+14,9.014532166,,1.66E+14,71.203705,daisy,,80.21823717,,,134,10,,,
14,1.66E+14,1.66E+14,8.945991658,,1.66E+14,76.766674,daisy,,85.71266566,,,135,10,,,
14,1.66E+14,1.66E+14,9.459063166,,1.66E+14,66.207663,daisy,,75.66672617,,,136,10,,,
14,1.66E+14,1.66E+14,9.104844166,,1.66E+14,73.341622,daisy,,82.44646617,,,137,10,,,
14,1.66E+14,1.66E+14,9.565001166,,1.66E+14,75.223445,daisy,,84.78844617,,,138,10,,,
14,1.66E+14,1.66E+14,8.822344166,,1.66E+14,74.617247,daisy,,83.43959117,,,139,10,,,
14,1.66E+14,1.66E+14,9.511095166,,1.66E+14,73.373862,daisy,,82.88495717,,,140,9,,,
15,1.66E+14,1.66E+14,8.860782166,,1.66E+14,74.157716,daisy,,83.01849817,,,141,10,,,
15,1.66E+14,1.66E+14,9.582397166,,1.66E+14,74.051883,daisy,,83.63428017,,,142,10,,,
15,1.66E+14,1.66E+14,8.846876166,,1.66E+14,73.408601,daisy,,82.25547717,,,143,10,,,
15,1.66E+14,1.66E+14,8.845991658,,1.66E+14,70.681622,daisy,,79.52761366,,,144,10,,,
15,1.66E+14,1.66E+14,9.564115166,,1.66E+14,74.208705,daisy,,83.77282017,,,145,10,,,
15,1.66E+14,1.66E+14,9.338022166,,1.66E+14,72.635788,daisy,,81.97381017,,,146,9,,,
15,1.66E+14,1.66E+14,8.835365166,,1.66E+14,75.494955,daisy,,84.33032017,,,147,10,,,
15,1.66E+14,1.66E+14,21.15234617,,1.66E+14,74.361361,daisy,,95.51370717,,,148,10,,,
15,1.66E+14,1.66E+14,19.64724217,,1.66E+14,76.831309,daisy,,96.47855117,,,149,10,,,
15,1.66E+14,1.66E+14,8.756981658,,1.66E+14,74.886987,daisy,,83.64396866,,,150,10,,,
16,1.66E+14,1.66E+14,8.857709166,,1.66E+14,68.60459,daisy,,77.46229917,,,151,10,,,
16,1.66E+14,1.66E+14,8.810678166,,1.66E+14,73.505007,daisy,,82.31568517,,,152,10,,,
16,1.66E+14,1.66E+14,9.332501166,,1.66E+14,74.092559,daisy,,83.42506017,,,153,10,,,
16,1.66E+14,1.66E+14,8.992085166,,1.66E+14,73.621153,daisy,,82.61323817,,,154,10,,,
16,1.66E+14,1.66E+14,9.708231658,,1.66E+14,70.648862,daisy,,80.35709366,,,155,10,,,
16,1.66E+14,1.66E+14,9.004272166,,1.66E+14,66.563184,daisy,,75.56745617,,,156,10,,,
16,1.66E+14,1.66E+14,9.252553166,,1.66E+14,70.508914,daisy,,79.76146717,,,157,10,,,
16,1.66E+14,1.66E+14,8.970678166,,1.66E+14,73.793237,daisy,,82.76391517,,,158,10,,,
16,1.66E+14,1.66E+14,9.118751166,,1.66E+14,69.581778,daisy,,78.70052917,,,159,10,,,
16,1.66E+14,1.66E+14,10.22562617,,1.66E+14,67.556049,daisy,,77.78167517,,,160,10,,,
17,1.66E+14,1.66E+14,9.062345166,,1.66E+14,76.798237,daisy,,85.86058217,,,161,10,,,
17,1.66E+14,1.66E+14,8.848178166,,1.66E+14,74.814539,daisy,,83.66271717,,,162,10,,,
17,1.66E+14,1.66E+14,9.284011166,,1.66E+14,66.52584,daisy,,75.80985117,,,163,10,,,
17,1.66E+14,1.66E+14,13.59994917,,1.66E+14,76.754122,daisy,,90.35407117,,,164,10,,,
17,1.66E+14,1.66E+14,23.69578317,,1.66E+14,71.255684,daisy,,94.95146717,,,165,10,,,
17,1.66E+14,1.66E+14,9.201407166,,1.66E+14,75.193028,daisy,,84.39443517,,,166,10,,,
17,1.66E+14,1.66E+14,9.535834166,,1.66E+14,68.533236,daisy,,78.06907017,,,167,10,,,
17,1.66E+14,1.66E+14,11.70958417,,1.66E+14,78.578549,daisy,,90.28813317,,,168,9,,,
17,1.66E+14,1.66E+14,8.961094166,,1.66E+14,72.573601,daisy,,81.53469517,,,169,10,,,
17,1.66E+14,1.66E+14,9.582084166,,1.66E+14,70.67584,daisy,,80.25792417,,,170,10,,,
18,1.66E+14,1.66E+14,9.515731658,,1.66E+14,73.208445,daisy,,82.72417666,,,171,10,,,
18,1.66E+14,1.66E+14,9.691095166,,1.66E+14,74.019747,daisy,,83.71084217,,,172,10,,,
18,1.66E+14,1.66E+14,8.815887166,,1.66E+14,73.101258,daisy,,81.91714517,,,173,10,,,
18,1.66E+14,1.66E+14,10.24203217,,1.66E+14,74.124486,daisy,,84.36651817,,,174,9,,,
18,1.66E+14,1.66E+14,9.252553166,,1.66E+14,69.43709,daisy,,78.68964317,,,175,10,,,
18,1.66E+14,1.66E+14,24.88469166,,1.66E+14,68.549277,daisy,,93.43396866,,,176,9,,,
18,1.66E+14,1.66E+14,8.914324166,,1.66E+14,65.304174,daisy,,74.21849817,,,177,10,,,
18,1.66E+14,1.66E+14,23.11885617,,1.66E+14,70.977507,daisy,,94.09636317,,,178,10,,,
18,1.66E+14,1.66E+14,18.80817917,,1.66E+14,74.981414,daisy,,93.78959317,,,179,10,,,
18,1.66E+14,1.66E+14,9.368126166,,1.66E+14,74.959486,daisy,,84.32761217,,,180,10,,,
19,1.66E+14,1.66E+14,11.40177217,,1.66E+14,70.157455,daisy,,81.55922717,,,181,10,,,
19,1.66E+14,1.66E+14,9.558595166,,1.66E+14,78.913446,daisy,,88.47204117,,,182,10,,,
19,1.66E+14,1.66E+14,27.23359717,,1.66E+14,77.237299,daisy,,104.4708962,,,183,9,,,
19,1.66E+14,1.66E+14,9.021928166,,1.66E+14,79.695268,daisy,,88.71719617,,,184,10,,,
19,1.66E+14,1.66E+14,9.709689166,,1.66E+14,78.166727,daisy,,87.87641617,,,185,10,,,
19,1.66E+14,1.66E+14,8.866721658,,1.66E+14,70.778132,daisy,,79.64485366,,,186,10,,,
19,1.66E+14,1.66E+14,9.673438166,,1.66E+14,70.80933,daisy,,80.48276817,,,187,10,,,
19,1.66E+14,1.66E+14,9.263959166,,1.66E+14,81.12407,daisy,,90.38802917,,,188,10,,,
19,1.66E+14,1.66E+14,9.205522166,,1.66E+14,77.42532,daisy,,86.63084217,,,189,10,,,
19,1.66E+14,1.66E+14,9.228438166,,1.66E+14,70.924434,daisy,,80.15287217,,,190,10,,,
20,1.66E+14,1.66E+14,26.92000317,,1.66E+14,71.25683,daisy,,98.17683317,,,191,10,,,
20,1.66E+14,1.66E+14,8.827137166,,1.66E+14,69.027403,daisy,,77.85454017,,,192,10,,,
20,1.66E+14,1.66E+14,8.995574166,,1.66E+14,73.220528,daisy,,82.21610217,,,193,10,,,
20,1.66E+14,1.66E+14,24.97286717,,1.66E+14,76.426622,daisy,,101.3994892,,,194,10,,,
20,1.66E+14,1.66E+14,26.47187817,,1.66E+14,75.060424,daisy,,101.5323022,,,195,10,,,
20,1.66E+14,1.66E+14,33.05229517,,1.66E+14,85.842925,daisy,,118.8952202,,,196,10,,,
20,1.66E+14,1.66E+14,8.943335166,,1.66E+14,74.366361,daisy,,83.30969617,,,197,9,,,
20,1.66E+14,1.66E+14,9.065261166,,1.66E+14,72.981517,daisy,,82.04677817,,,198,10,,,
20,1.66E+14,1.66E+14,11.11651117,,1.66E+14,68.776517,daisy,,79.89302817,,,199,10,,,
21,1.66E+14,1.66E+14,8.855887166,,1.66E+14,77.577716,daisy,,86.43360317,,,200,10,,,
21,1.66E+14,1.66E+14,24.11151317,,1.66E+14,66.427402,daisy,,90.53891517,,,201,10,,,
21,1.66E+14,1.66E+14,9.133595166,,1.66E+14,69.034017,daisy,,78.16761217,,,202,10,,,
21,1.66E+14,1.66E+14,9.640522166,,1.66E+14,70.94683,roses,,80.58735217,,,203,10,,,
21,1.66E+14,1.66E+14,27.55573217,,1.66E+14,81.135946,daisy,,108.6916782,,,204,10,,,
21,1.66E+14,1.66E+14,9.282709166,,1.66E+14,68.568236,daisy,,77.85094517,,,205,10,,,
21,1.66E+14,1.66E+14,9.408282166,,1.66E+14,69.45933,roses,,78.86761217,,,206,10,,,
21,1.66E+14,1.66E+14,9.671772166,,1.66E+14,72.506101,roses,,82.17787317,,,207,10,,,
21,1.66E+14,1.66E+14,10.12395917,,1.66E+14,79.028029,roses,,89.15198817,,,208,9,,,
21,1.66E+14,1.66E+14,9.188751166,,1.66E+14,68.147455,daisy,,77.33620617,,,209,10,,,
22,1.66E+14,1.66E+14,25.24557517,,1.66E+14,69.28235,roses,,94.52792517,,,210,10,,,
22,1.66E+14,1.66E+14,9.022971659,,1.66E+14,69.823914,roses,,78.84688566,,,211,9,,,
22,1.66E+14,1.66E+14,9.052917166,,1.66E+14,76.5973,roses,,85.65021717,,,212,10,,,
22,1.66E+14,1.66E+14,11.68104317,,1.66E+14,65.364486,roses,,77.04552917,,,213,10,,,
22,1.66E+14,1.66E+14,27.10588817,,1.66E+14,65.589277,daisy,,92.69516517,,,214,10,,,
22,1.66E+14,1.66E+14,9.258647166,,1.66E+14,71.752143,roses,,81.01079017,,,215,9,,,
22,1.66E+14,1.66E+14,9.040521166,,1.66E+14,68.487091,daisy,,77.52761217,,,216,10,,,
22,1.66E+14,1.66E+14,9.235574166,,1.66E+14,69.534017,daisy,,78.76959117,,,217,10,,,
22,1.66E+14,1.66E+14,8.955731166,,1.66E+14,72.109695,daisy,,81.06542617,,,218,9,,,
22,1.66E+14,1.66E+14,26.51375217,,1.66E+14,65.93834,daisy,,92.45209217,,,219,10,,,
23,1.66E+14,1.66E+14,21.40187717,,1.66E+14,67.678027,daisy,,89.07990417,,,220,10,,,
23,1.66E+14,1.66E+14,23.08422217,,1.66E+14,69.708809,daisy,,92.79303117,,,221,10,,,
23,1.66E+14,1.66E+14,8.802814166,,1.66E+14,67.939434,daisy,,76.74224817,,,222,10,,,
23,1.66E+14,1.66E+14,9.301928166,,1.66E+14,66.876152,daisy,,76.17808017,,,223,10,,,
23,1.66E+14,1.66E+14,25.71005417,,1.66E+14,74.405476,daisy,,100.1155302,,,224,10,,,
23,1.66E+14,1.66E+14,17.54192917,,1.66E+14,68.889382,roses,,86.43131117,,,225,10,,,
23,1.66E+14,1.66E+14,24.31036817,,1.66E+14,66.360163,roses,,90.67053117,,,226,10,,,
23,1.66E+14,1.66E+14,9.102918166,,1.66E+14,68.718444,daisy,,77.82136217,,,227,9,,,
23,1.66E+14,1.66E+14,9.678855166,,1.66E+14,67.309642,daisy,,76.98849717,,,228,10,,,
23,1.66E+14,1.66E+14,25.84687717,,1.66E+14,70.351674,daisy,,96.19855117,,,229,10,,,
24,1.66E+14,1.66E+14,8.808491659,,1.66E+14,76.102143,daisy,,84.91063466,,,230,10,,,
24,1.66E+14,1.66E+14,21.92661717,,1.66E+14,80.474227,daisy,,102.4008442,,,231,10,,,
24,1.66E+14,1.66E+14,9.419532166,,1.66E+14,78.732872,roses,,88.15240417,,,232,9,,,
24,1.66E+14,1.66E+14,9.015261166,,1.66E+14,69.661517,roses,,78.67677817,,,233,10,,,
24,1.66E+14,1.66E+14,8.841981659,,1.66E+14,76.64282,daisy,,85.48480166,,,234,10,,,
24,1.66E+14,1.66E+14,9.408231659,,1.66E+14,74.042247,daisy,,83.45047866,,,235,10,,,
24,1.66E+14,1.66E+14,10.18567817,,1.66E+14,79.758601,daisy,,89.94427917,,,236,10,,,
24,1.66E+14,1.66E+14,9.574793166,,1.66E+14,68.997923,daisy,,78.57271617,,,237,10,,,
24,1.66E+14,1.66E+14,10.35750217,,1.66E+14,71.204955,daisy,,81.56245717,,,238,10,,,
25,1.66E+14,1.66E+14,9.962032166,,1.66E+14,71.770059,daisy,,81.73209117,,,239,10,,,
25,1.66E+14,1.66E+14,9.706146166,,1.66E+14,69.626674,daisy,,79.33282017,,,240,9,,,
25,1.66E+14,1.66E+14,9.138126166,,1.66E+14,73.806049,daisy,,82.94417517,,,241,10,,,
25,1.66E+14,1.66E+14,8.905209166,,1.66E+14,69.612559,daisy,,78.51776817,,,242,10,,,
25,1.66E+14,1.66E+14,9.074844166,,1.66E+14,71.511309,daisy,,80.58615317,,,243,10,,,
25,1.66E+14,1.66E+14,8.791928166,,1.66E+14,76.076518,daisy,,84.86844617,,,244,9,,,
25,1.66E+14,1.66E+14,8.811459166,,1.66E+14,67.750424,daisy,,76.56188317,,,245,10,,,
25,1.66E+14,1.66E+14,8.856407166,,1.66E+14,73.459382,daisy,,82.31578917,,,246,10,,,
25,1.66E+14,1.66E+14,28.06995117,,1.66E+14,81.425685,daisy,,109.4956362,,,247,10,,,
25,1.66E+14,1.66E+14,9.041928166,,1.66E+14,76.820737,roses,,85.86266517,,,248,10,,,
