Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3370228,361380,86588,0.90315703,800,106,0.1325,56,0.07
2,6,3731608,3371196,360412,86588,0.903416436,800,138,0.1725,72,0.09
3,11,3731608,3360624,370984,86592,0.900583341,800,100,0.125,69,0.08625
4,16,3731608,3362536,369072,86592,0.901095721,800,109,0.13625,56,0.07
5,21,3731608,3361952,369656,86604,0.90093922,800,119,0.14875,78,0.0975
6,26,3731608,3361760,369848,86604,0.900887767,800,122,0.1525,75,0.09375
7,32,3731608,3360572,371036,86604,0.900569406,800,119,0.14875,68,0.085
8,37,3731608,3363044,368564,86608,0.901231855,800,100,0.125,64,0.08
9,42,3731608,3360092,371516,86620,0.900440775,800,126,0.1575,68,0.085
10,47,3731608,3361784,369824,86628,0.900894199,800,113,0.14125,81,0.10125
11,52,3731608,3362408,369200,86636,0.901061419,800,113,0.14125,66,0.0825
12,57,3731608,3363256,368352,86644,0.901288667,800,106,0.1325,56,0.07
13,62,3731608,3362364,369244,86644,0.901049628,800,106,0.1325,81,0.10125
14,67,3731608,3364548,367060,86668,0.901634898,800,125,0.15625,56,0.07
15,72,3731608,3365628,365980,86672,0.901924318,800,106,0.1325,66,0.0825
16,77,3731608,3363692,367916,86672,0.901405507,800,106,0.1325,59,0.07375
17,83,3731608,3364284,367324,86688,0.901564151,800,131,0.16375,56,0.07
18,88,3731608,3364692,366916,86688,0.901673488,800,109,0.13625,69,0.08625
19,93,3731608,3364648,366960,86708,0.901661697,800,106,0.1325,59,0.07375
20,98,3731608,3364936,366672,86716,0.901738875,800,109,0.13625,53,0.06625
21,103,3731608,3369196,362412,86812,0.902880474,800,119,0.14875,56,0.07
22,108,3731608,3371928,359680,86836,0.903612598,800,122,0.1525,75,0.09375
23,113,3731608,3371748,359860,86844,0.903564362,800,116,0.145,71,0.08875
24,118,3731608,3371840,359768,86844,0.903589016,800,110,0.1375,52,0.065
25,123,3731608,3372728,358880,86844,0.903826983,800,119,0.14875,72,0.09
26,128,3731608,3373036,358572,86852,0.903909521,800,132,0.165,77,0.09625
27,134,3731608,3372884,358724,86852,0.903868788,800,134,0.1675,50,0.0625
28,139,3731608,3374704,356904,86860,0.904356513,800,119,0.14875,69,0.08625
29,144,3731608,3371524,360084,86868,0.903504334,800,128,0.16,63,0.07875
30,149,3731608,3373956,357652,86868,0.904156064,800,116,0.145,84,0.105
31,154,3731608,3373472,358136,86872,0.904026361,800,113,0.14125,53,0.06625
32,159,3731608,3373648,357960,86872,0.904073525,800,128,0.16,72,0.09
33,164,3731608,3372772,358836,86872,0.903838774,800,129,0.16125,55,0.06875
34,169,3731608,3374572,357036,86872,0.90432114,800,125,0.15625,69,0.08625
35,174,3731608,3373204,358404,86876,0.903954542,800,110,0.1375,58,0.0725
36,179,3731608,3375416,356192,86880,0.904547316,800,109,0.13625,53,0.06625
37,184,3731608,3373776,357832,86880,0.904107827,800,128,0.16,66,0.0825
38,189,3731608,3375080,356528,86880,0.904457274,800,131,0.16375,59,0.07375
39,194,3731608,3376304,355304,86884,0.904785283,800,116,0.145,75,0.09375
40,199,3731608,3375104,356504,86884,0.904463706,800,113,0.14125,69,0.08625
41,204,3731608,3376904,354704,86884,0.904946072,800,100,0.125,66,0.0825
42,209,3731608,3376044,355564,86892,0.904715608,800,148,0.185,81,0.10125
43,214,3731608,3376112,355496,86892,0.904733831,800,116,0.145,72,0.09
44,219,3731608,3376360,355248,86900,0.90480029,800,131,0.16375,53,0.06625
45,224,3731608,3365804,365804,86908,0.901971483,800,100,0.125,66,0.0825
46,229,3731608,3366288,365320,86908,0.902101185,800,123,0.15375,71,0.08875
47,234,3731608,3366996,364612,86912,0.902290916,800,123,0.15375,74,0.0925
48,239,3731608,3366104,365504,86912,0.902051877,800,119,0.14875,58,0.0725
49,244,3731608,3365528,366080,86912,0.90189752,800,122,0.1525,56,0.07
50,249,3731608,3366968,364640,86912,0.902283412,800,145,0.18125,71,0.08875
51,254,3731608,3365936,365672,86912,0.902006856,800,129,0.16125,68,0.085
52,259,3731608,3368252,363356,86912,0.9026275,800,109,0.13625,78,0.0975
53,264,3731608,3366536,365072,86916,0.902167645,800,116,0.145,59,0.07375
54,269,3731608,3367608,364000,86916,0.90245492,800,106,0.1325,72,0.09
55,274,3731608,3367868,363740,86924,0.902524595,800,125,0.15625,78,0.0975
56,279,3731608,3367088,364520,86928,0.90231557,800,116,0.145,69,0.08625
57,284,3731608,3366244,365364,86936,0.902089394,800,116,0.145,78,0.0975
58,289,3731608,3366696,364912,86940,0.902210522,800,106,0.1325,53,0.06625
59,294,3731608,3370260,361348,86940,0.903165606,800,131,0.16375,75,0.09375
60,299,3731608,3367420,364188,86944,0.90240454,800,116,0.145,69,0.08625
