Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count
0,106609237670603,106609271679373,34.00877,2
0,106609271679373,106609538685049,267.005676,15
0,106609538685049,106609573708745,35.023696,2
0,106609573708745,106609640600059,66.891314,3
0,106609640600059,106609657716112,17.116053,0
0,106609657716112,106609674494958,16.778846,0
0,106609674494958,106609691273851,16.778893,0
0,106609691273851,106609708052631,16.77878,0
0,106609708052631,106609724831288,16.778657,0
0,106609724831288,106609741609954,16.778666,0
0,106609741609954,106609758388699,16.778745,0
0,106609758388699,106609775167413,16.778714,0
0,106609775167413,106609791946214,16.778801,0
0,106609791946214,106609808724990,16.778776,0
0,106609808724990,106609825503485,16.778495,0
0,106609825503485,106609842282145,16.77866,0
0,106609842282145,106609859060547,16.778402,0
0,106609859060547,106609875839017,16.77847,0
0,106609875839017,106609892617273,16.778256,0
0,106609892617273,106609909395851,16.778578,0
0,106609909395851,106609926174235,16.778384,0
0,106609926174235,106609942952709,16.778474,0
0,106609942952709,106609959731254,16.778545,0
0,106609959731254,106609976509647,16.778393,0
0,106609976509647,106609993288067,16.77842,0
0,106609993288067,106610010066720,16.778653,0
0,106610010066720,106610026845367,16.778647,0
0,106610026845367,106610043624058,16.778691,0
0,106610043624058,106610060402770,16.778712,0
0,106610060402770,106610077181455,16.778685,0
0,106610077181455,106610093960113,16.778658,0
0,106610093960113,106610110738825,16.778712,0
0,106610110738825,106610127517453,16.778628,0
0,106610127517453,106610144296159,16.778706,0
0,106610144296159,106610161074500,16.778341,0
0,106610161074500,106610177852901,16.778401,0
0,106610177852901,106610194631340,16.778439,0
0,106610194631340,106610211409970,16.77863,0
0,106610211409970,106610228188430,16.77846,0
0,106610228188430,106610244966887,16.778457,0
0,106610244966887,106610261745507,16.77862,0
0,106610261745507,106610278524035,16.778528,0
1,106610278524035,106610295302637,16.778602,0
1,106610295302637,106610312081287,16.77865,0
1,106610312081287,106610328859870,16.778583,0
1,106610328859870,106610345638472,16.778602,0
1,106610345638472,106610362417142,16.77867,0
1,106610362417142,106610379195823,16.778681,0
1,106610379195823,106610395974931,16.779108,0
1,106610395974931,106610412753495,16.778564,0
1,106610412753495,106610429532071,16.778576,0
1,106610429532071,106610446310586,16.778515,0
1,106610446310586,106610463088891,16.778305,0
1,106610463088891,106610479867265,16.778374,0
1,106610479867265,106610496645699,16.778434,0
1,106610496645699,106610513424194,16.778495,0
1,106610513424194,106610530202477,16.778283,0
1,106610530202477,106610546980871,16.778394,0
1,106610546980871,106610563759054,16.778183,0
1,106610563759054,106610580537589,16.778535,0
1,106610580537589,106610597316080,16.778491,0
1,106610597316080,106610614094363,16.778283,0
1,106610614094363,106610630872665,16.778302,0
1,106610630872665,106610647651107,16.778442,0
1,106610647651107,106610664429370,16.778263,0
1,106610664429370,106610681207959,16.778589,0
1,106610681207959,106610697986396,16.778437,0
1,106610697986396,106610714764765,16.778369,0
1,106610714764765,106610731542944,16.778179,0
1,106610731542944,106610748321330,16.778386,0
1,106610748321330,106610765099681,16.778351,0
1,106610765099681,106610781878254,16.778573,0
1,106610781878254,106610798656774,16.77852,0
1,106610798656774,106610815435177,16.778403,0
1,106610815435177,106610832213397,16.77822,0
1,106610832213397,106610848991877,16.77848,0
1,106610848991877,106610865770292,16.778415,0
1,106610865770292,106610882548909,16.778617,0
1,106610882548909,106610899327198,16.778289,0
1,106610899327198,106610916105611,16.778413,0
1,106610916105611,106610932883930,16.778319,0
1,106610932883930,106610949662283,16.778353,0
1,106610949662283,106610966439906,16.777623,0
1,106610966439906,106610983218509,16.778603,0
1,106610983218509,106610999996922,16.778413,0
1,106610999996922,106611016775728,16.778806,0
1,106611016775728,106611033553986,16.778258,0
1,106611033553986,106611050332357,16.778371,0
1,106611050332357,106611067110698,16.778341,0
1,106611067110698,106611083889250,16.778552,0
1,106611083889250,106611100667756,16.778506,0
1,106611100667756,106611117446501,16.778745,0
1,106611117446501,106611134224942,16.778441,0
1,106611134224942,106611151003407,16.778465,0
1,106611151003407,106611167781646,16.778239,0
1,106611167781646,106611184559782,16.778136,0
1,106611184559782,106611201338319,16.778537,0
1,106611201338319,106611218117338,16.779019,0
1,106611218117338,106611234895973,16.778635,0
1,106611234895973,106611251674766,16.778793,0
1,106611251674766,106611268453363,16.778597,0
1,106611268453363,106611285231714,16.778351,0
2,106611285231714,106611302009482,16.777768,0
2,106611302009482,106611318787949,16.778467,0
2,106611318787949,106611335566172,16.778223,0
2,106611335566172,106611352344922,16.77875,0
2,106611352344922,106611369123540,16.778618,0
2,106611369123540,106611385902100,16.77856,0
2,106611385902100,106611402680172,16.778072,0
2,106611402680172,106611419458692,16.77852,0
2,106611419458692,106611436237222,16.77853,0
2,106611436237222,106611453015790,16.778568,0
2,106611453015790,106611469794095,16.778305,0
2,106611469794095,106611486572399,16.778304,0
2,106611486572399,106611503350797,16.778398,0
2,106611503350797,106611520129012,16.778215,0
2,106611520129012,106611536907307,16.778295,0
2,106611536907307,106611553685832,16.778525,0
2,106611553685832,106611570464282,16.77845,0
2,106611570464282,106611587242448,16.778166,0
2,106611587242448,106611604020950,16.778502,0
2,106611604020950,106611620799481,16.778531,0
2,106611620799481,106611637578123,16.778642,0
2,106611637578123,106611654356808,16.778685,0
2,106611654356808,106611671135387,16.778579,0
2,106611671135387,106611687913993,16.778606,0
2,106611687913993,106611704689945,16.775952,0
2,106611704689945,106611721467341,16.777396,0
2,106611721467341,106611738245617,16.778276,0
2,106611738245617,106611755023663,16.778046,0
2,106611755023663,106611771802190,16.778527,0
2,106611771802190,106611788580471,16.778281,0
2,106611788580471,106611805358079,16.777608,0
2,106611805358079,106611822135713,16.777634,0
2,106611822135713,106611838913865,16.778152,0
2,106611838913865,106611855692463,16.778598,0
2,106611855692463,106611872470895,16.778432,0
2,106611872470895,106611889248749,16.777854,0
2,106611889248749,106611906025447,16.776698,0
2,106611906025447,106611922803216,16.777769,0
2,106611922803216,106611939581485,16.778269,0
2,106611939581485,106611956359329,16.777844,0
2,106611956359329,106611973137619,16.77829,0
2,106611973137619,106611989915804,16.778185,0
2,106611989915804,106612006693067,16.777263,0
2,106612006693067,106612023470724,16.777657,0
2,106612023470724,106612040249262,16.778538,0
2,106612040249262,106612057027323,16.778061,0
2,106612057027323,106612073805910,16.778587,0
2,106612073805910,106612090584906,16.778996,0
2,106612090584906,106612106934482,16.349576,0
2,106612106934482,106612123712870,16.778388,0
2,106612123712870,106612140491643,16.778773,0
2,106612140491643,106612157269929,16.778286,0
2,106612157269929,106612174047881,16.777952,0
2,106612174047881,106612190816396,16.768515,0
2,106612190816396,106612207590139,16.773743,0
2,106612207590139,106612224365242,16.775103,0
2,106612224365242,106612241140554,16.775312,0
2,106612241140554,106612257915877,16.775323,0
2,106612257915877,106612274691294,16.775417,0
3,106612274691294,106612291466266,16.774972,0
3,106612291466266,106612308241421,16.775155,0
3,106612308241421,106612325016328,16.774907,0
3,106612325016328,106612341791264,16.774936,0
3,106612341791264,106612358566431,16.775167,0
3,106612358566431,106612375340844,16.774413,0
3,106612375340844,106612392115583,16.774739,0
3,106612392115583,106612408890466,16.774883,0
3,106612408890466,106612425665757,16.775291,0
3,106612425665757,106612442441072,16.775315,0
3,106612442441072,106612459216196,16.775124,0
3,106612459216196,106612475991582,16.775386,0
3,106612475991582,106612492766998,16.775416,0
3,106612492766998,106612509541740,16.774742,0
3,106612509541740,106612526315496,16.773756,0
3,106612526315496,106612543090673,16.775177,0
3,106612543090673,106612559866160,16.775487,0
3,106612559866160,106612576641470,16.77531,0
3,106612576641470,106612593416350,16.77488,0
3,106612593416350,106612610191514,16.775164,0
3,106612610191514,106612626966723,16.775209,0
3,106612626966723,106612643741725,16.775002,0
3,106612643741725,106612660517071,16.775346,0
3,106612660517071,106612677291577,16.774506,0
3,106612677291577,106612694067127,16.77555,0
3,106612694067127,106612710842690,16.775563,0
3,106612710842690,106612727617334,16.774644,0
3,106612727617334,106612744392060,16.774726,0
3,106612744392060,106612761167125,16.775065,0
3,106612761167125,106612777942661,16.775536,0
3,106612777942661,106612794717522,16.774861,0
3,106612794717522,106612811492146,16.774624,0
3,106612811492146,106612828266847,16.774701,0
3,106612828266847,106612845040417,16.77357,0
3,106612845040417,106612861814614,16.774197,0
3,106612861814614,106612878588796,16.774182,0
3,106612878588796,106612895363317,16.774521,0
3,106612895363317,106612912139238,16.775921,0
3,106612912139238,106612928914130,16.774892,0
3,106612928914130,106612945689440,16.77531,0
3,106612945689440,106612962464258,16.774818,0
3,106612962464258,106612979239492,16.775234,0
3,106612979239492,106612996013256,16.773764,0
3,106612996013256,106613012785722,16.772466,0
3,106613012785722,106613029558715,16.772993,0
3,106613029558715,106613046334258,16.775543,0
3,106613046334258,106613063109428,16.77517,0
3,106613063109428,106613079884742,16.775314,0
3,106613079884742,106613096659584,16.774842,0
3,106613096659584,106613113434766,16.775182,0
3,106613113434766,106613130209361,16.774595,0
3,106613130209361,106613146984748,16.775387,0
3,106613146984748,106613163760459,16.775711,0
3,106613163760459,106613180535850,16.775391,0
3,106613180535850,106613197310299,16.774449,0
3,106613197310299,106613214083745,16.773446,0
3,106613214083745,106613230858040,16.774295,0
3,106613230858040,106613247632850,16.77481,0
3,106613247632850,106613264408247,16.775397,0
3,106613264408247,106613281184166,16.775919,0
4,106613281184166,106613297960024,16.775858,0
4,106613297960024,106613314735344,16.77532,0
4,106613314735344,106613331510278,16.774934,0
4,106613331510278,106613348285660,16.775382,0
4,106613348285660,106613365060739,16.775079,0
4,106613365060739,106613381836312,16.775573,0
4,106613381836312,106613398610968,16.774656,0
4,106613398610968,106613415385856,16.774888,0
4,106613415385856,106613432161123,16.775267,0
4,106613432161123,106613448936297,16.775174,0
4,106613448936297,106613465710573,16.774276,0
4,106613465710573,106613482485072,16.774499,0
4,106613482485072,106613499260253,16.775181,0
4,106613499260253,106613516035805,16.775552,0
4,106613516035805,106613532811610,16.775805,0
4,106613532811610,106613549587275,16.775665,0
4,106613549587275,106613566362451,16.775176,0
4,106613566362451,106613583137304,16.774853,0
4,106613583137304,106613599912536,16.775232,0
4,106613599912536,106613616687638,16.775102,0
4,106613616687638,106613633462738,16.7751,0
4,106613633462738,106613650238418,16.77568,0
4,106613650238418,106613667013018,16.7746,0
4,106613667013018,106613683786785,16.773767,0
4,106613683786785,106613700561882,16.775097,0
4,106613700561882,106613717337473,16.775591,0
4,106613717337473,106613734112918,16.775445,0
4,106613734112918,106613750888264,16.775346,0
4,106613750888264,106613767663517,16.775253,0
4,106613767663517,106613784438520,16.775003,0
4,106613784438520,106613801212594,16.774074,0
4,106613801212594,106613817987641,16.775047,0
4,106613817987641,106613834763159,16.775518,0
4,106613834763159,106613851538635,16.775476,0
4,106613851538635,106613868313619,16.774984,0
4,106613868313619,106613885088056,16.774437,0
4,106613885088056,106613901863180,16.775124,0
4,106613901863180,106613918638488,16.775308,0
4,106613918638488,106613935413803,16.775315,0
4,106613935413803,106613952189241,16.775438,0
4,106613952189241,106613968964864,16.775623,0
4,106613968964864,106613985740238,16.775374,0
4,106613985740238,106614002515447,16.775209,0
4,106614002515447,106614019290925,16.775478,0
4,106614019290925,106614036066255,16.77533,0
4,106614036066255,106614052841573,16.775318,0
4,106614052841573,106614069616816,16.775243,0
4,106614069616816,106614086391447,16.774631,0
4,106614086391447,106614103166734,16.775287,0
4,106614103166734,106614119941940,16.775206,0
4,106614119941940,106614136717571,16.775631,0
4,106614136717571,106614153493232,16.775661,0
4,106614153493232,106614170268700,16.775468,0
