Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3518784k used 212824k free 136836k buffers ,3731608,3518784,212824,136836,, 800%cpu 64%user 3%nice 61%sys 655%idle 0%iow 12%irq 6%sirq 0%host ,800,64,,61,,
2,5, Mem: 3731608k total 3521012k used 210596k free 136836k buffers ,3731608,3521012,210596,136836,, 800%cpu 72%user 0%nice 78%sys 638%idle 0%iow 6%irq 6%sirq 0%host ,800,72,,78,,
3,10, Mem: 3731608k total 3521060k used 210548k free 136836k buffers ,3731608,3521060,210548,136836,, 800%cpu 69%user 3%nice 94%sys 622%idle 0%iow 9%irq 3%sirq 0%host ,800,69,,94,,
4,15, Mem: 3731608k total 3611884k used 119724k free 136928k buffers ,3731608,3611884,119724,136928,, 800%cpu 63%user 103%nice 63%sys 566%idle 0%iow 6%irq 0%sirq 0%host ,800,63,,63,,
5,20, Mem: 3731608k total 3612624k used 118984k free 136928k buffers ,3731608,3612624,118984,136928,, 800%cpu 97%user 0%nice 94%sys 591%idle 0%iow 9%irq 9%sirq 0%host ,800,97,,94,,
6,25, Mem: 3731608k total 3616504k used 115104k free 136932k buffers ,3731608,3616504,115104,136932,, 800%cpu 63%user 31%nice 72%sys 628%idle 0%iow 6%irq 0%sirq 0%host ,800,63,,72,,
7,30, Mem: 3731608k total 3617032k used 114576k free 136932k buffers ,3731608,3617032,114576,136932,, 800%cpu 53%user 3%nice 88%sys 600%idle 38%iow 13%irq 6%sirq 0%host ,800,53,,88,,
8,35, Mem: 3731608k total 3618464k used 113144k free 136932k buffers ,3731608,3618464,113144,136932,, 800%cpu 72%user 0%nice 75%sys 638%idle 0%iow 6%irq 9%sirq 0%host ,800,72,,75,,
9,40, Mem: 3731608k total 3620772k used 110836k free 136932k buffers ,3731608,3620772,110836,136932,, 800%cpu 75%user 3%nice 81%sys 628%idle 0%iow 9%irq 3%sirq 0%host ,800,75,,81,,
10,45, Mem: 3731608k total 3621068k used 110540k free 136932k buffers ,3731608,3621068,110540,136932,, 800%cpu 59%user 0%nice 78%sys 647%idle 0%iow 13%irq 3%sirq 0%host ,800,59,,78,,
11,50, Mem: 3731608k total 3621844k used 109764k free 136936k buffers ,3731608,3621844,109764,136936,, 800%cpu 53%user 3%nice 72%sys 659%idle 3%iow 9%irq 0%sirq 0%host ,800,53,,72,,
12,55, Mem: 3731608k total 3623056k used 108552k free 136936k buffers ,3731608,3623056,108552,136936,, 800%cpu 63%user 3%nice 81%sys 638%idle 0%iow 13%irq 3%sirq 0%host ,800,63,,81,,
13,60, Mem: 3731608k total 3613444k used 118164k free 136936k buffers ,3731608,3613444,118164,136936,, 800%cpu 69%user 0%nice 75%sys 641%idle 0%iow 9%irq 6%sirq 0%host ,800,69,,75,,
14,65, Mem: 3731608k total 3614824k used 116784k free 136936k buffers ,3731608,3614824,116784,136936,, 800%cpu 69%user 0%nice 63%sys 650%idle 0%iow 13%irq 6%sirq 0%host ,800,69,,63,,
15,70, Mem: 3731608k total 3616468k used 115140k free 136936k buffers ,3731608,3616468,115140,136936,, 800%cpu 78%user 3%nice 81%sys 631%idle 0%iow 6%irq 0%sirq 0%host ,800,78,,81,,
16,75, Mem: 3731608k total 3617312k used 114296k free 136936k buffers ,3731608,3617312,114296,136936,, 800%cpu 56%user 0%nice 78%sys 653%idle 0%iow 13%irq 0%sirq 0%host ,800,56,,78,,
17,80, Mem: 3731608k total 3621624k used 109984k free 136940k buffers ,3731608,3621624,109984,136940,, 800%cpu 72%user 0%nice 72%sys 644%idle 0%iow 9%irq 3%sirq 0%host ,800,72,,72,,
18,85, Mem: 3731608k total 3622800k used 108808k free 136940k buffers ,3731608,3622800,108808,136940,, 800%cpu 69%user 0%nice 84%sys 634%idle 0%iow 13%irq 0%sirq 0%host ,800,69,,84,,
19,90, Mem: 3731608k total 3620156k used 111452k free 136940k buffers ,3731608,3620156,111452,136940,, 800%cpu 69%user 3%nice 75%sys 638%idle 0%iow 13%irq 3%sirq 0%host ,800,69,,75,,
20,95, Mem: 3731608k total 3621028k used 110580k free 136940k buffers ,3731608,3621028,110580,136940,, 800%cpu 69%user 3%nice 69%sys 647%idle 0%iow 6%irq 6%sirq 0%host ,800,69,,69,,
21,100, Mem: 3731608k total 3620332k used 111276k free 136940k buffers ,3731608,3620332,111276,136940,, 800%cpu 56%user 0%nice 66%sys 666%idle 0%iow 6%irq 6%sirq 0%host ,800,56,,66,,
22,105, Mem: 3731608k total 3621232k used 110376k free 136940k buffers ,3731608,3621232,110376,136940,, 800%cpu 81%user 0%nice 88%sys 622%idle 0%iow 9%irq 0%sirq 0%host ,800,81,,88,,
23,110, Mem: 3731608k total 3622492k used 109116k free 136940k buffers ,3731608,3622492,109116,136940,, 800%cpu 72%user 0%nice 100%sys 609%idle 0%iow 16%irq 3%sirq 0%host ,800,72,,100,,
24,115, Mem: 3731608k total 3624732k used 106876k free 136956k buffers ,3731608,3624732,106876,136956,, 800%cpu 61%user 0%nice 61%sys 664%idle 0%iow 12%irq 3%sirq 0%host ,800,61,,61,,
25,120, Mem: 3731608k total 3626440k used 105168k free 136956k buffers ,3731608,3626440,105168,136956,, 800%cpu 61%user 3%nice 70%sys 655%idle 0%iow 9%irq 3%sirq 0%host ,800,61,,70,,
26,125, Mem: 3731608k total 3622704k used 108904k free 136960k buffers ,3731608,3622704,108904,136960,, 800%cpu 75%user 0%nice 81%sys 622%idle 0%iow 19%irq 3%sirq 0%host ,800,75,,81,,
27,130, Mem: 3731608k total 3624280k used 107328k free 136960k buffers ,3731608,3624280,107328,136960,, 800%cpu 72%user 0%nice 88%sys 625%idle 0%iow 13%irq 3%sirq 0%host ,800,72,,88,,
28,135, Mem: 3731608k total 3625912k used 105696k free 136960k buffers ,3731608,3625912,105696,136960,, 800%cpu 69%user 0%nice 69%sys 638%idle 0%iow 19%irq 6%sirq 0%host ,800,69,,69,,
29,140, Mem: 3731608k total 3626356k used 105252k free 136976k buffers ,3731608,3626356,105252,136976,, 800%cpu 69%user 0%nice 88%sys 628%idle 0%iow 9%irq 6%sirq 0%host ,800,69,,88,,
30,145, Mem: 3731608k total 3628436k used 103172k free 136976k buffers ,3731608,3628436,103172,136976,, 800%cpu 63%user 3%nice 84%sys 638%idle 0%iow 13%irq 0%sirq 0%host ,800,63,,84,,
31,150, Mem: 3731608k total 3629360k used 102248k free 136976k buffers ,3731608,3629360,102248,136976,, 800%cpu 58%user 0%nice 77%sys 652%idle 0%iow 10%irq 3%sirq 0%host ,800,58,,77,,
32,155, Mem: 3731608k total 3625752k used 105856k free 136976k buffers ,3731608,3625752,105856,136976,, 800%cpu 71%user 0%nice 94%sys 623%idle 0%iow 10%irq 3%sirq 0%host ,800,71,,94,,
33,160, Mem: 3731608k total 3628164k used 103444k free 136976k buffers ,3731608,3628164,103444,136976,, 800%cpu 65%user 3%nice 58%sys 658%idle 0%iow 13%irq 3%sirq 0%host ,800,65,,58,,
34,165, Mem: 3731608k total 3629580k used 102028k free 136976k buffers ,3731608,3629580,102028,136976,, 800%cpu 58%user 0%nice 65%sys 665%idle 0%iow 10%irq 3%sirq 0%host ,800,58,,65,,
