Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3624304k used 107304k free 137044k buffers ,3731608,3624304,107304,137044,, 800%cpu 63%user 0%nice 97%sys 620%idle 0%iow 13%irq 7%sirq 0%host ,800,63,,97,,
2,5, Mem: 3731608k total 3625376k used 106232k free 137044k buffers ,3731608,3625376,106232,137044,, 800%cpu 68%user 0%nice 87%sys 629%idle 0%iow 10%irq 6%sirq 0%host ,800,68,,87,,
3,10, Mem: 3731608k total 3627676k used 103932k free 137044k buffers ,3731608,3627676,103932,137044,, 800%cpu 61%user 0%nice 74%sys 655%idle 0%iow 6%irq 3%sirq 0%host ,800,61,,74,,
4,15, Mem: 3731608k total 3628100k used 103508k free 137044k buffers ,3731608,3628100,103508,137044,, 800%cpu 71%user 0%nice 97%sys 623%idle 0%iow 6%irq 3%sirq 0%host ,800,71,,97,,
5,20, Mem: 3731608k total 3627212k used 104396k free 137044k buffers ,3731608,3627212,104396,137044,, 800%cpu 61%user 0%nice 74%sys 652%idle 0%iow 13%irq 0%sirq 0%host ,800,61,,74,,
6,25, Mem: 3731608k total 3624580k used 107028k free 137044k buffers ,3731608,3624580,107028,137044,, 800%cpu 84%user 0%nice 87%sys 613%idle 0%iow 10%irq 6%sirq 0%host ,800,84,,87,,
7,30, Mem: 3731608k total 3625336k used 106272k free 137044k buffers ,3731608,3625336,106272,137044,, 800%cpu 55%user 3%nice 71%sys 655%idle 0%iow 13%irq 3%sirq 0%host ,800,55,,71,,
8,35, Mem: 3731608k total 3626568k used 105040k free 137044k buffers ,3731608,3626568,105040,137044,, 800%cpu 87%user 0%nice 74%sys 610%idle 0%iow 19%irq 10%sirq 0%host ,800,87,,74,,
9,40, Mem: 3731608k total 3622400k used 109208k free 137044k buffers ,3731608,3622400,109208,137044,, 800%cpu 69%user 6%nice 72%sys 641%idle 0%iow 9%irq 3%sirq 0%host ,800,69,,72,,
10,45, Mem: 3731608k total 3623716k used 107892k free 137044k buffers ,3731608,3623716,107892,137044,, 800%cpu 68%user 3%nice 84%sys 632%idle 0%iow 10%irq 3%sirq 0%host ,800,68,,84,,
11,50, Mem: 3731608k total 3624436k used 107172k free 137044k buffers ,3731608,3624436,107172,137044,, 800%cpu 65%user 0%nice 77%sys 648%idle 0%iow 6%irq 3%sirq 0%host ,800,65,,77,,
12,55, Mem: 3731608k total 3625988k used 105620k free 137044k buffers ,3731608,3625988,105620,137044,, 800%cpu 65%user 0%nice 97%sys 629%idle 0%iow 10%irq 0%sirq 0%host ,800,65,,97,,
13,60, Mem: 3731608k total 3627160k used 104448k free 137044k buffers ,3731608,3627160,104448,137044,, 800%cpu 71%user 3%nice 84%sys 619%idle 0%iow 16%irq 6%sirq 0%host ,800,71,,84,,
14,65, Mem: 3731608k total 3622692k used 108916k free 137044k buffers ,3731608,3622692,108916,137044,, 800%cpu 65%user 3%nice 81%sys 642%idle 0%iow 6%irq 3%sirq 0%host ,800,65,,81,,
15,70, Mem: 3731608k total 3625648k used 105960k free 137044k buffers ,3731608,3625648,105960,137044,, 800%cpu 58%user 3%nice 74%sys 652%idle 0%iow 10%irq 3%sirq 0%host ,800,58,,74,,
16,75, Mem: 3731608k total 3625688k used 105920k free 137044k buffers ,3731608,3625688,105920,137044,, 800%cpu 68%user 0%nice 84%sys 635%idle 0%iow 6%irq 6%sirq 0%host ,800,68,,84,,
17,80, Mem: 3731608k total 3627680k used 103928k free 137044k buffers ,3731608,3627680,103928,137044,, 800%cpu 68%user 0%nice 71%sys 645%idle 0%iow 13%irq 3%sirq 0%host ,800,68,,71,,
