Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Num,FPS,,Min FPS
0,1.28626E+14,1.28626E+14,34.029957,2,,,0,41,,18
0,1.28626E+14,1.28626E+14,266.899425,15,,,1,60,,
0,1.28626E+14,1.28626E+14,101.854755,5,,,2,59,,Max FPS
0,1.28626E+14,1.28626E+14,17.357477,0,,,3,60,,60
0,1.28626E+14,1.28626E+14,16.782312,0,,,4,59,,
0,1.28626E+14,1.28626E+14,16.782162,0,,,5,60,,Avg FPS
0,1.28626E+14,1.28626E+14,16.781893,0,,,6,60,,59.37209302
0,1.28626E+14,1.28627E+14,16.782064,0,,,7,59,,
0,1.28627E+14,1.28627E+14,16.782097,0,,,8,60,,
0,1.28627E+14,1.28627E+14,16.782139,0,,,9,59,,
0,1.28627E+14,1.28627E+14,16.782073,0,,,10,60,,
0,1.28627E+14,1.28627E+14,16.781943,0,,,11,59,,
0,1.28627E+14,1.28627E+14,16.781903,0,,,12,60,,
0,1.28627E+14,1.28627E+14,16.781986,0,,,13,60,,
0,1.28627E+14,1.28627E+14,16.35969,0,,,14,59,,
0,1.28627E+14,1.28627E+14,16.781988,0,,,15,60,,
0,1.28627E+14,1.28627E+14,16.781879,0,,,16,59,,
0,1.28627E+14,1.28627E+14,16.781741,0,,,17,60,,
0,1.28627E+14,1.28627E+14,16.781743,0,,,18,60,,
0,1.28627E+14,1.28627E+14,16.768696,0,,,19,59,,
0,1.28627E+14,1.28627E+14,16.779769,0,,,20,60,,
0,1.28627E+14,1.28627E+14,16.779749,0,,,21,59,,
0,1.28627E+14,1.28627E+14,16.779588,0,,,22,60,,
0,1.28627E+14,1.28627E+14,16.779696,0,,,23,60,,
0,1.28627E+14,1.28627E+14,16.779597,0,,,24,59,,
0,1.28627E+14,1.28627E+14,16.779793,0,,,25,60,,
0,1.28627E+14,1.28627E+14,16.779395,0,,,26,59,,
0,1.28627E+14,1.28627E+14,16.779133,0,,,27,60,,
0,1.28627E+14,1.28627E+14,16.77974,0,,,28,60,,
0,1.28627E+14,1.28627E+14,16.779606,0,,,29,59,,
0,1.28627E+14,1.28627E+14,16.779642,0,,,30,60,,
0,1.28627E+14,1.28627E+14,16.779663,0,,,31,59,,
0,1.28627E+14,1.28627E+14,16.779611,0,,,32,60,,
0,1.28627E+14,1.28627E+14,16.779173,0,,,33,60,,
0,1.28627E+14,1.28627E+14,16.779647,0,,,34,59,,
0,1.28627E+14,1.28627E+14,16.779363,0,,,35,60,,
0,1.28627E+14,1.28627E+14,16.779627,0,,,36,59,,
0,1.28627E+14,1.28627E+14,16.779917,0,,,37,60,,
0,1.28627E+14,1.28627E+14,16.779663,0,,,38,59,,
0,1.28627E+14,1.28627E+14,16.779356,0,,,39,60,,
0,1.28627E+14,1.28627E+14,16.779607,0,,,40,60,,
1,1.28627E+14,1.28627E+14,16.779451,0,,,41,59,,
1,1.28627E+14,1.28627E+14,16.77937,0,,,42,60,,
1,1.28627E+14,1.28627E+14,16.779487,0,,,43,59,,
1,1.28627E+14,1.28627E+14,16.779358,0,,,44,60,,
1,1.28627E+14,1.28627E+14,16.779579,0,,,45,60,,
1,1.28627E+14,1.28627E+14,16.779727,0,,,46,59,,
1,1.28627E+14,1.28627E+14,16.779668,0,,,47,60,,
1,1.28627E+14,1.28627E+14,16.77969,0,,,48,59,,
1,1.28627E+14,1.28627E+14,16.779551,0,,,49,60,,
1,1.28627E+14,1.28627E+14,16.779609,0,,,50,60,,
1,1.28627E+14,1.28627E+14,16.7796,0,,,51,59,,
1,1.28627E+14,1.28627E+14,16.779709,0,,,52,60,,
1,1.28627E+14,1.28627E+14,16.779711,0,,,53,59,,
1,1.28627E+14,1.28627E+14,16.779701,0,,,54,60,,
1,1.28627E+14,1.28627E+14,16.779547,0,,,55,60,,
1,1.28627E+14,1.28627E+14,16.779543,0,,,56,59,,
1,1.28627E+14,1.28627E+14,16.779607,0,,,57,60,,
1,1.28627E+14,1.28627E+14,16.779469,0,,,58,59,,
1,1.28627E+14,1.28627E+14,16.779667,0,,,59,60,,
1,1.28627E+14,1.28627E+14,16.779639,0,,,60,60,,
1,1.28627E+14,1.28627E+14,16.779555,0,,,61,59,,
1,1.28627E+14,1.28627E+14,16.779605,0,,,62,60,,
1,1.28627E+14,1.28627E+14,16.77923,0,,,63,59,,
1,1.28627E+14,1.28627E+14,16.779635,0,,,64,60,,
1,1.28627E+14,1.28627E+14,16.779649,0,,,65,59,,
1,1.28627E+14,1.28628E+14,16.779156,0,,,66,60,,
1,1.28628E+14,1.28628E+14,16.779722,0,,,67,60,,
1,1.28628E+14,1.28628E+14,16.77965,0,,,68,59,,
1,1.28628E+14,1.28628E+14,16.779425,0,,,69,60,,
1,1.28628E+14,1.28628E+14,16.779562,0,,,70,59,,
1,1.28628E+14,1.28628E+14,16.778879,0,,,71,60,,
1,1.28628E+14,1.28628E+14,16.779585,0,,,72,60,,
1,1.28628E+14,1.28628E+14,16.779515,0,,,73,59,,
1,1.28628E+14,1.28628E+14,16.779528,0,,,74,60,,
1,1.28628E+14,1.28628E+14,16.779483,0,,,75,59,,
1,1.28628E+14,1.28628E+14,16.779264,0,,,76,60,,
1,1.28628E+14,1.28628E+14,16.779334,0,,,77,60,,
1,1.28628E+14,1.28628E+14,16.779374,0,,,78,59,,
1,1.28628E+14,1.28628E+14,16.779842,0,,,79,60,,
1,1.28628E+14,1.28628E+14,16.779617,0,,,80,59,,
1,1.28628E+14,1.28628E+14,16.779706,0,,,81,60,,
1,1.28628E+14,1.28628E+14,16.779765,0,,,82,60,,
1,1.28628E+14,1.28628E+14,16.7795,0,,,83,59,,
1,1.28628E+14,1.28628E+14,16.779608,0,,,84,60,,
1,1.28628E+14,1.28628E+14,16.779812,0,,,85,59,,
1,1.28628E+14,1.28628E+14,16.779605,0,,,86,60,,
1,1.28628E+14,1.28628E+14,16.779795,0,,,87,59,,
1,1.28628E+14,1.28628E+14,16.779698,0,,,88,60,,
1,1.28628E+14,1.28628E+14,16.77966,0,,,89,60,,
1,1.28628E+14,1.28628E+14,16.779651,0,,,90,59,,
1,1.28628E+14,1.28628E+14,16.7795,0,,,91,60,,
1,1.28628E+14,1.28628E+14,16.779636,0,,,92,59,,
1,1.28628E+14,1.28628E+14,16.779787,0,,,93,60,,
1,1.28628E+14,1.28628E+14,16.779751,0,,,94,60,,
1,1.28628E+14,1.28628E+14,16.779682,0,,,95,59,,
1,1.28628E+14,1.28628E+14,16.779935,0,,,96,60,,
1,1.28628E+14,1.28628E+14,16.7795,0,,,97,59,,
1,1.28628E+14,1.28628E+14,16.778761,0,,,98,60,,
1,1.28628E+14,1.28628E+14,16.779516,0,,,99,60,,
1,1.28628E+14,1.28628E+14,16.779418,0,,,100,59,,
2,1.28628E+14,1.28628E+14,16.779678,0,,,101,60,,
2,1.28628E+14,1.28628E+14,16.779681,0,,,102,59,,
2,1.28628E+14,1.28628E+14,16.77925,0,,,103,60,,
2,1.28628E+14,1.28628E+14,16.77937,0,,,104,60,,
2,1.28628E+14,1.28628E+14,16.779368,0,,,105,59,,
2,1.28628E+14,1.28628E+14,16.77958,0,,,106,60,,
2,1.28628E+14,1.28628E+14,16.779584,0,,,107,59,,
2,1.28628E+14,1.28628E+14,16.779526,0,,,108,60,,
2,1.28628E+14,1.28628E+14,16.779331,0,,,109,59,,
2,1.28628E+14,1.28628E+14,16.779482,0,,,110,60,,
2,1.28628E+14,1.28628E+14,16.779066,0,,,111,60,,
2,1.28628E+14,1.28628E+14,16.779585,0,,,112,59,,
2,1.28628E+14,1.28628E+14,16.779197,0,,,113,60,,
2,1.28628E+14,1.28628E+14,16.779593,0,,,114,59,,
2,1.28628E+14,1.28628E+14,16.779375,0,,,115,60,,
2,1.28628E+14,1.28628E+14,16.779474,0,,,116,60,,
2,1.28628E+14,1.28628E+14,16.779117,0,,,117,59,,
2,1.28628E+14,1.28628E+14,16.779206,0,,,118,60,,
2,1.28628E+14,1.28628E+14,16.779379,0,,,119,59,,
2,1.28628E+14,1.28628E+14,16.779778,0,,,120,60,,
2,1.28628E+14,1.28628E+14,16.779497,0,,,121,60,,
2,1.28628E+14,1.28628E+14,16.779429,0,,,122,59,,
2,1.28628E+14,1.28628E+14,16.779282,0,,,123,60,,
2,1.28628E+14,1.28628E+14,16.779647,0,,,124,59,,
2,1.28628E+14,1.28628E+14,16.779028,0,,,125,60,,
2,1.28628E+14,1.28629E+14,16.779588,0,,,126,59,,
2,1.28629E+14,1.28629E+14,16.778779,0,,,127,60,,
