Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3488548,243060,133748,0.934864541,800,306,0.3825,55,0.06875
2,5,3731608,3477900,253708,133748,0.932011079,800,281,0.35125,44,0.055
3,10,3731608,3487724,243884,133748,0.934643725,800,284,0.355,59,0.07375
4,15,3731608,3484916,246692,133748,0.933891234,800,313,0.39125,59,0.07375
5,20,3731608,3476800,254808,133748,0.9317163,800,264,0.33,52,0.065
6,25,3731608,3490108,241500,133748,0.935282591,800,253,0.31625,59,0.07375
7,30,3731608,3480904,250704,133748,0.932816094,800,313,0.39125,63,0.07875
8,35,3731608,3490076,241532,133748,0.935274016,800,285,0.35625,45,0.05625
9,40,3731608,3481940,249668,133748,0.933093723,800,319,0.39875,56,0.07
10,45,3731608,3489028,242580,133748,0.934993172,800,266,0.3325,53,0.06625
11,50,3731608,3484232,247376,133748,0.933707935,800,288,0.36,45,0.05625
12,55,3731608,3491308,240300,133748,0.935604168,800,328,0.41,56,0.07
13,60,3731608,3482012,249596,133752,0.933113017,800,266,0.3325,69,0.08625
14,65,3731608,3478492,253116,133752,0.932169724,800,269,0.33625,50,0.0625
15,70,3731608,3485280,246328,133760,0.933988779,800,312,0.39,64,0.08
16,76,3731608,3479908,251700,133760,0.932549185,800,313,0.39125,44,0.055
17,81,3731608,3492204,239404,133760,0.935844279,800,300,0.375,56,0.07
18,86,3731608,3480912,250696,133760,0.932818238,800,316,0.395,48,0.06
19,91,3731608,3476592,255016,133760,0.93166056,800,333,0.41625,52,0.065
20,96,3731608,3482732,248876,133764,0.933305964,800,316,0.395,63,0.07875
21,101,3731608,3491656,239952,133764,0.935697426,800,259,0.32375,53,0.06625
22,106,3731608,3488084,243524,133764,0.934740198,800,313,0.39125,56,0.07
23,111,3731608,3476888,254720,133764,0.931739883,800,328,0.41,59,0.07375
24,116,3731608,3495584,236024,133808,0.936750055,800,365,0.45625,123,0.15375
25,121,3731608,3479796,251812,133832,0.932519171,800,328,0.41,53,0.06625
26,126,3731608,3486636,244972,133832,0.934352161,800,281,0.35125,56,0.07
27,131,3731608,3481808,249800,133836,0.933058349,800,329,0.41125,58,0.0725
28,136,3731608,3488684,242924,133840,0.934900986,800,309,0.38625,50,0.0625
29,141,3731608,3482776,248832,133840,0.933317755,800,300,0.375,58,0.0725
30,146,3731608,3490896,240712,133840,0.93549376,800,253,0.31625,56,0.07
31,151,3731608,3480280,251328,133844,0.932648874,800,350,0.4375,63,0.07875
32,156,3731608,3492596,239012,133848,0.935949328,800,297,0.37125,61,0.07625
33,161,3731608,3482104,249504,133848,0.933137671,800,325,0.40625,66,0.0825
34,166,3731608,3476868,254740,133848,0.931734523,800,241,0.30125,53,0.06625
35,171,3731608,3483688,247920,133848,0.933562153,800,328,0.41,50,0.0625
