Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,Num,FPS,,Min FPS,Max FPS,Avg FPS
0,3.34382E+14,3.34382E+14,34.046496,2,,0,24,,19,60,59.35880399
0,3.34382E+14,3.34383E+14,633.536428,37,,1,59,,,,
0,3.34383E+14,3.34383E+14,20.507671,1,,2,60,,,,
0,3.34383E+14,3.34383E+14,16.767105,0,,3,60,,,,
0,3.34383E+14,3.34383E+14,16.767083,0,,4,59,,,,
0,3.34383E+14,3.34383E+14,16.766974,0,,5,60,,,,
0,3.34383E+14,3.34383E+14,16.766879,0,,6,60,,,,
0,3.34383E+14,3.34383E+14,16.766952,0,,7,59,,,,
0,3.34383E+14,3.34383E+14,16.76699,0,,8,60,,,,
0,3.34383E+14,3.34383E+14,16.766905,0,,9,59,,,,
0,3.34383E+14,3.34383E+14,16.76644,0,,10,60,,,,
0,3.34383E+14,3.34383E+14,16.765924,0,,11,60,,,,
0,3.34383E+14,3.34383E+14,16.767164,0,,12,59,,,,
0,3.34383E+14,3.34383E+14,16.76705,0,,13,60,,,,
0,3.34383E+14,3.34383E+14,16.766976,0,,14,60,,,,
0,3.34383E+14,3.34383E+14,16.766584,0,,15,59,,,,
0,3.34383E+14,3.34383E+14,16.766795,0,,16,60,,,,
0,3.34383E+14,3.34383E+14,16.766793,0,,17,60,,,,
0,3.34383E+14,3.34383E+14,16.766819,0,,18,59,,,,
0,3.34383E+14,3.34383E+14,16.766734,0,,19,60,,,,
0,3.34383E+14,3.34383E+14,16.76653,0,,20,60,,,,
0,3.34383E+14,3.34383E+14,16.766432,0,,21,59,,,,
0,3.34383E+14,3.34383E+14,16.766856,0,,22,60,,,,
0,3.34383E+14,3.34383E+14,16.766682,0,,23,59,,,,
1,3.34383E+14,3.34383E+14,16.766941,0,,24,60,,,,
1,3.34383E+14,3.34383E+14,16.76684,0,,25,60,,,,
1,3.34383E+14,3.34383E+14,16.766956,0,,26,59,,,,
1,3.34383E+14,3.34383E+14,16.766976,0,,27,60,,,,
1,3.34383E+14,3.34383E+14,16.76704,0,,28,60,,,,
1,3.34383E+14,3.34383E+14,16.766878,0,,29,59,,,,
1,3.34383E+14,3.34383E+14,16.766745,0,,30,60,,,,
1,3.34383E+14,3.34383E+14,16.76649,0,,31,60,,,,
1,3.34383E+14,3.34383E+14,16.766992,0,,32,59,,,,
1,3.34383E+14,3.34383E+14,16.766833,0,,33,60,,,,
1,3.34383E+14,3.34383E+14,16.767092,0,,34,59,,,,
1,3.34383E+14,3.34383E+14,16.767081,0,,35,60,,,,
1,3.34383E+14,3.34383E+14,16.766866,0,,36,60,,,,
1,3.34383E+14,3.34383E+14,16.766954,0,,37,59,,,,
1,3.34383E+14,3.34383E+14,16.766998,0,,38,60,,,,
1,3.34383E+14,3.34383E+14,16.767013,0,,39,60,,,,
1,3.34383E+14,3.34383E+14,16.76695,0,,40,59,,,,
1,3.34383E+14,3.34383E+14,16.766761,0,,41,60,,,,
1,3.34383E+14,3.34383E+14,16.766924,0,,42,60,,,,
1,3.34383E+14,3.34383E+14,16.766984,0,,43,59,,,,
1,3.34383E+14,3.34383E+14,16.766942,0,,44,60,,,,
1,3.34383E+14,3.34383E+14,16.766819,0,,45,60,,,,
1,3.34383E+14,3.34383E+14,16.766887,0,,46,59,,,,
1,3.34383E+14,3.34383E+14,16.767016,0,,47,60,,,,
1,3.34383E+14,3.34383E+14,16.766785,0,,48,59,,,,
1,3.34383E+14,3.34383E+14,16.766751,0,,49,60,,,,
1,3.34383E+14,3.34383E+14,16.766641,0,,50,60,,,,
1,3.34383E+14,3.34383E+14,16.766842,0,,51,59,,,,
1,3.34383E+14,3.34383E+14,16.766978,0,,52,60,,,,
1,3.34383E+14,3.34383E+14,16.766898,0,,53,60,,,,
1,3.34383E+14,3.34383E+14,16.766494,0,,54,59,,,,
1,3.34383E+14,3.34384E+14,16.766949,0,,55,60,,,,
1,3.34384E+14,3.34384E+14,16.766835,0,,56,60,,,,
1,3.34384E+14,3.34384E+14,16.767046,0,,57,59,,,,
1,3.34384E+14,3.34384E+14,16.767066,0,,58,60,,,,
1,3.34384E+14,3.34384E+14,16.767055,0,,59,59,,,,
1,3.34384E+14,3.34384E+14,16.767068,0,,60,60,,,,
1,3.34384E+14,3.34384E+14,16.766912,0,,61,60,,,,
1,3.34384E+14,3.34384E+14,16.766676,0,,62,59,,,,
1,3.34384E+14,3.34384E+14,16.766817,0,,63,60,,,,
1,3.34384E+14,3.34384E+14,16.766743,0,,64,60,,,,
1,3.34384E+14,3.34384E+14,16.766968,0,,65,59,,,,
1,3.34384E+14,3.34384E+14,16.766768,0,,66,60,,,,
1,3.34384E+14,3.34384E+14,16.767014,0,,67,60,,,,
1,3.34384E+14,3.34384E+14,16.767169,0,,68,59,,,,
1,3.34384E+14,3.34384E+14,16.7669,0,,69,60,,,,
1,3.34384E+14,3.34384E+14,16.767166,0,,70,60,,,,
1,3.34384E+14,3.34384E+14,16.767176,0,,71,59,,,,
1,3.34384E+14,3.34384E+14,16.767018,0,,72,60,,,,
1,3.34384E+14,3.34384E+14,16.766674,0,,73,59,,,,
1,3.34384E+14,3.34384E+14,16.766883,0,,74,60,,,,
1,3.34384E+14,3.34384E+14,16.766736,0,,75,60,,,,
1,3.34384E+14,3.34384E+14,16.766802,0,,76,59,,,,
1,3.34384E+14,3.34384E+14,16.766869,0,,77,60,,,,
1,3.34384E+14,3.34384E+14,16.76714,0,,78,60,,,,
1,3.34384E+14,3.34384E+14,16.767214,0,,79,59,,,,
1,3.34384E+14,3.34384E+14,16.767028,0,,80,60,,,,
1,3.34384E+14,3.34384E+14,16.766821,0,,81,60,,,,
1,3.34384E+14,3.34384E+14,16.767006,0,,82,59,,,,
2,3.34384E+14,3.34384E+14,16.76664,0,,83,60,,,,
2,3.34384E+14,3.34384E+14,16.766729,0,,84,59,,,,
2,3.34384E+14,3.34384E+14,16.766736,0,,85,60,,,,
2,3.34384E+14,3.34384E+14,16.767121,0,,86,60,,,,
2,3.34384E+14,3.34384E+14,16.767136,0,,87,59,,,,
2,3.34384E+14,3.34384E+14,16.766561,0,,88,60,,,,
2,3.34384E+14,3.34384E+14,16.767069,0,,89,60,,,,
2,3.34384E+14,3.34384E+14,16.766815,0,,90,59,,,,
2,3.34384E+14,3.34384E+14,16.766909,0,,91,60,,,,
2,3.34384E+14,3.34384E+14,16.76706,0,,92,60,,,,
2,3.34384E+14,3.34384E+14,16.76687,0,,93,59,,,,
2,3.34384E+14,3.34384E+14,16.767,0,,94,60,,,,
2,3.34384E+14,3.34384E+14,16.766741,0,,95,59,,,,
2,3.34384E+14,3.34384E+14,16.767118,0,,96,60,,,,
2,3.34384E+14,3.34384E+14,16.767093,0,,97,60,,,,
2,3.34384E+14,3.34384E+14,16.767069,0,,98,59,,,,
2,3.34384E+14,3.34384E+14,16.767016,0,,99,60,,,,
2,3.34384E+14,3.34384E+14,16.766628,0,,100,60,,,,
2,3.34384E+14,3.34384E+14,16.76664,0,,101,59,,,,
2,3.34384E+14,3.34384E+14,16.766887,0,,102,60,,,,
2,3.34384E+14,3.34384E+14,16.766631,0,,103,60,,,,
2,3.34384E+14,3.34384E+14,16.766873,0,,104,59,,,,
2,3.34384E+14,3.34384E+14,16.766938,0,,105,60,,,,
2,3.34384E+14,3.34384E+14,16.767285,0,,106,60,,,,
2,3.34384E+14,3.34384E+14,16.767011,0,,107,59,,,,
2,3.34384E+14,3.34384E+14,16.765772,0,,108,60,,,,
2,3.34384E+14,3.34384E+14,16.767139,0,,109,59,,,,
2,3.34384E+14,3.34384E+14,16.767143,0,,110,60,,,,
2,3.34384E+14,3.34384E+14,16.767184,0,,111,60,,,,
2,3.34384E+14,3.34384E+14,16.766813,0,,112,59,,,,
2,3.34384E+14,3.34384E+14,16.766728,0,,113,60,,,,
2,3.34384E+14,3.34385E+14,16.766597,0,,114,60,,,,
2,3.34385E+14,3.34385E+14,16.766819,0,,115,59,,,,
2,3.34385E+14,3.34385E+14,16.767151,0,,116,60,,,,
2,3.34385E+14,3.34385E+14,16.767126,0,,117,60,,,,
2,3.34385E+14,3.34385E+14,16.766806,0,,118,59,,,,
2,3.34385E+14,3.34385E+14,16.766924,0,,119,60,,,,
2,3.34385E+14,3.34385E+14,16.766892,0,,120,59,,,,
2,3.34385E+14,3.34385E+14,16.76714,0,,121,60,,,,
2,3.34385E+14,3.34385E+14,16.767118,0,,122,60,,,,
2,3.34385E+14,3.34385E+14,16.767101,0,,123,59,,,,
2,3.34385E+14,3.34385E+14,16.767041,0,,124,60,,,,
2,3.34385E+14,3.34385E+14,16.76669,0,,125,60,,,,
2,3.34385E+14,3.34385E+14,16.76697,0,,126,59,,,,
2,3.34385E+14,3.34385E+14,16.766572,0,,127,60,,,,
2,3.34385E+14,3.34385E+14,16.766795,0,,128,60,,,,
2,3.34385E+14,3.34385E+14,16.767002,0,,129,59,,,,
2,3.34385E+14,3.34385E+14,16.766811,0,,130,60,,,,
2,3.34385E+14,3.34385E+14,16.766263,0,,131,60,,,,
2,3.34385E+14,3.34385E+14,16.766998,0,,132,59,,,,
2,3.34385E+14,3.34385E+14,16.766564,0,,133,60,,,,
2,3.34385E+14,3.34385E+14,16.766369,0,,134,59,,,,
2,3.34385E+14,3.34385E+14,16.766522,0,,135,60,,,,
2,3.34385E+14,3.34385E+14,16.766939,0,,136,60,,,,
2,3.34385E+14,3.34385E+14,16.766745,0,,137,59,,,,
2,3.34385E+14,3.34385E+14,16.766452,0,,138,60,,,,
2,3.34385E+14,3.34385E+14,16.766839,0,,139,60,,,,
2,3.34385E+14,3.34385E+14,16.766713,0,,140,59,,,,
2,3.34385E+14,3.34385E+14,16.766586,0,,141,60,,,,
2,3.34385E+14,3.34385E+14,16.766402,0,,142,60,,,,
3,3.34385E+14,3.34385E+14,16.766465,0,,143,59,,,,
3,3.34385E+14,3.34385E+14,16.766648,0,,144,60,,,,
3,3.34385E+14,3.34385E+14,16.766911,0,,145,60,,,,
3,3.34385E+14,3.34385E+14,16.767061,0,,146,59,,,,
3,3.34385E+14,3.34385E+14,16.766977,0,,147,60,,,,
3,3.34385E+14,3.34385E+14,16.766303,0,,148,59,,,,
3,3.34385E+14,3.34385E+14,16.766748,0,,149,60,,,,
3,3.34385E+14,3.34385E+14,16.76645,0,,150,60,,,,
3,3.34385E+14,3.34385E+14,16.766763,0,,151,59,,,,
3,3.34385E+14,3.34385E+14,16.767038,0,,152,60,,,,
3,3.34385E+14,3.34385E+14,16.766628,0,,153,60,,,,
3,3.34385E+14,3.34385E+14,16.766783,0,,154,59,,,,
3,3.34385E+14,3.34385E+14,16.766615,0,,155,60,,,,
3,3.34385E+14,3.34385E+14,16.766908,0,,156,60,,,,
3,3.34385E+14,3.34385E+14,16.7665,0,,157,59,,,,
3,3.34385E+14,3.34385E+14,16.767206,0,,158,60,,,,
3,3.34385E+14,3.34385E+14,16.767021,0,,159,59,,,,
3,3.34385E+14,3.34385E+14,16.765814,0,,160,60,,,,
3,3.34385E+14,3.34385E+14,16.766673,0,,161,60,,,,
3,3.34385E+14,3.34385E+14,16.767152,0,,162,59,,,,
3,3.34385E+14,3.34385E+14,16.766534,0,,163,60,,,,
3,3.34385E+14,3.34385E+14,16.767003,0,,164,60,,,,
3,3.34385E+14,3.34385E+14,16.766465,0,,165,59,,,,
3,3.34385E+14,3.34385E+14,17.161037,0,,166,60,,,,
3,3.34385E+14,3.34385E+14,16.767031,0,,167,60,,,,
3,3.34385E+14,3.34385E+14,16.766891,0,,168,59,,,,
3,3.34385E+14,3.34385E+14,16.767115,0,,169,60,,,,
3,3.34385E+14,3.34385E+14,16.766802,0,,170,59,,,,
3,3.34385E+14,3.34385E+14,16.784892,0,,171,60,,,,
3,3.34385E+14,3.34385E+14,16.76942,0,,172,60,,,,
3,3.34385E+14,3.34385E+14,16.770676,0,,173,59,,,,
3,3.34385E+14,3.34386E+14,16.770484,0,,174,60,,,,
3,3.34386E+14,3.34386E+14,16.769433,0,,175,60,,,,
3,3.34386E+14,3.34386E+14,16.770618,0,,176,59,,,,
3,3.34386E+14,3.34386E+14,16.770846,0,,177,60,,,,
3,3.34386E+14,3.34386E+14,16.770481,0,,178,60,,,,
3,3.34386E+14,3.34386E+14,16.770942,0,,179,59,,,,
3,3.34386E+14,3.34386E+14,16.770465,0,,180,60,,,,
3,3.34386E+14,3.34386E+14,16.770728,0,,181,59,,,,
3,3.34386E+14,3.34386E+14,16.770984,0,,182,60,,,,
3,3.34386E+14,3.34386E+14,16.770778,0,,183,60,,,,
3,3.34386E+14,3.34386E+14,16.77025,0,,184,59,,,,
3,3.34386E+14,3.34386E+14,16.770157,0,,185,60,,,,
3,3.34386E+14,3.34386E+14,16.770669,0,,186,60,,,,
3,3.34386E+14,3.34386E+14,16.770544,0,,187,59,,,,
3,3.34386E+14,3.34386E+14,16.770424,0,,188,60,,,,
3,3.34386E+14,3.34386E+14,16.770613,0,,189,60,,,,
3,3.34386E+14,3.34386E+14,16.770314,0,,190,59,,,,
3,3.34386E+14,3.34386E+14,16.77073,0,,191,60,,,,
3,3.34386E+14,3.34386E+14,16.770616,0,,192,59,,,,
3,3.34386E+14,3.34386E+14,16.769725,0,,193,60,,,,
3,3.34386E+14,3.34386E+14,16.768172,0,,194,60,,,,
3,3.34386E+14,3.34386E+14,16.769979,0,,195,59,,,,
3,3.34386E+14,3.34386E+14,16.771385,0,,196,60,,,,
3,3.34386E+14,3.34386E+14,16.771345,0,,197,60,,,,
3,3.34386E+14,3.34386E+14,16.770761,0,,198,59,,,,
3,3.34386E+14,3.34386E+14,16.771236,0,,199,60,,,,
3,3.34386E+14,3.34386E+14,16.770809,0,,200,60,,,,
3,3.34386E+14,3.34386E+14,16.770958,0,,201,59,,,,
3,3.34386E+14,3.34386E+14,16.770483,0,,202,60,,,,
4,3.34386E+14,3.34386E+14,16.770662,0,,203,60,,,,
4,3.34386E+14,3.34386E+14,16.770894,0,,204,59,,,,
4,3.34386E+14,3.34386E+14,16.770532,0,,205,60,,,,
4,3.34386E+14,3.34386E+14,16.770234,0,,206,59,,,,
4,3.34386E+14,3.34386E+14,16.770812,0,,207,60,,,,
4,3.34386E+14,3.34386E+14,16.770446,0,,208,60,,,,
4,3.34386E+14,3.34386E+14,16.770854,0,,209,59,,,,
4,3.34386E+14,3.34386E+14,16.770292,0,,210,60,,,,
4,3.34386E+14,3.34386E+14,16.770671,0,,211,60,,,,
4,3.34386E+14,3.34386E+14,16.770683,0,,212,59,,,,
4,3.34386E+14,3.34386E+14,16.770892,0,,213,60,,,,
4,3.34386E+14,3.34386E+14,16.770876,0,,214,60,,,,
4,3.34386E+14,3.34386E+14,16.770685,0,,215,59,,,,
4,3.34386E+14,3.34386E+14,16.770622,0,,216,60,,,,
4,3.34386E+14,3.34386E+14,16.770712,0,,217,59,,,,
4,3.34386E+14,3.34386E+14,16.770615,0,,218,60,,,,
4,3.34386E+14,3.34386E+14,16.770915,0,,219,60,,,,
4,3.34386E+14,3.34386E+14,16.770584,0,,220,59,,,,
4,3.34386E+14,3.34386E+14,16.770257,0,,221,60,,,,
4,3.34386E+14,3.34386E+14,16.771136,0,,222,60,,,,
4,3.34386E+14,3.34386E+14,16.77062,0,,223,59,,,,
4,3.34386E+14,3.34386E+14,16.770921,0,,224,60,,,,
4,3.34386E+14,3.34386E+14,16.77065,0,,225,60,,,,
4,3.34386E+14,3.34386E+14,16.770492,0,,226,59,,,,
4,3.34386E+14,3.34386E+14,16.770196,0,,227,60,,,,
4,3.34386E+14,3.34386E+14,16.77059,0,,228,60,,,,
4,3.34386E+14,3.34386E+14,16.770728,0,,229,59,,,,
4,3.34386E+14,3.34386E+14,16.770457,0,,230,60,,,,
4,3.34386E+14,3.34386E+14,16.770972,0,,231,59,,,,
4,3.34386E+14,3.34386E+14,16.769803,0,,232,60,,,,
4,3.34386E+14,3.34386E+14,16.770447,0,,233,60,,,,
4,3.34386E+14,3.34387E+14,16.770265,0,,234,59,,,,
4,3.34387E+14,3.34387E+14,16.770299,0,,235,60,,,,
4,3.34387E+14,3.34387E+14,16.770631,0,,236,60,,,,
4,3.34387E+14,3.34387E+14,16.770473,0,,237,59,,,,
4,3.34387E+14,3.34387E+14,16.770981,0,,238,60,,,,
4,3.34387E+14,3.34387E+14,16.770795,0,,239,60,,,,
4,3.34387E+14,3.34387E+14,16.7704,0,,240,59,,,,
4,3.34387E+14,3.34387E+14,16.77081,0,,241,60,,,,
4,3.34387E+14,3.34387E+14,16.770686,0,,242,59,,,,
4,3.34387E+14,3.34387E+14,16.770935,0,,243,60,,,,
4,3.34387E+14,3.34387E+14,16.77091,0,,244,60,,,,
4,3.34387E+14,3.34387E+14,16.770405,0,,245,59,,,,
4,3.34387E+14,3.34387E+14,16.770719,0,,246,60,,,,
4,3.34387E+14,3.34387E+14,16.769705,0,,247,60,,,,
4,3.34387E+14,3.34387E+14,16.771263,0,,248,59,,,,
4,3.34387E+14,3.34387E+14,16.770823,0,,249,60,,,,
4,3.34387E+14,3.34387E+14,16.770564,0,,250,60,,,,
4,3.34387E+14,3.34387E+14,16.770774,0,,251,59,,,,
4,3.34387E+14,3.34387E+14,16.770645,0,,252,60,,,,
4,3.34387E+14,3.34387E+14,16.771084,0,,253,60,,,,
4,3.34387E+14,3.34387E+14,16.770636,0,,254,59,,,,
4,3.34387E+14,3.34387E+14,16.770235,0,,255,60,,,,
4,3.34387E+14,3.34387E+14,16.770625,0,,256,59,,,,
4,3.34387E+14,3.34387E+14,16.770854,0,,257,60,,,,
4,3.34387E+14,3.34387E+14,16.770757,0,,258,60,,,,
4,3.34387E+14,3.34387E+14,16.770852,0,,259,59,,,,
4,3.34387E+14,3.34387E+14,16.77067,0,,260,60,,,,
4,3.34387E+14,3.34387E+14,16.770583,0,,261,60,,,,
5,3.34387E+14,3.34387E+14,16.770586,0,,262,59,,,,
5,3.34387E+14,3.34387E+14,16.77068,0,,263,60,,,,
5,3.34387E+14,3.34387E+14,16.770769,0,,264,60,,,,
5,3.34387E+14,3.34387E+14,16.770506,0,,265,59,,,,
5,3.34387E+14,3.34387E+14,16.770686,0,,266,60,,,,
5,3.34387E+14,3.34387E+14,16.769712,0,,267,59,,,,
5,3.34387E+14,3.34387E+14,16.769792,0,,268,60,,,,
5,3.34387E+14,3.34387E+14,16.770789,0,,269,60,,,,
5,3.34387E+14,3.34387E+14,16.77041,0,,270,59,,,,
5,3.34387E+14,3.34387E+14,16.770626,0,,271,60,,,,
5,3.34387E+14,3.34387E+14,16.770399,0,,272,60,,,,
5,3.34387E+14,3.34387E+14,16.770968,0,,273,59,,,,
5,3.34387E+14,3.34387E+14,16.770727,0,,274,60,,,,
5,3.34387E+14,3.34387E+14,16.770492,0,,275,60,,,,
5,3.34387E+14,3.34387E+14,16.770302,0,,276,59,,,,
5,3.34387E+14,3.34387E+14,16.770178,0,,277,60,,,,
5,3.34387E+14,3.34387E+14,16.770648,0,,278,59,,,,
5,3.34387E+14,3.34387E+14,16.7708,0,,279,60,,,,
5,3.34387E+14,3.34387E+14,16.770573,0,,280,60,,,,
5,3.34387E+14,3.34387E+14,16.770814,0,,281,59,,,,
5,3.34387E+14,3.34387E+14,16.770652,0,,282,60,,,,
5,3.34387E+14,3.34387E+14,16.770552,0,,283,60,,,,
5,3.34387E+14,3.34387E+14,16.770852,0,,284,59,,,,
5,3.34387E+14,3.34387E+14,16.770355,0,,285,60,,,,
5,3.34387E+14,3.34387E+14,16.770609,0,,286,60,,,,
5,3.34387E+14,3.34387E+14,16.77074,0,,287,59,,,,
5,3.34387E+14,3.34387E+14,16.770485,0,,288,60,,,,
5,3.34387E+14,3.34387E+14,16.77053,0,,289,59,,,,
5,3.34387E+14,3.34387E+14,16.770701,0,,290,60,,,,
5,3.34387E+14,3.34387E+14,16.770891,0,,291,60,,,,
5,3.34387E+14,3.34387E+14,16.770873,0,,292,59,,,,
5,3.34387E+14,3.34388E+14,16.770518,0,,293,60,,,,
5,3.34388E+14,3.34388E+14,16.770863,0,,294,60,,,,
5,3.34388E+14,3.34388E+14,16.770713,0,,295,59,,,,
5,3.34388E+14,3.34388E+14,16.770973,0,,296,60,,,,
5,3.34388E+14,3.34388E+14,16.771162,0,,297,59,,,,
5,3.34388E+14,3.34388E+14,16.77071,0,,298,60,,,,
5,3.34388E+14,3.34388E+14,16.770228,0,,299,52,,,,
