Timestamp,CpuTotal,CpuUser,CpuSystem,CpuIow,CpuIrqMemTotal,MemFreePID,Flags,Utime,Stime,Cutime,Cstime,Priority,NumThreads,StartTime,RSS
20181109_085824,,,,,,3731608,93684,20384,1077952832,194,23,0,0,10,29,16709692,73022
20181109_085854,,,,,,3731608,182556,20384,1077952832,322,65,0,0,10,32,16709692,51342
20181109_085924,,,,,,3731608,177084,20384,1077952832,425,108,0,0,10,32,16709692,52068
20181109_085954,,,,,,3731608,188848,20384,1077952832,521,150,0,0,10,33,16709692,52719
20181109_090024,,,,,,3731608,184600,20384,1077952832,618,192,0,0,10,32,16709692,53255
20181109_090054,,,,,,3731608,187268,20384,1077952832,714,235,0,0,10,33,16709692,53818
20181109_090124,,,,,,3731608,175068,20384,1077952832,809,274,0,0,10,32,16709692,54423
20181109_090154,,,,,,3731608,175500,20384,1077952832,904,316,0,0,10,33,16709692,54976
20181109_090224,,,,,,3731608,171352,20384,1077952832,992,357,0,0,10,32,16709692,55531
20181109_090254,,,,,,3731608,165348,20384,1077952832,1076,400,0,0,10,33,16709692,56134
