Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Num,FPS,Min FPS
1,1.18E+14,1.18E+14,16.754167,0,,,104,60,
1,1.18E+14,1.18E+14,16.754411,0,,,105,59,
1,1.18E+14,1.18E+14,16.754322,0,,,106,60,
1,1.18E+14,1.18E+14,16.754271,0,,,107,60,
2,1.18E+14,1.18E+14,16.754188,0,,,108,59,
2,1.18E+14,1.18E+14,16.754426,0,,,109,60,
2,1.18E+14,1.18E+14,16.754205,0,,,110,60,
2,1.18E+14,1.18E+14,16.75435,0,,,111,59,
2,1.18E+14,1.18E+14,16.754406,0,,,112,60,
2,1.18E+14,1.18E+14,16.754469,0,,,113,60,
2,1.18E+14,1.18E+14,16.754571,0,,,114,59,
2,1.18E+14,1.18E+14,16.754172,0,,,115,60,
2,1.18E+14,1.18E+14,16.754491,0,,,116,60,
2,1.18E+14,1.18E+14,16.754527,0,,,117,59,
2,1.18E+14,1.18E+14,16.754453,0,,,118,60,
2,1.18E+14,1.18E+14,16.75417,0,,,119,60,
2,1.18E+14,1.18E+14,16.7543,0,,,120,59,
2,1.18E+14,1.18E+14,16.753905,0,,,121,60,
2,1.18E+14,1.18E+14,16.754647,0,,,122,60,
2,1.18E+14,1.18E+14,16.754066,0,,,123,59,
2,1.18E+14,1.18E+14,16.754319,0,,,124,60,
2,1.18E+14,1.18E+14,16.754493,0,,,125,60,
2,1.18E+14,1.18E+14,16.75433,0,,,126,59,
2,1.18E+14,1.18E+14,16.754264,0,,,127,60,
2,1.18E+14,1.18E+14,16.754191,0,,,128,60,
2,1.18E+14,1.18E+14,16.75422,0,,,129,59,
2,1.18E+14,1.18E+14,16.753707,0,,,130,60,
2,1.18E+14,1.18E+14,16.751361,0,,,131,60,
2,1.18E+14,1.18E+14,16.752018,0,,,132,59,
2,1.18E+14,1.18E+14,16.754078,0,,,133,60,
2,1.18E+14,1.18E+14,16.753924,0,,,134,60,
2,1.18E+14,1.18E+14,16.754278,0,,,135,59,
2,1.18E+14,1.18E+14,16.753043,0,,,136,60,
2,1.18E+14,1.18E+14,16.754297,0,,,137,60,
2,1.18E+14,1.18E+14,16.753204,0,,,138,59,
2,1.18E+14,1.18E+14,16.753351,0,,,139,60,
2,1.18E+14,1.18E+14,16.754156,0,,,140,60,
2,1.18E+14,1.18E+14,16.754064,0,,,141,60,
2,1.18E+14,1.18E+14,16.753851,0,,,142,59,
2,1.18E+14,1.18E+14,16.754263,0,,,143,60,
2,1.18E+14,1.18E+14,16.753776,0,,,144,60,
2,1.18E+14,1.18E+14,16.753504,0,,,145,59,
2,1.18E+14,1.18E+14,16.753708,0,,,146,60,
2,1.18E+14,1.18E+14,16.753881,0,,,147,60,
2,1.18E+14,1.18E+14,16.753402,0,,,148,59,
2,1.18E+14,1.18E+14,16.75386,0,,,149,60,
2,1.18E+14,1.18E+14,16.753653,0,,,150,60,
2,1.18E+14,1.18E+14,16.753738,0,,,151,59,
2,1.18E+14,1.18E+14,16.753386,0,,,152,60,
2,1.18E+14,1.18E+14,16.753646,0,,,153,60,
2,1.18E+14,1.18E+14,16.753736,0,,,154,59,
2,1.18E+14,1.18E+14,16.75389,0,,,155,60,
2,1.18E+14,1.18E+14,16.75389,0,,,156,60,
2,1.18E+14,1.18E+14,16.753819,0,,,157,59,
2,1.18E+14,1.18E+14,16.75389,0,,,158,60,
2,1.18E+14,1.18E+14,16.751848,0,,,159,60,
2,1.18E+14,1.18E+14,16.753931,0,,,160,59,
