Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3331484,400124,135352,0.892774375,800,160,0.2,100,0.125
2,5,3731608,3473908,257700,135368,0.930941299,800,310,0.3875,58,0.0725
3,10,3731608,3466880,264728,135368,0.929057929,800,297,0.37125,42,0.0525
4,15,3731608,3468216,263392,135380,0.929415952,800,310,0.3875,57,0.07125
5,20,3731608,3464604,267004,135380,0.928448004,800,236,0.295,52,0.065
6,25,3731608,3463380,268228,135380,0.928119995,800,287,0.35875,57,0.07125
7,30,3731608,3466392,265216,135380,0.928927154,800,300,0.375,47,0.05875
8,35,3731608,3466920,264688,135380,0.929068648,800,297,0.37125,70,0.0875
9,40,3731608,3463372,268236,135380,0.928117852,800,255,0.31875,45,0.05625
10,46,3731608,3467700,263908,135384,0.929277673,800,297,0.37125,48,0.06
11,51,3731608,3467328,264280,135384,0.929177984,800,306,0.3825,55,0.06875
12,56,3731608,3466584,265024,135384,0.928978607,800,239,0.29875,45,0.05625
13,61,3731608,3638784,92824,135384,0.975124933,800,87,0.10875,55,0.06875
14,66,3731608,3479132,252476,135384,0.932341232,800,280,0.35,63,0.07875
15,71,3731608,3474668,256940,135384,0.931144965,800,242,0.3025,55,0.06875
16,76,3731608,3474764,256844,135384,0.931170691,800,306,0.3825,59,0.07375
17,81,3731608,3474116,257492,135384,0.930997039,800,255,0.31875,68,0.085
18,86,3731608,3474200,257408,135396,0.93101955,800,319,0.39875,74,0.0925
19,91,3731608,3476248,255360,135400,0.931568375,800,303,0.37875,68,0.085
20,96,3731608,3475240,256368,135404,0.93129825,800,268,0.335,65,0.08125
21,101,3731608,3474668,256940,135404,0.931144965,800,290,0.3625,55,0.06875
22,106,3731608,3474392,257216,135404,0.931071002,800,313,0.39125,68,0.085
23,111,3731608,3475168,256440,135404,0.931278955,800,239,0.29875,67,0.08375
24,116,3731608,3473124,258484,135404,0.930731202,800,278,0.3475,63,0.07875
25,121,3731608,3503696,227912,135404,0.938923917,800,106,0.1325,31,0.03875
26,126,3731608,3525468,206140,135404,0.944758399,800,319,0.39875,69,0.08625
27,131,3731608,3476688,254920,135404,0.931686286,800,300,0.375,50,0.0625
28,136,3731608,3473652,257956,135404,0.930872696,800,341,0.42625,56,0.07
29,141,3731608,3472784,258824,135404,0.930640089,800,306,0.3825,53,0.06625
30,146,3731608,3475452,256156,135404,0.931355062,800,297,0.37125,50,0.0625
31,151,3731608,3471780,259828,135404,0.930371036,800,334,0.4175,56,0.07
32,156,3731608,3474044,257564,135404,0.930977745,800,322,0.4025,63,0.07875
33,161,3731608,3471908,259700,135404,0.930405337,800,294,0.3675,59,0.07375
34,166,3731608,3471908,259700,135404,0.930405337,800,313,0.39125,63,0.07875
35,171,3731608,3476404,255204,135404,0.93161018,800,238,0.2975,50,0.0625
36,176,3731608,3472004,259604,135404,0.930431063,800,338,0.4225,66,0.0825
37,182,3731608,3662120,69488,135408,0.981378537,800,50,0.0625,103,0.12875
