Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3674556,57052,135892,0.984711149,800,347,0.43375,66,0.0825
2,6,3731608,3482740,248868,135892,0.933308107,800,325,0.40625,56,0.07
3,11,3731608,3492720,238888,135892,0.935982558,800,334,0.4175,63,0.07875
4,16,3731608,3486724,244884,135892,0.934375744,800,263,0.32875,41,0.05125
5,21,3731608,3486260,245348,135892,0.9342514,800,267,0.33375,64,0.08
6,26,3731608,3489116,242492,135892,0.935016754,800,294,0.3675,50,0.0625
7,31,3731608,3492464,239144,135892,0.935913955,800,281,0.35125,50,0.0625
8,36,3731608,3490980,240628,135892,0.935516271,800,259,0.32375,66,0.0825
9,41,3731608,3482268,249340,135892,0.93318162,800,235,0.29375,68,0.085
10,46,3731608,3492556,239052,135896,0.935938609,800,303,0.37875,68,0.085
11,51,3731608,3485644,245964,135900,0.934086324,800,319,0.39875,58,0.0725
12,56,3731608,3489456,242152,135900,0.935107868,800,316,0.395,72,0.09
13,61,3731608,3610984,120624,135900,0.967675061,800,341,0.42625,50,0.0625
14,66,3731608,3489892,241716,135916,0.935224707,800,288,0.36,45,0.05625
15,71,3731608,3487496,244112,135924,0.934582625,800,291,0.36375,63,0.07875
16,76,3731608,3489376,242232,135928,0.935086429,800,352,0.44,58,0.0725
17,81,3731608,3493904,237704,135928,0.936299847,800,281,0.35125,69,0.08625
18,86,3731608,3492108,239500,135928,0.935818553,800,331,0.41375,56,0.07
19,91,3731608,3485652,245956,135928,0.934088468,800,294,0.3675,72,0.09
20,96,3731608,3495128,236480,135928,0.936627856,800,303,0.37875,65,0.08125
21,101,3731608,3488624,242984,135932,0.934884908,800,272,0.34,66,0.0825
22,106,3731608,3492528,239080,135932,0.935931105,800,275,0.34375,59,0.07375
23,111,3731608,3490604,241004,135932,0.93541551,800,322,0.4025,47,0.05875
24,116,3731608,3495180,236428,135932,0.936641791,800,234,0.2925,63,0.07875
25,121,3731608,3672616,58992,135932,0.984191266,800,282,0.3525,61,0.07625
26,126,3731608,3484684,246924,135916,0.933829062,800,266,0.3325,66,0.0825
27,131,3731608,3488140,243468,135916,0.934755205,800,281,0.35125,53,0.06625
28,136,3731608,3485260,246348,135916,0.933983419,800,313,0.39125,52,0.065
29,141,3731608,3488892,242716,135916,0.934956726,800,267,0.33375,58,0.0725
30,147,3731608,3486496,245112,135916,0.934314644,800,263,0.32875,56,0.07
31,152,3731608,3486504,245104,135920,0.934316788,800,325,0.40625,59,0.07375
32,157,3731608,3481692,249916,135920,0.933027263,800,275,0.34375,53,0.06625
33,162,3731608,3486332,245276,135944,0.934270695,800,272,0.34,53,0.06625
34,167,3731608,3478536,253072,135944,0.932181515,800,288,0.36,53,0.06625
35,172,3731608,3488460,243148,135944,0.934840959,800,331,0.41375,59,0.07375
36,177,3731608,3478876,252732,135944,0.932272629,800,284,0.355,56,0.07
37,182,3731608,3611992,119616,135952,0.967945186,800,312,0.39,45,0.05625
38,187,3731608,3489672,241936,135952,0.935165752,800,338,0.4225,56,0.07
39,192,3731608,3489152,242456,135952,0.935026401,800,294,0.3675,59,0.07375
40,197,3731608,3484708,246900,135956,0.933835494,800,322,0.4025,66,0.0825
41,202,3731608,3486804,244804,135956,0.934397182,800,306,0.3825,47,0.05875
42,207,3731608,3490260,241348,135956,0.935323324,800,316,0.395,53,0.06625
43,212,3731608,3483104,248504,135956,0.933405652,800,303,0.37875,68,0.085
44,217,3731608,3471028,260580,135956,0.930169514,800,291,0.36375,84,0.105
45,223,3731608,3479664,251944,135956,0.932483798,800,281,0.35125,59,0.07375
46,228,3731608,3471800,259808,135960,0.930376395,800,306,0.3825,66,0.0825
47,233,3731608,3473668,257940,135960,0.930876984,800,325,0.40625,63,0.07875
48,238,3731608,3468396,263212,135964,0.929464188,800,278,0.3475,53,0.06625
49,243,3731608,3608500,123108,135968,0.967009396,800,291,0.36375,47,0.05875
50,248,3731608,3479888,251720,135968,0.932543826,800,297,0.37125,55,0.06875
51,253,3731608,3475316,256292,135968,0.931318617,800,247,0.30875,59,0.07375
