Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3491804,239804,136976,0.935737087,800,272,0.34,69,0.08625
2,5,3731608,3491512,240096,136976,0.935658837,800,272,0.34,56,0.07
3,10,3731608,3493052,238556,136980,0.936071527,800,310,0.3875,55,0.06875
4,15,3731608,3500696,230912,136980,0.938119974,800,272,0.34,69,0.08625
5,20,3731608,3500076,231532,136984,0.937953826,800,344,0.43,56,0.07
6,25,3731608,3508156,223452,136988,0.940119112,800,297,0.37125,59,0.07375
7,30,3731608,3509472,222136,136988,0.940471775,800,288,0.36,44,0.055
8,35,3731608,3510196,221412,136988,0.940665793,800,275,0.34375,47,0.05875
9,40,3731608,3491980,239628,136992,0.935784252,800,259,0.32375,66,0.0825
10,45,3731608,3491300,240308,136992,0.935602025,800,328,0.41,59,0.07375
11,50,3731608,3484860,246748,136992,0.933876227,800,273,0.34125,88,0.11
12,55,3731608,3627000,104608,136992,0.971967045,800,313,0.39125,59,0.07375
13,60,3731608,3509892,221716,136992,0.940584327,800,281,0.35125,63,0.07875
14,65,3731608,3493624,237984,136992,0.936224812,800,358,0.4475,65,0.08125
15,70,3731608,3495012,236596,136992,0.93659677,800,275,0.34375,63,0.07875
16,76,3731608,3501252,230356,136992,0.938268971,800,288,0.36,69,0.08625
17,81,3731608,3508564,223044,136992,0.940228448,800,300,0.375,59,0.07375
18,86,3731608,3508184,223424,136992,0.940126616,800,306,0.3825,61,0.07625
19,91,3731608,3490928,240680,136992,0.935502336,800,306,0.3825,50,0.0625
20,96,3731608,3490980,240628,136992,0.935516271,800,256,0.32,56,0.07
21,101,3731608,3493028,238580,136992,0.936065096,800,300,0.375,61,0.07625
22,106,3731608,3499752,231856,136992,0.937867,800,272,0.34,63,0.07875
23,111,3731608,3486516,245092,136992,0.934320004,800,222,0.2775,47,0.05875
24,116,3731608,3487552,244056,136996,0.934597632,800,276,0.345,52,0.065
25,121,3731608,3489380,242228,137000,0.935087501,800,309,0.38625,53,0.06625
26,126,3731608,3491352,240256,137000,0.93561596,800,259,0.32375,56,0.07
27,131,3731608,3498652,232956,137000,0.937572221,800,328,0.41,69,0.08625
28,136,3731608,3500492,231116,137012,0.938065306,800,281,0.35125,53,0.06625
29,141,3731608,3484436,247172,137012,0.933762603,800,250,0.3125,56,0.07
30,146,3731608,3485728,245880,137012,0.934108835,800,342,0.4275,52,0.065
31,151,3731608,3486456,245152,137012,0.934303925,800,306,0.3825,56,0.07
32,156,3731608,3493092,238516,137012,0.936082247,800,263,0.32875,63,0.07875
33,161,3731608,3494512,237096,137012,0.93646278,800,256,0.32,53,0.06625
34,166,3731608,3500708,230900,137016,0.93812319,800,313,0.39125,59,0.07375
35,171,3731608,3503396,228212,137016,0.938843523,800,106,0.1325,35,0.04375
36,176,3731608,3556256,175352,137032,0.953008998,800,252,0.315,58,0.0725
37,181,3731608,3494220,237388,137040,0.936384529,800,297,0.37125,59,0.07375
