Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3499036k used 232572k free 144832k buffers ,3731608,3499036,232572,144832,, 800%cpu 130%user 13%nice 43%sys 610%idle 3%iow 0%irq 0%sirq 0%host ,800,130,,43,,
2,5, Mem: 3731608k total 3468856k used 262752k free 142104k buffers ,3731608,3468856,262752,142104,, 800%cpu 277%user 0%nice 48%sys 465%idle 0%iow 6%irq 3%sirq 0%host ,800,277,,48,,
3,11, Mem: 3731608k total 3455692k used 275916k free 142176k buffers ,3731608,3455692,275916,142176,, 800%cpu 287%user 3%nice 61%sys 442%idle 0%iow 3%irq 3%sirq 0%host ,800,287,,61,,
4,16, Mem: 3731608k total 3456212k used 275396k free 142176k buffers ,3731608,3456212,275396,142176,, 800%cpu 280%user 0%nice 43%sys 470%idle 0%iow 3%irq 3%sirq 0%host ,800,280,,43,,
5,21, Mem: 3731608k total 3455348k used 276260k free 142176k buffers ,3731608,3455348,276260,142176,, 800%cpu 306%user 3%nice 48%sys 432%idle 0%iow 6%irq 3%sirq 0%host ,800,306,,48,,
6,26, Mem: 3731608k total 3460892k used 270716k free 142184k buffers ,3731608,3460892,270716,142184,, 800%cpu 293%user 20%nice 87%sys 390%idle 0%iow 7%irq 3%sirq 0%host ,800,293,,87,,
7,31, Mem: 3731608k total 3458084k used 273524k free 142184k buffers ,3731608,3458084,273524,142184,, 800%cpu 283%user 10%nice 50%sys 450%idle 0%iow 3%irq 3%sirq 0%host ,800,283,,50,,
8,36, Mem: 3731608k total 3459748k used 271860k free 142184k buffers ,3731608,3459748,271860,142184,, 800%cpu 290%user 0%nice 63%sys 440%idle 0%iow 3%irq 3%sirq 0%host ,800,290,,63,,
9,41, Mem: 3731608k total 3456524k used 275084k free 142184k buffers ,3731608,3456524,275084,142184,, 800%cpu 310%user 3%nice 65%sys 413%idle 0%iow 6%irq 3%sirq 0%host ,800,310,,65,,
10,46, Mem: 3731608k total 3445332k used 286276k free 142184k buffers ,3731608,3445332,286276,142184,, 800%cpu 255%user 3%nice 48%sys 490%idle 0%iow 3%irq 0%sirq 0%host ,800,255,,48,,
11,51, Mem: 3731608k total 3443364k used 288244k free 142184k buffers ,3731608,3443364,288244,142184,, 800%cpu 241%user 3%nice 59%sys 484%idle 0%iow 6%irq 6%sirq 0%host ,800,241,,59,,
12,56, Mem: 3731608k total 3446932k used 284676k free 142184k buffers ,3731608,3446932,284676,142184,, 800%cpu 260%user 0%nice 47%sys 487%idle 0%iow 7%irq 0%sirq 0%host ,800,260,,47,,
13,61, Mem: 3731608k total 3446720k used 284888k free 142212k buffers ,3731608,3446720,284888,142212,, 800%cpu 266%user 13%nice 63%sys 453%idle 0%iow 6%irq 0%sirq 0%host ,800,266,,63,,
14,66, Mem: 3731608k total 3446068k used 285540k free 142212k buffers ,3731608,3446068,285540,142212,, 800%cpu 297%user 0%nice 42%sys 452%idle 0%iow 6%irq 3%sirq 0%host ,800,297,,42,,
15,71, Mem: 3731608k total 3446320k used 285288k free 142212k buffers ,3731608,3446320,285288,142212,, 800%cpu 303%user 0%nice 47%sys 440%idle 0%iow 7%irq 3%sirq 0%host ,800,303,,47,,
16,76, Mem: 3731608k total 3446176k used 285432k free 142216k buffers ,3731608,3446176,285432,142216,, 800%cpu 281%user 0%nice 55%sys 455%idle 0%iow 6%irq 3%sirq 0%host ,800,281,,55,,
17,81, Mem: 3731608k total 3448096k used 283512k free 142216k buffers ,3731608,3448096,283512,142216,, 800%cpu 310%user 0%nice 55%sys 426%idle 0%iow 6%irq 3%sirq 0%host ,800,310,,55,,
18,86, Mem: 3731608k total 3447476k used 284132k free 142216k buffers ,3731608,3447476,284132,142216,, 800%cpu 294%user 0%nice 59%sys 441%idle 0%iow 6%irq 0%sirq 0%host ,800,294,,59,,
19,91, Mem: 3731608k total 3445868k used 285740k free 142216k buffers ,3731608,3445868,285740,142216,, 800%cpu 245%user 0%nice 52%sys 497%idle 0%iow 6%irq 0%sirq 0%host ,800,245,,52,,
20,96, Mem: 3731608k total 3447740k used 283868k free 142216k buffers ,3731608,3447740,283868,142216,, 800%cpu 323%user 3%nice 63%sys 403%idle 0%iow 0%irq 7%sirq 0%host ,800,323,,63,,
21,101, Mem: 3731608k total 3445912k used 285696k free 142216k buffers ,3731608,3445912,285696,142216,, 800%cpu 307%user 0%nice 60%sys 420%idle 0%iow 10%irq 3%sirq 0%host ,800,307,,60,,
22,106, Mem: 3731608k total 3447432k used 284176k free 142220k buffers ,3731608,3447432,284176,142220,, 800%cpu 337%user 0%nice 60%sys 393%idle 0%iow 7%irq 3%sirq 0%host ,800,337,,60,,
23,111, Mem: 3731608k total 3447800k used 283808k free 142220k buffers ,3731608,3447800,283808,142220,, 800%cpu 268%user 0%nice 45%sys 481%idle 0%iow 6%irq 0%sirq 0%host ,800,268,,45,,
24,116, Mem: 3731608k total 3445412k used 286196k free 142220k buffers ,3731608,3445412,286196,142220,, 800%cpu 242%user 3%nice 48%sys 497%idle 0%iow 6%irq 3%sirq 0%host ,800,242,,48,,
25,121, Mem: 3731608k total 3445708k used 285900k free 142220k buffers ,3731608,3445708,285900,142220,, 800%cpu 271%user 6%nice 52%sys 461%idle 0%iow 6%irq 3%sirq 0%host ,800,271,,52,,
26,126, Mem: 3731608k total 3445720k used 285888k free 142220k buffers ,3731608,3445720,285888,142220,, 800%cpu 342%user 0%nice 61%sys 390%idle 0%iow 6%irq 0%sirq 0%host ,800,342,,61,,
27,131, Mem: 3731608k total 3446432k used 285176k free 142228k buffers ,3731608,3446432,285176,142228,, 800%cpu 280%user 7%nice 63%sys 440%idle 0%iow 10%irq 0%sirq 0%host ,800,280,,63,,
28,136, Mem: 3731608k total 3445564k used 286044k free 142228k buffers ,3731608,3445564,286044,142228,, 800%cpu 293%user 7%nice 63%sys 437%idle 0%iow 0%irq 0%sirq 0%host ,800,293,,63,,
29,141, Mem: 3731608k total 3446308k used 285300k free 142228k buffers ,3731608,3446308,285300,142228,, 800%cpu 261%user 0%nice 61%sys 471%idle 0%iow 6%irq 0%sirq 0%host ,800,261,,61,,
30,146, Mem: 3731608k total 3447208k used 284400k free 142228k buffers ,3731608,3447208,284400,142228,, 800%cpu 274%user 0%nice 61%sys 458%idle 0%iow 3%irq 3%sirq 0%host ,800,274,,61,,
31,151, Mem: 3731608k total 3444980k used 286628k free 142228k buffers ,3731608,3444980,286628,142228,, 800%cpu 248%user 10%nice 48%sys 484%idle 0%iow 6%irq 3%sirq 0%host ,800,248,,48,,
32,156, Mem: 3731608k total 3447168k used 284440k free 142228k buffers ,3731608,3447168,284440,142228,, 800%cpu 297%user 0%nice 61%sys 432%idle 0%iow 6%irq 3%sirq 0%host ,800,297,,61,,
33,161, Mem: 3731608k total 3443912k used 287696k free 142240k buffers ,3731608,3443912,287696,142240,, 800%cpu 287%user 3%nice 57%sys 443%idle 0%iow 7%irq 3%sirq 0%host ,800,287,,57,,
34,166, Mem: 3731608k total 3447960k used 283648k free 142240k buffers ,3731608,3447960,283648,142240,, 800%cpu 294%user 0%nice 58%sys 439%idle 0%iow 6%irq 3%sirq 0%host ,800,294,,58,,
35,171, Mem: 3731608k total 3446920k used 284688k free 142240k buffers ,3731608,3446920,284688,142240,, 800%cpu 300%user 0%nice 66%sys 425%idle 0%iow 6%irq 3%sirq 0%host ,800,300,,66,,
36,176, Mem: 3731608k total 3448992k used 282616k free 142240k buffers ,3731608,3448992,282616,142240,, 800%cpu 294%user 0%nice 47%sys 450%idle 0%iow 6%irq 3%sirq 0%host ,800,294,,47,,
37,181, Mem: 3731608k total 3442048k used 289560k free 142240k buffers ,3731608,3442048,289560,142240,, 800%cpu 266%user 9%nice 56%sys 459%idle 0%iow 6%irq 3%sirq 0%host ,800,266,,56,,
38,186, Mem: 3731608k total 3443612k used 287996k free 142240k buffers ,3731608,3443612,287996,142240,, 800%cpu 228%user 0%nice 53%sys 509%idle 0%iow 6%irq 3%sirq 0%host ,800,228,,53,,
39,191, Mem: 3731608k total 3445240k used 286368k free 142240k buffers ,3731608,3445240,286368,142240,, 800%cpu 253%user 0%nice 44%sys 497%idle 0%iow 3%irq 3%sirq 0%host ,800,253,,44,,
40,196, Mem: 3731608k total 3441800k used 289808k free 142244k buffers ,3731608,3441800,289808,142244,, 800%cpu 284%user 3%nice 66%sys 438%idle 0%iow 3%irq 6%sirq 0%host ,800,284,,66,,
41,201, Mem: 3731608k total 3443832k used 287776k free 142244k buffers ,3731608,3443832,287776,142244,, 800%cpu 271%user 0%nice 58%sys 465%idle 0%iow 3%irq 3%sirq 0%host ,800,271,,58,,
42,206, Mem: 3731608k total 3444948k used 286660k free 142244k buffers ,3731608,3444948,286660,142244,, 800%cpu 264%user 0%nice 55%sys 470%idle 0%iow 9%irq 3%sirq 0%host ,800,264,,55,,
43,211, Mem: 3731608k total 3443012k used 288596k free 142244k buffers ,3731608,3443012,288596,142244,, 800%cpu 303%user 3%nice 69%sys 422%idle 0%iow 3%irq 0%sirq 0%host ,800,303,,69,,
44,216, Mem: 3731608k total 3443644k used 287964k free 142244k buffers ,3731608,3443644,287964,142244,, 800%cpu 266%user 0%nice 56%sys 469%idle 0%iow 6%irq 3%sirq 0%host ,800,266,,56,,
