Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,Num,FPS,,Min FPS,Max FPS,Avg FPS
0,3.90999E+14,3.90999E+14,234.550603,13,,0,57,,3,60,59.34219269
0,3.90999E+14,3.90999E+14,18.208131,1,,1,60,,,,
0,3.90999E+14,3.90999E+14,66.887132,3,,2,59,,,,
0,3.90999E+14,3.90999E+14,16.996743,0,,3,60,,,,
0,3.90999E+14,3.90999E+14,16.776661,0,,4,59,,,,
0,3.90999E+14,3.90999E+14,16.776764,0,,5,60,,,,
0,3.90999E+14,3.90999E+14,16.776983,0,,6,60,,,,
0,3.90999E+14,3.90999E+14,16.776957,0,,7,59,,,,
0,3.90999E+14,3.90999E+14,16.776548,0,,8,60,,,,
0,3.90999E+14,3.90999E+14,16.776145,0,,9,60,,,,
0,3.90999E+14,3.90999E+14,16.775628,0,,10,59,,,,
0,3.90999E+14,3.90999E+14,16.776368,0,,11,60,,,,
0,3.90999E+14,3.90999E+14,16.776797,0,,12,59,,,,
0,3.90999E+14,3.90999E+14,16.776355,0,,13,60,,,,
0,3.90999E+14,3.90999E+14,16.776757,0,,14,60,,,,
0,3.90999E+14,3.90999E+14,16.776398,0,,15,59,,,,
0,3.90999E+14,3.90999E+14,16.77674,0,,16,60,,,,
0,3.90999E+14,3.90999E+14,16.776371,0,,17,59,,,,
0,3.90999E+14,3.90999E+14,16.776532,0,,18,60,,,,
0,3.90999E+14,3.91E+14,16.776724,0,,19,60,,,,
0,3.91E+14,3.91E+14,16.776655,0,,20,59,,,,
0,3.91E+14,3.91E+14,16.776774,0,,21,60,,,,
0,3.91E+14,3.91E+14,16.776822,0,,22,59,,,,
0,3.91E+14,3.91E+14,16.776756,0,,23,60,,,,
0,3.91E+14,3.91E+14,16.77686,0,,24,60,,,,
0,3.91E+14,3.91E+14,16.776753,0,,25,59,,,,
0,3.91E+14,3.91E+14,16.7762,0,,26,60,,,,
