Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence
10,367557213122688,367557154450182,-58.672506,367557154456432,367557241214826,86.758394,up,0.37693226
10,367557292226758,367557271654152,-20.572606,367557271658058,367557322693792,51.035734,up,0.32844353
10,367557412410259,367557354568431,-57.841828,367557354588431,367557446326617,91.738186,up,0.333041
10,367557532071678,367557477391151,-54.680527,367557477410162,367557565184337,87.774175,stop,0.28691822
10,367557651486846,367557597647726,-53.83912,367557597654549,367557652627106,54.972557,stop,0.39198935
10,367557691867006,367557682984453,-8.882553,367557682988672,367557725916332,42.92766,stop,0.3710859
11,367557811700039,367557756310710,-55.389329,367557756314617,367557826960249,70.645632,stop,0.253251
11,367557891982755,367557857674835,-34.30792,367557857677648,367557908106403,50.428755,stop,0.43036637
11,367558012074955,367557939048593,-73.026362,367557939061822,367558022169851,83.108029,stop,0.3719618
11,367558132721737,367558053321052,-79.400685,367558053339646,367558143856322,90.516676,stop,0.32962888
11,367558253240864,367558174859815,-78.381049,367558174863929,367558266525605,91.661676,stop,0.32588995
11,367558372837126,367558298771181,-74.065945,367558298786546,367558392209524,93.422978,stop,0.33095533
11,367558491719325,367558424202444,-67.516881,367558424215360,367558498532138,74.316778,up,0.3117363
11,367558573088344,367558535423444,-37.6649,367558535429226,367558609452045,74.022819,stop,0.23784941
11,367558693021325,367558640669132,-52.352193,367558640686163,367558712918722,72.232559,stop,0.29539186
12,367558811922586,367558745674924,-66.247662,367558745686538,367558818840608,73.15407,up,0.28078192
12,367558933320046,367558850101861,-83.218185,367558850122382,367558936314786,86.192404,stop,0.25849146
12,367559012806200,367558967641977,-45.164223,367558967652185,367559041179432,73.527247,stop,0.2548397
12,367559092046312,367559072043810,-20.002502,367559072047977,367559131511941,59.463964,stop,0.265997
12,367559212966116,367559162445069,-50.521047,367559162455017,367559242741640,80.286623,stop,0.24045038
12,367559332269774,367559273558987,-58.710787,367559273578830,367559363968839,90.390009,up,0.2732204
12,367559451789317,367559396049311,-55.740006,367559396070926,367559487241247,91.170321,stop,0.254309
12,367559573151412,367559519327709,-53.823703,367559519333021,367559598065894,78.732873,up,0.32018512
12,367559691854289,367559630140689,-61.7136,367559630162928,367559720315541,90.152613,up,0.2885465
13,367559813784613,367559753072107,-60.712506,367559753092368,367559843667637,90.575269,up,0.2835936
13,367559932446396,367559874602328,-57.844068,367559874608369,367559934948480,60.340111,up,0.28047
13,367560012261873,367559965379576,-46.882297,367559965387024,367560033920469,68.533445,up,0.27033907
13,367560132784437,367560066504638,-66.279799,367560066519638,367560161712148,95.19251,up,0.28587323
13,367560251978147,367560193639026,-58.339121,367560193653453,367560281295129,87.641676,stop,0.27291048
13,367560371773106,367560312759455,-59.013651,367560312779403,367560386308368,73.528965,stop,0.30369052
13,367560492381035,367560417184048,-75.196987,367560417201913,367560510597443,93.39553,stop,0.28852683
13,367560612175943,367560541789477,-70.386466,367560541800936,367560619093079,77.292143,stop,0.41685015
13,367560731630330,367560652220113,-79.410217,367560652238968,367560740663039,88.424071,stop,0.31009677
14,367560853670706,367560771375073,-82.295633,367560771395855,367560862363520,90.967665,stop,0.3295827
14,367560933471652,367560892905554,-40.566098,367560892908887,367560962196863,69.287976,stop,0.37422693
14,367561052497341,367560992971710,-59.525631,367560992975564,367561076835677,83.860113,stop,0.32017684
14,367561172654853,367561107719221,-64.935632,367561107725888,367561184102250,76.376362,up,0.28325805
14,367561293833823,367561216255013,-77.57881,367561216275274,367561304021272,87.745998,stop,0.29226694
14,367561412022325,367561335232525,-76.7898,367561335246275,367561417968002,82.721727,stop,0.2938095
14,367561491442176,367561449081599,-42.360577,367561449088474,367561514231762,65.143288,stop,0.3578144
14,367561573431091,367561545284994,-28.146097,367561545295150,367561610413334,65.118184,stop,0.3803388
14,367561692171519,367561641258077,-50.913442,367561641271149,367561719856261,78.585112,stop,0.3117468
15,367561812225333,367561752209650,-60.015683,367561752231265,367561843545909,91.314644,stop,0.35736984
15,367561932202533,367561875691746,-56.510787,367561875712162,367561964848473,89.136311,stop,0.330872
15,367562052105930,367561996098477,-56.007453,367561996112695,367562085735829,89.623134,stop,0.31038183
15,367562171660994,367562116961926,-54.699068,367562116980989,367562192633079,75.65209,stop,0.32294288
15,367562252350065,367562223059801,-29.290264,367562223067301,367562269958348,46.891047,up,0.29191136
15,367562332098250,367562300455382,-31.642868,367562300468819,367562353246325,52.777506,stop,0.25670168
15,367562412831591,367562384097473,-28.734118,367562384100807,367562435019301,50.918494,stop,0.3314726
15,367562492489984,367562465846700,-26.643284,367562465852950,367562532225301,66.372351,stop,0.2574646
15,367562614192705,367562565295721,-48.896984,367562565313742,367562642811093,77.497351,stop,0.28962266
15,367562733077873,367562673417398,-59.660475,367562673421356,367562747476416,74.05506,stop,0.289475
16,367562812340641,367562778114023,-34.226618,367562778117148,367562836025852,57.908704,stop,0.26170543
16,367562931554820,367562867111376,-64.443444,367562867126167,367562939781018,72.654851,stop,0.21028273
16,367563052509207,367562970113209,-82.395998,367562970117740,367563057969468,87.851728,stop,0.25624743
16,367563133354788,367563090167544,-43.187244,367563090175721,367563172827708,82.651987,stop,0.266686
16,367563252114539,367563204531253,-47.583286,367563204549274,367563284803032,80.253758,stop,0.2645504
16,367563371919968,367563316929858,-54.99011,367563316935796,367563372117989,55.182193,stop,0.25705683
16,367563452323674,367563403710023,-48.613651,367563403718096,367563452858986,49.14089,stop,0.24898338
16,367563532929567,367563483910343,-49.019224,367563483919354,367563558181288,74.261934,stop,0.33423775
16,367563651533746,367563589557646,-61.9761,367563589567594,367563671441039,81.873445,stop,0.2520258
17,367563733070472,367563701868230,-31.202242,367563701878438,367563769073028,67.19459,stop,0.2873634
17,367563852176838,367563800174125,-52.002713,367563800184073,367563872984080,72.800007,stop,0.23237452
17,367563973213309,367563904308094,-68.905215,367563904319708,367563982619299,78.299591,stop,0.2647828
17,367564092636862,367564013494146,-79.142716,367564013506073,367564101104259,87.598186,stop,0.26895323
17,367564172020829,367564132712231,-39.308598,367564132717544,367564196937342,64.219798,stop,0.27850387
17,367564292734382,367564227772188,-64.962194,367564227777605,367564310195686,82.418081,stop,0.25865695
17,367564411498509,367564343116939,-68.38157,367564343136106,367564420882416,77.74631,stop,0.2791837
17,367564533877167,367564451229086,-82.648081,367564451232523,367564543976543,92.74402,up,0.25193325
17,367564653793429,367564575425504,-78.367925,367564575443629,367564662096503,86.652874,stop,0.2605583
18,367564732757916,367564693292287,-39.465629,367564693296922,367564763716929,70.420007,up,0.2744256
18,367564853516209,367564795076464,-58.439745,367564795095995,367564881737774,86.641779,stop,0.26662022
18,367564974032159,367564912654757,-61.377402,367564912659184,367564980746638,68.087454,stop,0.23785502
18,367565052115500,367565012917215,-39.198285,367565012936485,367565091225399,78.288914,stop,0.30080363
18,367565131539570,367565121979725,-9.559845,367565121991600,367565170870512,48.878912,stop,0.25460047
