Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3499036,232572,144832,0.937675126,800,130,0.1625,43,0.05375
2,5,3731608,3468856,262752,142104,0.929587459,800,277,0.34625,48,0.06
3,11,3731608,3455692,275916,142176,0.926059758,800,287,0.35875,61,0.07625
4,16,3731608,3456212,275396,142176,0.926199108,800,280,0.35,43,0.05375
5,21,3731608,3455348,276260,142176,0.925967572,800,306,0.3825,48,0.06
6,26,3731608,3460892,270716,142184,0.927453259,800,293,0.36625,87,0.10875
7,31,3731608,3458084,273524,142184,0.926700768,800,283,0.35375,50,0.0625
8,36,3731608,3459748,271860,142184,0.927146689,800,290,0.3625,63,0.07875
9,41,3731608,3456524,275084,142184,0.926282718,800,310,0.3875,65,0.08125
10,46,3731608,3445332,286276,142184,0.923283475,800,255,0.31875,48,0.06
11,51,3731608,3443364,288244,142184,0.922756088,800,241,0.30125,59,0.07375
12,56,3731608,3446932,284676,142184,0.923712244,800,260,0.325,47,0.05875
13,61,3731608,3446720,284888,142212,0.923655432,800,266,0.3325,63,0.07875
14,66,3731608,3446068,285540,142212,0.923480709,800,297,0.37125,42,0.0525
15,71,3731608,3446320,285288,142212,0.92354824,800,303,0.37875,47,0.05875
16,76,3731608,3446176,285432,142216,0.923509651,800,281,0.35125,55,0.06875
17,81,3731608,3448096,283512,142216,0.924024174,800,310,0.3875,55,0.06875
18,86,3731608,3447476,284132,142216,0.923858026,800,294,0.3675,59,0.07375
19,91,3731608,3445868,285740,142216,0.923427112,800,245,0.30625,52,0.065
20,96,3731608,3447740,283868,142216,0.923928773,800,323,0.40375,63,0.07875
21,101,3731608,3445912,285696,142216,0.923438904,800,307,0.38375,60,0.075
22,106,3731608,3447432,284176,142220,0.923846235,800,337,0.42125,60,0.075
23,111,3731608,3447800,283808,142220,0.923944852,800,268,0.335,45,0.05625
24,116,3731608,3445412,286196,142220,0.923304913,800,242,0.3025,48,0.06
25,121,3731608,3445708,285900,142220,0.923384235,800,271,0.33875,52,0.065
26,126,3731608,3445720,285888,142220,0.923387451,800,342,0.4275,61,0.07625
27,131,3731608,3446432,285176,142228,0.923578254,800,280,0.35,63,0.07875
28,136,3731608,3445564,286044,142228,0.923345646,800,293,0.36625,63,0.07875
29,141,3731608,3446308,285300,142228,0.923545024,800,261,0.32625,61,0.07625
30,146,3731608,3447208,284400,142228,0.923786207,800,274,0.3425,61,0.07625
31,151,3731608,3444980,286628,142228,0.923189145,800,248,0.31,48,0.06
32,156,3731608,3447168,284440,142228,0.923775488,800,297,0.37125,61,0.07625
33,161,3731608,3443912,287696,142240,0.922902942,800,287,0.35875,57,0.07125
34,166,3731608,3447960,283648,142240,0.923987729,800,294,0.3675,58,0.0725
35,171,3731608,3446920,284688,142240,0.923709028,800,300,0.375,66,0.0825
36,176,3731608,3448992,282616,142240,0.924264285,800,294,0.3675,47,0.05875
37,181,3731608,3442048,289560,142240,0.922403425,800,266,0.3325,56,0.07
38,186,3731608,3443612,287996,142240,0.922822547,800,228,0.285,53,0.06625
39,191,3731608,3445240,286368,142240,0.92325882,800,253,0.31625,44,0.055
40,196,3731608,3441800,289808,142244,0.922336966,800,284,0.355,66,0.0825
41,201,3731608,3443832,287776,142244,0.922881503,800,271,0.33875,58,0.0725
42,206,3731608,3444948,286660,142244,0.92318057,800,264,0.33,55,0.06875
43,211,3731608,3443012,288596,142244,0.922661759,800,303,0.37875,69,0.08625
44,216,3731608,3443644,287964,142244,0.922831123,800,266,0.3325,56,0.07
45,221,3731608,3445552,286056,142244,0.92334243,800,300,0.375,58,0.0725
46,226,3731608,3443224,288384,142244,0.922718571,800,275,0.34375,50,0.0625
47,231,3731608,3445980,285628,142244,0.923457126,800,259,0.32375,63,0.07875
48,236,3731608,3442072,289536,142244,0.922409857,800,319,0.39875,72,0.09
49,241,3731608,3444492,287116,142244,0.923058371,800,332,0.415,65,0.08125
50,246,3731608,3445408,286200,142244,0.923303841,800,309,0.38625,59,0.07375
51,251,3731608,3442836,288772,142244,0.922614594,800,244,0.305,50,0.0625
52,256,3731608,3443440,288168,142244,0.922776455,800,281,0.35125,59,0.07375
53,261,3731608,3445812,285796,142244,0.923412105,800,328,0.41,66,0.0825
54,266,3731608,3445720,285888,142244,0.923387451,800,226,0.2825,55,0.06875
55,271,3731608,3444140,287468,142244,0.922964041,800,300,0.375,55,0.06875
56,276,3731608,3446472,285136,142244,0.923588973,800,319,0.39875,71,0.08875
57,281,3731608,3443748,287860,142244,0.922858993,800,261,0.32625,52,0.065
58,286,3731608,3450040,281568,142244,0.924545129,800,234,0.2925,59,0.07375
59,291,3731608,3443376,288232,142244,0.922759304,800,303,0.37875,53,0.06625
