Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3336528,395080,145452,0.894126071,800,128,0.16,52,0.065
2,5,3731608,3479896,251712,145476,0.932545969,800,319,0.39875,56,0.07
3,10,3731608,3473480,258128,145500,0.930826603,800,267,0.33375,50,0.0625
4,15,3731608,3472676,258932,145524,0.930611147,800,300,0.375,42,0.0525
5,20,3731608,3470760,260848,145524,0.930097695,800,297,0.37125,58,0.0725
6,25,3731608,3473608,258000,145524,0.930860905,800,287,0.35875,52,0.065
7,30,3731608,3471544,260064,145524,0.930307792,800,287,0.35875,55,0.06875
8,35,3731608,3471488,260120,145524,0.930292785,800,284,0.355,55,0.06875
9,40,3731608,3469844,261764,145528,0.929852225,800,294,0.3675,65,0.08125
10,45,3731608,3469068,262540,145528,0.929644271,800,248,0.31,35,0.04375
11,50,3731608,3470496,261112,145528,0.930026948,800,281,0.35125,52,0.065
12,55,3731608,3469216,262392,145532,0.929683933,800,310,0.3875,60,0.075
13,60,3731608,3470760,260848,145532,0.930097695,800,317,0.39625,53,0.06625
14,65,3731608,3473348,258260,145532,0.93079123,800,297,0.37125,60,0.075
15,70,3731608,3470988,260620,145540,0.930158795,800,271,0.33875,48,0.06
16,75,3731608,3472104,259504,145540,0.930457862,800,303,0.37875,63,0.07875
17,80,3731608,3470336,261272,145540,0.929984071,800,232,0.29,48,0.06
18,85,3731608,3472720,258888,145540,0.930622938,800,310,0.3875,57,0.07125
19,90,3731608,3471856,259752,145540,0.930391402,800,310,0.3875,40,0.05
20,95,3731608,3473392,258216,145540,0.930803021,800,271,0.33875,48,0.06
21,100,3731608,3471152,260456,145540,0.930202744,800,271,0.33875,55,0.06875
22,105,3731608,3468084,263524,145540,0.929380578,800,280,0.35,53,0.06625
23,110,3731608,3470536,261072,145540,0.930037667,800,284,0.355,55,0.06875
24,115,3731608,3471988,259620,145548,0.930426776,800,223,0.27875,47,0.05875
25,120,3731608,3471192,260416,145548,0.930213463,800,229,0.28625,48,0.06
26,125,3731608,3469832,261776,145552,0.929849009,800,294,0.3675,52,0.065
27,130,3731608,3470824,260784,145552,0.930114846,800,283,0.35375,50,0.0625
28,135,3731608,3465904,265704,145564,0.928796379,800,287,0.35875,45,0.05625
29,140,3731608,3466988,264620,145564,0.929086871,800,317,0.39625,67,0.08375
30,145,3731608,3464864,266744,145564,0.928517679,800,307,0.38375,60,0.075
31,150,3731608,3467004,264604,145564,0.929091159,800,283,0.35375,63,0.07875
32,155,3731608,3467964,263644,145564,0.92934842,800,287,0.35875,43,0.05375
33,160,3731608,3466068,265540,145564,0.928840328,800,280,0.35,50,0.0625
34,165,3731608,3467832,263776,145564,0.929313047,800,287,0.35875,57,0.07125
35,170,3731608,3466128,265480,145564,0.928856407,800,297,0.37125,47,0.05875
36,175,3731608,3468512,263096,145564,0.929495274,800,277,0.34625,57,0.07125
37,180,3731608,3466648,264960,145564,0.928995757,800,263,0.32875,57,0.07125
38,185,3731608,3467184,264424,145564,0.929139395,800,261,0.32625,58,0.0725
39,190,3731608,3467276,264332,145564,0.929164049,800,255,0.31875,42,0.0525
40,195,3731608,3468884,262724,145568,0.929594963,800,297,0.37125,63,0.07875
41,200,3731608,3466492,265116,145568,0.928953952,800,265,0.33125,65,0.08125
42,205,3731608,3465528,266080,145568,0.928695619,800,277,0.34625,50,0.0625
43,210,3731608,3465620,265988,145572,0.928720273,800,235,0.29375,48,0.06
44,215,3731608,3467588,264020,145572,0.929247659,800,290,0.3625,63,0.07875
45,220,3731608,3468892,262716,145572,0.929597107,800,268,0.335,52,0.065
46,225,3731608,3466564,265044,145572,0.928973247,800,316,0.395,42,0.0525
