Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3411728k used 319880k free 124564k buffers ,3731608,3411728,319880,124564,, 800%cpu 121%user 14%nice 48%sys 610%idle 3%iow 0%irq 3%sirq 0%host ,800,121,,48,,
2,5, Mem: 3731608k total 3507640k used 223968k free 123424k buffers ,3731608,3507640,223968,123424,, 800%cpu 320%user 3%nice 60%sys 407%idle 0%iow 7%irq 3%sirq 0%host ,800,320,,60,,
3,10, Mem: 3731608k total 3501736k used 229872k free 123436k buffers ,3731608,3501736,229872,123436,, 800%cpu 252%user 0%nice 52%sys 490%idle 0%iow 6%irq 0%sirq 0%host ,800,252,,52,,
4,15, Mem: 3731608k total 3503544k used 228064k free 123436k buffers ,3731608,3503544,228064,123436,, 800%cpu 337%user 0%nice 47%sys 410%idle 0%iow 7%irq 0%sirq 0%host ,800,337,,47,,
5,20, Mem: 3731608k total 3498676k used 232932k free 123440k buffers ,3731608,3498676,232932,123440,, 800%cpu 284%user 3%nice 58%sys 448%idle 0%iow 6%irq 0%sirq 0%host ,800,284,,58,,
6,25, Mem: 3731608k total 3498400k used 233208k free 123444k buffers ,3731608,3498400,233208,123444,, 800%cpu 252%user 13%nice 65%sys 465%idle 0%iow 6%irq 0%sirq 0%host ,800,252,,65,,
7,30, Mem: 3731608k total 3498196k used 233412k free 123448k buffers ,3731608,3498196,233412,123448,, 800%cpu 271%user 0%nice 65%sys 461%idle 0%iow 3%irq 0%sirq 0%host ,800,271,,65,,
8,35, Mem: 3731608k total 3498088k used 233520k free 123452k buffers ,3731608,3498088,233520,123452,, 800%cpu 287%user 0%nice 63%sys 440%idle 0%iow 7%irq 3%sirq 0%host ,800,287,,63,,
9,40, Mem: 3731608k total 3497272k used 234336k free 123452k buffers ,3731608,3497272,234336,123452,, 800%cpu 293%user 0%nice 53%sys 440%idle 0%iow 7%irq 7%sirq 0%host ,800,293,,53,,
10,45, Mem: 3731608k total 3502600k used 229008k free 123480k buffers ,3731608,3502600,229008,123480,, 800%cpu 259%user 0%nice 53%sys 481%idle 0%iow 6%irq 0%sirq 0%host ,800,259,,53,,
11,50, Mem: 3731608k total 3501524k used 230084k free 123480k buffers ,3731608,3501524,230084,123480,, 800%cpu 297%user 0%nice 67%sys 427%idle 0%iow 10%irq 0%sirq 0%host ,800,297,,67,,
12,55, Mem: 3731608k total 3498648k used 232960k free 123480k buffers ,3731608,3498648,232960,123480,, 800%cpu 281%user 0%nice 55%sys 458%idle 0%iow 6%irq 0%sirq 0%host ,800,281,,55,,
13,60, Mem: 3731608k total 3496296k used 235312k free 123480k buffers ,3731608,3496296,235312,123480,, 800%cpu 253%user 3%nice 60%sys 477%idle 0%iow 3%irq 3%sirq 0%host ,800,253,,60,,
14,65, Mem: 3731608k total 3498504k used 233104k free 123480k buffers ,3731608,3498504,233104,123480,, 800%cpu 270%user 3%nice 63%sys 457%idle 0%iow 3%irq 3%sirq 0%host ,800,270,,63,,
15,70, Mem: 3731608k total 3496508k used 235100k free 123488k buffers ,3731608,3496508,235100,123488,, 800%cpu 275%user 0%nice 41%sys 478%idle 0%iow 6%irq 0%sirq 0%host ,800,275,,41,,
16,75, Mem: 3731608k total 3498040k used 233568k free 123492k buffers ,3731608,3498040,233568,123492,, 800%cpu 261%user 0%nice 45%sys 484%idle 0%iow 6%irq 3%sirq 0%host ,800,261,,45,,
17,80, Mem: 3731608k total 3497436k used 234172k free 123504k buffers ,3731608,3497436,234172,123504,, 800%cpu 255%user 6%nice 55%sys 481%idle 0%iow 3%irq 0%sirq 0%host ,800,255,,55,,
18,85, Mem: 3731608k total 3496728k used 234880k free 123512k buffers ,3731608,3496728,234880,123512,, 800%cpu 300%user 6%nice 58%sys 429%idle 0%iow 3%irq 3%sirq 0%host ,800,300,,58,,
19,90, Mem: 3731608k total 3498556k used 233052k free 123512k buffers ,3731608,3498556,233052,123512,, 800%cpu 281%user 3%nice 52%sys 458%idle 0%iow 6%irq 0%sirq 0%host ,800,281,,52,,
20,95, Mem: 3731608k total 3499752k used 231856k free 123512k buffers ,3731608,3499752,231856,123512,, 800%cpu 241%user 0%nice 50%sys 500%idle 0%iow 6%irq 3%sirq 0%host ,800,241,,50,,
21,100, Mem: 3731608k total 3499172k used 232436k free 123512k buffers ,3731608,3499172,232436,123512,, 800%cpu 319%user 0%nice 48%sys 419%idle 3%iow 6%irq 3%sirq 0%host ,800,319,,48,,
