Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3574536,157072,137428,0.95790769,800,124,0.155,45,0.05625
2,5,3731608,3485560,246048,127860,0.934063814,800,313,0.39125,60,0.075
3,10,3731608,3479204,252404,127860,0.932360527,800,293,0.36625,63,0.07875
4,15,3731608,3480496,251112,127860,0.932706758,800,290,0.3625,70,0.0875
5,21,3731608,3480160,251448,127864,0.932616716,800,271,0.33875,65,0.08125
6,26,3731608,3479372,252236,127864,0.932405547,800,265,0.33125,55,0.06875
7,31,3731608,3475932,255676,127864,0.931483693,800,303,0.37875,71,0.08875
8,36,3731608,3476952,254656,127864,0.931757033,800,303,0.37875,45,0.05625
9,41,3731608,3473032,258576,127864,0.930706548,800,270,0.3375,50,0.0625
10,46,3731608,3475096,256512,127864,0.931259661,800,244,0.305,41,0.05125
11,51,3731608,3475656,255952,127884,0.93140973,800,280,0.35,47,0.05875
12,56,3731608,3477828,253780,127896,0.931991785,800,261,0.32625,45,0.05625
13,61,3731608,3476432,255176,127924,0.931617683,800,297,0.37125,65,0.08125
14,66,3731608,3476412,255196,127924,0.931612324,800,250,0.3125,60,0.075
15,71,3731608,3476244,255364,127936,0.931567303,800,281,0.35125,45,0.05625
16,76,3731608,3480136,251472,127936,0.932610285,800,277,0.34625,57,0.07125
17,81,3731608,3472512,259096,127992,0.930567198,800,265,0.33125,45,0.05625
18,86,3731608,3471368,260240,127992,0.930260628,800,260,0.325,53,0.06625
19,91,3731608,3472316,259292,128000,0.930514674,800,241,0.30125,47,0.05875
20,96,3731608,3471092,260516,128004,0.930186665,800,259,0.32375,50,0.0625
21,101,3731608,3471592,260016,128004,0.930320655,800,323,0.40375,53,0.06625
22,106,3731608,3474632,256976,128004,0.931135318,800,252,0.315,45,0.05625
23,112,3731608,3471472,260136,128004,0.930288498,800,268,0.335,58,0.0725
24,117,3731608,3472372,259236,128012,0.930529681,800,284,0.355,58,0.0725
25,122,3731608,3470868,260740,128016,0.930126637,800,248,0.31,61,0.07625
26,127,3731608,3472032,259576,128016,0.930438567,800,253,0.31625,63,0.07875
27,132,3731608,3474668,256940,128016,0.931144965,800,300,0.375,60,0.075
28,137,3731608,3474484,257124,128016,0.931095656,800,252,0.315,45,0.05625
29,142,3731608,3474356,257252,128024,0.931061355,800,274,0.3425,71,0.08875
30,147,3731608,3476728,254880,128024,0.931697006,800,281,0.35125,53,0.06625
31,152,3731608,3474296,257312,128024,0.931045276,800,244,0.305,53,0.06625
32,157,3731608,3474700,256908,128024,0.93115354,800,261,0.32625,48,0.06
33,162,3731608,3474532,257076,128024,0.931108519,800,290,0.3625,50,0.0625
34,167,3731608,3476240,255368,128024,0.931566231,800,332,0.415,55,0.06875
35,172,3731608,3473760,257848,128024,0.930901638,800,284,0.355,53,0.06625
36,177,3731608,3475372,256236,128036,0.931333623,800,273,0.34125,55,0.06875
37,182,3731608,3478072,253536,128036,0.932057172,800,288,0.36,56,0.07
38,187,3731608,3475392,256216,128036,0.931338983,800,309,0.38625,63,0.07875
39,192,3731608,3477192,254416,128036,0.931821349,800,275,0.34375,59,0.07375
40,197,3731608,3479228,252380,128036,0.932366958,800,344,0.43,63,0.07875
41,202,3731608,3477200,254408,128036,0.931823493,800,355,0.44375,55,0.06875
42,207,3731608,3477792,253816,128036,0.931982137,800,334,0.4175,59,0.07375
43,212,3731608,3478336,253272,128036,0.932127919,800,244,0.305,47,0.05875
44,217,3731608,3479112,252496,128036,0.932335872,800,256,0.32,56,0.07
45,222,3731608,3475676,255932,128036,0.93141509,800,244,0.305,50,0.0625
46,227,3731608,3477788,253820,128036,0.931981066,800,197,0.24625,55,0.06875
47,232,3731608,3478224,253384,128036,0.932097905,800,267,0.33375,61,0.07625
48,237,3731608,3480536,251072,128048,0.932717477,800,294,0.3675,47,0.05875
49,242,3731608,3477704,253904,128052,0.931958555,800,278,0.3475,59,0.07375
50,247,3731608,3479012,252596,128052,0.932309074,800,309,0.38625,73,0.09125
51,252,3731608,3477032,254576,128052,0.931778472,800,281,0.35125,63,0.07875
52,257,3731608,3478864,252744,128052,0.932269413,800,300,0.375,56,0.07
53,262,3731608,3480740,250868,128056,0.932772145,800,290,0.3625,48,0.06
54,267,3731608,3476372,255236,128056,0.931601604,800,310,0.3875,61,0.07625
55,272,3731608,3475180,256428,128056,0.931282171,800,288,0.36,63,0.07875
56,277,3731608,3477880,253728,128056,0.93200572,800,276,0.345,55,0.06875
57,282,3731608,3474224,257384,128056,0.931025981,800,309,0.38625,69,0.08625
58,287,3731608,3476308,255300,128056,0.931584454,800,284,0.355,53,0.06625
59,292,3731608,3477472,254136,128056,0.931896384,800,294,0.3675,53,0.06625
60,297,3731608,3478124,253484,128064,0.932071107,800,316,0.395,63,0.07875
61,302,3731608,3474960,256648,128072,0.931223215,800,244,0.305,56,0.07
62,307,3731608,3478948,252660,128080,0.932291923,800,316,0.395,50,0.0625
63,312,3731608,3478824,252784,128080,0.932258694,800,252,0.315,58,0.0725
64,317,3731608,3476532,255076,128080,0.931644481,800,253,0.31625,69,0.08625
65,322,3731608,3477464,254144,128080,0.93189424,800,328,0.41,72,0.09
66,327,3731608,3479496,252112,128080,0.932438777,800,248,0.31,30,0.0375
67,332,3731608,3479404,252204,128080,0.932414123,800,282,0.3525,48,0.06
68,337,3731608,3480164,251444,128088,0.932617788,800,272,0.34,47,0.05875
69,342,3731608,3476740,254868,128088,0.931700221,800,253,0.31625,53,0.06625
70,347,3731608,3479420,252188,128088,0.932418411,800,297,0.37125,55,0.06875
71,352,3731608,3480772,250836,128088,0.932780721,800,284,0.355,56,0.07
72,357,3731608,3480092,251516,128092,0.932598494,800,222,0.2775,56,0.07
73,362,3731608,3480868,250740,128092,0.932806447,800,247,0.30875,50,0.0625
74,367,3731608,3484768,246840,128092,0.933851573,800,294,0.3675,58,0.0725
75,372,3731608,3478972,252636,128092,0.932298355,800,250,0.3125,53,0.06625
76,377,3731608,3483500,248108,128092,0.933511773,800,322,0.4025,44,0.055
77,382,3731608,3480092,251516,128092,0.932598494,800,278,0.3475,53,0.06625
78,388,3731608,3480156,251452,128092,0.932615645,800,325,0.40625,47,0.05875
79,393,3731608,3481136,250472,128092,0.932878266,800,263,0.32875,56,0.07
80,398,3731608,3482936,248672,128092,0.933360632,800,281,0.35125,66,0.0825
81,403,3731608,3483280,248328,128092,0.933452817,800,245,0.30625,58,0.0725
82,408,3731608,3484244,247364,128092,0.933711151,800,297,0.37125,66,0.0825
83,414,3731608,3485888,245720,128092,0.934151712,800,303,0.37875,56,0.07
84,419,3731608,3486712,244896,128112,0.934372528,800,294,0.3675,50,0.0625
85,424,3731608,3482748,248860,128112,0.933310251,800,329,0.41125,48,0.06
86,429,3731608,3482036,249572,128112,0.933119449,800,238,0.2975,41,0.05125
87,434,3731608,3482716,248892,128112,0.933301676,800,323,0.40375,45,0.05625
88,440,3731608,3483452,248156,128120,0.93349891,800,221,0.27625,45,0.05625
89,445,3731608,3484544,247064,128120,0.933791545,800,250,0.3125,63,0.07875
90,450,3731608,3484792,246816,128120,0.933858004,800,252,0.315,42,0.0525
91,455,3731608,3485016,246592,128124,0.933918032,800,309,0.38625,47,0.05875
92,460,3731608,3486448,245160,128124,0.934301781,800,250,0.3125,56,0.07
