Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3368096,363512,126092,0.902585695,800,157,0.19625,123,0.15375
2,5,3731608,3490172,241436,126096,0.935299742,800,271,0.33875,52,0.065
3,10,3731608,3489388,242220,126124,0.935089645,800,297,0.37125,57,0.07125
4,15,3731608,3487884,243724,126128,0.934686602,800,319,0.39875,55,0.06875
5,20,3731608,3490424,241184,126132,0.935367273,800,287,0.35875,57,0.07125
6,25,3731608,3490732,240876,126132,0.935449811,800,237,0.29625,63,0.07875
7,30,3731608,3489732,241876,126140,0.93518183,800,265,0.33125,45,0.05625
8,36,3731608,3488628,242980,126140,0.934885979,800,226,0.2825,48,0.06
9,41,3731608,3488984,242624,126140,0.934981381,800,269,0.33625,47,0.05875
10,46,3731608,3491108,240500,126140,0.935550572,800,256,0.32,56,0.07
11,51,3731608,3489400,242208,126140,0.935092861,800,300,0.375,55,0.06875
12,56,3731608,3478828,252780,126140,0.932259766,800,253,0.31625,50,0.0625
13,61,3731608,3478420,253188,126140,0.93215043,800,274,0.3425,55,0.06875
14,66,3731608,3480868,250740,126144,0.932806447,800,277,0.34625,45,0.05625
15,71,3731608,3475844,255764,126148,0.93146011,800,255,0.31875,52,0.065
16,76,3731608,3480588,251020,126148,0.932731412,800,229,0.28625,55,0.06875
17,81,3731608,3477640,253968,126148,0.931941404,800,229,0.28625,55,0.06875
18,86,3731608,3478460,253148,126148,0.932161149,800,275,0.34375,56,0.07
19,91,3731608,3481280,250328,126156,0.932916855,800,310,0.3875,68,0.085
20,96,3731608,3478088,253520,126156,0.93206146,800,247,0.30875,53,0.06625
21,101,3731608,3477064,254544,126156,0.931787047,800,325,0.40625,50,0.0625
22,106,3731608,3477868,253740,126160,0.932002504,800,278,0.3475,56,0.07
23,111,3731608,3480672,250936,126160,0.932753923,800,303,0.37875,44,0.055
24,116,3731608,3482500,249108,126164,0.933243792,800,266,0.3325,56,0.07
25,121,3731608,3479324,252284,126164,0.932392684,800,347,0.43375,53,0.06625
26,126,3731608,3479852,251756,126164,0.932534178,800,247,0.30875,53,0.06625
27,131,3731608,3480416,251192,126168,0.93268532,800,253,0.31625,41,0.05125
28,136,3731608,3483516,248092,126168,0.933516061,800,300,0.375,42,0.0525
29,141,3731608,3479596,252012,126168,0.932465575,800,264,0.33,45,0.05625
30,146,3731608,3481920,249688,126168,0.933088363,800,269,0.33625,63,0.07875
31,151,3731608,3482540,249068,126168,0.933254511,800,255,0.31875,61,0.07625
32,156,3731608,3480136,251472,126168,0.932610285,800,328,0.41,50,0.0625
33,161,3731608,3480664,250944,126168,0.932751779,800,269,0.33625,56,0.07
34,166,3731608,3482996,248612,126168,0.933376711,800,309,0.38625,59,0.07375
35,171,3731608,3481008,250600,126168,0.932843964,800,249,0.31125,46,0.0575
36,176,3731608,3483336,248272,126172,0.933467824,800,271,0.33875,65,0.08125
37,181,3731608,3484112,247496,126172,0.933675777,800,297,0.37125,50,0.0625
38,186,3731608,3482748,248860,126176,0.933310251,800,303,0.37875,59,0.07375
39,191,3731608,3484728,246880,126176,0.933840854,800,233,0.29125,61,0.07625
40,196,3731608,3486348,245260,126180,0.934274983,800,269,0.33625,53,0.06625
41,201,3731608,3485972,245636,126184,0.934174222,800,278,0.3475,50,0.0625
42,206,3731608,3485664,245944,126184,0.934091684,800,316,0.395,59,0.07375
43,211,3731608,3487276,244332,126184,0.934523669,800,216,0.27,56,0.07
44,216,3731608,3489308,242300,126184,0.935068207,800,328,0.41,50,0.0625
45,221,3731608,3485060,246548,126184,0.933929823,800,278,0.3475,56,0.07
46,226,3731608,3485316,246292,126188,0.933998426,800,269,0.33625,56,0.07
47,231,3731608,3487236,244372,126188,0.93451295,800,290,0.3625,65,0.08125
48,236,3731608,3485656,245952,126188,0.93408954,800,239,0.29875,61,0.07625
49,241,3731608,3486400,245208,126192,0.934288918,800,273,0.34125,45,0.05625
50,246,3731608,3486492,245116,126196,0.934313572,800,306,0.3825,50,0.0625
51,251,3731608,3490008,241600,126200,0.935255793,800,256,0.32,47,0.05875
52,256,3731608,3485636,245972,126200,0.93408418,800,306,0.3825,59,0.07375
53,261,3731608,3487864,243744,126200,0.934681242,800,316,0.395,59,0.07375
54,266,3731608,3485880,245728,126200,0.934149568,800,259,0.32375,59,0.07375
55,271,3731608,3487120,244488,126200,0.934481864,800,291,0.36375,56,0.07
56,276,3731608,3482112,249496,126200,0.933139815,800,310,0.3875,65,0.08125
57,281,3731608,3481864,249744,126204,0.933073356,800,272,0.34,53,0.06625
58,286,3731608,3484204,247404,126208,0.933700432,800,297,0.37125,47,0.05875
59,291,3731608,3483832,247776,126208,0.933600743,800,241,0.30125,53,0.06625
60,296,3731608,3485972,245636,126208,0.934174222,800,303,0.37875,56,0.07
61,301,3731608,3484484,247124,126212,0.933775466,800,316,0.395,59,0.07375
62,306,3731608,3486296,245312,126212,0.934261048,800,256,0.32,47,0.05875
63,311,3731608,3483352,248256,126216,0.933472112,800,291,0.36375,56,0.07
64,316,3731608,3483704,247904,126216,0.933566441,800,316,0.395,56,0.07
65,321,3731608,3485116,246492,126220,0.93394483,800,294,0.3675,58,0.0725
66,326,3731608,3486880,244728,126220,0.934417549,800,297,0.37125,58,0.0725
67,331,3731608,3486256,245352,126220,0.934250329,800,290,0.3625,68,0.085
68,336,3731608,3487244,244364,126220,0.934515094,800,348,0.435,45,0.05625
69,341,3731608,3481756,249852,126220,0.933044414,800,241,0.30125,53,0.06625
70,346,3731608,3482868,248740,126224,0.933342409,800,300,0.375,44,0.055
71,351,3731608,3482280,249328,126224,0.933184836,800,259,0.32375,56,0.07
72,356,3731608,3484156,247452,126224,0.933687568,800,279,0.34875,64,0.08
73,361,3731608,3485456,246152,126240,0.934035944,800,268,0.335,58,0.0725
74,366,3731608,3485064,246544,126240,0.933930895,800,250,0.3125,66,0.0825
75,371,3731608,3487080,244528,126244,0.934471145,800,253,0.31625,56,0.07
76,376,3731608,3486644,244964,126244,0.934354305,800,253,0.31625,63,0.07875
77,381,3731608,3483376,248232,126244,0.933478543,800,242,0.3025,58,0.0725
78,386,3731608,3484012,247596,126244,0.933648979,800,287,0.35875,48,0.06
79,391,3731608,3484720,246888,126244,0.93383871,800,319,0.39875,53,0.06625
80,396,3731608,3484784,246824,126244,0.933855861,800,263,0.32875,53,0.06625
81,401,3731608,3488560,243048,126252,0.934867757,800,247,0.30875,66,0.0825
82,406,3731608,3489772,241836,126252,0.93519255,800,227,0.28375,52,0.065
83,411,3731608,3489028,242580,126252,0.934993172,800,281,0.35125,59,0.07375
84,416,3731608,3488796,242812,126252,0.934931,800,259,0.32375,50,0.0625
85,421,3731608,3485104,246504,126252,0.933941614,800,322,0.4025,78,0.0975
86,426,3731608,3484996,246612,126252,0.933912672,800,268,0.335,71,0.08875
87,431,3731608,3485492,246116,126252,0.934045591,800,331,0.41375,59,0.07375
88,436,3731608,3487708,243900,126252,0.934639437,800,231,0.28875,69,0.08625
