Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Num,FPS,,Min FPS
0,1.28944E+14,1.28944E+14,34.140257,2,,,0,43,,19
0,1.28944E+14,1.28944E+14,266.897208,15,,,1,59,,
0,1.28944E+14,1.28944E+14,35.16845,2,,,2,60,,Max FPS
0,1.28944E+14,1.28944E+14,50.228525,2,,,3,60,,60
0,1.28944E+14,1.28944E+14,17.009539,0,,,4,59,,
0,1.28944E+14,1.28944E+14,16.780995,0,,,5,60,,Avg FPS
0,1.28944E+14,1.28944E+14,16.780983,0,,,6,59,,59.37541528
0,1.28944E+14,1.28944E+14,16.780952,0,,,7,60,,
0,1.28944E+14,1.28944E+14,16.780778,0,,,8,60,,
0,1.28944E+14,1.28944E+14,16.780921,0,,,9,59,,
0,1.28944E+14,1.28944E+14,16.780828,0,,,10,60,,
0,1.28944E+14,1.28944E+14,16.780801,0,,,11,59,,
0,1.28944E+14,1.28944E+14,16.780927,0,,,12,60,,
0,1.28944E+14,1.28944E+14,16.780857,0,,,13,60,,
0,1.28944E+14,1.28944E+14,16.780845,0,,,14,59,,
0,1.28944E+14,1.28944E+14,16.780519,0,,,15,60,,
0,1.28944E+14,1.28944E+14,16.780437,0,,,16,59,,
0,1.28944E+14,1.28944E+14,16.780534,0,,,17,60,,
0,1.28944E+14,1.28944E+14,16.780633,0,,,18,59,,
0,1.28944E+14,1.28944E+14,16.780649,0,,,19,60,,
0,1.28944E+14,1.28944E+14,16.780612,0,,,20,60,,
0,1.28944E+14,1.28944E+14,16.780698,0,,,21,59,,
0,1.28944E+14,1.28944E+14,16.780776,0,,,22,60,,
0,1.28944E+14,1.28945E+14,16.780944,0,,,23,59,,
0,1.28945E+14,1.28945E+14,16.78083,0,,,24,60,,
0,1.28945E+14,1.28945E+14,16.780979,0,,,25,60,,
0,1.28945E+14,1.28945E+14,16.779926,0,,,26,59,,
0,1.28945E+14,1.28945E+14,16.780691,0,,,27,60,,
0,1.28945E+14,1.28945E+14,16.780848,0,,,28,59,,
0,1.28945E+14,1.28945E+14,16.780734,0,,,29,60,,
0,1.28945E+14,1.28945E+14,16.780917,0,,,30,60,,
0,1.28945E+14,1.28945E+14,16.781001,0,,,31,59,,
0,1.28945E+14,1.28945E+14,16.780734,0,,,32,60,,
0,1.28945E+14,1.28945E+14,16.780532,0,,,33,59,,
0,1.28945E+14,1.28945E+14,16.780769,0,,,34,60,,
0,1.28945E+14,1.28945E+14,16.7807,0,,,35,59,,
0,1.28945E+14,1.28945E+14,16.780515,0,,,36,60,,
0,1.28945E+14,1.28945E+14,16.780256,0,,,37,60,,
0,1.28945E+14,1.28945E+14,16.780437,0,,,38,59,,
0,1.28945E+14,1.28945E+14,16.780675,0,,,39,60,,
0,1.28945E+14,1.28945E+14,16.780705,0,,,40,59,,
0,1.28945E+14,1.28945E+14,16.780699,0,,,41,60,,
0,1.28945E+14,1.28945E+14,16.780828,0,,,42,60,,
1,1.28945E+14,1.28945E+14,16.780857,0,,,43,59,,
1,1.28945E+14,1.28945E+14,16.780866,0,,,44,60,,
1,1.28945E+14,1.28945E+14,16.780844,0,,,45,59,,
1,1.28945E+14,1.28945E+14,16.780883,0,,,46,60,,
1,1.28945E+14,1.28945E+14,16.780899,0,,,47,59,,
1,1.28945E+14,1.28945E+14,16.78076,0,,,48,60,,
1,1.28945E+14,1.28945E+14,16.780727,0,,,49,60,,
1,1.28945E+14,1.28945E+14,16.780685,0,,,50,59,,
1,1.28945E+14,1.28945E+14,16.780759,0,,,51,60,,
1,1.28945E+14,1.28945E+14,16.780576,0,,,52,59,,
1,1.28945E+14,1.28945E+14,16.780773,0,,,53,60,,
1,1.28945E+14,1.28945E+14,16.780819,0,,,54,60,,
1,1.28945E+14,1.28945E+14,16.78082,0,,,55,59,,
1,1.28945E+14,1.28945E+14,16.780852,0,,,56,60,,
1,1.28945E+14,1.28945E+14,16.780848,0,,,57,59,,
1,1.28945E+14,1.28945E+14,16.7808,0,,,58,60,,
1,1.28945E+14,1.28945E+14,16.780793,0,,,59,59,,
1,1.28945E+14,1.28945E+14,16.780647,0,,,60,60,,
1,1.28945E+14,1.28945E+14,16.780494,0,,,61,60,,
1,1.28945E+14,1.28945E+14,16.780596,0,,,62,59,,
1,1.28945E+14,1.28945E+14,16.780654,0,,,63,60,,
1,1.28945E+14,1.28945E+14,16.780556,0,,,64,59,,
1,1.28945E+14,1.28945E+14,16.780647,0,,,65,60,,
1,1.28945E+14,1.28945E+14,16.780625,0,,,66,60,,
1,1.28945E+14,1.28945E+14,16.780723,0,,,67,59,,
1,1.28945E+14,1.28945E+14,16.780653,0,,,68,60,,
1,1.28945E+14,1.28945E+14,16.7809,0,,,69,59,,
1,1.28945E+14,1.28945E+14,16.780692,0,,,70,60,,
1,1.28945E+14,1.28945E+14,16.780779,0,,,71,60,,
1,1.28945E+14,1.28945E+14,16.780627,0,,,72,59,,
1,1.28945E+14,1.28945E+14,16.78056,0,,,73,60,,
1,1.28945E+14,1.28945E+14,16.780422,0,,,74,59,,
1,1.28945E+14,1.28945E+14,16.780511,0,,,75,60,,
1,1.28945E+14,1.28945E+14,16.780399,0,,,76,59,,
1,1.28945E+14,1.28945E+14,16.780427,0,,,77,60,,
1,1.28945E+14,1.28945E+14,16.780653,0,,,78,60,,
1,1.28945E+14,1.28945E+14,16.780497,0,,,79,59,,
1,1.28945E+14,1.28945E+14,16.780499,0,,,80,60,,
1,1.28945E+14,1.28945E+14,16.780575,0,,,81,59,,
1,1.28945E+14,1.28945E+14,16.780777,0,,,82,60,,
1,1.28945E+14,1.28946E+14,16.78088,0,,,83,60,,
1,1.28946E+14,1.28946E+14,16.781111,0,,,84,59,,
1,1.28946E+14,1.28946E+14,16.780827,0,,,85,60,,
1,1.28946E+14,1.28946E+14,16.780706,0,,,86,59,,
1,1.28946E+14,1.28946E+14,16.780351,0,,,87,60,,
1,1.28946E+14,1.28946E+14,16.780568,0,,,88,59,,
1,1.28946E+14,1.28946E+14,16.780615,0,,,89,60,,
1,1.28946E+14,1.28946E+14,16.780706,0,,,90,60,,
1,1.28946E+14,1.28946E+14,16.77924,0,,,91,59,,
1,1.28946E+14,1.28946E+14,16.78076,0,,,92,60,,
1,1.28946E+14,1.28946E+14,16.780599,0,,,93,59,,
1,1.28946E+14,1.28946E+14,16.780739,0,,,94,60,,
1,1.28946E+14,1.28946E+14,16.780888,0,,,95,60,,
1,1.28946E+14,1.28946E+14,16.781058,0,,,96,59,,
1,1.28946E+14,1.28946E+14,16.78043,0,,,97,60,,
1,1.28946E+14,1.28946E+14,16.78079,0,,,98,59,,
1,1.28946E+14,1.28946E+14,16.78072,0,,,99,60,,
1,1.28946E+14,1.28946E+14,16.780757,0,,,100,59,,
1,1.28946E+14,1.28946E+14,16.780517,0,,,101,60,,
2,1.28946E+14,1.28946E+14,16.780783,0,,,102,60,,
2,1.28946E+14,1.28946E+14,16.780628,0,,,103,59,,
2,1.28946E+14,1.28946E+14,16.780714,0,,,104,60,,
2,1.28946E+14,1.28946E+14,16.780374,0,,,105,59,,
2,1.28946E+14,1.28946E+14,16.780593,0,,,106,60,,
2,1.28946E+14,1.28946E+14,16.780722,0,,,107,60,,
2,1.28946E+14,1.28946E+14,16.780872,0,,,108,59,,
2,1.28946E+14,1.28946E+14,16.780522,0,,,109,60,,
2,1.28946E+14,1.28946E+14,16.780796,0,,,110,59,,
2,1.28946E+14,1.28946E+14,16.780618,0,,,111,60,,
2,1.28946E+14,1.28946E+14,16.780732,0,,,112,59,,
2,1.28946E+14,1.28946E+14,16.780376,0,,,113,60,,
2,1.28946E+14,1.28946E+14,16.780524,0,,,114,60,,
2,1.28946E+14,1.28946E+14,16.780153,0,,,115,59,,
2,1.28946E+14,1.28946E+14,16.780299,0,,,116,60,,
2,1.28946E+14,1.28946E+14,16.780212,0,,,117,59,,
2,1.28946E+14,1.28946E+14,16.780093,0,,,118,60,,
2,1.28946E+14,1.28946E+14,16.780262,0,,,119,60,,
2,1.28946E+14,1.28946E+14,16.78044,0,,,120,59,,
2,1.28946E+14,1.28946E+14,16.780724,0,,,121,60,,
2,1.28946E+14,1.28946E+14,16.780726,0,,,122,59,,
2,1.28946E+14,1.28946E+14,16.780307,0,,,123,60,,
2,1.28946E+14,1.28946E+14,16.780408,0,,,124,60,,
2,1.28946E+14,1.28946E+14,16.780637,0,,,125,59,,
2,1.28946E+14,1.28946E+14,16.780809,0,,,126,60,,
2,1.28946E+14,1.28946E+14,16.780043,0,,,127,59,,
2,1.28946E+14,1.28946E+14,16.779721,0,,,128,60,,
2,1.28946E+14,1.28946E+14,16.779356,0,,,129,59,,
2,1.28946E+14,1.28946E+14,16.779609,0,,,130,60,,
2,1.28946E+14,1.28946E+14,16.778951,0,,,131,60,,
2,1.28946E+14,1.28946E+14,16.779755,0,,,132,59,,
2,1.28946E+14,1.28946E+14,16.780419,0,,,133,60,,
2,1.28946E+14,1.28946E+14,16.780368,0,,,134,59,,
2,1.28946E+14,1.28946E+14,16.780135,0,,,135,60,,
2,1.28946E+14,1.28946E+14,16.780479,0,,,136,60,,
2,1.28946E+14,1.28946E+14,16.78062,0,,,137,59,,
2,1.28946E+14,1.28946E+14,16.780408,0,,,138,60,,
2,1.28946E+14,1.28946E+14,16.780658,0,,,139,59,,
2,1.28946E+14,1.28946E+14,16.780214,0,,,140,60,,
2,1.28946E+14,1.28946E+14,16.779974,0,,,141,59,,
2,1.28946E+14,1.28947E+14,16.779782,0,,,142,60,,
2,1.28947E+14,1.28947E+14,16.779253,0,,,143,60,,
2,1.28947E+14,1.28947E+14,16.780036,0,,,144,59,,
2,1.28947E+14,1.28947E+14,16.779921,0,,,145,60,,
2,1.28947E+14,1.28947E+14,16.779864,0,,,146,59,,
2,1.28947E+14,1.28947E+14,16.780718,0,,,147,60,,
2,1.28947E+14,1.28947E+14,16.780836,0,,,148,60,,
2,1.28947E+14,1.28947E+14,16.780137,0,,,149,59,,
2,1.28947E+14,1.28947E+14,16.780421,0,,,150,60,,
2,1.28947E+14,1.28947E+14,16.7809,0,,,151,59,,
2,1.28947E+14,1.28947E+14,16.780537,0,,,152,60,,
2,1.28947E+14,1.28947E+14,16.780461,0,,,153,60,,
2,1.28947E+14,1.28947E+14,16.780218,0,,,154,59,,
2,1.28947E+14,1.28947E+14,16.779403,0,,,155,60,,
2,1.28947E+14,1.28947E+14,16.77616,0,,,156,59,,
2,1.28947E+14,1.28947E+14,16.78084,0,,,157,60,,
2,1.28947E+14,1.28947E+14,16.780818,0,,,158,59,,
2,1.28947E+14,1.28947E+14,16.780909,0,,,159,60,,
2,1.28947E+14,1.28947E+14,16.78093,0,,,160,60,,
2,1.28947E+14,1.28947E+14,16.780845,0,,,161,59,,
3,1.28947E+14,1.28947E+14,16.780532,0,,,162,60,,
3,1.28947E+14,1.28947E+14,16.780549,0,,,163,59,,
3,1.28947E+14,1.28947E+14,16.780443,0,,,164,60,,
3,1.28947E+14,1.28947E+14,16.780523,0,,,165,60,,
3,1.28947E+14,1.28947E+14,16.780909,0,,,166,59,,
3,1.28947E+14,1.28947E+14,16.781096,0,,,167,60,,
3,1.28947E+14,1.28947E+14,16.781198,0,,,168,59,,
3,1.28947E+14,1.28947E+14,16.781037,0,,,169,60,,
3,1.28947E+14,1.28947E+14,16.780796,0,,,170,59,,
3,1.28947E+14,1.28947E+14,16.780565,0,,,171,60,,
3,1.28947E+14,1.28947E+14,16.780818,0,,,172,60,,
3,1.28947E+14,1.28947E+14,16.780742,0,,,173,59,,
3,1.28947E+14,1.28947E+14,16.780609,0,,,174,60,,
3,1.28947E+14,1.28947E+14,16.780449,0,,,175,59,,
3,1.28947E+14,1.28947E+14,16.780372,0,,,176,60,,
3,1.28947E+14,1.28947E+14,16.781004,0,,,177,60,,
3,1.28947E+14,1.28947E+14,16.780194,0,,,178,59,,
3,1.28947E+14,1.28947E+14,16.780065,0,,,179,60,,
3,1.28947E+14,1.28947E+14,16.778592,0,,,180,59,,
3,1.28947E+14,1.28947E+14,16.780528,0,,,181,60,,
3,1.28947E+14,1.28947E+14,16.781401,0,,,182,60,,
3,1.28947E+14,1.28947E+14,16.780837,0,,,183,59,,
3,1.28947E+14,1.28947E+14,16.780784,0,,,184,60,,
3,1.28947E+14,1.28947E+14,16.780653,0,,,185,59,,
3,1.28947E+14,1.28947E+14,16.779932,0,,,186,60,,
3,1.28947E+14,1.28947E+14,16.780611,0,,,187,59,,
3,1.28947E+14,1.28947E+14,16.780854,0,,,188,60,,
3,1.28947E+14,1.28947E+14,16.780544,0,,,189,60,,
3,1.28947E+14,1.28947E+14,16.78068,0,,,190,59,,
3,1.28947E+14,1.28947E+14,16.781088,0,,,191,60,,
3,1.28947E+14,1.28947E+14,16.780971,0,,,192,59,,
3,1.28947E+14,1.28947E+14,16.780633,0,,,193,60,,
3,1.28947E+14,1.28947E+14,16.780312,0,,,194,60,,
3,1.28947E+14,1.28947E+14,16.780647,0,,,195,59,,
3,1.28947E+14,1.28947E+14,16.780377,0,,,196,60,,
3,1.28947E+14,1.28947E+14,16.779932,0,,,197,59,,
3,1.28947E+14,1.28947E+14,16.779297,0,,,198,60,,
3,1.28947E+14,1.28947E+14,16.779959,0,,,199,59,,
3,1.28947E+14,1.28947E+14,16.778461,0,,,200,60,,
3,1.28947E+14,1.28947E+14,16.779691,0,,,201,60,,
3,1.28947E+14,1.28948E+14,16.778448,0,,,202,59,,
3,1.28948E+14,1.28948E+14,16.779847,0,,,203,60,,
3,1.28948E+14,1.28948E+14,16.778897,0,,,204,59,,
3,1.28948E+14,1.28948E+14,16.78056,0,,,205,60,,
3,1.28948E+14,1.28948E+14,16.781123,0,,,206,59,,
3,1.28948E+14,1.28948E+14,16.781111,0,,,207,60,,
3,1.28948E+14,1.28948E+14,16.781171,0,,,208,60,,
3,1.28948E+14,1.28948E+14,16.780603,0,,,209,59,,
3,1.28948E+14,1.28948E+14,16.779774,0,,,210,60,,
3,1.28948E+14,1.28948E+14,16.779836,0,,,211,59,,
3,1.28948E+14,1.28948E+14,16.779341,0,,,212,60,,
3,1.28948E+14,1.28948E+14,16.780838,0,,,213,60,,
3,1.28948E+14,1.28948E+14,16.77958,0,,,214,59,,
3,1.28948E+14,1.28948E+14,16.780961,0,,,215,60,,
3,1.28948E+14,1.28948E+14,16.780775,0,,,216,59,,
3,1.28948E+14,1.28948E+14,16.781018,0,,,217,60,,
3,1.28948E+14,1.28948E+14,16.781342,0,,,218,59,,
3,1.28948E+14,1.28948E+14,16.781049,0,,,219,60,,
3,1.28948E+14,1.28948E+14,16.780647,0,,,220,60,,
3,1.28948E+14,1.28948E+14,16.778998,0,,,221,59,,
4,1.28948E+14,1.28948E+14,16.779662,0,,,222,60,,
4,1.28948E+14,1.28948E+14,16.780436,0,,,223,59,,
4,1.28948E+14,1.28948E+14,16.780177,0,,,224,60,,
4,1.28948E+14,1.28948E+14,16.780377,0,,,225,60,,
4,1.28948E+14,1.28948E+14,16.780287,0,,,226,59,,
4,1.28948E+14,1.28948E+14,16.780397,0,,,227,60,,
4,1.28948E+14,1.28948E+14,16.780633,0,,,228,59,,
4,1.28948E+14,1.28948E+14,16.781572,0,,,229,60,,
4,1.28948E+14,1.28948E+14,16.781067,0,,,230,60,,
4,1.28948E+14,1.28948E+14,16.780837,0,,,231,59,,
4,1.28948E+14,1.28948E+14,16.780393,0,,,232,60,,
4,1.28948E+14,1.28948E+14,16.780798,0,,,233,59,,
4,1.28948E+14,1.28948E+14,16.780423,0,,,234,60,,
4,1.28948E+14,1.28948E+14,16.778275,0,,,235,59,,
4,1.28948E+14,1.28948E+14,16.779555,0,,,236,60,,
4,1.28948E+14,1.28948E+14,16.780164,0,,,237,60,,
4,1.28948E+14,1.28948E+14,16.780823,0,,,238,59,,
4,1.28948E+14,1.28948E+14,16.781291,0,,,239,60,,
4,1.28948E+14,1.28948E+14,16.7811,0,,,240,59,,
4,1.28948E+14,1.28948E+14,16.781569,0,,,241,60,,
4,1.28948E+14,1.28948E+14,16.78125,0,,,242,59,,
