Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3464984k used 266624k free 136412k buffers ,3731608,3464984,266624,136412,, 800%cpu 300%user 0%nice 71%sys 421%idle 0%iow 6%irq 3%sirq 0%host ,800,300,,71,,
2,5, Mem: 3731608k total 3474696k used 256912k free 136412k buffers ,3731608,3474696,256912,136412,, 800%cpu 282%user 0%nice 58%sys 455%idle 0%iow 3%irq 3%sirq 0%host ,800,282,,58,,
3,10, Mem: 3731608k total 3482244k used 249364k free 136412k buffers ,3731608,3482244,249364,136412,, 800%cpu 278%user 0%nice 78%sys 434%idle 0%iow 6%irq 3%sirq 0%host ,800,278,,78,,
4,15, Mem: 3731608k total 3486296k used 245312k free 136412k buffers ,3731608,3486296,245312,136412,, 800%cpu 266%user 3%nice 72%sys 447%idle 0%iow 9%irq 3%sirq 0%host ,800,266,,72,,
5,20, Mem: 3731608k total 3452736k used 278872k free 136412k buffers ,3731608,3452736,278872,136412,, 800%cpu 288%user 0%nice 56%sys 450%idle 0%iow 6%irq 0%sirq 0%host ,800,288,,56,,
6,25, Mem: 3731608k total 3458952k used 272656k free 136412k buffers ,3731608,3458952,272656,136412,, 800%cpu 269%user 3%nice 59%sys 459%idle 0%iow 6%irq 3%sirq 0%host ,800,269,,59,,
7,31, Mem: 3731608k total 3466588k used 265020k free 136412k buffers ,3731608,3466588,265020,136412,, 800%cpu 324%user 3%nice 76%sys 388%idle 0%iow 6%irq 3%sirq 0%host ,800,324,,76,,
8,36, Mem: 3731608k total 3473916k used 257692k free 136412k buffers ,3731608,3473916,257692,136412,, 800%cpu 285%user 0%nice 67%sys 442%idle 0%iow 6%irq 0%sirq 0%host ,800,285,,67,,
9,41, Mem: 3731608k total 3481780k used 249828k free 136412k buffers ,3731608,3481780,249828,136412,, 800%cpu 315%user 0%nice 56%sys 421%idle 0%iow 6%irq 3%sirq 0%host ,800,315,,56,,
10,46, Mem: 3731608k total 3456388k used 275220k free 136416k buffers ,3731608,3456388,275220,136416,, 800%cpu 294%user 0%nice 61%sys 433%idle 0%iow 9%irq 3%sirq 0%host ,800,294,,61,,
11,51, Mem: 3731608k total 3454056k used 277552k free 136416k buffers ,3731608,3454056,277552,136416,, 800%cpu 312%user 0%nice 52%sys 430%idle 0%iow 6%irq 0%sirq 0%host ,800,312,,52,,
12,56, Mem: 3731608k total 3460244k used 271364k free 136424k buffers ,3731608,3460244,271364,136424,, 800%cpu 321%user 0%nice 67%sys 403%idle 0%iow 6%irq 3%sirq 0%host ,800,321,,67,,
13,62, Mem: 3731608k total 3466164k used 265444k free 136424k buffers ,3731608,3466164,265444,136424,, 800%cpu 321%user 3%nice 85%sys 382%idle 0%iow 6%irq 3%sirq 0%host ,800,321,,85,,
14,67, Mem: 3731608k total 3475780k used 255828k free 136424k buffers ,3731608,3475780,255828,136424,, 800%cpu 324%user 0%nice 76%sys 388%idle 0%iow 6%irq 6%sirq 0%host ,800,324,,76,,
15,72, Mem: 3731608k total 3480632k used 250976k free 136424k buffers ,3731608,3480632,250976,136424,, 800%cpu 348%user 0%nice 64%sys 379%idle 0%iow 6%irq 3%sirq 0%host ,800,348,,64,,
16,77, Mem: 3731608k total 3484080k used 247528k free 136424k buffers ,3731608,3484080,247528,136424,, 800%cpu 313%user 23%nice 52%sys 403%idle 0%iow 6%irq 3%sirq 0%host ,800,313,,52,,
17,82, Mem: 3731608k total 3455840k used 275768k free 136424k buffers ,3731608,3455840,275768,136424,, 800%cpu 306%user 0%nice 53%sys 434%idle 0%iow 6%irq 0%sirq 0%host ,800,306,,53,,
18,87, Mem: 3731608k total 3462064k used 269544k free 136424k buffers ,3731608,3462064,269544,136424,, 800%cpu 327%user 0%nice 67%sys 397%idle 0%iow 6%irq 3%sirq 0%host ,800,327,,67,,
19,92, Mem: 3731608k total 3468132k used 263476k free 136424k buffers ,3731608,3468132,263476,136424,, 800%cpu 279%user 0%nice 61%sys 452%idle 0%iow 6%irq 3%sirq 0%host ,800,279,,61,,
20,97, Mem: 3731608k total 3473340k used 258268k free 136424k buffers ,3731608,3473340,258268,136424,, 800%cpu 285%user 0%nice 56%sys 447%idle 0%iow 9%irq 3%sirq 0%host ,800,285,,56,,
21,102, Mem: 3731608k total 3479916k used 251692k free 136424k buffers ,3731608,3479916,251692,136424,, 800%cpu 285%user 0%nice 62%sys 441%idle 0%iow 9%irq 3%sirq 0%host ,800,285,,62,,
22,107, Mem: 3731608k total 3488540k used 243068k free 136428k buffers ,3731608,3488540,243068,136428,, 800%cpu 321%user 0%nice 58%sys 409%idle 0%iow 6%irq 6%sirq 0%host ,800,321,,58,,
23,112, Mem: 3731608k total 3456428k used 275180k free 136428k buffers ,3731608,3456428,275180,136428,, 800%cpu 309%user 3%nice 53%sys 422%idle 0%iow 9%irq 3%sirq 0%host ,800,309,,53,,
24,117, Mem: 3731608k total 3461700k used 269908k free 136428k buffers ,3731608,3461700,269908,136428,, 800%cpu 316%user 0%nice 58%sys 416%idle 0%iow 10%irq 0%sirq 0%host ,800,316,,58,,
25,122, Mem: 3731608k total 3471064k used 260544k free 136428k buffers ,3731608,3471064,260544,136428,, 800%cpu 281%user 0%nice 72%sys 434%idle 0%iow 9%irq 3%sirq 0%host ,800,281,,72,,
26,127, Mem: 3731608k total 3478800k used 252808k free 136428k buffers ,3731608,3478800,252808,136428,, 800%cpu 279%user 0%nice 70%sys 439%idle 0%iow 9%irq 3%sirq 0%host ,800,279,,70,,
27,132, Mem: 3731608k total 3485588k used 246020k free 136428k buffers ,3731608,3485588,246020,136428,, 800%cpu 279%user 3%nice 59%sys 447%idle 0%iow 9%irq 3%sirq 0%host ,800,279,,59,,
28,137, Mem: 3731608k total 3484800k used 246808k free 136428k buffers ,3731608,3484800,246808,136428,, 800%cpu 321%user 24%nice 61%sys 388%idle 0%iow 6%irq 0%sirq 0%host ,800,321,,61,,
29,142, Mem: 3731608k total 3456160k used 275448k free 136428k buffers ,3731608,3456160,275448,136428,, 800%cpu 336%user 0%nice 67%sys 385%idle 0%iow 9%irq 3%sirq 0%host ,800,336,,67,,
30,147, Mem: 3731608k total 3462748k used 268860k free 136428k buffers ,3731608,3462748,268860,136428,, 800%cpu 324%user 0%nice 55%sys 412%idle 0%iow 9%irq 0%sirq 0%host ,800,324,,55,,
31,152, Mem: 3731608k total 3470104k used 261504k free 136428k buffers ,3731608,3470104,261504,136428,, 800%cpu 262%user 0%nice 76%sys 453%idle 0%iow 6%irq 3%sirq 0%host ,800,262,,76,,
32,157, Mem: 3731608k total 3476328k used 255280k free 136428k buffers ,3731608,3476328,255280,136428,, 800%cpu 282%user 0%nice 70%sys 439%idle 0%iow 6%irq 3%sirq 0%host ,800,282,,70,,
33,162, Mem: 3731608k total 3483220k used 248388k free 136428k buffers ,3731608,3483220,248388,136428,, 800%cpu 282%user 0%nice 55%sys 455%idle 0%iow 6%irq 3%sirq 0%host ,800,282,,55,,
34,167, Mem: 3731608k total 3489780k used 241828k free 136428k buffers ,3731608,3489780,241828,136428,, 800%cpu 259%user 0%nice 66%sys 466%idle 0%iow 6%irq 3%sirq 0%host ,800,259,,66,,
35,172, Mem: 3731608k total 3456736k used 274872k free 136428k buffers ,3731608,3456736,274872,136428,, 800%cpu 288%user 0%nice 78%sys 425%idle 0%iow 9%irq 0%sirq 0%host ,800,288,,78,,
36,177, Mem: 3731608k total 3463488k used 268120k free 136428k buffers ,3731608,3463488,268120,136428,, 800%cpu 294%user 0%nice 52%sys 445%idle 0%iow 6%irq 3%sirq 0%host ,800,294,,52,,
37,182, Mem: 3731608k total 3469616k used 261992k free 136428k buffers ,3731608,3469616,261992,136428,, 800%cpu 353%user 0%nice 59%sys 372%idle 3%iow 9%irq 3%sirq 0%host ,800,353,,59,,
38,187, Mem: 3731608k total 3474936k used 256672k free 136428k buffers ,3731608,3474936,256672,136428,, 800%cpu 288%user 0%nice 58%sys 442%idle 0%iow 9%irq 3%sirq 0%host ,800,288,,58,,
