Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3414668k used 316940k free 143508k buffers ,3731608,3414668,316940,143508,, 800%cpu 128%user 24%nice 62%sys 576%idle 0%iow 7%irq 3%sirq 0%host ,800,128,,62,,
2,5, Mem: 3731608k total 3528692k used 202916k free 143508k buffers ,3731608,3528692,202916,143508,, 800%cpu 297%user 7%nice 67%sys 423%idle 0%iow 7%irq 0%sirq 0%host ,800,297,,67,,
3,10, Mem: 3731608k total 3521712k used 209896k free 143512k buffers ,3731608,3521712,209896,143512,, 800%cpu 227%user 3%nice 63%sys 500%idle 0%iow 7%irq 0%sirq 0%host ,800,227,,63,,
4,15, Mem: 3731608k total 3519568k used 212040k free 143512k buffers ,3731608,3519568,212040,143512,, 800%cpu 237%user 3%nice 63%sys 490%idle 0%iow 7%irq 0%sirq 0%host ,800,237,,63,,
5,20, Mem: 3731608k total 3522512k used 209096k free 143516k buffers ,3731608,3522512,209096,143516,, 800%cpu 200%user 3%nice 48%sys 545%idle 0%iow 3%irq 0%sirq 0%host ,800,200,,48,,
6,25, Mem: 3731608k total 3521932k used 209676k free 143516k buffers ,3731608,3521932,209676,143516,, 800%cpu 232%user 0%nice 55%sys 503%idle 0%iow 10%irq 0%sirq 0%host ,800,232,,55,,
7,30, Mem: 3731608k total 3521188k used 210420k free 143516k buffers ,3731608,3521188,210420,143516,, 800%cpu 248%user 0%nice 48%sys 494%idle 0%iow 10%irq 0%sirq 0%host ,800,248,,48,,
8,35, Mem: 3731608k total 3517808k used 213800k free 143520k buffers ,3731608,3517808,213800,143520,, 800%cpu 258%user 0%nice 58%sys 474%idle 0%iow 6%irq 3%sirq 0%host ,800,258,,58,,
9,40, Mem: 3731608k total 3515388k used 216220k free 143520k buffers ,3731608,3515388,216220,143520,, 800%cpu 203%user 6%nice 47%sys 538%idle 0%iow 6%irq 0%sirq 0%host ,800,203,,47,,
10,45, Mem: 3731608k total 3515704k used 215904k free 143520k buffers ,3731608,3515704,215904,143520,, 800%cpu 209%user 3%nice 59%sys 516%idle 0%iow 6%irq 6%sirq 0%host ,800,209,,59,,
11,50, Mem: 3731608k total 3519156k used 212452k free 143520k buffers ,3731608,3519156,212452,143520,, 800%cpu 247%user 3%nice 43%sys 493%idle 0%iow 10%irq 3%sirq 0%host ,800,247,,43,,
12,55, Mem: 3731608k total 3517368k used 214240k free 143520k buffers ,3731608,3517368,214240,143520,, 800%cpu 223%user 10%nice 63%sys 490%idle 0%iow 10%irq 3%sirq 0%host ,800,223,,63,,
13,60, Mem: 3731608k total 3516644k used 214964k free 143520k buffers ,3731608,3516644,214964,143520,, 800%cpu 247%user 7%nice 60%sys 473%idle 0%iow 10%irq 3%sirq 0%host ,800,247,,60,,
14,65, Mem: 3731608k total 3519504k used 212104k free 143520k buffers ,3731608,3519504,212104,143520,, 800%cpu 235%user 0%nice 65%sys 490%idle 0%iow 6%irq 3%sirq 0%host ,800,235,,65,,
