Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3514032k used 217576k free 143664k buffers ,3731608,3514032,217576,143664,, 800%cpu 258%user 0%nice 68%sys 465%idle 0%iow 6%irq 3%sirq 0%host ,800,258,,68,,
2,5, Mem: 3731608k total 3509504k used 222104k free 143664k buffers ,3731608,3509504,222104,143664,, 800%cpu 265%user 0%nice 55%sys 471%idle 0%iow 6%irq 3%sirq 0%host ,800,265,,55,,
3,10, Mem: 3731608k total 3505984k used 225624k free 143664k buffers ,3731608,3505984,225624,143664,, 800%cpu 197%user 0%nice 56%sys 534%idle 0%iow 6%irq 6%sirq 0%host ,800,197,,56,,
4,15, Mem: 3731608k total 3507000k used 224608k free 143664k buffers ,3731608,3507000,224608,143664,, 800%cpu 239%user 0%nice 52%sys 494%idle 0%iow 9%irq 6%sirq 0%host ,800,239,,52,,
5,20, Mem: 3731608k total 3506180k used 225428k free 143664k buffers ,3731608,3506180,225428,143664,, 800%cpu 266%user 6%nice 53%sys 463%idle 0%iow 9%irq 3%sirq 0%host ,800,266,,53,,
6,25, Mem: 3731608k total 3504728k used 226880k free 143664k buffers ,3731608,3504728,226880,143664,, 800%cpu 268%user 10%nice 65%sys 448%idle 0%iow 3%irq 6%sirq 0%host ,800,268,,65,,
7,30, Mem: 3731608k total 3507184k used 224424k free 143668k buffers ,3731608,3507184,224424,143668,, 800%cpu 259%user 0%nice 56%sys 475%idle 3%iow 6%irq 0%sirq 0%host ,800,259,,56,,
8,35, Mem: 3731608k total 3506896k used 224712k free 143668k buffers ,3731608,3506896,224712,143668,, 800%cpu 263%user 9%nice 72%sys 447%idle 0%iow 6%irq 3%sirq 0%host ,800,263,,72,,
9,40, Mem: 3731608k total 3506956k used 224652k free 143668k buffers ,3731608,3506956,224652,143668,, 800%cpu 281%user 10%nice 65%sys 429%idle 0%iow 10%irq 6%sirq 0%host ,800,281,,65,,
10,45, Mem: 3731608k total 3510616k used 220992k free 143668k buffers ,3731608,3510616,220992,143668,, 800%cpu 303%user 0%nice 55%sys 435%idle 0%iow 6%irq 0%sirq 0%host ,800,303,,55,,
11,50, Mem: 3731608k total 3513368k used 218240k free 143668k buffers ,3731608,3513368,218240,143668,, 800%cpu 241%user 3%nice 53%sys 497%idle 0%iow 3%irq 3%sirq 0%host ,800,241,,53,,
12,55, Mem: 3731608k total 3512256k used 219352k free 143668k buffers ,3731608,3512256,219352,143668,, 800%cpu 256%user 0%nice 63%sys 472%idle 0%iow 6%irq 3%sirq 0%host ,800,256,,63,,
13,60, Mem: 3731608k total 3510996k used 220612k free 143668k buffers ,3731608,3510996,220612,143668,, 800%cpu 284%user 0%nice 53%sys 456%idle 0%iow 6%irq 0%sirq 0%host ,800,284,,53,,
14,65, Mem: 3731608k total 3513168k used 218440k free 143668k buffers ,3731608,3513168,218440,143668,, 800%cpu 268%user 0%nice 61%sys 455%idle 0%iow 16%irq 0%sirq 0%host ,800,268,,61,,
15,70, Mem: 3731608k total 3512388k used 219220k free 143668k buffers ,3731608,3512388,219220,143668,, 800%cpu 239%user 0%nice 74%sys 474%idle 0%iow 10%irq 3%sirq 0%host ,800,239,,74,,
16,75, Mem: 3731608k total 3513124k used 218484k free 143668k buffers ,3731608,3513124,218484,143668,, 800%cpu 219%user 0%nice 63%sys 509%idle 0%iow 6%irq 3%sirq 0%host ,800,219,,63,,
17,80, Mem: 3731608k total 3506016k used 225592k free 143668k buffers ,3731608,3506016,225592,143668,, 800%cpu 245%user 6%nice 77%sys 461%idle 0%iow 6%irq 3%sirq 0%host ,800,245,,77,,
18,85, Mem: 3731608k total 3512540k used 219068k free 143668k buffers ,3731608,3512540,219068,143668,, 800%cpu 265%user 0%nice 52%sys 477%idle 0%iow 3%irq 3%sirq 0%host ,800,265,,52,,
19,90, Mem: 3731608k total 3514712k used 216896k free 143676k buffers ,3731608,3514712,216896,143676,, 800%cpu 252%user 3%nice 52%sys 484%idle 0%iow 6%irq 3%sirq 0%host ,800,252,,52,,
20,96, Mem: 3731608k total 3512044k used 219564k free 143676k buffers ,3731608,3512044,219564,143676,, 800%cpu 221%user 0%nice 58%sys 506%idle 0%iow 12%irq 3%sirq 0%host ,800,221,,58,,
21,101, Mem: 3731608k total 3511756k used 219852k free 143684k buffers ,3731608,3511756,219852,143684,, 800%cpu 255%user 0%nice 52%sys 488%idle 0%iow 6%irq 0%sirq 0%host ,800,255,,52,,
22,106, Mem: 3731608k total 3512740k used 218868k free 143684k buffers ,3731608,3512740,218868,143684,, 800%cpu 216%user 0%nice 50%sys 525%idle 0%iow 6%irq 3%sirq 0%host ,800,216,,50,,
23,111, Mem: 3731608k total 3511724k used 219884k free 143684k buffers ,3731608,3511724,219884,143684,, 800%cpu 228%user 9%nice 59%sys 491%idle 0%iow 13%irq 0%sirq 0%host ,800,228,,59,,
24,116, Mem: 3731608k total 3511064k used 220544k free 143684k buffers ,3731608,3511064,220544,143684,, 800%cpu 259%user 3%nice 56%sys 472%idle 0%iow 6%irq 3%sirq 0%host ,800,259,,56,,
25,121, Mem: 3731608k total 3513160k used 218448k free 143684k buffers ,3731608,3513160,218448,143684,, 800%cpu 228%user 0%nice 47%sys 516%idle 0%iow 6%irq 3%sirq 0%host ,800,228,,47,,
26,126, Mem: 3731608k total 3508824k used 222784k free 143684k buffers ,3731608,3508824,222784,143684,, 800%cpu 331%user 3%nice 56%sys 400%idle 0%iow 6%irq 3%sirq 0%host ,800,331,,56,,
27,131, Mem: 3731608k total 3510200k used 221408k free 143684k buffers ,3731608,3510200,221408,143684,, 800%cpu 268%user 0%nice 58%sys 465%idle 0%iow 6%irq 3%sirq 0%host ,800,268,,58,,
28,136, Mem: 3731608k total 3508492k used 223116k free 143688k buffers ,3731608,3508492,223116,143688,, 800%cpu 184%user 0%nice 53%sys 547%idle 0%iow 9%irq 6%sirq 0%host ,800,184,,53,,
29,141, Mem: 3731608k total 3510784k used 220824k free 143688k buffers ,3731608,3510784,220824,143688,, 800%cpu 252%user 3%nice 48%sys 491%idle 0%iow 6%irq 0%sirq 0%host ,800,252,,48,,
30,146, Mem: 3731608k total 3511176k used 220432k free 143688k buffers ,3731608,3511176,220432,143688,, 800%cpu 261%user 0%nice 48%sys 474%idle 0%iow 10%irq 6%sirq 0%host ,800,261,,48,,
31,151, Mem: 3731608k total 3509560k used 222048k free 143688k buffers ,3731608,3509560,222048,143688,, 800%cpu 247%user 3%nice 69%sys 472%idle 0%iow 6%irq 3%sirq 0%host ,800,247,,69,,
32,156, Mem: 3731608k total 3511692k used 219916k free 143688k buffers ,3731608,3511692,219916,143688,, 800%cpu 284%user 0%nice 55%sys 452%idle 0%iow 6%irq 3%sirq 0%host ,800,284,,55,,
33,161, Mem: 3731608k total 3509852k used 221756k free 143688k buffers ,3731608,3509852,221756,143688,, 800%cpu 222%user 0%nice 56%sys 516%idle 0%iow 6%irq 0%sirq 0%host ,800,222,,56,,
34,166, Mem: 3731608k total 3512412k used 219196k free 143688k buffers ,3731608,3512412,219196,143688,, 800%cpu 263%user 3%nice 50%sys 475%idle 0%iow 6%irq 3%sirq 0%host ,800,263,,50,,
35,171, Mem: 3731608k total 3513540k used 218068k free 143688k buffers ,3731608,3513540,218068,143688,, 800%cpu 273%user 0%nice 73%sys 448%idle 0%iow 3%irq 3%sirq 0%host ,800,273,,73,,
36,176, Mem: 3731608k total 3512448k used 219160k free 143692k buffers ,3731608,3512448,219160,143692,, 800%cpu 241%user 3%nice 78%sys 463%idle 0%iow 13%irq 3%sirq 0%host ,800,241,,78,,
37,181, Mem: 3731608k total 3514196k used 217412k free 143692k buffers ,3731608,3514196,217412,143692,, 800%cpu 266%user 0%nice 53%sys 472%idle 0%iow 6%irq 3%sirq 0%host ,800,266,,53,,
38,187, Mem: 3731608k total 3510472k used 221136k free 143692k buffers ,3731608,3510472,221136,143692,, 800%cpu 239%user 0%nice 58%sys 494%idle 0%iow 9%irq 0%sirq 0%host ,800,239,,58,,
39,192, Mem: 3731608k total 3509368k used 222240k free 143692k buffers ,3731608,3509368,222240,143692,, 800%cpu 255%user 10%nice 58%sys 468%idle 0%iow 6%irq 3%sirq 0%host ,800,255,,58,,
40,197, Mem: 3731608k total 3515260k used 216348k free 143692k buffers ,3731608,3515260,216348,143692,, 800%cpu 225%user 9%nice 69%sys 484%idle 0%iow 9%irq 3%sirq 0%host ,800,225,,69,,
41,202, Mem: 3731608k total 3517372k used 214236k free 143696k buffers ,3731608,3517372,214236,143696,, 800%cpu 268%user 0%nice 71%sys 448%idle 0%iow 10%irq 3%sirq 0%host ,800,268,,71,,
42,207, Mem: 3731608k total 3515288k used 216320k free 143696k buffers ,3731608,3515288,216320,143696,, 800%cpu 209%user 0%nice 50%sys 528%idle 0%iow 6%irq 6%sirq 0%host ,800,209,,50,,
