Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3532432k used 199176k free 143780k buffers ,3731608,3532432,199176,143780,, 800%cpu 275%user 0%nice 59%sys 456%idle 0%iow 6%irq 3%sirq 0%host ,800,275,,59,,
2,5, Mem: 3731608k total 3536052k used 195556k free 143780k buffers ,3731608,3536052,195556,143780,, 800%cpu 332%user 3%nice 58%sys 397%idle 0%iow 6%irq 3%sirq 0%host ,800,332,,58,,
3,10, Mem: 3731608k total 3533872k used 197736k free 143780k buffers ,3731608,3533872,197736,143780,, 800%cpu 241%user 0%nice 66%sys 484%idle 0%iow 6%irq 3%sirq 0%host ,800,241,,66,,
4,15, Mem: 3731608k total 3537980k used 193628k free 143780k buffers ,3731608,3537980,193628,143780,, 800%cpu 194%user 3%nice 58%sys 536%idle 0%iow 9%irq 0%sirq 0%host ,800,194,,58,,
5,20, Mem: 3731608k total 3532216k used 199392k free 143780k buffers ,3731608,3532216,199392,143780,, 800%cpu 319%user 28%nice 69%sys 372%idle 0%iow 6%irq 6%sirq 0%host ,800,319,,69,,
6,25, Mem: 3731608k total 3524136k used 207472k free 143780k buffers ,3731608,3524136,207472,143780,, 800%cpu 234%user 13%nice 53%sys 491%idle 0%iow 6%irq 3%sirq 0%host ,800,234,,53,,
7,30, Mem: 3731608k total 3526600k used 205008k free 143780k buffers ,3731608,3526600,205008,143780,, 800%cpu 219%user 0%nice 66%sys 506%idle 0%iow 6%irq 3%sirq 0%host ,800,219,,66,,
8,35, Mem: 3731608k total 3524800k used 206808k free 143784k buffers ,3731608,3524800,206808,143784,, 800%cpu 253%user 13%nice 53%sys 478%idle 0%iow 3%irq 0%sirq 0%host ,800,253,,53,,
9,40, Mem: 3731608k total 3527632k used 203976k free 143784k buffers ,3731608,3527632,203976,143784,, 800%cpu 213%user 3%nice 56%sys 525%idle 0%iow 3%irq 0%sirq 0%host ,800,213,,56,,
10,45, Mem: 3731608k total 3522624k used 208984k free 143792k buffers ,3731608,3522624,208984,143792,, 800%cpu 250%user 0%nice 66%sys 475%idle 0%iow 6%irq 3%sirq 0%host ,800,250,,66,,
