Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class SEnd Time (ns),Class STime Elapsed (ms),Result,,Total Proc Time (ms),Avg Proc Time (ms),,Num,Classifications Per Second,Avg Class per Sec,,Total Classifications
92,1.65E+14,1.65E+14,218.6322116,,1.65E+14,65.82183,daisy,,284.4540416,,,276,3,,,
92,1.65E+14,1.65E+14,218.8492932,,1.65E+14,58.465319,daisy,,277.3146122,,,277,2,,,
92,1.65E+14,1.65E+14,216.6273652,,1.65E+14,67.770788,daisy,,284.3981532,,,278,3,,,
93,1.65E+14,1.65E+14,223.0848142,,1.65E+14,66.324798,daisy,,289.4096122,,,279,3,,,
93,1.65E+14,1.65E+14,216.8749692,,1.65E+14,66.2186,roses,,283.0935692,,,280,3,,,
93,1.65E+14,1.65E+14,214.1879382,,1.65E+14,60.788756,daisy,,274.9766942,,,281,2,,,
94,1.65E+14,1.65E+14,230.9790332,,1.65E+14,58.190058,daisy,,289.1690912,,,282,3,,,
94,1.65E+14,1.65E+14,218.5295532,,1.65E+14,63.291204,daisy,,281.8207572,,,283,3,,,
94,1.65E+14,1.65E+14,218.3573662,,1.65E+14,62.920007,daisy,,281.2773732,,,284,3,,,
95,1.65E+14,1.65E+14,221.4393972,,1.65E+14,65.213079,daisy,,286.6524762,,,285,2,,,
95,1.65E+14,1.65E+14,217.4311162,,1.65E+14,64.474173,daisy,,281.9052892,,,286,3,,,
95,1.65E+14,1.65E+14,219.6797612,,1.65E+14,67.964486,daisy,,287.6442472,,,287,3,,,
96,1.65E+14,1.65E+14,208.4380412,,1.65E+14,68.855007,daisy,,277.2930482,,,288,3,,,
96,1.65E+14,1.65E+14,221.8434616,,1.65E+14,64.153235,daisy,,285.9966966,,,289,2,,,
96,1.65E+14,1.65E+14,214.9281982,,1.65E+14,61.756985,daisy,,276.6851832,,,290,3,,,
97,1.65E+14,1.65E+14,218.3658552,,1.65E+14,60.00485,daisy,,278.3707052,,,291,3,,,
97,1.65E+14,1.65E+14,225.2016892,,1.65E+14,58.935787,roses,,284.1374762,,,292,2,,,
97,1.65E+14,1.65E+14,215.0123652,,1.65E+14,60.816829,daisy,,275.8291942,,,293,3,,,
98,1.65E+14,1.65E+14,223.8758552,,1.65E+14,67.445058,daisy,,291.3209132,,,294,3,,,
98,1.65E+14,1.65E+14,220.0629912,,1.65E+14,63.005319,daisy,,283.0683102,,,295,3,,,
98,1.65E+14,1.65E+14,214.0765322,,1.65E+14,62.486256,daisy,,276.5627882,,,296,2,,,
99,1.65E+14,1.65E+14,218.2108552,,1.65E+14,60.131256,daisy,,278.3421112,,,297,3,,,
99,1.65E+14,1.65E+14,220.1742416,,1.65E+14,60.649173,daisy,,280.8234146,,,298,3,,,
99,1.65E+14,1.65E+14,216.3361152,,1.65E+14,59.491308,daisy,,275.8274232,,,299,3,,,
100,1.65E+14,1.65E+14,221.3630432,,1.65E+14,67.634226,daisy,,288.9972692,,,300,1,,,
100,1.65E+14,1.65E+14,217.3377822,,1.65E+14,64.431048,daisy,,281.7688302,,,,,,,
100,1.65E+14,1.65E+14,222.3573662,,1.65E+14,69.155163,daisy,,291.5125292,,,,,,,
101,1.65E+14,1.65E+14,220.9683552,,1.65E+14,65.051309,daisy,,286.0196642,,,,,,,
101,1.65E+14,1.65E+14,222.3502316,,1.65E+14,66.662246,daisy,,289.0124776,,,,,,,
101,1.65E+14,1.65E+14,218.0004392,,1.65E+14,62.53485,daisy,,280.5352892,,,,,,,
102,1.65E+14,1.65E+14,226.6060122,,1.65E+14,68.685632,daisy,,295.2916442,,,,,,,
102,1.65E+14,1.65E+14,225.4894516,,1.65E+14,63.33735,daisy,,288.8268016,,,,,,,
102,1.65E+14,1.65E+14,212.5245522,,1.65E+14,62.233495,daisy,,274.7580472,,,,,,,
103,1.65E+14,1.65E+14,221.4575222,,1.65E+14,57.963235,daisy,,279.4207572,,,,,,,
103,1.65E+14,1.65E+14,226.9114812,,1.65E+14,57.993807,daisy,,284.9052882,,,,,,,
103,1.65E+14,1.65E+14,216.5422092,,1.65E+14,62.340944,daisy,,278.8831532,,,,,,,
104,1.65E+14,1.65E+14,223.3314812,,1.65E+14,68.405736,daisy,,291.7372172,,,,,,,
104,1.65E+14,1.65E+14,214.2258022,,1.65E+14,63.765267,daisy,,277.9910692,,,,,,,
104,1.65E+14,1.65E+14,220.3167412,,1.65E+14,70.045945,daisy,,290.3626862,,,,,,,
105,1.65E+14,1.65E+14,209.5700212,,1.65E+14,76.100215,daisy,,285.6702362,,,,,,,
105,1.65E+14,1.65E+14,219.2315322,,1.65E+14,63.487662,daisy,,282.7191942,,,,,,,
105,1.65E+14,1.65E+14,217.9761152,,1.65E+14,61.046673,daisy,,279.0227882,,,,,,,
106,1.65E+14,1.65E+14,221.2443452,,1.65E+14,57.620839,daisy,,278.8651842,,,,,,,
106,1.65E+14,1.65E+14,220.0636682,,1.65E+14,60.327766,daisy,,280.3914342,,,,,,,
106,1.65E+14,1.65E+14,224.0471062,,1.65E+14,64.831256,daisy,,288.8783622,,,,,,,
107,1.65E+14,1.65E+14,213.6211152,,1.65E+14,70.336466,daisy,,283.9575812,,,,,,,
107,1.65E+14,1.65E+14,222.6720022,,1.65E+14,67.517403,daisy,,290.1894052,,,,,,,
107,1.65E+14,1.65E+14,216.0426782,,1.65E+14,63.402558,daisy,,279.4452362,,,,,,,
108,1.65E+14,1.65E+14,220.9392932,,1.65E+14,67.358757,daisy,,288.2980502,,,,,,,
108,1.65E+14,1.65E+14,224.5110122,,1.65E+14,59.052922,daisy,,283.5639342,,,,,,,
108,1.65E+14,1.65E+14,224.9453872,,1.65E+14,65.875215,daisy,,290.8206022,,,,,,,
109,1.65E+14,1.65E+14,218.9703352,,1.65E+14,62.020422,daisy,,280.9907572,,,,,,,
109,1.65E+14,1.65E+14,218.4469492,,1.65E+14,66.423809,daisy,,284.8707582,,,,,,,
109,1.65E+14,1.65E+14,216.3631472,,1.65E+14,60.657037,daisy,,277.0201842,,,,,,,
110,1.65E+14,1.65E+14,221.4451782,,1.65E+14,62.701621,daisy,,284.1467992,,,,,,,
110,1.65E+14,1.65E+14,217.4147612,,1.65E+14,61.278027,daisy,,278.6927882,,,,,,,
110,1.65E+14,1.65E+14,219.5397092,,1.65E+14,60.142193,daisy,,279.6819022,,,,,,,
111,1.65E+14,1.65E+14,219.9446052,,1.65E+14,64.460579,daisy,,284.4051842,,,,,,,
111,1.65E+14,1.65E+14,216.0534592,,1.65E+14,61.993704,daisy,,278.0471632,,,,,,,
111,1.65E+14,1.65E+14,222.9120542,,1.65E+14,59.075162,daisy,,281.9872162,,,,,,,
112,1.65E+14,1.65E+14,216.6850222,,1.65E+14,90.065529,daisy,,306.7505512,,,,,,,
112,1.65E+14,1.65E+14,211.5740312,,1.65E+14,63.371777,daisy,,274.9458082,,,,,,,
112,1.65E+14,1.65E+14,216.2945012,,1.65E+14,58.366099,daisy,,274.6606002,,,,,,,
113,1.65E+14,1.65E+14,222.2447092,,1.65E+14,68.882038,daisy,,291.1267472,,,,,,,
113,1.65E+14,1.65E+14,214.0267416,,1.65E+14,56.480943,daisy,,270.5076846,,,,,,,
113,1.65E+14,1.65E+14,221.9887722,,1.65E+14,58.890787,daisy,,280.8795592,,,,,,,
114,1.65E+14,1.65E+14,224.1903872,,1.65E+14,71.584382,daisy,,295.7747692,,,,,,,
114,1.65E+14,1.65E+14,214.4598132,,1.65E+14,64.753756,daisy,,279.2135692,,,,,,,
114,1.65E+14,1.65E+14,217.2218442,,1.65E+14,59.915058,daisy,,277.1369022,,,,,,,
115,1.65E+14,1.65E+14,220.4784072,,1.65E+14,65.639121,daisy,,286.1175282,,,,,,,
115,1.65E+14,1.65E+14,218.4852316,,1.65E+14,60.032246,daisy,,278.5174776,,,,,,,
115,1.65E+14,1.65E+14,219.3272092,,1.65E+14,61.695267,daisy,,281.0224762,,,,,,,
116,1.65E+14,1.65E+14,218.9446052,,1.65E+14,58.839537,daisy,,277.7841422,,,,,,,
116,1.65E+14,1.65E+14,224.6449712,,1.65E+14,65.610267,daisy,,290.2552382,,,,,,,
116,1.65E+14,1.65E+14,213.1445012,,1.65E+14,66.993601,daisy,,280.1381022,,,,,,,
117,1.65E+14,1.65E+14,220.9185642,,1.65E+14,64.864277,daisy,,285.7828412,,,,,,,
117,1.65E+14,1.65E+14,216.0623132,,1.65E+14,58.102193,daisy,,274.1645062,,,,,,,
117,1.65E+14,1.65E+14,223.1549716,,1.65E+14,61.069069,daisy,,284.2240406,,,,,,,
118,1.65E+14,1.65E+14,224.8114292,,1.65E+14,64.144486,daisy,,288.9559152,,,,,,,
118,1.65E+14,1.65E+14,219.0329392,,1.65E+14,65.530424,daisy,,284.5633632,,,,,,,
118,1.65E+14,1.65E+14,215.5631472,,1.65E+14,65.726101,daisy,,281.2892482,,,,,,,
119,1.65E+14,1.65E+14,218.8450742,,1.65E+14,63.313704,daisy,,282.1587782,,,,,,,
119,1.65E+14,1.65E+14,225.1310642,,1.65E+14,65.805267,daisy,,290.9363312,,,,,,,
119,1.65E+14,1.65E+14,218.6946582,,1.65E+14,62.033548,daisy,,280.7282062,,,,,,,
120,1.65E+14,1.65E+14,212.4598642,,1.65E+14,60.632454,daisy,,273.0923182,,,,,,,
120,1.65E+14,1.65E+14,239.0925242,,1.65E+14,62.025423,daisy,,301.1179472,,,,,,,
120,1.65E+14,1.65E+14,217.7817932,,1.65E+14,68.126986,daisy,,285.9087792,,,,,,,
121,1.65E+14,1.65E+14,216.1706462,,1.65E+14,57.328079,daisy,,273.4987252,,,,,,,
121,1.65E+14,1.65E+14,217.6853352,,1.65E+14,71.672663,daisy,,289.3579982,,,,,,,
121,1.65E+14,1.65E+14,217.1930422,,1.65E+14,58.878912,daisy,,276.0719542,,,,,,,
122,1.65E+14,1.65E+14,221.0642932,,1.65E+14,65.890215,daisy,,286.9545082,,,,,,,
122,1.65E+14,1.65E+14,213.5781462,,1.65E+14,67.905423,daisy,,281.4835692,,,,,,,
122,1.65E+14,1.65E+14,210.8778342,,1.65E+14,55.455995,daisy,,266.3338292,,,,,,,
123,1.65E+14,1.65E+14,222.3002822,,1.65E+14,62.104589,daisy,,284.4048712,,,,,,,
123,1.65E+14,1.65E+14,215.5709592,,1.65E+14,65.763756,daisy,,281.3347152,,,,,,,
123,1.65E+14,1.65E+14,217.5820012,,1.65E+14,63.835787,daisy,,281.4177882,,,,,,,
124,1.65E+14,1.65E+14,218.5628342,,1.65E+14,63.364069,daisy,,281.9269032,,,,,,,
124,1.65E+14,1.65E+14,222.7352312,,1.65E+14,65.868287,daisy,,288.6035182,,,,,,,
124,1.65E+14,1.65E+14,212.5956462,,1.65E+14,63.775163,daisy,,276.3708092,,,,,,,
125,1.65E+14,1.65E+14,219.5653352,,1.65E+14,60.191568,daisy,,279.7569032,,,,,,,
125,1.65E+14,1.65E+14,216.1372612,,1.65E+14,66.75834,daisy,,282.8956012,,,,,,,
125,1.65E+14,1.65E+14,223.8717412,,1.65E+14,68.325476,daisy,,292.1972172,,,,,,,
126,1.65E+14,1.65E+14,221.5992412,,1.65E+14,69.692038,daisy,,291.2912792,,,,,,,
126,1.65E+14,1.65E+14,215.7613752,,1.65E+14,65.531569,daisy,,281.2929442,,,,,,,
126,1.65E+14,1.65E+14,214.0070012,,1.65E+14,65.154486,daisy,,279.1614872,,,,,,,
127,1.65E+14,1.65E+14,222.7876782,,1.65E+14,67.202715,daisy,,289.9903932,,,,,,,
127,1.65E+14,1.65E+14,211.6347082,,1.65E+14,60.134485,daisy,,271.7691932,,,,,,,
127,1.65E+14,1.65E+14,215.3682512,,1.65E+14,92.29902,daisy,,307.6672712,,,,,,,
128,1.65E+14,1.65E+14,209.0037192,,1.65E+14,67.563132,daisy,,276.5668512,,,,,,,
128,1.65E+14,1.65E+14,215.7213232,,1.65E+14,69.07808,daisy,,284.7994032,,,,,,,
128,1.65E+14,1.65E+14,218.7929392,,1.65E+14,67.408861,daisy,,286.2018002,,,,,,,
129,1.65E+14,1.65E+14,224.1939292,,1.65E+14,66.662194,daisy,,290.8561232,,,,,,,
129,1.65E+14,1.65E+14,217.2672622,,1.65E+14,60.921465,daisy,,278.1887272,,,,,,,
129,1.65E+14,1.65E+14,220.6547116,,1.65E+14,69.841361,daisy,,290.4960726,,,,,,,
130,1.65E+14,1.65E+14,215.5433542,,1.65E+14,63.105579,daisy,,278.6489332,,,,,,,
130,1.65E+14,1.65E+14,210.4120522,,1.65E+14,69.313028,daisy,,279.7250802,,,,,,,
130,1.65E+14,1.65E+14,218.4287216,,1.65E+14,64.843809,daisy,,283.2725306,,,,,,,
131,1.65E+14,1.65E+14,220.0867412,,1.65E+14,65.496361,daisy,,285.5831022,,,,,,,
131,1.65E+14,1.65E+14,219.5721572,,1.65E+14,66.369642,daisy,,285.9417992,,,,,,,
131,1.65E+14,1.65E+14,214.2285112,,1.65E+14,60.453287,daisy,,274.6817982,,,,,,,
132,1.65E+14,1.65E+14,225.8499182,,1.65E+14,62.602089,daisy,,288.4520072,,,,,,,
132,1.65E+14,1.65E+14,211.1052316,,1.65E+14,66.890163,daisy,,277.9953946,,,,,,,
132,1.65E+14,1.65E+14,219.4808032,,1.65E+14,60.307193,daisy,,279.7879962,,,,,,,
133,1.65E+14,1.65E+14,220.1136682,,1.65E+14,56.742714,daisy,,276.8563822,,,,,,,
133,1.65E+14,1.65E+14,213.1100732,,1.65E+14,68.496986,daisy,,281.6070592,,,,,,,
133,1.65E+14,1.65E+14,216.5363762,,1.65E+14,93.318916,daisy,,309.8552922,,,,,,,
134,1.65E+14,1.65E+14,209.0278862,,1.65E+14,77.903133,daisy,,286.9310192,,,,,,,
134,1.65E+14,1.65E+14,220.4793962,,1.65E+14,62.977038,daisy,,283.4564342,,,,,,,
134,1.65E+14,1.65E+14,215.3869482,,1.65E+14,67.712246,daisy,,283.0991942,,,,,,,
135,1.65E+14,1.65E+14,216.9223662,,1.65E+14,59.796621,daisy,,276.7189872,,,,,,,
135,1.65E+14,1.65E+14,208.3049172,,1.65E+14,61.527506,daisy,,269.8324232,,,,,,,
135,1.65E+14,1.65E+14,216.9746052,,1.65E+14,57.767401,daisy,,274.7420062,,,,,,,
136,1.65E+14,1.65E+14,224.2066892,,1.65E+14,55.00735,daisy,,279.2140392,,,,,,,
136,1.65E+14,1.65E+14,215.2392922,,1.65E+14,69.19308,daisy,,284.4323722,,,,,,,
136,1.65E+14,1.65E+14,218.4006462,,1.65E+14,61.281621,daisy,,279.6822672,,,,,,,
137,1.65E+14,1.65E+14,220.1331992,,1.65E+14,68.506413,daisy,,288.6396122,,,,,,,
137,1.65E+14,1.65E+14,209.5720522,,1.65E+14,59.292558,daisy,,268.8646102,,,,,,,
137,1.65E+14,1.65E+14,209.9423122,,1.65E+14,65.929277,daisy,,275.8715892,,,,,,,
138,1.65E+14,1.65E+14,218.6768972,,1.65E+14,68.5261,daisy,,287.2029972,,,,,,,
138,1.65E+14,1.65E+14,221.8533042,,1.65E+14,63.864902,daisy,,285.7182062,,,,,,,
138,1.65E+14,1.65E+14,221.3057512,,1.65E+14,66.34485,daisy,,287.6506012,,,,,,,
139,1.65E+14,1.65E+14,214.8120012,,1.65E+14,66.581256,daisy,,281.3932572,,,,,,,
139,1.65E+14,1.65E+14,209.1207516,,1.65E+14,66.471257,daisy,,275.5920086,,,,,,,
139,1.65E+14,1.65E+14,217.3943972,,1.65E+14,62.437141,daisy,,279.8315382,,,,,,,
140,1.65E+14,1.65E+14,220.1897612,,1.65E+14,55.309172,daisy,,275.4989332,,,,,,,
140,1.65E+14,1.65E+14,220.6115852,,1.65E+14,64.07261,daisy,,284.6841952,,,,,,,
140,1.65E+14,1.65E+14,214.4364282,,1.65E+14,63.642663,daisy,,278.0790912,,,,,,,
141,1.65E+14,1.65E+14,218.5697092,,1.65E+14,60.563339,daisy,,279.1330482,,,,,,,
141,1.65E+14,1.65E+14,215.9228862,,1.65E+14,63.414277,daisy,,279.3371632,,,,,,,
141,1.65E+14,1.65E+14,217.9230422,,1.65E+14,57.768183,daisy,,275.6912252,,,,,,,
142,1.65E+14,1.65E+14,221.6874182,,1.65E+14,61.847662,daisy,,283.5350802,,,,,,,
142,1.65E+14,1.65E+14,210.5666352,,1.65E+14,65.204121,daisy,,275.7707562,,,,,,,
142,1.65E+14,1.65E+14,219.5479392,,1.65E+14,65.045214,daisy,,284.5931532,,,,,,,
143,1.65E+14,1.65E+14,219.9670532,,1.65E+14,69.287299,daisy,,289.2543522,,,,,,,
143,1.65E+14,1.65E+14,215.3638242,,1.65E+14,60.194172,daisy,,275.5579962,,,,,,,
143,1.65E+14,1.65E+14,221.2977832,,1.65E+14,65.477663,daisy,,286.7754462,,,,,,,
144,1.65E+14,1.65E+14,221.2577832,,1.65E+14,64.463288,daisy,,285.7210712,,,,,,,
144,1.65E+14,1.65E+14,210.2600212,,1.65E+14,78.044434,daisy,,288.3044552,,,,,,,
144,1.65E+14,1.65E+14,212.7610632,,1.65E+14,64.940839,daisy,,277.7019022,,,,,,,
145,1.65E+14,1.65E+14,216.8241372,,1.65E+14,62.741517,daisy,,279.5656542,,,,,,,
145,1.65E+14,1.65E+14,212.2255422,,1.65E+14,60.430527,roses,,272.6560692,,,,,,,
145,1.65E+14,1.65E+14,225.3196582,,1.65E+14,64.679798,daisy,,289.9994562,,,,,,,
146,1.65E+14,1.65E+14,219.7049716,,1.65E+14,61.160631,daisy,,280.8656026,,,,,,,
146,1.65E+14,1.65E+14,209.8846562,,1.65E+14,61.194954,daisy,,271.0796102,,,,,,,
146,1.65E+14,1.65E+14,225.4444492,,1.65E+14,66.555579,daisy,,292.0000282,,,,,,,
147,1.65E+14,1.65E+14,213.2601772,,1.65E+14,67.772299,daisy,,281.0324762,,,,,,,
147,1.65E+14,1.65E+14,214.5244482,,1.65E+14,67.325059,daisy,,281.8495072,,,,,,,
147,1.65E+14,1.65E+14,218.0202822,,1.65E+14,57.489797,daisy,,275.5100792,,,,,,,
148,1.65E+14,1.65E+14,224.6140332,,1.65E+14,57.134433,daisy,,281.7484662,,,,,,,
148,1.65E+14,1.65E+14,215.8360632,,1.65E+14,55.869172,daisy,,271.7052352,,,,,,,
148,1.65E+14,1.65E+14,219.2312722,,1.65E+14,64.432194,daisy,,283.6634662,,,,,,,
149,1.65E+14,1.65E+14,219.9259072,,1.65E+14,67.876257,daisy,,287.8021642,,,,,,,
149,1.65E+14,1.65E+14,217.1308032,,1.65E+14,61.990058,daisy,,279.1208612,,,,,,,
149,1.65E+14,1.65E+14,214.4440322,,1.65E+14,61.442558,daisy,,275.8865902,,,,,,,
150,1.65E+14,1.65E+14,220.3931472,,1.65E+14,64.901934,daisy,,285.2950812,,,,,,,
150,1.65E+14,1.65E+14,215.9298652,,1.65E+14,65.088548,daisy,,281.0184132,,,,,,,
150,1.65E+14,1.65E+14,215.2630422,,1.65E+14,63.895215,daisy,,279.1582572,,,,,,,
151,1.65E+14,1.65E+14,219.3107512,,1.65E+14,62.573704,daisy,,281.8844552,,,,,,,
151,1.65E+14,1.65E+14,208.2930422,,1.65E+14,65.612298,daisy,,273.9053402,,,,,,,
151,1.65E+14,1.65E+14,222.8459082,,1.65E+14,59.282922,daisy,,282.1288302,,,,,,,
152,1.65E+14,1.65E+14,218.4652316,,1.65E+14,64.334433,daisy,,282.7996646,,,,,,,
152,1.65E+14,1.65E+14,212.5079382,,1.65E+14,61.088548,daisy,,273.5964862,,,,,,,
152,1.65E+14,1.65E+14,218.7858552,,1.65E+14,58.304381,daisy,,277.0902362,,,,,,,
153,1.65E+14,1.65E+14,224.7832165,,1.65E+14,60.684224,daisy,,285.4674405,,,,,,,
153,1.65E+14,1.65E+14,212.1998132,,1.65E+14,63.653496,daisy,,275.8533092,,,,,,,
153,1.65E+14,1.65E+14,217.3899182,,1.65E+14,61.801256,daisy,,279.1911742,,,,,,,
154,1.65E+14,1.65E+14,217.2400212,,1.65E+14,67.661413,daisy,,284.9014342,,,,,,,
154,1.65E+14,1.65E+14,215.0059592,,1.65E+14,66.029695,daisy,,281.0356542,,,,,,,
154,1.65E+14,1.65E+14,220.8930422,,1.65E+14,67.742871,daisy,,288.6359132,,,,,,,
155,1.65E+14,1.65E+14,219.1420012,,1.65E+14,67.595371,daisy,,286.7373722,,,,,,,
155,1.65E+14,1.65E+14,212.5522612,,1.65E+14,61.637454,daisy,,274.1897152,,,,,,,
155,1.65E+14,1.65E+14,224.8813772,,1.65E+14,63.961517,daisy,,288.8428942,,,,,,,
156,1.65E+14,1.65E+14,211.3986662,,1.65E+14,62.986413,daisy,,274.3850792,,,,,,,
156,1.65E+14,1.65E+14,218.9618972,,1.65E+14,62.498548,daisy,,281.4604452,,,,,,,
156,1.65E+14,1.65E+14,213.3490842,,1.65E+14,67.988861,daisy,,281.3379452,,,,,,,
157,1.65E+14,1.65E+14,219.3615842,,1.65E+14,63.190736,daisy,,282.5523202,,,,,,,
157,1.65E+14,1.65E+14,217.6114272,,1.65E+14,57.573183,daisy,,275.1846102,,,,,,,
157,1.65E+14,1.65E+14,219.8070532,,1.65E+14,58.161568,daisy,,277.9686212,,,,,,,
158,1.65E+14,1.65E+14,217.1549692,,1.65E+14,61.648548,daisy,,278.8035172,,,,,,,
158,1.65E+14,1.65E+14,218.0181462,,1.65E+14,79.800737,daisy,,297.8188832,,,,,,,
158,1.65E+14,1.65E+14,209.4820522,,1.65E+14,63.1536,daisy,,272.6356522,,,,,,,
159,1.65E+14,1.65E+14,225.5833042,,1.65E+14,64.968496,daisy,,290.5518002,,,,,,,
159,1.65E+14,1.65E+14,217.0070012,,1.65E+14,62.406204,daisy,,279.4132052,,,,,,,
159,1.65E+14,1.65E+14,218.2997612,,1.65E+14,63.680006,daisy,,281.9797672,,,,,,,
160,1.65E+14,1.65E+14,216.0208542,,1.65E+14,63.281412,daisy,,279.3022662,,,,,,,
160,1.65E+14,1.65E+14,218.1162216,,1.65E+14,55.635683,daisy,,273.7519046,,,,,,,
160,1.65E+14,1.65E+14,222.0777832,,1.65E+14,63.097714,daisy,,285.1754972,,,,,,,
161,1.65E+14,1.65E+14,221.3883562,,1.65E+14,62.931517,daisy,,284.3198732,,,,,,,
161,1.65E+14,1.65E+14,219.9576262,,1.65E+14,60.065631,daisy,,280.0232572,,,,,,,
161,1.65E+14,1.65E+14,218.3983552,,1.65E+14,67.081934,daisy,,285.4802892,,,,,,,
162,1.65E+14,1.65E+14,226.4635132,,1.65E+14,67.1611,daisy,,293.6246132,,,,,,,
162,1.65E+14,1.65E+14,225.4333552,,1.65E+14,68.066517,daisy,,293.4998722,,,,,,,
162,1.65E+14,1.65E+14,218.2337722,,1.65E+14,66.735683,daisy,,284.9694552,,,,,,,
163,1.65E+14,1.65E+14,223.6600752,,1.65E+14,68.486673,daisy,,292.1467482,,,,,,,
163,1.65E+14,1.65E+14,221.1656992,,1.65E+14,59.930214,daisy,,281.0959132,,,,,,,
163,1.65E+14,1.65E+14,223.3371582,,1.65E+14,64.746256,daisy,,288.0834142,,,,,,,
164,1.65E+14,1.65E+14,230.6917422,,1.65E+14,70.853236,daisy,,301.5449782,,,,,,,
164,1.65E+14,1.65E+14,227.6491372,,1.65E+14,74.818445,daisy,,302.4675822,,,,,,,
164,1.65E+14,1.65E+14,236.9733042,,1.65E+14,68.522038,daisy,,305.4953422,,,,,,,
165,1.65E+14,1.65E+14,230.1318462,,1.65E+14,67.912975,daisy,,298.0448212,,,,,,,
165,1.65E+14,1.65E+14,233.4161172,,1.65E+14,68.198028,daisy,,301.6141452,,,,,,,
165,1.65E+14,1.65E+14,232.0347622,,1.65E+14,69.774695,daisy,,301.8094572,,,,,,,
166,1.65E+14,1.65E+14,237.3135652,,1.65E+14,64.376361,daisy,,301.6899262,,,,,,,
166,1.65E+14,1.65E+14,242.6866912,,1.65E+14,61.703132,daisy,,304.3898232,,,,,,,
166,1.65E+14,1.65E+14,247.5627852,,1.65E+14,80.03954,daisy,,327.6023252,,,,,,,
167,1.65E+14,1.65E+14,242.0518992,,1.65E+14,63.908079,daisy,,305.9599782,,,,,,,
167,1.65E+14,1.65E+14,241.6259116,,1.65E+14,68.92584,daisy,,310.5517516,,,,,,,
168,1.65E+14,1.65E+14,245.0379942,,1.65E+14,72.069226,daisy,,317.1072202,,,,,,,
168,1.65E+14,1.65E+14,256.7253916,,1.65E+14,77.446623,daisy,,334.1720146,,,,,,,
168,1.65E+14,1.65E+14,246.8014312,,1.65E+14,68.852403,daisy,,315.6538342,,,,,,,
169,1.65E+14,1.65E+14,257.1736722,,1.65E+14,75.121206,daisy,,332.2948782,,,,,,,
169,1.65E+14,1.65E+14,252.3376292,,1.65E+14,81.566623,daisy,,333.9042522,,,,,,,
169,1.65E+14,1.65E+14,246.1717962,,1.65E+14,69.512767,daisy,,315.6845632,,,,,,,
170,1.65E+14,1.65E+14,258.1604432,,1.65E+14,71.127715,daisy,,329.2881582,,,,,,,
170,1.65E+14,1.65E+14,253.2069165,,1.65E+14,76.092768,daisy,,329.2996845,,,,,,,
171,1.65E+14,1.65E+14,250.3708062,,1.65E+14,109.140688,daisy,,359.5114942,,,,,,,
171,1.65E+14,1.65E+14,250.5373162,,1.65E+14,77.782872,daisy,,328.3201882,,,,,,,
171,1.65E+14,1.65E+14,257.7360152,,1.65E+14,71.568184,daisy,,329.3041992,,,,,,,
172,1.65E+14,1.65E+14,251.0859116,,1.65E+14,81.717508,daisy,,332.8034196,,,,,,,
172,1.65E+14,1.65E+14,251.9421616,,1.65E+14,72.172143,daisy,,324.1143046,,,,,,,
172,1.65E+14,1.65E+14,254.9736722,,1.65E+14,78.400945,daisy,,333.3746172,,,,,,,
173,1.65E+14,1.65E+14,250.3638792,,1.65E+14,68.616517,daisy,,318.9803962,,,,,,,
173,1.65E+14,1.65E+14,258.4088816,,1.65E+14,80.90157,daisy,,339.3104516,,,,,,,
173,1.65E+14,1.65E+14,257.8428382,,1.65E+14,74.416778,daisy,,332.2596162,,,,,,,
174,1.65E+14,1.65E+14,249.2286712,,1.65E+14,66.13584,daisy,,315.3645112,,,,,,,
174,1.65E+14,1.65E+14,258.2566922,,1.65E+14,78.809383,daisy,,337.0660752,,,,,,,
174,1.65E+14,1.65E+14,247.7826812,,1.65E+14,67.858132,daisy,,315.6408132,,,,,,,
175,1.65E+14,1.65E+14,247.9873692,,1.65E+14,70.293028,daisy,,318.2803972,,,,,,,
175,1.65E+14,1.65E+14,250.3915352,,1.65E+14,70.806101,daisy,,321.1976362,,,,,,,
176,1.65E+14,1.65E+14,254.9846612,,1.65E+14,76.165216,daisy,,331.1498772,,,,,,,
176,1.65E+14,1.65E+14,253.9512752,,1.65E+14,80.556206,daisy,,334.5074812,,,,,,,
176,1.65E+14,1.65E+14,254.7708592,,1.65E+14,75.139747,daisy,,329.9106062,,,,,,,
177,1.65E+14,1.65E+14,254.5362752,,1.65E+14,76.414226,daisy,,330.9505012,,,,,,,
177,1.65E+14,1.65E+14,247.9372652,,1.65E+14,73.131361,daisy,,321.0686262,,,,,,,
177,1.65E+14,1.65E+14,256.8622652,,1.65E+14,71.380007,daisy,,328.2422722,,,,,,,
178,1.65E+14,1.65E+14,256.8177862,,1.65E+14,66.844173,daisy,,323.6619592,,,,,,,
178,1.65E+14,1.65E+14,254.0047652,,1.65E+14,78.780685,daisy,,332.7854502,,,,,,,
179,1.65E+14,1.65E+14,250.7622132,,1.65E+14,77.558393,daisy,,328.3206062,,,,,,,
179,1.65E+14,1.65E+14,260.9573182,,1.65E+14,81.727456,daisy,,342.6847742,,,,,,,
179,1.65E+14,1.65E+14,251.6002342,,1.65E+14,71.596414,daisy,,323.1966482,,,,,,,
