Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3566192,165416,135140,0.955671657,800,365,0.45625,35,0.04375
2,5,3731608,3571432,160176,135140,0.957075877,800,297,0.37125,34,0.0425
3,10,3731608,3571124,160484,135140,0.956993339,800,331,0.41375,28,0.035
4,15,3731608,3572456,159152,135140,0.95735029,800,416,0.52,55,0.06875
5,20,3731608,3572836,158772,135152,0.957452123,800,281,0.35125,22,0.0275
6,25,3731608,3569624,161984,135152,0.956591368,800,300,0.375,36,0.045
7,30,3731608,3570292,161316,135152,0.956770379,800,316,0.395,19,0.02375
8,35,3731608,3569832,161776,135152,0.956647108,800,322,0.4025,31,0.03875
9,40,3731608,3567240,164368,135152,0.955952501,800,297,0.37125,29,0.03625
10,45,3731608,3566336,165272,135152,0.955710246,800,265,0.33125,26,0.0325
11,50,3731608,3572384,159224,135152,0.957330995,800,332,0.415,39,0.04875
12,55,3731608,3572612,158996,135152,0.957392095,800,300,0.375,23,0.02875
13,60,3731608,3572448,159160,135152,0.957348146,800,309,0.38625,28,0.035
14,65,3731608,3570580,161028,135152,0.956847557,800,309,0.38625,36,0.045
15,70,3731608,3571688,159920,135152,0.95714448,800,319,0.39875,34,0.0425
16,75,3731608,3571480,160128,135240,0.95708874,800,410,0.5125,52,0.065
17,80,3731608,3570564,161044,135240,0.95684327,800,367,0.45875,37,0.04625
18,85,3731608,3568996,162612,135240,0.956423076,800,376,0.47,42,0.0525
19,90,3731608,3575488,156120,135240,0.958162808,800,331,0.41375,44,0.055
20,95,3731608,3575992,155616,135240,0.958297871,800,347,0.43375,37,0.04625
21,100,3731608,3575252,156356,135240,0.958099565,800,326,0.4075,32,0.04
22,106,3731608,3573444,158164,135244,0.957615055,800,291,0.36375,20,0.025
23,111,3731608,3573772,157836,135244,0.957702953,800,300,0.375,35,0.04375
24,116,3731608,3575596,156012,135248,0.95819175,800,294,0.3675,38,0.0475
25,121,3731608,3576396,155212,135248,0.958406135,800,366,0.4575,44,0.055
26,126,3731608,3573600,158008,135252,0.95765686,800,319,0.39875,26,0.0325
27,131,3731608,3580860,150748,135252,0.959602402,800,357,0.44625,37,0.04625
28,136,3731608,3580072,151536,135256,0.959391233,800,269,0.33625,28,0.035
29,141,3731608,3578852,152756,135256,0.959064296,800,334,0.4175,25,0.03125
30,146,3731608,3573892,157716,135256,0.95773511,800,316,0.395,31,0.03875
31,151,3731608,3577452,154156,135256,0.958689123,800,277,0.34625,32,0.04
32,156,3731608,3576920,154688,135256,0.958546557,800,342,0.4275,42,0.0525
33,161,3731608,3575704,155904,135256,0.958220692,800,368,0.46,29,0.03625
34,166,3731608,3575124,156484,135256,0.958065263,800,365,0.45625,35,0.04375
35,171,3731608,3574400,157208,135256,0.957871245,800,280,0.35,31,0.03875
36,176,3731608,3574276,157332,135260,0.957838015,800,277,0.34625,29,0.03625
37,181,3731608,3572536,159072,135260,0.957371728,800,329,0.41125,35,0.04375
38,186,3731608,3580748,150860,135260,0.959572388,800,329,0.41125,32,0.04
39,191,3731608,3578572,153036,135260,0.958989261,800,282,0.3525,36,0.045
40,196,3731608,3576748,154860,135260,0.958500464,800,294,0.3675,33,0.04125
41,201,3731608,3572436,159172,135260,0.95734493,800,324,0.405,33,0.04125
42,206,3731608,3568384,163224,135260,0.956259071,800,330,0.4125,36,0.045
43,211,3731608,3575784,155824,135260,0.95824213,800,334,0.4175,38,0.0475
44,216,3731608,3572800,158808,135260,0.957442475,800,345,0.43125,29,0.03625
45,221,3731608,3569564,162044,135260,0.956575289,800,309,0.38625,38,0.0475
46,226,3731608,3567380,164228,135260,0.955990018,800,267,0.33375,33,0.04125
47,231,3731608,3567216,164392,135260,0.955946069,800,291,0.36375,34,0.0425
48,236,3731608,3573372,158236,135264,0.95759576,800,358,0.4475,42,0.0525
49,241,3731608,3574256,157352,135264,0.957832656,800,315,0.39375,29,0.03625
50,246,3731608,3572624,158984,135264,0.957395311,800,348,0.435,29,0.03625
51,251,3731608,3571284,160324,135264,0.957036216,800,297,0.37125,31,0.03875
52,256,3731608,3570388,161220,135264,0.956796105,800,358,0.4475,42,0.0525
53,261,3731608,3576204,155404,135264,0.958354682,800,300,0.375,29,0.03625
54,266,3731608,3573920,157688,135268,0.957742614,800,313,0.39125,34,0.0425
55,271,3731608,3572984,158624,135268,0.957491784,800,319,0.39875,31,0.03875
56,276,3731608,3570908,160700,135268,0.956935455,800,267,0.33375,21,0.02625
57,281,3731608,3579088,152520,135268,0.95912754,800,306,0.3825,31,0.03875
58,286,3731608,3576664,154944,135268,0.958477954,800,310,0.3875,35,0.04375
59,291,3731608,3573200,158408,135272,0.957549668,800,317,0.39625,37,0.04625
60,296,3731608,3573568,158040,135280,0.957648285,800,338,0.4225,47,0.05875
