Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),
2,3.70E+14,3.70E+14,-22.939638,3.70E+14,3.70E+14,60.777715,8.37E+01
2,3.70E+14,3.70E+14,-10.547449,3.70E+14,3.70E+14,47.700734,5.82E+01
2,3.70E+14,3.70E+14,-12.530939,3.70E+14,3.70E+14,47.487297,6.00E+01
2,3.70E+14,3.70E+14,-54.487506,3.70E+14,3.70E+14,57.038287,1.12E+02
2,3.70E+14,3.70E+14,-45.411098,3.70E+14,3.70E+14,84.749852,1.30E+02
2,3.70E+14,3.70E+14,-51.682818,3.70E+14,3.70E+14,56.051256,1.08E+02
3,3.70E+14,3.70E+14,-44.089015,3.70E+14,3.70E+14,71.718496,1.16E+02
3,3.70E+14,3.70E+14,-59.924068,3.70E+14,3.70E+14,68.331309,1.28E+02
3,3.70E+14,3.70E+14,-40.839847,3.70E+14,3.70E+14,67.800683,1.09E+02
3,3.70E+14,3.70E+14,-61.411829,3.70E+14,3.70E+14,77.010632,1.38E+02
3,3.70E+14,3.70E+14,-32.942087,3.70E+14,3.70E+14,54.754745,8.77E+01
3,3.70E+14,3.70E+14,-27.192242,3.70E+14,3.70E+14,51.076255,7.83E+01
3,3.70E+14,3.70E+14,-24.836565,3.70E+14,3.70E+14,37.595213,6.24E+01
3,3.70E+14,3.70E+14,-77.152508,3.70E+14,3.70E+14,80.156466,1.57E+02
3,3.70E+14,3.70E+14,-44.147088,3.70E+14,3.70E+14,84.031675,1.28E+02
3,3.70E+14,3.70E+14,-47.676463,3.70E+14,3.70E+14,88.000061,1.36E+02
4,3.70E+14,3.70E+14,-88.298082,3.70E+14,3.70E+14,95.933551,1.84E+02
4,3.70E+14,3.70E+14,-78.863914,3.70E+14,3.70E+14,85.727405,1.65E+02
4,3.70E+14,3.70E+14,-43.127296,3.70E+14,3.70E+14,68.074538,1.11E+02
4,3.70E+14,3.70E+14,-61.6586,3.70E+14,3.70E+14,82.568341,1.44E+02
4,3.70E+14,3.70E+14,-67.30308,3.70E+14,3.70E+14,73.768081,1.41E+02
4,3.70E+14,3.70E+14,-82.170789,3.70E+14,3.70E+14,87.941831,1.70E+02
4,3.70E+14,3.70E+14,-80.911779,3.70E+14,3.70E+14,88.9573,1.70E+02
4,3.70E+14,3.70E+14,-80.179539,3.70E+14,3.70E+14,85.30756,1.65E+02
4,3.70E+14,3.70E+14,-42.325785,3.70E+14,3.70E+14,64.058444,1.06E+02
5,3.70E+14,3.70E+14,-26.452919,3.70E+14,3.70E+14,44.019223,7.05E+01
5,3.70E+14,3.70E+14,-32.050472,3.70E+14,3.70E+14,62.693861,9.47E+01
5,3.70E+14,3.70E+14,-58.604694,3.70E+14,3.70E+14,75.182247,1.34E+02
5,3.70E+14,3.70E+14,-33.012659,3.70E+14,3.70E+14,61.142298,9.42E+01
5,3.70E+14,3.70E+14,-21.245575,3.70E+14,3.70E+14,60.812662,8.21E+01
5,3.70E+14,3.70E+14,-49.689224,3.70E+14,3.70E+14,59.043287,1.09E+02
5,3.70E+14,3.70E+14,-79.886415,3.70E+14,3.70E+14,80.659071,1.61E+02
5,3.70E+14,3.70E+14,-48.606307,3.70E+14,3.70E+14,74.447872,1.23E+02
5,3.70E+14,3.70E+14,-64.180787,3.70E+14,3.70E+14,81.65657,1.46E+02
5,3.70E+14,3.70E+14,-35.13266,3.70E+14,3.70E+14,67.97933,1.03E+02
6,3.70E+14,3.70E+14,-51.921151,3.70E+14,3.70E+14,69.679225,1.22E+02
6,3.70E+14,3.70E+14,-31.06917,3.70E+14,3.70E+14,55.402922,8.65E+01
6,3.70E+14,3.70E+14,-26.08719,3.70E+14,3.70E+14,63.422246,8.95E+01
6,3.70E+14,3.70E+14,-49.78287,3.70E+14,3.70E+14,79.468081,1.29E+02
6,3.70E+14,3.70E+14,-57.781412,3.70E+14,3.70E+14,88.417509,1.46E+02
6,3.70E+14,3.70E+14,-57.264641,3.70E+14,3.70E+14,77.718705,1.35E+02
6,3.70E+14,3.70E+14,-29.156201,3.70E+14,3.70E+14,48.309848,7.75E+01
6,3.70E+14,3.70E+14,-30.667659,3.70E+14,3.70E+14,50.451046,8.11E+01
6,3.70E+14,3.70E+14,-29.297086,3.70E+14,3.70E+14,49.989328,7.93E+01
6,3.70E+14,3.70E+14,-28.86042,3.70E+14,3.70E+14,43.980577,7.28E+01
7,3.70E+14,3.70E+14,-75.115112,3.70E+14,3.70E+14,76.997143,1.52E+02
7,3.70E+14,3.70E+14,-86.436259,3.70E+14,3.70E+14,90.52303,1.77E+02
7,3.70E+14,3.70E+14,-84.030789,3.70E+14,3.70E+14,91.290634,1.75E+02
7,3.70E+14,3.70E+14,-41.101306,3.70E+14,3.70E+14,60.021776,1.01E+02
7,3.70E+14,3.70E+14,-32.438805,3.70E+14,3.70E+14,62.587559,9.50E+01
7,3.70E+14,3.70E+14,-58.409068,3.70E+14,3.70E+14,84.993863,1.43E+02
7,3.70E+14,3.70E+14,-63.118495,3.70E+14,3.70E+14,97.173916,1.60E+02
7,3.70E+14,3.70E+14,-52.122713,3.70E+14,3.70E+14,87.153029,1.39E+02
7,3.70E+14,3.70E+14,-55.340735,3.70E+14,3.70E+14,83.089852,1.38E+02
8,3.70E+14,3.70E+14,-62.009329,3.70E+14,3.70E+14,62.462662,1.24E+02
8,3.70E+14,3.70E+14,-48.034901,3.70E+14,3.70E+14,65.960788,1.14E+02
8,3.70E+14,3.70E+14,-71.369174,3.70E+14,3.70E+14,75.023966,1.46E+02
8,3.70E+14,3.70E+14,-44.425733,3.70E+14,3.70E+14,71.836465,1.16E+02
8,3.70E+14,3.70E+14,-59.46511,3.70E+14,3.70E+14,83.794904,1.43E+02
8,3.70E+14,3.70E+14,-64.000267,3.70E+14,3.70E+14,77.409643,1.41E+02
8,3.70E+14,3.70E+14,-34.458753,3.70E+14,3.70E+14,71.40209,1.06E+02
8,3.70E+14,3.70E+14,-12.399429,3.70E+14,3.70E+14,47.017869,5.94E+01
8,3.70E+14,3.70E+14,-55.029224,3.70E+14,3.70E+14,55.813495,1.11E+02
8,3.70E+14,3.70E+14,-48.64688,3.70E+14,3.70E+14,77.175268,1.26E+02
8,3.70E+14,3.70E+14,-21.267971,3.70E+14,3.70E+14,47.98865,6.93E+01
9,3.70E+14,3.70E+14,-22.965211,3.70E+14,3.70E+14,45.428598,6.84E+01
9,3.70E+14,3.70E+14,-26.902294,3.70E+14,3.70E+14,61.902766,8.88E+01
9,3.70E+14,3.70E+14,-54.552349,3.70E+14,3.70E+14,59.389173,1.14E+02
9,3.70E+14,3.70E+14,-44.604744,3.70E+14,3.70E+14,59.023808,1.04E+02
9,3.70E+14,3.70E+14,-75.791622,3.70E+14,3.70E+14,79.536466,1.55E+02
9,3.70E+14,3.70E+14,-43.936098,3.70E+14,3.70E+14,67.16761,1.11E+02
9,3.70E+14,3.70E+14,-27.133857,3.70E+14,3.70E+14,67.842611,9.50E+01
9,3.70E+14,3.70E+14,-47.986723,3.70E+14,3.70E+14,66.829278,1.15E+02
9,3.70E+14,3.70E+14,-30.923805,3.70E+14,3.70E+14,70.492767,1.01E+02
9,3.70E+14,3.70E+14,-48.77839,3.70E+14,3.70E+14,82.675008,1.31E+02
10,3.70E+14,3.70E+14,-55.13912,3.70E+14,3.70E+14,65.523184,1.21E+02
10,3.70E+14,3.70E+14,-78.735216,3.70E+14,3.70E+14,83.562456,1.62E+02
10,3.70E+14,3.70E+14,-43.503233,3.70E+14,3.70E+14,55.165682,9.87E+01
10,3.70E+14,3.70E+14,-38.078857,3.70E+14,3.70E+14,43.325942,8.14E+01
10,3.70E+14,3.70E+14,-44.417401,3.70E+14,3.70E+14,65.150058,1.10E+02
10,3.70E+14,3.70E+14,-29.135367,3.70E+14,3.70E+14,64.83511,9.40E+01
10,3.70E+14,3.70E+14,-54.057766,3.70E+14,3.70E+14,58.647662,1.13E+02
10,3.70E+14,3.70E+14,-84.326675,3.70E+14,3.70E+14,90.251832,1.75E+02
10,3.70E+14,3.70E+14,-82.914904,3.70E+14,3.70E+14,82.980477,1.66E+02
10,3.70E+14,3.70E+14,-49.261463,3.70E+14,3.70E+14,68.034798,1.17E+02
11,3.70E+14,3.70E+14,-30.517868,3.70E+14,3.70E+14,61.821256,9.23E+01
11,3.70E+14,3.70E+14,-57.644172,3.70E+14,3.70E+14,84.149904,1.42E+02
11,3.70E+14,3.70E+14,-63.102506,3.70E+14,3.70E+14,89.393967,1.52E+02
11,3.70E+14,3.70E+14,-22.023283,3.70E+14,3.70E+14,54.539016,7.66E+01
11,3.70E+14,3.70E+14,-56.090058,3.70E+14,3.70E+14,81.974852,1.38E+02
11,3.70E+14,3.70E+14,-62.849798,3.70E+14,3.70E+14,91.453967,1.54E+02
11,3.70E+14,3.70E+14,-59.733079,3.70E+14,3.70E+14,85.091154,1.45E+02
11,3.70E+14,3.70E+14,-23.9562,3.70E+14,3.70E+14,57.00313,8.10E+01
11,3.70E+14,3.70E+14,-55.60688,3.70E+14,3.70E+14,77.63407,1.33E+02
12,3.70E+14,3.70E+14,-67.221153,3.70E+14,3.70E+14,93.77527,1.61E+02
12,3.70E+14,3.70E+14,-61.517454,3.70E+14,3.70E+14,84.638498,1.46E+02
12,3.70E+14,3.70E+14,-64.217506,3.70E+14,3.70E+14,96.338186,1.61E+02
12,3.70E+14,3.70E+14,-55.810891,3.70E+14,3.70E+14,85.204175,1.41E+02
12,3.70E+14,3.70E+14,-58.112141,3.70E+14,3.70E+14,61.354954,1.19E+02
12,3.70E+14,3.70E+14,-47.063129,3.70E+14,3.70E+14,71.591882,1.19E+02
12,3.70E+14,3.70E+14,-24.940367,3.70E+14,3.70E+14,53.078443,7.80E+01
12,3.70E+14,3.70E+14,-60.687038,3.70E+14,3.70E+14,66.152559,1.27E+02
12,3.70E+14,3.70E+14,-43.826567,3.70E+14,3.70E+14,71.502038,1.15E+02
12,3.70E+14,3.70E+14,-61.257819,3.70E+14,3.70E+14,86.154904,1.47E+02
13,3.70E+14,3.70E+14,-63.555839,3.70E+14,3.70E+14,81.787873,1.45E+02
13,3.70E+14,3.70E+14,-69.040319,3.70E+14,3.70E+14,71.057351,1.40E+02
13,3.70E+14,3.70E+14,-49.655995,3.70E+14,3.70E+14,74.219174,1.24E+02
13,3.70E+14,3.70E+14,-62.929694,3.70E+14,3.70E+14,90.650842,1.54E+02
13,3.70E+14,3.70E+14,-61.940006,3.70E+14,3.70E+14,75.091987,1.37E+02
13,3.70E+14,3.70E+14,-75.592873,3.70E+14,3.70E+14,82.527821,1.58E+02
13,3.70E+14,3.70E+14,-82.473081,3.70E+14,3.70E+14,90.739228,1.73E+02
13,3.70E+14,3.70E+14,-39.092764,3.70E+14,3.70E+14,77.534331,1.17E+02
13,3.70E+14,3.70E+14,-50.060213,3.70E+14,3.70E+14,74.449851,1.25E+02
14,3.70E+14,3.70E+14,-64.93485,3.70E+14,3.70E+14,71.770424,1.37E+02
14,3.70E+14,3.70E+14,-81.789175,3.70E+14,3.70E+14,83.356727,1.65E+02
14,3.70E+14,3.70E+14,-47.653755,3.70E+14,3.70E+14,68.140319,1.16E+02
14,3.70E+14,3.70E+14,-28.899794,3.70E+14,3.70E+14,58.529902,8.74E+01
14,3.70E+14,3.70E+14,-59.374433,3.70E+14,3.70E+14,82.626415,1.42E+02
14,3.70E+14,3.70E+14,-65.974538,3.70E+14,3.70E+14,73.423966,1.39E+02
14,3.70E+14,3.70E+14,-81.565998,3.70E+14,3.70E+14,85.683654,1.67E+02
14,3.70E+14,3.70E+14,-45.145786,3.70E+14,3.70E+14,77.67683,1.23E+02
14,3.70E+14,3.70E+14,-59.039641,3.70E+14,3.70E+14,88.13881,1.47E+02
15,3.70E+14,3.70E+14,-56.549641,3.70E+14,3.70E+14,90.232561,1.47E+02
15,3.70E+14,3.70E+14,-54.960162,3.70E+14,3.70E+14,86.411884,1.41E+02
15,3.70E+14,3.70E+14,-55.597454,3.70E+14,3.70E+14,90.331624,1.46E+02
15,3.70E+14,3.70E+14,-54.613755,3.70E+14,3.70E+14,70.266049,1.25E+02
15,3.70E+14,3.70E+14,-73.571778,3.70E+14,3.70E+14,74.196883,1.48E+02
15,3.70E+14,3.70E+14,-46.936984,3.70E+14,3.70E+14,78.705164,1.26E+02
15,3.70E+14,3.70E+14,-57.937818,3.70E+14,3.70E+14,83.30756,1.41E+02
15,3.70E+14,3.70E+14,-23.625784,3.70E+14,3.70E+14,53.702662,7.73E+01
15,3.70E+14,3.70E+14,-20.8512,3.70E+14,3.70E+14,52.875422,7.37E+01
16,3.70E+14,3.70E+14,-53.943808,3.70E+14,3.70E+14,82.310737,1.36E+02
16,3.70E+14,3.70E+14,-20.027398,3.70E+14,3.70E+14,59.164797,7.92E+01
16,3.70E+14,3.70E+14,-49.493234,3.70E+14,3.70E+14,75.619174,1.25E+02
16,3.70E+14,3.70E+14,-63.053861,3.70E+14,3.70E+14,64.848913,1.28E+02
16,3.70E+14,3.70E+14,-46.081619,3.70E+14,3.70E+14,72.478497,1.19E+02
16,3.70E+14,3.70E+14,-62.493547,3.70E+14,3.70E+14,79.134696,1.42E+02
16,3.70E+14,3.70E+14,-71.425319,3.70E+14,3.70E+14,85.183394,1.57E+02
16,3.70E+14,3.70E+14,-75.053289,3.70E+14,3.70E+14,75.306153,1.50E+02
16,3.70E+14,3.70E+14,-85.725633,3.70E+14,3.70E+14,89.877822,1.76E+02
16,3.70E+14,3.70E+14,-45.655942,3.70E+14,3.70E+14,71.586205,1.17E+02
17,3.70E+14,3.70E+14,-62.731621,3.70E+14,3.70E+14,70.832559,1.34E+02
17,3.70E+14,3.70E+14,-39.931723,3.70E+14,3.70E+14,67.661101,1.08E+02
17,3.70E+14,3.70E+14,-63.182507,3.70E+14,3.70E+14,69.709121,1.33E+02
17,3.70E+14,3.70E+14,-40.299379,3.70E+14,3.70E+14,65.944277,1.06E+02
17,3.70E+14,3.70E+14,-22.937867,3.70E+14,3.70E+14,55.780475,7.87E+01
17,3.70E+14,3.70E+14,-55.111099,3.70E+14,3.70E+14,91.236988,1.46E+02
17,3.70E+14,3.70E+14,-13.399793,3.70E+14,3.70E+14,49.430317,6.28E+01
17,3.70E+14,3.70E+14,-52.364276,3.70E+14,3.70E+14,56.975578,1.09E+02
17,3.70E+14,3.70E+14,-85.77678,3.70E+14,3.70E+14,90.120477,1.76E+02
18,3.70E+14,3.70E+14,-83.84105,3.70E+14,3.70E+14,86.540946,1.70E+02
18,3.70E+14,3.70E+14,-45.617869,3.70E+14,3.70E+14,67.406725,1.13E+02
18,3.70E+14,3.70E+14,-66.401517,3.70E+14,3.70E+14,94.452301,1.61E+02
18,3.70E+14,3.70E+14,-19.599741,3.70E+14,3.70E+14,59.178756,7.88E+01
18,3.70E+14,3.70E+14,-48.749849,3.70E+14,3.70E+14,61.632974,1.10E+02
18,3.70E+14,3.70E+14,-78.368029,3.70E+14,3.70E+14,93.796989,1.72E+02
18,3.70E+14,3.70E+14,-71.682351,3.70E+14,3.70E+14,83.970998,1.56E+02
18,3.70E+14,3.70E+14,-74.013237,3.70E+14,3.70E+14,76.767768,1.51E+02
18,3.70E+14,3.70E+14,-44.802713,3.70E+14,3.70E+14,68.860684,1.14E+02
18,3.70E+14,3.70E+14,-24.897606,3.70E+14,3.70E+14,61.892402,8.68E+01
19,3.70E+14,3.70E+14,-54.018339,3.70E+14,3.70E+14,56.457089,1.10E+02
19,3.70E+14,3.70E+14,-44.592192,3.70E+14,3.70E+14,63.169537,1.08E+02
19,3.70E+14,3.70E+14,-31.126566,3.70E+14,3.70E+14,53.24912,8.44E+01
19,3.70E+14,3.70E+14,-66.81808,3.70E+14,3.70E+14,69.634798,1.36E+02
19,3.70E+14,3.70E+14,-84.126987,3.70E+14,3.70E+14,88.510373,1.73E+02
19,3.70E+14,3.70E+14,-43.370109,3.70E+14,3.70E+14,68.266517,1.12E+02
19,3.70E+14,3.70E+14,-63.204069,3.70E+14,3.70E+14,85.31678,1.49E+02
19,3.70E+14,3.70E+14,-27.26094,3.70E+14,3.70E+14,67.704955,9.50E+01
19,3.70E+14,3.70E+14,-47.19563,3.70E+14,3.70E+14,63.791569,1.11E+02
19,3.70E+14,3.70E+14,-33.874795,3.70E+14,3.70E+14,60.819954,9.47E+01
20,3.70E+14,3.70E+14,-60.627715,3.70E+14,3.70E+14,71.950372,1.33E+02
20,3.70E+14,3.70E+14,-76.961206,3.70E+14,3.70E+14,92.363499,1.69E+02
20,3.70E+14,3.70E+14,-72.636309,3.70E+14,3.70E+14,75.856413,1.48E+02
20,3.70E+14,3.70E+14,-45.208234,3.70E+14,3.70E+14,71.818549,1.17E+02
20,3.70E+14,3.70E+14,-22.687294,3.70E+14,3.70E+14,53.197244,7.59E+01
20,3.70E+14,3.70E+14,-59.083027,3.70E+14,3.70E+14,83.801154,1.43E+02
20,3.70E+14,3.70E+14,-64.876829,3.70E+14,3.70E+14,73.787299,1.39E+02
20,3.70E+14,3.70E+14,-80.426674,3.70E+14,3.70E+14,85.554904,1.66E+02
20,3.70E+14,3.70E+14,-42.944535,3.70E+14,3.70E+14,59.271413,1.02E+02
21,3.70E+14,3.70E+14,-32.756774,3.70E+14,3.70E+14,60.862298,9.36E+01
21,3.70E+14,3.70E+14,-60.665162,3.70E+14,3.70E+14,72.376778,1.33E+02
21,3.70E+14,3.70E+14,-77.526362,3.70E+14,3.70E+14,81.546154,1.59E+02
21,3.70E+14,3.70E+14,-44.972869,3.70E+14,3.70E+14,65.377246,1.10E+02
21,3.70E+14,3.70E+14,-28.417086,3.70E+14,3.70E+14,56.696151,8.51E+01
21,3.70E+14,3.70E+14,-61.500058,3.70E+14,3.70E+14,69.926517,1.31E+02
21,3.70E+14,3.70E+14,-80.134591,3.70E+14,3.70E+14,83.527091,1.64E+02
21,3.70E+14,3.70E+14,-85.168446,3.70E+14,3.70E+14,87.966571,1.73E+02
21,3.70E+14,3.70E+14,-45.315004,3.70E+14,3.70E+14,54.579484,9.99E+01
21,3.70E+14,3.70E+14,-40.449535,3.70E+14,3.70E+14,61.981777,1.02E+02
22,3.70E+14,3.70E+14,-69.434955,3.70E+14,3.70E+14,70.215267,1.40E+02
22,3.70E+14,3.70E+14,-46.215004,3.70E+14,3.70E+14,75.261882,1.21E+02
22,3.70E+14,3.70E+14,-61.334798,3.70E+14,3.70E+14,79.07006,1.40E+02
22,3.70E+14,3.70E+14,-32.520889,3.70E+14,3.70E+14,68.859903,1.01E+02
22,3.70E+14,3.70E+14,-49.340942,3.70E+14,3.70E+14,81.711101,1.31E+02
22,3.70E+14,3.70E+14,-56.048651,3.70E+14,3.70E+14,79.204227,1.35E+02
22,3.70E+14,3.70E+14,-64.514485,3.70E+14,3.70E+14,72.697872,1.37E+02
22,3.70E+14,3.70E+14,-83.035425,3.70E+14,3.70E+14,93.392873,1.76E+02
22,3.70E+14,3.70E+14,-36.478076,3.70E+14,3.70E+14,51.45938,8.79E+01
22,3.70E+14,3.70E+14,-36.205316,3.70E+14,3.70E+14,62.43011,9.86E+01
23,3.70E+14,3.70E+14,-60.074016,3.70E+14,3.70E+14,89.721311,1.50E+02
23,3.70E+14,3.70E+14,-58.811985,3.70E+14,3.70E+14,86.870321,1.46E+02
23,3.70E+14,3.70E+14,-60.892506,3.70E+14,3.70E+14,62.497819,1.23E+02
23,3.70E+14,3.70E+14,-48.40714,3.70E+14,3.70E+14,74.77834,1.23E+02
23,3.70E+14,3.70E+14,-59.759381,3.70E+14,3.70E+14,86.279748,1.46E+02
23,3.70E+14,3.70E+14,-22.308649,3.70E+14,3.70E+14,53.618859,7.59E+01
23,3.70E+14,3.70E+14,-58.021308,3.70E+14,3.70E+14,86.256623,1.44E+02
23,3.70E+14,3.70E+14,-60.671777,3.70E+14,3.70E+14,92.350999,1.53E+02
23,3.70E+14,3.70E+14,-55.295266,3.70E+14,3.70E+14,85.160373,1.40E+02
24,3.70E+14,3.70E+14,-58.868651,3.70E+14,3.70E+14,87.859488,1.47E+02
24,3.70E+14,3.70E+14,-20.625783,3.70E+14,3.70E+14,47.987088,6.86E+01
24,3.70E+14,3.70E+14,-62.99511,3.70E+14,3.70E+14,64.914278,1.28E+02
24,3.70E+14,3.70E+14,-46.637765,3.70E+14,3.70E+14,55.070266,1.02E+02
24,3.70E+14,3.70E+14,-40.433806,3.70E+14,3.70E+14,66.284954,1.07E+02
24,3.70E+14,3.70E+14,-23.381357,3.70E+14,3.70E+14,54.317401,7.77E+01
24,3.70E+14,3.70E+14,-56.54287,3.70E+14,3.70E+14,61.790215,1.18E+02
24,3.70E+14,3.70E+14,-43.429067,3.70E+14,3.70E+14,60.259694,1.04E+02
24,3.70E+14,3.70E+14,-31.183702,3.70E+14,3.70E+14,65.363236,9.65E+01
24,3.70E+14,3.70E+14,-54.905578,3.70E+14,3.70E+14,80.051987,1.35E+02
25,3.70E+14,3.70E+14,-62.431152,3.70E+14,3.70E+14,85.31954,1.48E+02
25,3.70E+14,3.70E+14,-67.131205,3.70E+14,3.70E+14,72.501205,1.40E+02
25,3.70E+14,3.70E+14,-43.619952,3.70E+14,3.70E+14,74.338809,1.18E+02
25,3.70E+14,3.70E+14,-58.135214,3.70E+14,3.70E+14,84.5723,1.43E+02
25,3.70E+14,3.70E+14,-64.225423,3.70E+14,3.70E+14,87.497144,1.52E+02
25,3.70E+14,3.70E+14,-24.230627,3.70E+14,3.70E+14,48.258495,7.25E+01
25,3.70E+14,3.70E+14,-63.886829,3.70E+14,3.70E+14,76.115633,1.40E+02
25,3.70E+14,3.70E+14,-37.010056,3.70E+14,3.70E+14,72.214069,1.09E+02
25,3.70E+14,3.70E+14,-53.977089,3.70E+14,3.70E+14,70.962872,1.25E+02
25,3.70E+14,3.70E+14,-34.117608,3.70E+14,3.70E+14,67.408809,1.02E+02
26,3.70E+14,3.70E+14,-53.873078,3.70E+14,3.70E+14,67.217247,1.21E+02
26,3.70E+14,3.70E+14,-76.032143,3.70E+14,3.70E+14,78.12506,1.54E+02
26,3.70E+14,3.70E+14,-45.653286,3.70E+14,3.70E+14,70.533132,1.16E+02
26,3.70E+14,3.70E+14,-63.678756,3.70E+14,3.70E+14,71.422507,1.35E+02
26,3.70E+14,3.70E+14,-80.555893,3.70E+14,3.70E+14,80.860529,1.61E+02
26,3.70E+14,3.70E+14,-50.320265,3.70E+14,3.70E+14,63.790787,1.14E+02
26,3.70E+14,3.70E+14,-34.14193,3.70E+14,3.70E+14,70.90433,1.05E+02
26,3.70E+14,3.70E+14,-52.461932,3.70E+14,3.70E+14,53.364588,1.06E+02
26,3.70E+14,3.70E+14,-49.173026,3.70E+14,3.70E+14,71.216622,1.20E+02
26,3.70E+14,3.70E+14,-66.206361,3.70E+14,3.70E+14,75.823602,1.42E+02
27,3.70E+14,3.70E+14,-78.893966,3.70E+14,3.70E+14,85.454071,1.64E+02
27,3.70E+14,3.70E+14,-81.600425,3.70E+14,3.70E+14,89.406051,1.71E+02
27,3.70E+14,3.70E+14,-82.386519,3.70E+14,3.70E+14,96.736363,1.79E+02
27,3.70E+14,3.70E+14,-75.776257,3.70E+14,3.70E+14,79.577768,1.55E+02
27,3.70E+14,3.70E+14,-44.626411,3.70E+14,3.70E+14,70.301882,1.15E+02
27,3.70E+14,3.70E+14,-23.007711,3.70E+14,3.70E+14,52.696255,7.57E+01
27,3.70E+14,3.70E+14,-20.525992,3.70E+14,3.70E+14,49.98313,7.05E+01
27,3.70E+14,3.70E+14,-57.897453,3.70E+14,3.70E+14,80.370268,1.38E+02
27,3.70E+14,3.70E+14,-65.911725,3.70E+14,3.70E+14,68.786934,1.35E+02
28,3.70E+14,3.70E+14,-45.203234,3.70E+14,3.70E+14,59.28011,1.04E+02
28,3.70E+14,3.70E+14,-75.322507,3.70E+14,3.70E+14,78.029591,1.53E+02
28,3.70E+14,3.70E+14,-46.576515,3.70E+14,3.70E+14,61.458287,1.08E+02
28,3.70E+14,3.70E+14,-34.441931,3.70E+14,3.70E+14,69.426934,1.04E+02
28,3.70E+14,3.70E+14,-52.789693,3.70E+14,3.70E+14,56.060787,1.09E+02
28,3.70E+14,3.70E+14,-5.629167,3.70E+14,3.70E+14,43.090994,4.87E+01
28,3.70E+14,3.70E+14,-11.427032,3.70E+14,3.70E+14,45.870786,5.73E+01
28,3.70E+14,3.70E+14,-55.02688,3.70E+14,3.70E+14,61.674329,1.17E+02
28,3.70E+14,3.70E+14,-41.621619,3.70E+14,3.70E+14,68.975892,1.11E+02
28,3.70E+14,3.70E+14,-61.866725,3.70E+14,3.70E+14,80.350164,1.42E+02
