Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3508900k used 222708k free 158052k buffers ,3731608,3508900,222708,158052,, 800%cpu 324%user 0%nice 73%sys 388%idle 3%iow 9%irq 3%sirq 0%host ,800,324,,73,,
2,5, Mem: 3731608k total 3517372k used 214236k free 158060k buffers ,3731608,3517372,214236,158060,, 800%cpu 300%user 6%nice 58%sys 430%idle 0%iow 6%irq 0%sirq 0%host ,800,300,,58,,
3,10, Mem: 3731608k total 3523876k used 207732k free 158060k buffers ,3731608,3523876,207732,158060,, 800%cpu 258%user 3%nice 58%sys 470%idle 0%iow 6%irq 6%sirq 0%host ,800,258,,58,,
4,15, Mem: 3731608k total 3527356k used 204252k free 158060k buffers ,3731608,3527356,204252,158060,, 800%cpu 303%user 3%nice 58%sys 424%idle 0%iow 6%irq 6%sirq 0%host ,800,303,,58,,
5,20, Mem: 3731608k total 3533860k used 197748k free 158060k buffers ,3731608,3533860,197748,158060,, 800%cpu 291%user 3%nice 58%sys 439%idle 0%iow 6%irq 3%sirq 0%host ,800,291,,58,,
6,25, Mem: 3731608k total 3511680k used 219928k free 158060k buffers ,3731608,3511680,219928,158060,, 800%cpu 271%user 3%nice 62%sys 459%idle 0%iow 6%irq 0%sirq 0%host ,800,271,,62,,
7,30, Mem: 3731608k total 3509024k used 222584k free 158060k buffers ,3731608,3509024,222584,158060,, 800%cpu 303%user 3%nice 70%sys 418%idle 0%iow 3%irq 3%sirq 0%host ,800,303,,70,,
8,35, Mem: 3731608k total 3513816k used 217792k free 158060k buffers ,3731608,3513816,217792,158060,, 800%cpu 294%user 0%nice 65%sys 432%idle 0%iow 3%irq 6%sirq 0%host ,800,294,,65,,
9,40, Mem: 3731608k total 3522672k used 208936k free 158060k buffers ,3731608,3522672,208936,158060,, 800%cpu 321%user 0%nice 67%sys 400%idle 0%iow 9%irq 3%sirq 0%host ,800,321,,67,,
10,45, Mem: 3731608k total 3525700k used 205908k free 158060k buffers ,3731608,3525700,205908,158060,, 800%cpu 339%user 3%nice 58%sys 391%idle 0%iow 6%irq 3%sirq 0%host ,800,339,,58,,
11,50, Mem: 3731608k total 3532188k used 199420k free 158060k buffers ,3731608,3532188,199420,158060,, 800%cpu 300%user 3%nice 55%sys 436%idle 0%iow 3%irq 3%sirq 0%host ,800,300,,55,,
12,55, Mem: 3731608k total 3540408k used 191200k free 158060k buffers ,3731608,3540408,191200,158060,, 800%cpu 309%user 3%nice 73%sys 403%idle 0%iow 9%irq 3%sirq 0%host ,800,309,,73,,
13,60, Mem: 3731608k total 3508552k used 223056k free 158060k buffers ,3731608,3508552,223056,158060,, 800%cpu 300%user 0%nice 67%sys 427%idle 0%iow 3%irq 3%sirq 0%host ,800,300,,67,,
