Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3416860k used 314748k free 157916k buffers ,3731608,3416860,314748,157916,, 800%cpu 113%user 0%nice 25%sys 659%idle 0%iow 3%irq 0%sirq 0%host ,800,113,,25,,
2,5, Mem: 3731608k total 3549512k used 182096k free 157920k buffers ,3731608,3549512,182096,157920,, 800%cpu 272%user 0%nice 69%sys 450%idle 0%iow 6%irq 3%sirq 0%host ,800,272,,69,,
3,10, Mem: 3731608k total 3553924k used 177684k free 157920k buffers ,3731608,3553924,177684,157920,, 800%cpu 272%user 0%nice 66%sys 459%idle 0%iow 3%irq 0%sirq 0%host ,800,272,,66,,
4,15, Mem: 3731608k total 3560220k used 171388k free 157924k buffers ,3731608,3560220,171388,157924,, 800%cpu 306%user 0%nice 58%sys 426%idle 0%iow 6%irq 3%sirq 0%host ,800,306,,58,,
5,20, Mem: 3731608k total 3566200k used 165408k free 157924k buffers ,3731608,3566200,165408,157924,, 800%cpu 269%user 0%nice 50%sys 472%idle 0%iow 6%irq 3%sirq 0%host ,800,269,,50,,
6,25, Mem: 3731608k total 3574292k used 157316k free 157924k buffers ,3731608,3574292,157316,157924,, 800%cpu 334%user 0%nice 59%sys 397%idle 0%iow 6%irq 3%sirq 0%host ,800,334,,59,,
7,30, Mem: 3731608k total 3492988k used 238620k free 157924k buffers ,3731608,3492988,238620,157924,, 800%cpu 267%user 0%nice 55%sys 467%idle 0%iow 9%irq 3%sirq 0%host ,800,267,,55,,
8,35, Mem: 3731608k total 3500472k used 231136k free 157924k buffers ,3731608,3500472,231136,157924,, 800%cpu 238%user 0%nice 47%sys 503%idle 3%iow 6%irq 3%sirq 0%host ,800,238,,47,,
9,40, Mem: 3731608k total 3507068k used 224540k free 157924k buffers ,3731608,3507068,224540,157924,, 800%cpu 322%user 3%nice 53%sys 416%idle 0%iow 3%irq 3%sirq 0%host ,800,322,,53,,
10,46, Mem: 3731608k total 3514248k used 217360k free 157924k buffers ,3731608,3514248,217360,157924,, 800%cpu 266%user 3%nice 47%sys 475%idle 0%iow 3%irq 6%sirq 0%host ,800,266,,47,,
11,51, Mem: 3731608k total 3522492k used 209116k free 157924k buffers ,3731608,3522492,209116,157924,, 800%cpu 294%user 3%nice 50%sys 444%idle 0%iow 9%irq 0%sirq 0%host ,800,294,,50,,
