Timestamp,Frame Count,Total Frame Time (millis),Avg Frame Time (millis)
20181114_074304,594,10013.0,16.856902356902356
20181114_074314,597,10015.0,16.775544388609717
20181114_074324,597,10015.0,16.775544388609717
20181114_074334,597,10015.0,16.775544388609717
20181114_074344,597,10014.0,16.77386934673367
20181114_074354,597,10015.0,16.775544388609717
20181114_074404,597,10015.0,16.775544388609717
20181114_074414,597,10015.0,16.775544388609717
20181114_074424,597,10014.0,16.77386934673367
20181114_074434,597,10015.0,16.775544388609717
20181114_074444,597,10015.0,16.775544388609717
20181114_074454,597,10015.0,16.775544388609717
20181114_074504,597,10014.0,16.77386934673367
20181114_074514,597,10014.0,16.77386934673367
20181114_074524,597,10014.0,16.77386934673367
20181114_074534,597,10015.0,16.775544388609717
20181114_074544,597,10015.0,16.775544388609717
20181114_074554,597,10015.0,16.775544388609717
20181114_074604,597,10015.0,16.775544388609717
20181114_074614,597,10015.0,16.775544388609717
20181114_074624,597,10014.0,16.77386934673367
20181114_074634,597,10015.0,16.775544388609717
20181114_074644,597,10015.0,16.775544388609717
20181114_074654,597,10015.0,16.775544388609717
20181114_074704,597,10015.0,16.775544388609717
20181114_074714,597,10015.0,16.775544388609717
20181114_074724,597,10016.0,16.77721943048576
20181114_074734,597,10016.0,16.77721943048576
20181114_074744,597,10015.0,16.775544388609717
