Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3558964,172644,128628,0.95373469,800,175,0.21875,84,0.105
2,6,3731608,3565412,166196,128628,0.955462632,800,178,0.2225,97,0.12125
3,11,3731608,3543340,188268,128628,0.949547755,800,188,0.235,94,0.1175
4,16,3731608,3549756,181852,128632,0.951267121,800,181,0.22625,94,0.1175
5,21,3731608,3556736,174872,128640,0.953137629,800,175,0.21875,94,0.1175
6,26,3731608,3561716,169892,128640,0.954472174,800,181,0.22625,91,0.11375
7,31,3731608,3544980,186628,128644,0.949987244,800,169,0.21125,100,0.125
8,36,3731608,3550572,181036,128644,0.951485794,800,172,0.215,91,0.11375
9,41,3731608,3555988,175620,128656,0.952937179,800,163,0.20375,91,0.11375
10,46,3731608,3562008,169600,128656,0.954550424,800,163,0.20375,97,0.12125
11,51,3731608,3544464,187144,128660,0.949848966,800,159,0.19875,91,0.11375
12,56,3731608,3546188,185420,128660,0.950310965,800,169,0.21125,91,0.11375
13,61,3731608,3578748,152860,128792,0.959036426,800,225,0.28125,191,0.23875
14,66,3731608,3580088,151520,128800,0.959395521,800,188,0.235,106,0.1325
15,71,3731608,3570108,161500,128804,0.95672107,800,184,0.23,81,0.10125
16,76,3731608,3568176,163432,128804,0.956203331,800,166,0.2075,106,0.1325
17,81,3731608,3575028,156580,128808,0.958039537,800,169,0.21125,91,0.11375
18,86,3731608,3579512,152096,128808,0.959241164,800,166,0.2075,81,0.10125
19,91,3731608,3586892,144716,128808,0.961218863,800,172,0.215,103,0.12875
20,96,3731608,3566524,165084,128808,0.955760627,800,184,0.23,109,0.13625
21,101,3731608,3570972,160636,128808,0.956952606,800,172,0.215,103,0.12875
22,106,3731608,3580956,150652,128812,0.959628128,800,175,0.21875,91,0.11375
23,111,3731608,3585164,146444,128812,0.960755792,800,191,0.23875,94,0.1175
24,117,3731608,3567288,164320,128816,0.955965364,800,184,0.23,103,0.12875
25,122,3731608,3573932,157676,128816,0.95774583,800,163,0.20375,106,0.1325
26,127,3731608,3577256,154352,128816,0.958636598,800,194,0.2425,113,0.14125
27,132,3731608,3586016,145592,128820,0.960984112,800,178,0.2225,100,0.125
28,137,3731608,3579948,151660,128824,0.959358003,800,166,0.2075,97,0.12125
29,142,3731608,3572020,159588,128824,0.95723345,800,181,0.22625,84,0.105
30,147,3731608,3580128,151480,128824,0.95940624,800,188,0.235,113,0.14125
31,152,3731608,3583620,147988,128824,0.960342029,800,163,0.20375,113,0.14125
32,157,3731608,3590644,140964,128824,0.962224328,800,166,0.2075,81,0.10125
33,162,3731608,3567732,163876,128824,0.956084348,800,200,0.25,103,0.12875
34,167,3731608,3574908,156700,128824,0.958007379,800,163,0.20375,97,0.12125
35,172,3731608,3579160,152448,128828,0.959146834,800,175,0.21875,97,0.12125
36,177,3731608,3586032,145576,128828,0.9609884,800,191,0.23875,84,0.105
37,182,3731608,3592276,139332,128828,0.962661673,800,166,0.2075,109,0.13625
38,187,3731608,3571716,159892,128828,0.957151984,800,188,0.235,100,0.125
39,192,3731608,3573904,157704,128828,0.957738326,800,191,0.23875,109,0.13625
40,197,3731608,3577920,153688,128828,0.958814538,800,188,0.235,72,0.09
41,203,3731608,3587452,144156,128836,0.961368933,800,184,0.23,94,0.1175
42,208,3731608,3567528,164080,128836,0.956029679,800,172,0.215,100,0.125
43,213,3731608,3573308,158300,128840,0.95757861,800,175,0.21875,103,0.12875
44,218,3731608,3581008,150600,128844,0.959642063,800,175,0.21875,91,0.11375
45,223,3731608,3588540,143068,128860,0.961660496,800,181,0.22625,100,0.125
46,228,3731608,3592320,139288,128860,0.962673464,800,181,0.22625,103,0.12875
47,233,3731608,3568372,163236,128860,0.956255855,800,169,0.21125,100,0.125
48,238,3731608,3576656,154952,128864,0.95847581,800,184,0.23,116,0.145
49,243,3731608,3582096,149512,128864,0.959933626,800,191,0.23875,116,0.145
50,248,3731608,3589592,142016,128864,0.961942412,800,156,0.195,103,0.12875
51,253,3731608,3583592,148016,128872,0.960334526,800,166,0.2075,116,0.145
52,258,3731608,3573280,158328,128884,0.957571106,800,181,0.22625,103,0.12875
53,263,3731608,3578572,153036,128884,0.958989261,800,184,0.23,103,0.12875
54,268,3731608,3584600,147008,128884,0.960604651,800,178,0.2225,84,0.105
55,273,3731608,3592368,139240,128884,0.962686327,800,178,0.2225,103,0.12875
56,278,3731608,3571132,160476,128892,0.956995483,800,163,0.20375,100,0.125
57,283,3731608,3580108,151500,128908,0.95940088,800,163,0.20375,106,0.1325
58,288,3731608,3587268,144340,128916,0.961319624,800,188,0.235,100,0.125
59,293,3731608,3592488,139120,128916,0.962718485,800,178,0.2225,94,0.1175
60,298,3731608,3599864,131744,128916,0.964695113,800,188,0.235,103,0.12875
