Num,Time (sec),Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0,3731608,3562456,169152,135084,0.95467048,800,294,0.3675,24,0.03
2,5,3731608,3563916,167692,135084,0.955061732,800,387,0.48375,48,0.06
3,10,3731608,3563952,167656,135084,0.955071379,800,291,0.36375,16,0.02
4,15,3731608,3567508,164100,135084,0.95602432,800,335,0.41875,35,0.04375
5,20,3731608,3566912,164696,135084,0.955864603,800,310,0.3875,23,0.02875
6,25,3731608,3568980,162628,135084,0.956418788,800,375,0.46875,63,0.07875
7,30,3731608,3568908,162700,135084,0.956399493,800,294,0.3675,22,0.0275
8,35,3731608,3569592,162016,135084,0.956582792,800,268,0.335,24,0.03
9,40,3731608,3562072,169536,135084,0.954567575,800,316,0.395,28,0.035
10,45,3731608,3562188,169420,135088,0.954598661,800,306,0.3825,27,0.03375
11,50,3731608,3563632,167976,135088,0.954985625,800,284,0.355,23,0.02875
12,55,3731608,3566204,165404,135088,0.955674873,800,281,0.35125,38,0.0475
13,60,3731608,3567160,164448,135088,0.955931062,800,281,0.35125,29,0.03625
14,65,3731608,3568948,162660,135088,0.956410212,800,294,0.3675,38,0.0475
15,70,3731608,3569404,162204,135088,0.956532412,800,288,0.36,39,0.04875
16,75,3731608,3569528,162080,135092,0.956565641,800,306,0.3825,28,0.035
17,80,3731608,3566948,164660,135092,0.95587425,800,323,0.40375,40,0.05
18,85,3731608,3567052,164556,135092,0.95590212,800,333,0.41625,27,0.03375
19,90,3731608,3565324,166284,135092,0.955439049,800,329,0.41125,29,0.03625
20,95,3731608,3564292,167316,135092,0.955162493,800,276,0.345,24,0.03
21,100,3731608,3565060,166548,135092,0.955368302,800,342,0.4275,23,0.02875
22,105,3731608,3565064,166544,135092,0.955369374,800,361,0.45125,39,0.04875
23,110,3731608,3566292,165316,135096,0.955698455,800,276,0.345,21,0.02625
24,115,3731608,3566920,164688,135096,0.955866747,800,297,0.37125,29,0.03625
25,120,3731608,3562136,169472,135096,0.954584726,800,271,0.33875,24,0.03
26,125,3731608,3562204,169404,135096,0.954602949,800,381,0.47625,39,0.04875
27,130,3731608,3563192,168416,135096,0.954867714,800,316,0.395,32,0.04
28,135,3731608,3563176,168432,135096,0.954863426,800,381,0.47625,50,0.0625
29,140,3731608,3563092,168516,135100,0.954840916,800,322,0.4025,25,0.03125
30,145,3731608,3566452,165156,135120,0.955741332,800,282,0.3525,21,0.02625
31,150,3731608,3567816,163792,135120,0.956106858,800,319,0.39875,44,0.055
32,155,3731608,3567824,163784,135120,0.956109002,800,363,0.45375,33,0.04125
33,160,3731608,3568132,163476,135120,0.95619154,800,326,0.4075,32,0.04
34,165,3731608,3568036,163572,135120,0.956165814,800,367,0.45875,47,0.05875
35,170,3731608,3569492,162116,135120,0.956555994,800,341,0.42625,34,0.0425
36,175,3731608,3565492,166116,135120,0.95548407,800,265,0.33125,21,0.02625
37,180,3731608,3565812,165796,135120,0.955569824,800,310,0.3875,35,0.04375
38,185,3731608,3565924,165684,135120,0.955599838,800,316,0.395,31,0.03875
39,190,3731608,3564992,166616,135120,0.95535008,800,326,0.4075,23,0.02875
40,195,3731608,3565660,165948,135120,0.955529091,800,309,0.38625,44,0.055
41,200,3731608,3566836,164772,135124,0.955844237,800,284,0.355,23,0.02875
42,205,3731608,3567284,164324,135128,0.955964292,800,313,0.39125,26,0.0325
43,210,3731608,3567196,164412,135128,0.95594071,800,324,0.405,33,0.04125
44,215,3731608,3567008,164600,135128,0.955890329,800,274,0.3425,26,0.0325
45,220,3731608,3567744,163864,135128,0.956087563,800,285,0.35625,24,0.03
46,225,3731608,3574204,157404,135128,0.957818721,800,284,0.355,25,0.03125
47,230,3731608,3573668,157940,135128,0.957675083,800,335,0.41875,32,0.04
48,235,3731608,3575112,156496,135128,0.958062047,800,281,0.35125,31,0.03875
49,240,3731608,3575000,156608,135128,0.958032033,800,361,0.45125,35,0.04375
50,246,3731608,3575876,155732,135128,0.958266785,800,331,0.41375,41,0.05125
51,251,3731608,3576832,154776,135128,0.958522975,800,259,0.32375,26,0.0325
52,256,3731608,3576320,155288,135128,0.958385768,800,322,0.4025,34,0.0425
53,261,3731608,3577140,154468,135136,0.958605513,800,268,0.335,29,0.03625
54,266,3731608,3572376,159232,135136,0.957328851,800,319,0.39875,44,0.055
55,271,3731608,3569192,162416,135136,0.9564756,800,321,0.40125,30,0.0375
56,276,3731608,3568284,163324,135136,0.956232273,800,309,0.38625,30,0.0375
57,281,3731608,3568748,162860,135136,0.956356616,800,352,0.44,39,0.04875
58,286,3731608,3564980,166628,135136,0.955346864,800,264,0.33,24,0.03
59,291,3731608,3564912,166696,135136,0.955328641,800,345,0.43125,23,0.02875
60,296,3731608,3564032,167576,135136,0.955092818,800,312,0.39,30,0.0375
