Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,Num,FPS,,Min FPS,Max FPS,Avg FPS
0,3.29758E+14,3.29758E+14,84.778822,4,,0,59,,3,60,59.43853821
0,3.29758E+14,3.29758E+14,33.850742,1,,1,60,,,,
0,3.29758E+14,3.29758E+14,16.873346,0,,2,60,,,,
0,3.29758E+14,3.29759E+14,16.770256,0,,3,59,,,,
0,3.29759E+14,3.29759E+14,16.769607,0,,4,60,,,,
0,3.29759E+14,3.29759E+14,16.769681,0,,5,60,,,,
0,3.29759E+14,3.29759E+14,16.769744,0,,6,59,,,,
0,3.29759E+14,3.29759E+14,16.769711,0,,7,60,,,,
0,3.29759E+14,3.29759E+14,16.769458,0,,8,59,,,,
0,3.29759E+14,3.29759E+14,16.769572,0,,9,60,,,,
0,3.29759E+14,3.29759E+14,16.769399,0,,10,60,,,,
0,3.29759E+14,3.29759E+14,16.769683,0,,11,59,,,,
0,3.29759E+14,3.29759E+14,16.769778,0,,12,60,,,,
0,3.29759E+14,3.29759E+14,16.76974,0,,13,60,,,,
0,3.29759E+14,3.29759E+14,16.769546,0,,14,59,,,,
0,3.29759E+14,3.29759E+14,16.769688,0,,15,60,,,,
0,3.29759E+14,3.29759E+14,16.769443,0,,16,60,,,,
0,3.29759E+14,3.29759E+14,16.769321,0,,17,59,,,,
0,3.29759E+14,3.29759E+14,16.769165,0,,18,60,,,,
0,3.29759E+14,3.29759E+14,16.769109,0,,19,59,,,,
0,3.29759E+14,3.29759E+14,16.769295,0,,20,60,,,,
0,3.29759E+14,3.29759E+14,16.769217,0,,21,60,,,,
0,3.29759E+14,3.29759E+14,16.769233,0,,22,59,,,,
0,3.29759E+14,3.29759E+14,16.76916,0,,23,60,,,,
0,3.29759E+14,3.29759E+14,16.769286,0,,24,60,,,,
0,3.29759E+14,3.29759E+14,16.769638,0,,25,59,,,,
0,3.29759E+14,3.29759E+14,16.769214,0,,26,60,,,,
0,3.29759E+14,3.29759E+14,16.769357,0,,27,60,,,,
0,3.29759E+14,3.29759E+14,16.769431,0,,28,59,,,,
0,3.29759E+14,3.29759E+14,16.769267,0,,29,60,,,,
0,3.29759E+14,3.29759E+14,16.769275,0,,30,59,,,,
0,3.29759E+14,3.29759E+14,16.769237,0,,31,60,,,,
0,3.29759E+14,3.29759E+14,16.769494,0,,32,60,,,,
0,3.29759E+14,3.29759E+14,16.769216,0,,33,59,,,,
0,3.29759E+14,3.29759E+14,16.769318,0,,34,60,,,,
0,3.29759E+14,3.29759E+14,16.76915,0,,35,60,,,,
0,3.29759E+14,3.29759E+14,16.769321,0,,36,59,,,,
0,3.29759E+14,3.29759E+14,16.769056,0,,37,60,,,,
0,3.29759E+14,3.29759E+14,16.769391,0,,38,59,,,,
0,3.29759E+14,3.29759E+14,16.769095,0,,39,60,,,,
0,3.29759E+14,3.29759E+14,16.769318,0,,40,60,,,,
0,3.29759E+14,3.29759E+14,16.769132,0,,41,59,,,,
0,3.29759E+14,3.29759E+14,16.769126,0,,42,60,,,,
0,3.29759E+14,3.29759E+14,16.769305,0,,43,60,,,,
0,3.29759E+14,3.29759E+14,16.769404,0,,44,59,,,,
0,3.29759E+14,3.29759E+14,16.769199,0,,45,60,,,,
0,3.29759E+14,3.29759E+14,16.768904,0,,46,60,,,,
0,3.29759E+14,3.29759E+14,16.769099,0,,47,59,,,,
0,3.29759E+14,3.29759E+14,16.768812,0,,48,60,,,,
0,3.29759E+14,3.29759E+14,16.769267,0,,49,59,,,,
0,3.29759E+14,3.29759E+14,16.769275,0,,50,60,,,,
0,3.29759E+14,3.29759E+14,16.769073,0,,51,60,,,,
0,3.29759E+14,3.29759E+14,16.768437,0,,52,59,,,,
0,3.29759E+14,3.29759E+14,16.768215,0,,53,60,,,,
0,3.29759E+14,3.29759E+14,16.767677,0,,54,60,,,,
0,3.29759E+14,3.29759E+14,16.768885,0,,55,59,,,,
0,3.29759E+14,3.29759E+14,16.769185,0,,56,60,,,,
0,3.29759E+14,3.29759E+14,16.768607,0,,57,60,,,,
0,3.29759E+14,3.29759E+14,16.769265,0,,58,59,,,,
1,3.29759E+14,3.29759E+14,16.768951,0,,59,60,,,,
1,3.29759E+14,3.29759E+14,16.768548,0,,60,59,,,,
1,3.29759E+14,3.29759E+14,16.768591,0,,61,60,,,,
1,3.29759E+14,3.29759E+14,16.768135,0,,62,60,,,,
1,3.29759E+14,3.2976E+14,16.768718,0,,63,59,,,,
