Time (sec),Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,Num,FPS,,Min FPS
0,1.27669E+14,1.27669E+14,33.999633,1,,,0,42,,9
0,1.27669E+14,1.27669E+14,266.889863,15,,,1,60,,
0,1.27669E+14,1.27669E+14,35.107377,2,,,2,59,,Max FPS
0,1.27669E+14,1.27669E+14,66.887402,3,,,3,60,,60
0,1.27669E+14,1.2767E+14,17.107448,0,,,4,59,,
0,1.2767E+14,1.2767E+14,16.777116,0,,,5,60,,Avg FPS
0,1.2767E+14,1.2767E+14,16.776729,0,,,6,59,,59.34883721
0,1.2767E+14,1.2767E+14,16.776871,0,,,7,60,,
0,1.2767E+14,1.2767E+14,16.777016,0,,,8,60,,
0,1.2767E+14,1.2767E+14,16.776915,0,,,9,59,,
0,1.2767E+14,1.2767E+14,16.77661,0,,,10,60,,
0,1.2767E+14,1.2767E+14,16.777145,0,,,11,59,,
0,1.2767E+14,1.2767E+14,16.777131,0,,,12,60,,
0,1.2767E+14,1.2767E+14,16.777083,0,,,13,60,,
0,1.2767E+14,1.2767E+14,16.777134,0,,,14,59,,
0,1.2767E+14,1.2767E+14,16.776906,0,,,15,60,,
0,1.2767E+14,1.2767E+14,16.776814,0,,,16,59,,
0,1.2767E+14,1.2767E+14,16.776959,0,,,17,60,,
0,1.2767E+14,1.2767E+14,16.776753,0,,,18,60,,
0,1.2767E+14,1.2767E+14,16.77663,0,,,19,59,,
0,1.2767E+14,1.2767E+14,16.776803,0,,,20,60,,
0,1.2767E+14,1.2767E+14,16.776987,0,,,21,59,,
0,1.2767E+14,1.2767E+14,16.777066,0,,,22,60,,
0,1.2767E+14,1.2767E+14,16.776934,0,,,23,60,,
0,1.2767E+14,1.2767E+14,16.77714,0,,,24,59,,
0,1.2767E+14,1.2767E+14,16.776989,0,,,25,60,,
0,1.2767E+14,1.2767E+14,16.776968,0,,,26,59,,
0,1.2767E+14,1.2767E+14,16.776882,0,,,27,60,,
0,1.2767E+14,1.2767E+14,16.776991,0,,,28,60,,
0,1.2767E+14,1.2767E+14,16.776951,0,,,29,59,,
