Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3265852k used 465756k free 114848k buffers ,3731608,3265852,465756,114848,, 800%cpu 110%user 6%nice 65%sys 613%idle 3%iow 0%irq 3%sirq 0%host ,800,110,,65,,
2,5, Mem: 3731608k total 3316708k used 414900k free 114880k buffers ,3731608,3316708,414900,114880,, 800%cpu 87%user 0%nice 90%sys 607%idle 0%iow 10%irq 7%sirq 0%host ,800,87,,90,,
3,10, Mem: 3731608k total 3310900k used 420708k free 114888k buffers ,3731608,3310900,420708,114888,, 800%cpu 113%user 3%nice 73%sys 597%idle 0%iow 10%irq 3%sirq 0%host ,800,113,,73,,
4,15, Mem: 3731608k total 3311784k used 419824k free 114892k buffers ,3731608,3311784,419824,114892,, 800%cpu 77%user 0%nice 83%sys 623%idle 0%iow 13%irq 3%sirq 0%host ,800,77,,83,,
5,20, Mem: 3731608k total 3312000k used 419608k free 114896k buffers ,3731608,3312000,419608,114896,, 800%cpu 97%user 7%nice 87%sys 590%idle 0%iow 13%irq 7%sirq 0%host ,800,97,,87,,
6,25, Mem: 3731608k total 3310884k used 420724k free 114896k buffers ,3731608,3310884,420724,114896,, 800%cpu 97%user 0%nice 70%sys 623%idle 0%iow 10%irq 0%sirq 0%host ,800,97,,70,,
7,30, Mem: 3731608k total 3312072k used 419536k free 114896k buffers ,3731608,3312072,419536,114896,, 800%cpu 100%user 0%nice 80%sys 600%idle 0%iow 13%irq 7%sirq 0%host ,800,100,,80,,
8,35, Mem: 3731608k total 3312616k used 418992k free 114896k buffers ,3731608,3312616,418992,114896,, 800%cpu 73%user 0%nice 80%sys 630%idle 0%iow 13%irq 3%sirq 0%host ,800,73,,80,,
9,40, Mem: 3731608k total 3310072k used 421536k free 114896k buffers ,3731608,3310072,421536,114896,, 800%cpu 80%user 0%nice 87%sys 613%idle 0%iow 13%irq 7%sirq 0%host ,800,80,,87,,
10,45, Mem: 3731608k total 3309468k used 422140k free 114896k buffers ,3731608,3309468,422140,114896,, 800%cpu 87%user 0%nice 90%sys 606%idle 0%iow 13%irq 3%sirq 0%host ,800,87,,90,,
11,50, Mem: 3731608k total 3310336k used 421272k free 114896k buffers ,3731608,3310336,421272,114896,, 800%cpu 93%user 0%nice 83%sys 610%idle 3%iow 10%irq 0%sirq 0%host ,800,93,,83,,
12,55, Mem: 3731608k total 3311344k used 420264k free 114896k buffers ,3731608,3311344,420264,114896,, 800%cpu 74%user 3%nice 84%sys 626%idle 0%iow 10%irq 3%sirq 0%host ,800,74,,84,,
13,60, Mem: 3731608k total 3311468k used 420140k free 114908k buffers ,3731608,3311468,420140,114908,, 800%cpu 84%user 0%nice 77%sys 626%idle 0%iow 10%irq 3%sirq 0%host ,800,84,,77,,
14,65, Mem: 3731608k total 3312212k used 419396k free 114908k buffers ,3731608,3312212,419396,114908,, 800%cpu 90%user 0%nice 90%sys 603%idle 0%iow 13%irq 3%sirq 0%host ,800,90,,90,,
15,70, Mem: 3731608k total 3314416k used 417192k free 114912k buffers ,3731608,3314416,417192,114912,, 800%cpu 90%user 0%nice 60%sys 637%idle 0%iow 10%irq 3%sirq 0%host ,800,90,,60,,
16,75, Mem: 3731608k total 3316676k used 414932k free 114912k buffers ,3731608,3316676,414932,114912,, 800%cpu 97%user 0%nice 84%sys 606%idle 0%iow 10%irq 3%sirq 0%host ,800,97,,84,,
17,80, Mem: 3731608k total 3311904k used 419704k free 114912k buffers ,3731608,3311904,419704,114912,, 800%cpu 84%user 6%nice 87%sys 603%idle 0%iow 13%irq 6%sirq 0%host ,800,84,,87,,
18,86, Mem: 3731608k total 3311112k used 420496k free 114912k buffers ,3731608,3311112,420496,114912,, 800%cpu 81%user 0%nice 72%sys 634%idle 0%iow 9%irq 3%sirq 0%host ,800,81,,72,,
19,91, Mem: 3731608k total 3311948k used 419660k free 114912k buffers ,3731608,3311948,419660,114912,, 800%cpu 90%user 0%nice 77%sys 616%idle 0%iow 13%irq 3%sirq 0%host ,800,90,,77,,
20,96, Mem: 3731608k total 3312380k used 419228k free 114912k buffers ,3731608,3312380,419228,114912,, 800%cpu 97%user 3%nice 81%sys 606%idle 0%iow 10%irq 3%sirq 0%host ,800,97,,81,,
21,101, Mem: 3731608k total 3313764k used 417844k free 114912k buffers ,3731608,3313764,417844,114912,, 800%cpu 90%user 3%nice 73%sys 617%idle 0%iow 13%irq 3%sirq 0%host ,800,90,,73,,
22,106, Mem: 3731608k total 3312504k used 419104k free 114912k buffers ,3731608,3312504,419104,114912,, 800%cpu 84%user 3%nice 90%sys 603%idle 0%iow 13%irq 6%sirq 0%host ,800,84,,90,,
23,111, Mem: 3731608k total 3314344k used 417264k free 114932k buffers ,3731608,3314344,417264,114932,, 800%cpu 94%user 0%nice 94%sys 597%idle 0%iow 13%irq 3%sirq 0%host ,800,94,,94,,
24,116, Mem: 3731608k total 3316780k used 414828k free 114932k buffers ,3731608,3316780,414828,114932,, 800%cpu 87%user 10%nice 77%sys 610%idle 3%iow 10%irq 3%sirq 0%host ,800,87,,77,,
25,121, Mem: 3731608k total 3314460k used 417148k free 114936k buffers ,3731608,3314460,417148,114936,, 800%cpu 77%user 0%nice 55%sys 658%idle 0%iow 10%irq 0%sirq 0%host ,800,77,,55,,
26,126, Mem: 3731608k total 3314768k used 416840k free 114936k buffers ,3731608,3314768,416840,114936,, 800%cpu 81%user 0%nice 77%sys 623%idle 3%iow 13%irq 3%sirq 0%host ,800,81,,77,,
27,131, Mem: 3731608k total 3315604k used 416004k free 114936k buffers ,3731608,3315604,416004,114936,, 800%cpu 103%user 0%nice 90%sys 587%idle 0%iow 13%irq 6%sirq 0%host ,800,103,,90,,
28,136, Mem: 3731608k total 3315976k used 415632k free 114936k buffers ,3731608,3315976,415632,114936,, 800%cpu 87%user 0%nice 97%sys 600%idle 0%iow 13%irq 3%sirq 0%host ,800,87,,97,,
29,141, Mem: 3731608k total 3316836k used 414772k free 114952k buffers ,3731608,3316836,414772,114952,, 800%cpu 83%user 0%nice 87%sys 623%idle 0%iow 7%irq 0%sirq 0%host ,800,83,,87,,
30,146, Mem: 3731608k total 3317144k used 414464k free 114960k buffers ,3731608,3317144,414464,114960,, 800%cpu 106%user 0%nice 87%sys 594%idle 0%iow 10%irq 3%sirq 0%host ,800,106,,87,,
31,151, Mem: 3731608k total 3318360k used 413248k free 114960k buffers ,3731608,3318360,413248,114960,, 800%cpu 103%user 3%nice 77%sys 603%idle 0%iow 10%irq 3%sirq 0%host ,800,103,,77,,
32,156, Mem: 3731608k total 3318012k used 413596k free 114960k buffers ,3731608,3318012,413596,114960,, 800%cpu 93%user 0%nice 87%sys 607%idle 0%iow 10%irq 3%sirq 0%host ,800,93,,87,,
33,161, Mem: 3731608k total 3319368k used 412240k free 114960k buffers ,3731608,3319368,412240,114960,, 800%cpu 93%user 0%nice 83%sys 610%idle 0%iow 10%irq 3%sirq 0%host ,800,93,,83,,
34,166, Mem: 3731608k total 3317792k used 413816k free 114960k buffers ,3731608,3317792,413816,114960,, 800%cpu 77%user 0%nice 90%sys 616%idle 0%iow 13%irq 3%sirq 0%host ,800,77,,90,,
35,171, Mem: 3731608k total 3315876k used 415732k free 114984k buffers ,3731608,3315876,415732,114984,, 800%cpu 87%user 3%nice 77%sys 619%idle 0%iow 10%irq 3%sirq 0%host ,800,87,,77,,
36,176, Mem: 3731608k total 3317300k used 414308k free 114988k buffers ,3731608,3317300,414308,114988,, 800%cpu 93%user 0%nice 77%sys 617%idle 0%iow 13%irq 0%sirq 0%host ,800,93,,77,,
37,181, Mem: 3731608k total 3318008k used 413600k free 115008k buffers ,3731608,3318008,413600,115008,, 800%cpu 90%user 3%nice 70%sys 620%idle 0%iow 13%irq 3%sirq 0%host ,800,90,,70,,
38,186, Mem: 3731608k total 3319304k used 412304k free 115008k buffers ,3731608,3319304,412304,115008,, 800%cpu 94%user 0%nice 81%sys 613%idle 0%iow 10%irq 3%sirq 0%host ,800,94,,81,,
39,191, Mem: 3731608k total 3319440k used 412168k free 115008k buffers ,3731608,3319440,412168,115008,, 800%cpu 81%user 3%nice 84%sys 623%idle 0%iow 10%irq 0%sirq 0%host ,800,81,,84,,
40,196, Mem: 3731608k total 3320404k used 411204k free 115008k buffers ,3731608,3320404,411204,115008,, 800%cpu 81%user 0%nice 81%sys 626%idle 0%iow 10%irq 3%sirq 0%host ,800,81,,81,,
41,201, Mem: 3731608k total 3320844k used 410764k free 115012k buffers ,3731608,3320844,410764,115012,, 800%cpu 77%user 3%nice 71%sys 635%idle 0%iow 10%irq 3%sirq 0%host ,800,77,,71,,
