Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3452084k used 279524k free 126340k buffers ,3731608,3452084,279524,126340,, 800%cpu 110%user 3%nice 20%sys 660%idle 3%iow 3%irq 0%sirq 0%host ,800,110,,20,,
2,5, Mem: 3731608k total 3439284k used 292324k free 125972k buffers ,3731608,3439284,292324,125972,, 800%cpu 283%user 3%nice 63%sys 443%idle 0%iow 3%irq 3%sirq 0%host ,800,283,,63,,
3,10, Mem: 3731608k total 3433672k used 297936k free 125984k buffers ,3731608,3433672,297936,125984,, 800%cpu 263%user 3%nice 57%sys 470%idle 0%iow 7%irq 0%sirq 0%host ,800,263,,57,,
4,15, Mem: 3731608k total 3440432k used 291176k free 126156k buffers ,3731608,3440432,291176,126156,, 800%cpu 242%user 3%nice 61%sys 490%idle 0%iow 3%irq 0%sirq 0%host ,800,242,,61,,
5,20, Mem: 3731608k total 3438528k used 293080k free 126164k buffers ,3731608,3438528,293080,126164,, 800%cpu 297%user 3%nice 60%sys 433%idle 0%iow 3%irq 3%sirq 0%host ,800,297,,60,,
6,25, Mem: 3731608k total 3439816k used 291792k free 126164k buffers ,3731608,3439816,291792,126164,, 800%cpu 261%user 0%nice 45%sys 490%idle 0%iow 3%irq 0%sirq 0%host ,800,261,,45,,
7,30, Mem: 3731608k total 3440756k used 290852k free 126168k buffers ,3731608,3440756,290852,126168,, 800%cpu 290%user 0%nice 47%sys 460%idle 0%iow 3%irq 0%sirq 0%host ,800,290,,47,,
8,35, Mem: 3731608k total 3438148k used 293460k free 126168k buffers ,3731608,3438148,293460,126168,, 800%cpu 274%user 0%nice 48%sys 474%idle 0%iow 3%irq 0%sirq 0%host ,800,274,,48,,
9,40, Mem: 3731608k total 3437116k used 294492k free 126172k buffers ,3731608,3437116,294492,126172,, 800%cpu 267%user 0%nice 37%sys 497%idle 0%iow 0%irq 0%sirq 0%host ,800,267,,37,,
10,45, Mem: 3731608k total 3438340k used 293268k free 126180k buffers ,3731608,3438340,293268,126180,, 800%cpu 273%user 0%nice 57%sys 463%idle 0%iow 3%irq 3%sirq 0%host ,800,273,,57,,
11,50, Mem: 3731608k total 3438804k used 292804k free 126180k buffers ,3731608,3438804,292804,126180,, 800%cpu 219%user 0%nice 52%sys 523%idle 0%iow 3%irq 3%sirq 0%host ,800,219,,52,,
12,55, Mem: 3731608k total 3435676k used 295932k free 126180k buffers ,3731608,3435676,295932,126180,, 800%cpu 268%user 3%nice 55%sys 468%idle 0%iow 6%irq 0%sirq 0%host ,800,268,,55,,
13,60, Mem: 3731608k total 3437880k used 293728k free 126180k buffers ,3731608,3437880,293728,126180,, 800%cpu 261%user 0%nice 55%sys 481%idle 0%iow 3%irq 0%sirq 0%host ,800,261,,55,,
14,65, Mem: 3731608k total 3439208k used 292400k free 126184k buffers ,3731608,3439208,292400,126184,, 800%cpu 290%user 0%nice 60%sys 443%idle 0%iow 3%irq 3%sirq 0%host ,800,290,,60,,
15,70, Mem: 3731608k total 3438400k used 293208k free 126184k buffers ,3731608,3438400,293208,126184,, 800%cpu 320%user 0%nice 43%sys 430%idle 0%iow 7%irq 0%sirq 0%host ,800,320,,43,,
16,75, Mem: 3731608k total 3438444k used 293164k free 126184k buffers ,3731608,3438444,293164,126184,, 800%cpu 245%user 0%nice 48%sys 500%idle 0%iow 3%irq 3%sirq 0%host ,800,245,,48,,
17,80, Mem: 3731608k total 3439636k used 291972k free 126184k buffers ,3731608,3439636,291972,126184,, 800%cpu 280%user 3%nice 60%sys 450%idle 0%iow 3%irq 3%sirq 0%host ,800,280,,60,,
18,85, Mem: 3731608k total 3441620k used 289988k free 126184k buffers ,3731608,3441620,289988,126184,, 800%cpu 210%user 3%nice 53%sys 530%idle 0%iow 3%irq 0%sirq 0%host ,800,210,,53,,
19,90, Mem: 3731608k total 3438612k used 292996k free 126184k buffers ,3731608,3438612,292996,126184,, 800%cpu 303%user 3%nice 53%sys 433%idle 0%iow 3%irq 3%sirq 0%host ,800,303,,53,,
20,95, Mem: 3731608k total 3437540k used 294068k free 126184k buffers ,3731608,3437540,294068,126184,, 800%cpu 250%user 3%nice 53%sys 491%idle 0%iow 3%irq 0%sirq 0%host ,800,250,,53,,
21,100, Mem: 3731608k total 3438776k used 292832k free 126192k buffers ,3731608,3438776,292832,126192,, 800%cpu 240%user 3%nice 67%sys 480%idle 0%iow 10%irq 0%sirq 0%host ,800,240,,67,,
22,105, Mem: 3731608k total 3439980k used 291628k free 126192k buffers ,3731608,3439980,291628,126192,, 800%cpu 284%user 0%nice 48%sys 461%idle 0%iow 6%irq 0%sirq 0%host ,800,284,,48,,
23,110, Mem: 3731608k total 3436756k used 294852k free 126192k buffers ,3731608,3436756,294852,126192,, 800%cpu 245%user 3%nice 45%sys 500%idle 0%iow 3%irq 3%sirq 0%host ,800,245,,45,,
24,115, Mem: 3731608k total 3438988k used 292620k free 126200k buffers ,3731608,3438988,292620,126200,, 800%cpu 303%user 3%nice 53%sys 433%idle 0%iow 3%irq 3%sirq 0%host ,800,303,,53,,
25,120, Mem: 3731608k total 3440428k used 291180k free 126200k buffers ,3731608,3440428,291180,126200,, 800%cpu 235%user 0%nice 52%sys 506%idle 0%iow 6%irq 0%sirq 0%host ,800,235,,52,,
