Num,Time (sec),Raw Mem,Total Mem (kB),Used Mem (kB),Free Mem (kB),Buffer Size (kB),Mem Usage (%),Raw CPU,CPU Total (%),CPU User (%),CPU User Actual (%),CPU System (%),CPU System Actual (%)
1,0, Mem: 3731608k total 3466136k used 265472k free 133292k buffers ,3731608,3466136,265472,133292,, 800%cpu 331%user 0%nice 72%sys 388%idle 0%iow 6%irq 3%sirq 0%host ,800,331,,72,,
2,5, Mem: 3731608k total 3460180k used 271428k free 133296k buffers ,3731608,3460180,271428,133296,, 800%cpu 256%user 0%nice 66%sys 469%idle 0%iow 6%irq 3%sirq 0%host ,800,256,,66,,
3,10, Mem: 3731608k total 3463404k used 268204k free 133296k buffers ,3731608,3463404,268204,133296,, 800%cpu 269%user 0%nice 63%sys 463%idle 0%iow 6%irq 0%sirq 0%host ,800,269,,63,,
4,15, Mem: 3731608k total 3461980k used 269628k free 133296k buffers ,3731608,3461980,269628,133296,, 800%cpu 300%user 0%nice 68%sys 423%idle 0%iow 6%irq 3%sirq 0%host ,800,300,,68,,
5,20, Mem: 3731608k total 3465768k used 265840k free 133304k buffers ,3731608,3465768,265840,133304,, 800%cpu 297%user 0%nice 50%sys 447%idle 0%iow 3%irq 3%sirq 0%host ,800,297,,50,,
6,25, Mem: 3731608k total 3467612k used 263996k free 133304k buffers ,3731608,3467612,263996,133304,, 800%cpu 348%user 0%nice 61%sys 381%idle 0%iow 6%irq 3%sirq 0%host ,800,348,,61,,
7,30, Mem: 3731608k total 3460752k used 270856k free 133304k buffers ,3731608,3460752,270856,133304,, 800%cpu 266%user 0%nice 53%sys 472%idle 0%iow 9%irq 0%sirq 0%host ,800,266,,53,,
8,35, Mem: 3731608k total 3464436k used 267172k free 133304k buffers ,3731608,3464436,267172,133304,, 800%cpu 313%user 0%nice 53%sys 425%idle 0%iow 6%irq 3%sirq 0%host ,800,313,,53,,
9,40, Mem: 3731608k total 3462864k used 268744k free 133304k buffers ,3731608,3462864,268744,133304,, 800%cpu 259%user 0%nice 63%sys 475%idle 0%iow 3%irq 0%sirq 0%host ,800,259,,63,,
10,45, Mem: 3731608k total 3465512k used 266096k free 133304k buffers ,3731608,3465512,266096,133304,, 800%cpu 300%user 0%nice 53%sys 438%idle 0%iow 6%irq 3%sirq 0%host ,800,300,,53,,
11,50, Mem: 3731608k total 3463076k used 268532k free 133304k buffers ,3731608,3463076,268532,133304,, 800%cpu 263%user 0%nice 63%sys 466%idle 0%iow 6%irq 3%sirq 0%host ,800,263,,63,,
12,55, Mem: 3731608k total 3467312k used 264296k free 133304k buffers ,3731608,3467312,264296,133304,, 800%cpu 278%user 3%nice 59%sys 450%idle 0%iow 6%irq 3%sirq 0%host ,800,278,,59,,
